WP_002614501.1	lcl|NZ_AHPX01000291.1_cds_WP_000340713.1_59	87.736	106	106
WP_004503085.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	90.705	312	314
WP_004503085.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	23.432	303	314
WP_004503085.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	23.077	325	314
WP_004503085.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	21.377	276	314
WP_004503085.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	22.491	289	314
WP_004503080.1	lcl|NZ_AHPX01000176.1_cds_WP_000351733.1_1154	40.000	140	185
WP_004503081.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	30.145	345	329
WP_004503081.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	32.063	315	329
WP_004503081.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	31.104	299	329
WP_004503081.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	30.149	335	329
WP_004503081.1	lcl|NZ_AHPX01000052.1_cds_WP_001984071.1_3282	30.945	307	329
WP_004503081.1	lcl|NZ_AHPX01000048.1_cds_WP_000649923.1_3474	28.882	322	329
WP_004503081.1	lcl|NZ_AHPX01000169.1_cds_WP_000709511.1_1242	28.182	330	329
WP_004503081.1	lcl|NZ_AHPX01000052.1_cds_WP_000688695.1_3302	28.102	274	329
WP_004503081.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	25.949	316	329
WP_004503081.1	lcl|NZ_AHPX01000291.1_cds_WP_000377753.1_106	25.915	355	329
WP_004503081.1	lcl|NZ_AHPX01000135.1_cds_WP_001074783.1_1845	28.302	265	329
WP_004503081.1	lcl|NZ_AHPX01000087.1_cds_WP_001003558.1_2443	24.545	330	329
WP_004503081.1	lcl|NZ_AHPX01000291.1_cds_WP_000048849.1_83	22.951	244	329
WP_239248135.1	lcl|NZ_AHPX01000291.1_cds_WP_000432841.1_78	28.085	235	267
WP_239248135.1	lcl|NZ_AHPX01000049.1_cds_WP_000842260.1_3434	26.316	190	267
WP_239248135.1	lcl|NZ_AHPX01000140.1_cds_WP_000667727.1_1723	32.727	110	267
WP_239248135.1	lcl|NZ_AHPX01000291.1_cds_WP_000869621.1_105	22.709	251	267
WP_239248135.1	lcl|NZ_AHPX01000070.1_cds_WP_000805359.1_2678	38.372	86	267
WP_004503040.1	lcl|NZ_AHPX01000135.1_cds_WP_000291586.1_1917	26.791	321	509
WP_004503040.1	lcl|NZ_AHPX01000135.1_cds_WP_000364507.1_1916	28.723	94	509
WP_004503040.1	lcl|NZ_AHPX01000135.1_cds_WP_000291586.1_1917	26.791	321	509
WP_004503040.1	lcl|NZ_AHPX01000135.1_cds_WP_000364507.1_1916	28.723	94	509
WP_061221763.1	lcl|NZ_AHPX01000052.1_cds_WP_001984071.1_3282	25.368	272	330
WP_061221763.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	23.792	269	330
WP_061221763.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	26.582	316	330
WP_061221763.1	lcl|NZ_AHPX01000087.1_cds_WP_001003558.1_2443	27.888	251	330
WP_061221763.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	24.625	333	330
WP_061221763.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	25.000	256	330
WP_061221763.1	lcl|NZ_AHPX01000291.1_cds_WP_000048849.1_83	30.469	128	330
WP_061221763.1	lcl|NZ_AHPX01000048.1_cds_WP_000649923.1_3474	29.615	260	330
WP_061221763.1	lcl|NZ_AHPX01000052.1_cds_WP_000688695.1_3302	25.339	221	330
WP_061221763.1	lcl|NZ_AHPX01000291.1_cds_WP_000697617.1_108	25.591	254	330
WP_004503036.1	lcl|NZ_AHPX01000134.1_cds_WP_001002663.1_1940	41.803	244	265
WP_004503036.1	lcl|NZ_AHPX01000062.1_cds_WP_001183723.1_2892	27.746	173	265
WP_004503060.1	lcl|NZ_AHPX01000088.1_cds_WP_000501205.1_2404	36.304	303	310
WP_004503060.1	lcl|NZ_AHPX01000062.1_cds_WP_001183723.1_2892	30.000	250	310
WP_004503060.1	lcl|NZ_AHPX01000053.1_cds_WP_000279894.1_3256	24.335	263	310
WP_004503060.1	lcl|NZ_AHPX01000088.1_cds_WP_000501205.1_2404	36.304	303	310
WP_004503060.1	lcl|NZ_AHPX01000062.1_cds_WP_001183723.1_2892	30.000	250	310
WP_004503060.1	lcl|NZ_AHPX01000053.1_cds_WP_000279894.1_3256	24.335	263	310
WP_004503042.1	lcl|NZ_AHPX01000059.1_cds_WP_001069832.1_3014	29.412	102	221
WP_004503042.1	lcl|NZ_AHPX01000139.1_cds_WP_001082178.1_1780	23.077	78	221
WP_016758358.1	lcl|NZ_AHPX01000291.1_cds_WP_000445586.1_103	35.354	99	316
WP_016758358.1	lcl|NZ_AHPX01000059.1_cds_WP_000347683.1_3013	29.221	154	316
WP_016758358.1	lcl|NZ_AHPX01000291.1_cds_WP_002102767.1_90	27.742	155	316
WP_016758358.1	lcl|NZ_AHPX01000055.1_cds_WP_000402846.1_3175	22.368	152	316
WP_016758358.1	lcl|NZ_AHPX01000139.1_cds_WP_001082178.1_1780	24.540	163	316
WP_016758358.1	lcl|NZ_AHPX01000291.1_cds_WP_000615098.1_70	25.658	152	316
WP_004503088.1	lcl|NZ_AHPX01000142.1_cds_WP_025176604.1_1713	28.966	145	175
WP_004503132.1	lcl|NZ_AHPX01000291.1_cds_WP_000445586.1_103	29.545	396	405
WP_004503132.1	lcl|NZ_AHPX01000059.1_cds_WP_000347683.1_3013	25.000	208	405
WP_004503132.1	lcl|NZ_AHPX01000055.1_cds_WP_000402846.1_3175	22.273	220	405
WP_004503032.1	lcl|NZ_AHPX01000291.1_cds_WP_000738262.1_87	30.263	380	358
WP_004503032.1	lcl|NZ_AHPX01000291.1_cds_WP_001154829.1_86	31.085	341	358
WP_004503032.1	lcl|NZ_AHPX01000182.1_cds_WP_001281957.1_1025	29.082	392	358
WP_004503032.1	lcl|NZ_AHPX01000291.1_cds_WP_001054317.1_74	28.022	364	358
WP_004503032.1	lcl|NZ_AHPX01000049.1_cds_WP_000575187.1_3427	32.558	301	358
WP_004503032.1	lcl|NZ_AHPX01000171.1_cds_WP_001982414.1_1210	25.806	372	358
WP_004503032.1	lcl|NZ_AHPX01000188.1_cds_WP_000538758.1_913	29.851	201	358
WP_061217626.1	lcl|NZ_AHPX01000291.1_cds_WP_162284979.1_61	24.658	219	231
WP_004503049.1	lcl|NZ_AHPX01000291.1_cds_WP_000445586.1_103	25.255	392	409
WP_004503049.1	lcl|NZ_AHPX01000059.1_cds_WP_000347683.1_3013	23.649	148	409
WP_004503049.1	lcl|NZ_AHPX01000139.1_cds_WP_001082178.1_1780	24.224	161	409
WP_004503099.1	lcl|NZ_AHPX01000049.1_cds_WP_000575187.1_3427	37.430	358	361
WP_004503099.1	lcl|NZ_AHPX01000188.1_cds_WP_000538758.1_913	34.795	342	361
WP_004503099.1	lcl|NZ_AHPX01000182.1_cds_WP_001281957.1_1025	28.150	373	361
WP_004503099.1	lcl|NZ_AHPX01000291.1_cds_WP_000738262.1_87	31.351	370	361
WP_004503099.1	lcl|NZ_AHPX01000291.1_cds_WP_001154829.1_86	31.214	346	361
WP_004503099.1	lcl|NZ_AHPX01000291.1_cds_WP_001054317.1_74	27.559	254	361
WP_004503099.1	lcl|NZ_AHPX01000171.1_cds_WP_001982414.1_1210	24.642	349	361
WP_004503089.1	lcl|NZ_AHPX01000049.1_cds_WP_001159758.1_3431	41.667	180	176
WP_239248137.1	lcl|NZ_AHPX01000291.1_cds_WP_001031896.1_69	25.694	144	250
WP_239248138.1	lcl|NZ_AHPX01000048.1_cds_WP_000649923.1_3474	28.135	327	313
WP_239248138.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	26.168	321	313
WP_239248138.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	25.212	353	313
WP_239248138.1	lcl|NZ_AHPX01000052.1_cds_WP_001984071.1_3282	25.461	271	313
WP_239248138.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	25.000	332	313
WP_239248138.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	25.652	230	313
WP_239248138.1	lcl|NZ_AHPX01000087.1_cds_WP_001003558.1_2443	27.132	258	313
WP_239248138.1	lcl|NZ_AHPX01000291.1_cds_WP_000377753.1_106	26.400	250	313
WP_239248138.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	22.601	323	313
WP_239248138.1	lcl|NZ_AHPX01000135.1_cds_WP_001074783.1_1845	23.292	322	313
WP_000572389.1	lcl|NZ_AHPX01000049.1_cds_WP_000343541.1_3426	32.500	120	134
WP_004503138.1	lcl|NZ_AHPX01000052.1_cds_WP_001984071.1_3282	27.490	251	311
WP_004503138.1	lcl|NZ_AHPX01000291.1_cds_WP_000697617.1_108	23.297	279	311
WP_004503138.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	25.391	256	311
WP_004503138.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	26.087	253	311
WP_004503138.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	26.857	175	311
WP_004503138.1	lcl|NZ_AHPX01000135.1_cds_WP_001074783.1_1845	29.747	158	311
WP_004503138.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	21.622	259	311
WP_004503138.1	lcl|NZ_AHPX01000052.1_cds_WP_000688695.1_3302	30.625	160	311
WP_004503138.1	lcl|NZ_AHPX01000048.1_cds_WP_000649923.1_3474	23.048	269	311
WP_004503138.1	lcl|NZ_AHPX01000049.1_cds_WP_000642152.1_3432	26.804	97	311
WP_004503127.1	lcl|NZ_AHPX01000049.1_cds_WP_000282884.1_3429	28.571	119	361
WP_004503127.1	lcl|NZ_AHPX01000049.1_cds_WP_000854003.1_3430	22.963	270	361
WP_004503127.1	lcl|NZ_AHPX01000291.1_cds_WP_001005151.1_109	21.569	102	361
WP_061236010.1	lcl|NZ_AHPX01000288.1_cds_WP_000172203.1_176	35.369	393	595
WP_061236010.1	lcl|NZ_AHPX01000131.1_cds_WP_000667645.1_2024	30.099	505	595
WP_061236010.1	lcl|NZ_AHPX01000048.1_cds_WP_000828456.1_3543	42.254	213	595
WP_061236010.1	lcl|NZ_AHPX01000291.1_cds_WP_000361605.1_63	26.733	505	595
WP_061236010.1	lcl|NZ_AHPX01000087.1_cds_WP_001052498.1_2422	32.468	231	595
WP_061236010.1	lcl|NZ_AHPX01000138.1_cds_WP_000510774.1_1804	27.074	229	595
WP_061236010.1	lcl|NZ_AHPX01000058.1_cds_WP_000619174.1_3048	29.536	237	595
WP_061236010.1	lcl|NZ_AHPX01000288.1_cds_WP_000942282.1_162	34.807	181	595
WP_061236010.1	lcl|NZ_AHPX01000135.1_cds_WP_000047473.1_1911	28.631	241	595
WP_061236010.1	lcl|NZ_AHPX01000286.1_cds_WP_000598571.1_212	28.632	234	595
