WP_002614501.1	lcl|NZ_RQEW01000029.1_cds_WP_123180187.1_134	92.453	106	106
WP_004503085.1	lcl|NZ_RQEW01000029.1_cds_WP_135607540.1_133	64.516	310	314
WP_004503085.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	24.710	259	314
WP_004503085.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	23.602	322	314
WP_004503085.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	22.776	281	314
WP_004503085.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	21.302	169	314
WP_004503080.1	lcl|NZ_RQEW01000029.1_cds_WP_123180202.1_119	39.326	178	185
WP_004503080.1	lcl|NZ_RQEW01000031.1_cds_WP_135607445.1_1992	34.831	178	185
WP_004503081.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	31.646	316	329
WP_004503081.1	lcl|NZ_RQEW01000012.1_cds_WP_205872855.1_623	32.248	307	329
WP_004503081.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	30.240	334	329
WP_004503081.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	28.213	319	329
WP_004503081.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	26.786	336	329
WP_004503081.1	lcl|NZ_RQEW01000012.1_cds_WP_135608001.1_753	28.349	321	329
WP_004503081.1	lcl|NZ_RQEW01000043.1_cds_WP_040913715.1_3059	28.485	330	329
WP_004503081.1	lcl|NZ_RQEW01000007.1_cds_WP_100737667.1_1607	25.072	347	329
WP_004503081.1	lcl|NZ_RQEW01000007.1_cds_WP_100737905.1_1775	25.449	334	329
WP_004503081.1	lcl|NZ_RQEW01000025.1_cds_WP_135608729.1_2783	26.894	264	329
WP_004503081.1	lcl|NZ_RQEW01000029.1_cds_WP_135607540.1_133	24.116	311	329
WP_004503081.1	lcl|NZ_RQEW01000029.1_cds_WP_123180213.1_107	25.105	239	329
WP_004503081.1	lcl|NZ_RQEW01000008.1_cds_WP_135608506.1_3237	24.806	258	329
WP_004503081.1	lcl|NZ_RQEW01000043.1_cds_WP_135608769.1_3112	27.984	243	329
WP_004503081.1	lcl|NZ_RQEW01000012.1_cds_WP_135608099.1_1000	22.018	327	329
WP_239248135.1	lcl|NZ_RQEW01000029.1_cds_WP_123180186.1_135	29.661	236	267
WP_239248135.1	lcl|NZ_RQEW01000016.1_cds_WP_135608260.1_3550	34.545	110	267
WP_239248135.1	lcl|NZ_RQEW01000029.1_cds_WP_123180232.1_90	25.789	190	267
WP_239248135.1	lcl|NZ_RQEW01000043.1_cds_WP_205872856.1_3149	28.571	189	267
WP_239248135.1	lcl|NZ_RQEW01000007.1_cds_WP_084492239.1_1524	36.047	86	267
WP_004503040.1	lcl|NZ_RQEW01000031.1_cds_WP_100738198.1_2146	26.549	339	509
WP_004503040.1	lcl|NZ_RQEW01000031.1_cds_WP_010574788.1_2147	28.723	94	509
WP_004503040.1	lcl|NZ_RQEW01000031.1_cds_WP_100738198.1_2146	26.549	339	509
WP_004503040.1	lcl|NZ_RQEW01000031.1_cds_WP_010574788.1_2147	28.723	94	509
WP_061221763.1	lcl|NZ_RQEW01000012.1_cds_WP_205872855.1_623	26.937	271	330
WP_061221763.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	27.628	333	330
WP_061221763.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	24.691	324	330
WP_061221763.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	27.899	276	330
WP_061221763.1	lcl|NZ_RQEW01000012.1_cds_WP_135608099.1_1000	26.154	260	330
WP_061221763.1	lcl|NZ_RQEW01000012.1_cds_WP_135608001.1_753	30.556	252	330
WP_061221763.1	lcl|NZ_RQEW01000007.1_cds_WP_100737905.1_1775	26.582	237	330
WP_061221763.1	lcl|NZ_RQEW01000007.1_cds_WP_100737667.1_1607	26.126	222	330
WP_061221763.1	lcl|NZ_RQEW01000029.1_cds_WP_135607539.1_131	26.875	160	330
WP_061221763.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	25.714	140	330
WP_004503036.1	lcl|NZ_RQEW01000026.1_cds_WP_010575921.1_3423	41.700	247	265
WP_004503036.1	lcl|NZ_RQEW01000029.1_cds_WP_020986400.1_293	27.485	171	265
WP_004503060.1	lcl|NZ_RQEW01000025.1_cds_WP_123179168.1_2579	38.614	303	310
WP_004503060.1	lcl|NZ_RQEW01000029.1_cds_WP_020986400.1_293	26.774	310	310
WP_004503060.1	lcl|NZ_RQEW01000031.1_cds_WP_135607432.1_1941	24.615	260	310
WP_004503060.1	lcl|NZ_RQEW01000025.1_cds_WP_123179168.1_2579	38.614	303	310
WP_004503060.1	lcl|NZ_RQEW01000029.1_cds_WP_020986400.1_293	26.774	310	310
WP_004503060.1	lcl|NZ_RQEW01000031.1_cds_WP_135607432.1_1941	24.615	260	310
WP_016758358.1	lcl|NZ_RQEW01000025.1_cds_WP_135608612.1_2560	28.387	155	316
WP_016758358.1	lcl|NZ_RQEW01000036.1_cds_WP_135607674.1_1423	23.026	152	316
WP_016758358.1	lcl|NZ_RQEW01000012.1_cds_WP_135608054.1_882	26.549	113	316
WP_016758358.1	lcl|NZ_RQEW01000031.1_cds_WP_010574955.1_1961	28.926	121	316
WP_004503088.1	lcl|NZ_RQEW01000012.1_cds_WP_100737781.1_876	29.252	147	175
WP_004503132.1	lcl|NZ_RQEW01000036.1_cds_WP_135607674.1_1423	23.182	220	405
WP_004503032.1	lcl|NZ_RQEW01000016.1_cds_WP_207765505.1_3555	28.244	393	358
WP_004503032.1	lcl|NZ_RQEW01000029.1_cds_WP_135607543.1_139	27.554	323	358
WP_004503032.1	lcl|NZ_RQEW01000007.1_cds_WP_040913053.1_1538	25.936	374	358
WP_004503032.1	lcl|NZ_RQEW01000036.1_cds_WP_123179958.1_1283	25.786	318	358
