WP_002614501.1	lcl|NZ_AHOL02000018.1_cds_WP_000340715.1_1801	86.792	106	106
WP_004503085.1	lcl|NZ_AHOL02000018.1_cds_WP_000410273.1_1800	91.374	313	314
WP_004503085.1	lcl|NZ_AHOL02000018.1_cds_WP_000093099.1_1780	57.143	63	314
WP_004503085.1	lcl|NZ_AHOL02000018.1_cds_WP_000646250.1_1797	28.175	252	314
WP_004503085.1	lcl|NZ_AHOL02000012.1_cds_WP_000744700.1_2876	23.077	325	314
WP_004503085.1	lcl|NZ_AHOL02000018.1_cds_WP_000600889.1_1771	23.656	186	314
WP_004503085.1	lcl|NZ_AHOL02000018.1_cds_WP_000723090.1_1718	22.145	289	314
WP_004503085.1	lcl|NZ_AHOL02000018.1_cds_WP_001067557.1_1794	24.923	325	314
WP_004503038.1	lcl|NZ_AHOL02000018.1_cds_WP_000604524.1_1799	83.562	365	365
WP_004503080.1	lcl|NZ_AHOL02000018.1_cds_WP_000884059.1_1798	96.216	185	185
WP_004503080.1	lcl|NZ_AHOL02000015.1_cds_WP_000351733.1_2733	40.000	140	185
WP_004503081.1	lcl|NZ_AHOL02000018.1_cds_WP_000646250.1_1797	95.441	329	329
WP_004503081.1	lcl|NZ_AHOL02000012.1_cds_WP_000744700.1_2876	32.063	315	329
WP_004503081.1	lcl|NZ_AHOL02000018.1_cds_WP_000723090.1_1718	29.851	335	329
WP_004503081.1	lcl|NZ_AHOL02000018.1_cds_WP_000600889.1_1771	30.408	319	329
WP_004503081.1	lcl|NZ_AHOL02000025.1_cds_WP_001984071.1_1036	30.945	307	329
WP_004503081.1	lcl|NZ_AHOL02000017.1_cds_WP_000649925.1_2000	28.882	322	329
WP_004503081.1	lcl|NZ_AHOL02000025.1_cds_WP_000709511.1_1024	28.182	330	329
WP_004503081.1	lcl|NZ_AHOL02000018.1_cds_WP_001067557.1_1794	28.852	305	329
WP_004503081.1	lcl|NZ_AHOL02000018.1_cds_WP_000601375.1_1744	25.000	300	329
WP_004503081.1	lcl|NZ_AHOL02000025.1_cds_WP_000688695.1_1056	28.102	274	329
WP_004503081.1	lcl|NZ_AHOL02000018.1_cds_WP_000410273.1_1800	26.266	316	329
WP_004503081.1	lcl|NZ_AHOL02000018.1_cds_WP_000475904.1_1735	26.642	274	329
WP_004503081.1	lcl|NZ_AHOL02000015.1_cds_WP_001074785.1_2527	28.679	265	329
WP_004503081.1	lcl|NZ_AHOL02000018.1_cds_WP_000487322.1_1746	27.385	325	329
WP_004503081.1	lcl|NZ_AHOL02000017.1_cds_WP_001003555.1_2094	24.551	334	329
WP_239248135.1	lcl|NZ_AHOL02000018.1_cds_WP_000774262.1_1796	94.007	267	267
WP_239248135.1	lcl|NZ_AHOL02000018.1_cds_WP_000859505.1_1747	27.885	208	267
WP_239248135.1	lcl|NZ_AHOL02000018.1_cds_WP_000800438.1_1766	26.178	191	267
WP_239248135.1	lcl|NZ_AHOL02000018.1_cds_WP_000842260.1_1717	26.316	190	267
WP_239248135.1	lcl|NZ_AHOL02000025.1_cds_WP_000667727.1_1079	32.727	110	267
WP_239248135.1	lcl|NZ_AHOL02000032.1_cds_WP_000805357.1_270	37.209	86	267
WP_004503040.1	lcl|NZ_AHOL02000018.1_cds_WP_000612797.1_1795	92.731	509	509
WP_004503040.1	lcl|NZ_AHOL02000015.1_cds_WP_000291591.1_2451	26.791	321	509
WP_004503040.1	lcl|NZ_AHOL02000015.1_cds_WP_000364507.1_2452	28.723	94	509
WP_004503040.1	lcl|NZ_AHOL02000018.1_cds_WP_000612797.1_1795	92.731	509	509
WP_004503040.1	lcl|NZ_AHOL02000015.1_cds_WP_000291591.1_2451	26.791	321	509
WP_004503040.1	lcl|NZ_AHOL02000015.1_cds_WP_000364507.1_2452	28.723	94	509
WP_061221763.1	lcl|NZ_AHOL02000018.1_cds_WP_001067557.1_1794	97.576	330	330
WP_061221763.1	lcl|NZ_AHOL02000018.1_cds_WP_000646250.1_1797	29.316	307	330
WP_061221763.1	lcl|NZ_AHOL02000018.1_cds_WP_000600889.1_1771	26.316	266	330
WP_061221763.1	lcl|NZ_AHOL02000025.1_cds_WP_001984071.1_1036	25.368	272	330
WP_061221763.1	lcl|NZ_AHOL02000012.1_cds_WP_000744700.1_2876	26.582	316	330
WP_061221763.1	lcl|NZ_AHOL02000017.1_cds_WP_001003555.1_2094	27.888	251	330
WP_061221763.1	lcl|NZ_AHOL02000018.1_cds_WP_000723090.1_1718	24.324	333	330
WP_061221763.1	lcl|NZ_AHOL02000017.1_cds_WP_000649925.1_2000	29.615	260	330
WP_061221763.1	lcl|NZ_AHOL02000025.1_cds_WP_000688695.1_1056	25.339	221	330
WP_061221763.1	lcl|NZ_AHOL02000018.1_cds_WP_000601375.1_1744	25.455	275	330
WP_004503073.1	lcl|NZ_AHOL02000018.1_cds_WP_000689743.1_1791	38.278	546	535
WP_004503073.1	lcl|NZ_AHOL02000018.1_cds_WP_000689743.1_1791	38.278	546	535
WP_004503036.1	lcl|NZ_AHOL02000018.1_cds_WP_000342713.1_1790	67.547	265	265
WP_004503036.1	lcl|NZ_AHOL02000035.1_cds_WP_001002663.1_159	41.803	244	265
WP_004503036.1	lcl|NZ_AHOL02000020.1_cds_WP_001183723.1_1462	27.746	173	265
WP_004503060.1	lcl|NZ_AHOL02000018.1_cds_WP_001246618.1_1789	91.935	310	310
WP_004503060.1	lcl|NZ_AHOL02000028.1_cds_WP_000501205.1_617	36.304	303	310
WP_004503060.1	lcl|NZ_AHOL02000020.1_cds_WP_001183723.1_1462	30.000	250	310
WP_004503060.1	lcl|NZ_AHOL02000022.1_cds_WP_000279894.1_1257	24.335	263	310
WP_004503060.1	lcl|NZ_AHOL02000018.1_cds_WP_001246618.1_1789	91.935	310	310
WP_004503060.1	lcl|NZ_AHOL02000028.1_cds_WP_000501205.1_617	36.304	303	310
WP_004503060.1	lcl|NZ_AHOL02000020.1_cds_WP_001183723.1_1462	30.000	250	310
WP_004503060.1	lcl|NZ_AHOL02000022.1_cds_WP_000279894.1_1257	24.335	263	310
WP_004503095.1	lcl|NZ_AHOL02000018.1_cds_WP_000479982.1_1788	94.697	264	264
WP_004503106.1	lcl|NZ_AHOL02000018.1_cds_WP_000715958.1_1787	90.698	129	130
WP_004503130.1	lcl|NZ_AHOL02000018.1_cds_WP_001088866.1_1786	76.429	140	146
WP_004503042.1	lcl|NZ_AHOL02000018.1_cds_WP_000517242.1_1785	87.330	221	221
WP_004503042.1	lcl|NZ_AHOL02000034.1_cds_WP_001069834.1_191	29.412	102	221
WP_004503042.1	lcl|NZ_AHOL02000012.1_cds_WP_001082180.1_2905	23.077	78	221
WP_016758358.1	lcl|NZ_AHOL02000018.1_cds_WP_001015422.1_1783	25.000	276	316
WP_016758358.1	lcl|NZ_AHOL02000034.1_cds_WP_000347681.1_192	29.221	154	316
WP_016758358.1	lcl|NZ_AHOL02000018.1_cds_WP_000661932.1_1750	26.056	142	316
WP_016758358.1	lcl|NZ_AHOL02000018.1_cds_WP_002082140.1_1759	28.058	139	316
WP_016758358.1	lcl|NZ_AHOL02000002.1_cds_WP_000402845.1_3601	22.368	152	316
WP_016758358.1	lcl|NZ_AHOL02000012.1_cds_WP_001082180.1_2905	24.540	163	316
WP_016758358.1	lcl|NZ_AHOL02000015.1_cds_WP_000188047.1_2760	28.926	121	316
WP_004503088.1	lcl|NZ_AHOL02000018.1_cds_WP_000611594.1_1784	94.857	175	175
WP_004503088.1	lcl|NZ_AHOL02000012.1_cds_WP_001206947.1_2912	28.966	145	175
WP_004503132.1	lcl|NZ_AHOL02000018.1_cds_WP_001015422.1_1783	92.346	405	405
WP_004503132.1	lcl|NZ_AHOL02000034.1_cds_WP_000347681.1_192	25.238	210	405
WP_004503132.1	lcl|NZ_AHOL02000002.1_cds_WP_000402845.1_3601	22.273	220	405
WP_004503032.1	lcl|NZ_AHOL02000018.1_cds_WP_000582222.1_1782	86.872	358	358
WP_004503032.1	lcl|NZ_AHOL02000018.1_cds_WP_000608295.1_1792	35.535	318	358
WP_004503032.1	lcl|NZ_AHOL02000018.1_cds_WP_000947844.1_1770	30.769	338	358
WP_004503032.1	lcl|NZ_AHOL02000025.1_cds_WP_001281953.1_1070	29.082	392	358
WP_004503032.1	lcl|NZ_AHOL02000018.1_cds_WP_001198107.1_1793	32.653	343	358
WP_004503032.1	lcl|NZ_AHOL02000018.1_cds_WP_000575178.1_1724	31.210	314	358
WP_004503032.1	lcl|NZ_AHOL02000009.1_cds_WP_001982414.1_3064	25.806	372	358
WP_004503032.1	lcl|NZ_AHOL02000018.1_cds_WP_000346036.1_1763	27.200	250	358
WP_004503032.1	lcl|NZ_AHOL02000027.1_cds_WP_000538752.1_761	29.851	201	358
WP_004503087.1	lcl|NZ_AHOL02000018.1_cds_WP_000344487.1_1781	89.286	308	308
WP_026054523.1	lcl|NZ_AHOL02000018.1_cds_WP_001106774.1_1778	91.807	415	416
WP_004503049.1	lcl|NZ_AHOL02000018.1_cds_WP_001015422.1_1783	33.333	417	409
WP_004503049.1	lcl|NZ_AHOL02000034.1_cds_WP_000347681.1_192	23.649	148	409
WP_004503049.1	lcl|NZ_AHOL02000012.1_cds_WP_001082180.1_2905	24.224	161	409
WP_004503099.1	lcl|NZ_AHOL02000018.1_cds_WP_000575178.1_1724	37.430	358	361
WP_004503099.1	lcl|NZ_AHOL02000018.1_cds_WP_000608295.1_1792	40.730	356	361
WP_004503099.1	lcl|NZ_AHOL02000018.1_cds_WP_001198107.1_1793	35.549	346	361
WP_004503099.1	lcl|NZ_AHOL02000027.1_cds_WP_000538752.1_761	34.795	342	361
WP_004503099.1	lcl|NZ_AHOL02000025.1_cds_WP_001281953.1_1070	28.418	373	361
WP_004503099.1	lcl|NZ_AHOL02000018.1_cds_WP_000582222.1_1782	32.558	301	361
WP_004503099.1	lcl|NZ_AHOL02000018.1_cds_WP_000346036.1_1763	26.667	375	361
WP_004503099.1	lcl|NZ_AHOL02000018.1_cds_WP_000947844.1_1770	24.854	342	361
WP_004503099.1	lcl|NZ_AHOL02000009.1_cds_WP_001982414.1_3064	24.642	349	361
WP_004503089.1	lcl|NZ_AHOL02000018.1_cds_WP_001159758.1_1720	41.667	180	176
WP_239248138.1	lcl|NZ_AHOL02000017.1_cds_WP_000649925.1_2000	28.440	327	313
WP_239248138.1	lcl|NZ_AHOL02000012.1_cds_WP_000744700.1_2876	26.168	321	313
WP_239248138.1	lcl|NZ_AHOL02000018.1_cds_WP_000646250.1_1797	24.765	319	313
WP_239248138.1	lcl|NZ_AHOL02000018.1_cds_WP_001067557.1_1794	29.864	221	313
WP_239248138.1	lcl|NZ_AHOL02000025.1_cds_WP_001984071.1_1036	25.461	271	313
WP_239248138.1	lcl|NZ_AHOL02000018.1_cds_WP_000723090.1_1718	24.699	332	313
WP_239248138.1	lcl|NZ_AHOL02000018.1_cds_WP_000600889.1_1771	25.764	229	313
WP_239248138.1	lcl|NZ_AHOL02000017.1_cds_WP_001003555.1_2094	27.132	258	313
WP_239248138.1	lcl|NZ_AHOL02000018.1_cds_WP_000487322.1_1746	27.778	108	313
WP_239248138.1	lcl|NZ_AHOL02000018.1_cds_WP_001024125.1_1734	25.000	256	313
WP_239248138.1	lcl|NZ_AHOL02000018.1_cds_WP_000410273.1_1800	21.362	323	313
WP_000572389.1	lcl|NZ_AHOL02000018.1_cds_WP_000799638.1_1776	42.857	119	134
WP_000572389.1	lcl|NZ_AHOL02000018.1_cds_WP_000343398.1_1725	32.759	116	134
WP_004503138.1	lcl|NZ_AHOL02000018.1_cds_WP_000646250.1_1797	29.259	270	311
WP_004503138.1	lcl|NZ_AHOL02000025.1_cds_WP_001984071.1_1036	27.490	251	311
WP_004503138.1	lcl|NZ_AHOL02000018.1_cds_WP_000723090.1_1718	25.000	256	311
WP_004503138.1	lcl|NZ_AHOL02000015.1_cds_WP_001074785.1_2527	29.747	158	311
WP_004503138.1	lcl|NZ_AHOL02000018.1_cds_WP_000600889.1_1771	25.287	261	311
WP_004503138.1	lcl|NZ_AHOL02000012.1_cds_WP_000744700.1_2876	21.622	259	311
WP_004503138.1	lcl|NZ_AHOL02000025.1_cds_WP_000688695.1_1056	30.625	160	311
WP_004503138.1	lcl|NZ_AHOL02000017.1_cds_WP_000649925.1_2000	23.048	269	311
WP_004503138.1	lcl|NZ_AHOL02000018.1_cds_WP_000642158.1_1719	26.804	97	311
WP_004503127.1	lcl|NZ_AHOL02000018.1_cds_WP_000282880.1_1722	28.571	119	361
WP_004503127.1	lcl|NZ_AHOL02000018.1_cds_WP_000854002.1_1721	22.963	270	361
WP_004503127.1	lcl|NZ_AHOL02000018.1_cds_WP_001068986.1_1743	28.829	111	361
WP_061236010.1	lcl|NZ_AHOL02000018.1_cds_WP_000834715.1_1777	47.628	548	595
WP_061236010.1	lcl|NZ_AHOL02000027.1_cds_WP_000172202.1_829	35.115	393	595
WP_061236010.1	lcl|NZ_AHOL02000027.1_cds_WP_000667646.1_786	30.099	505	595
WP_061236010.1	lcl|NZ_AHOL02000012.1_cds_WP_000828455.1_2965	42.254	213	595
WP_061236010.1	lcl|NZ_AHOL02000017.1_cds_WP_001052498.1_2115	32.468	231	595
WP_061236010.1	lcl|NZ_AHOL02000002.1_cds_WP_000510777.1_3453	27.074	229	595
WP_061236010.1	lcl|NZ_AHOL02000027.1_cds_WP_000942282.1_843	34.807	181	595
WP_061236010.1	lcl|NZ_AHOL02000017.1_cds_WP_000619175.1_2070	29.114	237	595
WP_061236010.1	lcl|NZ_AHOL02000015.1_cds_WP_000047473.1_2457	28.631	241	595
WP_061236010.1	lcl|NZ_AHOL02000025.1_cds_WP_000598571.1_873	28.632	234	595
WP_061236010.1	lcl|NZ_AHOL02000016.1_cds_WP_001982953.1_2189	30.698	215	595
WP_061236010.1	lcl|NZ_AHOL02000004.1_cds_WP_000184524.1_3357	29.213	178	595
WP_061236010.1	lcl|NZ_AHOL02000002.1_cds_WP_001161019.1_3552	28.249	177	595
WP_061236010.1	lcl|NZ_AHOL02000015.1_cds_WP_000433117.1_2764	26.556	241	595
