WP_002614501.1	lcl|NZ_JAMQPT010000001.1_cds_WP_108958675.1_147	59.783	92	106
WP_004503085.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727191.1_148	83.013	312	314
WP_004503085.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725791.1_2661	23.006	326	314
WP_004503085.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725412.1_2101	23.248	314	314
WP_004503085.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396612.1_1398	22.619	168	314
WP_004503085.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396410.1_226	24.211	190	314
WP_004503038.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396395.1_152	55.801	362	365
WP_004503080.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726709.1_611	34.109	129	185
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725791.1_2661	30.794	315	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396410.1_226	29.429	333	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725412.1_2101	30.719	306	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727146.1_194	29.841	315	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396612.1_1398	28.739	341	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725525.1_2272	27.019	322	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725767.1_2634	28.662	314	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727173.1_166	26.115	314	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727191.1_148	26.101	318	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100728892.1_2329	27.200	250	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396401.1_200	26.104	249	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_165780347.1_189	25.786	318	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396398.1_185	31.343	134	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727149.1_191	26.295	251	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725556.1_2321	24.453	274	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396399.1_186	26.174	149	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396614.1_1409	25.806	310	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396938.1_2713	28.402	169	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397047.1_3043	26.816	179	329
WP_004503081.1	lcl|NZ_JAMQPT010000001.1_cds_WP_238761156.1_240	24.632	272	329
WP_239248135.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727166.1_173	25.000	200	267
WP_239248135.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727147.1_193	26.496	234	267
WP_239248135.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727872.1_301	24.528	265	267
WP_239248135.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725479.1_2207	29.310	174	267
WP_239248135.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727919.1_1397	26.020	196	267
WP_239248135.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100728131.1_227	23.196	194	267
WP_004503040.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726724.1_589	24.924	329	509
WP_004503040.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100717065.1_588	34.483	58	509
WP_004503040.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726724.1_589	24.924	329	509
WP_004503040.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100717065.1_588	34.483	58	509
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727173.1_166	32.808	317	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727149.1_191	33.010	309	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725412.1_2101	24.460	278	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100728892.1_2329	27.925	265	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396410.1_226	24.695	328	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725791.1_2661	27.899	276	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725767.1_2634	25.786	318	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_165780347.1_189	26.293	232	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725556.1_2321	23.664	262	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396938.1_2713	24.645	211	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396612.1_1398	22.442	303	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397047.1_3043	26.033	242	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396398.1_185	27.941	136	330
WP_061221763.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725525.1_2272	27.333	150	330
