WP_002614501.1	lcl|NZ_AOWZ01000141.1_cds_WP_000340715.1_2921	86.792	106	106
WP_004503085.1	lcl|NZ_AOWZ01000141.1_cds_WP_000410273.1_2920	91.374	313	314
WP_004503085.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	28.175	252	314
WP_004503085.1	lcl|NZ_AOWZ01000121.1_cds_WP_000744700.1_2432	23.077	325	314
WP_004503085.1	lcl|NZ_AOWZ01000033.1_cds_WP_001033107.1_422	22.180	266	314
WP_004503085.1	lcl|NZ_AOWZ01000146.1_cds_WP_000723090.1_3207	22.145	289	314
WP_004503085.1	lcl|NZ_AOWZ01000033.1_cds_WP_000723090.1_371	22.145	289	314
WP_004503085.1	lcl|NZ_AOWZ01000141.1_cds_WP_001067558.1_2914	24.923	325	314
WP_004503038.1	lcl|NZ_AOWZ01000141.1_cds_WP_000604524.1_2919	83.562	365	365
WP_004503080.1	lcl|NZ_AOWZ01000141.1_cds_WP_000884060.1_2918	96.216	185	185
WP_004503080.1	lcl|NZ_AOWZ01000116.1_cds_WP_000351733.1_2260	40.000	140	185
WP_004503081.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	94.529	329	329
WP_004503081.1	lcl|NZ_AOWZ01000121.1_cds_WP_000744700.1_2432	32.063	315	329
WP_004503081.1	lcl|NZ_AOWZ01000146.1_cds_WP_000723090.1_3207	29.851	335	329
WP_004503081.1	lcl|NZ_AOWZ01000033.1_cds_WP_000723090.1_371	29.851	335	329
WP_004503081.1	lcl|NZ_AOWZ01000141.1_cds_WP_000699346.1_2903	29.674	337	329
WP_004503081.1	lcl|NZ_AOWZ01000150.1_cds_WP_001984071.1_3278	30.945	307	329
WP_004503081.1	lcl|NZ_AOWZ01000108.1_cds_WP_000649924.1_2131	28.882	322	329
WP_004503081.1	lcl|NZ_AOWZ01000150.1_cds_WP_000709511.1_3268	28.182	330	329
WP_004503081.1	lcl|NZ_AOWZ01000141.1_cds_WP_001067558.1_2914	28.525	305	329
WP_004503081.1	lcl|NZ_AOWZ01000150.1_cds_WP_000688696.1_3298	28.102	274	329
WP_004503081.1	lcl|NZ_AOWZ01000141.1_cds_WP_000410273.1_2920	26.266	316	329
WP_004503081.1	lcl|NZ_AOWZ01000033.1_cds_WP_000475901.1_387	26.357	258	329
WP_004503081.1	lcl|NZ_AOWZ01000033.1_cds_WP_001033107.1_422	26.045	311	329
WP_004503081.1	lcl|NZ_AOWZ01000055.1_cds_WP_001074783.1_968	28.302	265	329
WP_004503081.1	lcl|NZ_AOWZ01000009.1_cds_WP_001003562.1_118	24.242	330	329
WP_239248135.1	lcl|NZ_AOWZ01000141.1_cds_WP_000774261.1_2916	94.757	267	267
WP_239248135.1	lcl|NZ_AOWZ01000146.1_cds_WP_000842258.1_3206	26.455	189	267
WP_239248135.1	lcl|NZ_AOWZ01000033.1_cds_WP_000842258.1_370	26.455	189	267
WP_239248135.1	lcl|NZ_AOWZ01000171.1_cds_WP_000667727.1_3763	32.727	110	267
WP_239248135.1	lcl|NZ_AOWZ01000107.1_cds_WP_017862323.1_2047	37.209	86	267
WP_004503040.1	lcl|NZ_AOWZ01000141.1_cds_WP_000612798.1_2915	91.749	509	509
WP_004503040.1	lcl|NZ_AOWZ01000055.1_cds_WP_000291586.1_1094	26.791	321	509
WP_004503040.1	lcl|NZ_AOWZ01000055.1_cds_WP_000364507.1_1093	28.723	94	509
WP_004503040.1	lcl|NZ_AOWZ01000141.1_cds_WP_000612798.1_2915	91.749	509	509
WP_004503040.1	lcl|NZ_AOWZ01000055.1_cds_WP_000291586.1_1094	26.791	321	509
WP_004503040.1	lcl|NZ_AOWZ01000055.1_cds_WP_000364507.1_1093	28.723	94	509
WP_061221763.1	lcl|NZ_AOWZ01000141.1_cds_WP_001067558.1_2914	97.576	330	330
WP_061221763.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	29.316	307	330
WP_061221763.1	lcl|NZ_AOWZ01000150.1_cds_WP_001984071.1_3278	25.368	272	330
