WP_002614501.1	lcl|NZ_JQRZ01000047.1_cds_WP_002725873.1_1576	95.283	106	106
WP_004503085.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733579.1_1577	97.444	313	314
WP_004503085.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733534.1_1580	27.381	252	314
WP_004503085.1	lcl|NZ_JQRZ01000019.1_cds_WP_002722638.1_646	24.534	322	314
WP_004503085.1	lcl|NZ_JQRZ01000108.1_cds_WP_002740024.1_2776	21.708	281	314
WP_004503085.1	lcl|NZ_JQRZ01000113.1_cds_WP_002728309.1_2858	24.759	311	314
WP_004503085.1	lcl|NZ_JQRZ01000075.1_cds_WP_002743770.1_2192	23.770	122	314
WP_004503085.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740721.1_1583	24.308	325	314
WP_004503085.1	lcl|NZ_JQRZ01000047.1_cds_WP_016749081.1_1609	25.641	117	314
WP_004503038.1	lcl|NZ_JQRZ01000047.1_cds_WP_026054882.1_1578	93.425	365	365
WP_004503080.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733646.1_1579	96.216	185	185
WP_004503080.1	lcl|NZ_JQRZ01000006.1_cds_WP_002721790.1_207	36.301	146	185
WP_004503081.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733534.1_1580	93.921	329	329
WP_004503081.1	lcl|NZ_JQRZ01000019.1_cds_WP_002722638.1_646	30.380	316	329
WP_004503081.1	lcl|NZ_JQRZ01000113.1_cds_WP_002728309.1_2858	30.645	310	329
WP_004503081.1	lcl|NZ_JQRZ01000108.1_cds_WP_002740024.1_2776	30.448	335	329
WP_004503081.1	lcl|NZ_JQRZ01000075.1_cds_WP_002743770.1_2192	26.686	341	329
WP_004503081.1	lcl|NZ_JQRZ01000076.1_cds_WP_002728316.1_2211	28.485	330	329
WP_004503081.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733638.1_1617	27.714	350	329
WP_004503081.1	lcl|NZ_JQRZ01000070.1_cds_WP_002741146.1_2094	28.165	316	329
WP_004503081.1	lcl|NZ_JQRZ01000013.1_cds_WP_002733546.1_431	26.119	268	329
WP_004503081.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740721.1_1583	28.939	311	329
WP_004503081.1	lcl|NZ_JQRZ01000014.1_cds_WP_002732331.1_458	25.000	348	329
WP_004503081.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733579.1_1577	27.711	249	329
WP_004503081.1	lcl|NZ_JQRZ01000047.1_cds_WP_002744551.1_1611	28.148	270	329
WP_004503081.1	lcl|NZ_JQRZ01000047.1_cds_WP_016749081.1_1609	23.913	322	329
WP_004503081.1	lcl|NZ_JQRZ01000109.1_cds_WP_002740236.1_2801	27.170	265	329
WP_004503081.1	lcl|NZ_JQRZ01000013.1_cds_WP_002733698.1_439	25.912	274	329
WP_004503081.1	lcl|NZ_JQRZ01000110.1_cds_WP_002721725.1_2807	25.000	336	329
WP_004503081.1	lcl|NZ_JQRZ01000013.1_cds_WP_002733757.1_429	27.431	288	329
WP_004503081.1	lcl|NZ_JQRZ01000028.1_cds_WP_002739935.1_1007	28.235	170	329
WP_239248135.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733627.1_1581	92.135	267	267
WP_239248135.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740926.1_1622	25.888	197	267
WP_239248135.1	lcl|NZ_JQRZ01000013.1_cds_WP_002738295.1_428	25.481	208	267
WP_239248135.1	lcl|NZ_JQRZ01000108.1_cds_WP_002727921.1_2775	26.455	189	267
WP_239248135.1	lcl|NZ_JQRZ01000060.1_cds_WP_002729040.1_1922	34.545	110	267
WP_239248135.1	lcl|NZ_JQRZ01000075.1_cds_WP_002729513.1_2193	26.984	189	267
WP_239248135.1	lcl|NZ_JQRZ01000096.1_cds_WP_002766579.1_2590	36.047	86	267
WP_004503040.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740779.1_1582	92.141	509	509
WP_004503040.1	lcl|NZ_JQRZ01000051.1_cds_WP_002728536.1_1719	26.426	333	509
