WP_002614501.1	lcl|NZ_AFLR01000457.1_cds_WP_000340715.1_360	86.792	106	106
WP_004503085.1	lcl|NZ_AFLR01000457.1_cds_WP_000410273.1_359	91.374	313	314
WP_004503085.1	lcl|NZ_AFLR01000020.1_cds_WP_000093099.1_3644	57.143	63	314
WP_004503085.1	lcl|NZ_AFLR01000457.1_cds_WP_000646250.1_356	28.175	252	314
WP_004503085.1	lcl|NZ_AFLR01000119.1_cds_WP_000744699.1_2648	22.464	276	314
WP_004503085.1	lcl|NZ_AFLR01000299.1_cds_WP_000723090.1_898	22.145	289	314
WP_004503085.1	lcl|NZ_AFLR01000106.1_cds_WP_000325242.1_2922	23.926	163	314
WP_004503038.1	lcl|NZ_AFLR01000457.1_cds_WP_000604524.1_358	83.562	365	365
WP_004503080.1	lcl|NZ_AFLR01000457.1_cds_WP_000884059.1_357	96.216	185	185
WP_004503080.1	lcl|NZ_AFLR01000491.1_cds_WP_000351733.1_113	40.000	140	185
WP_004503081.1	lcl|NZ_AFLR01000457.1_cds_WP_000646250.1_356	95.441	329	329
WP_004503081.1	lcl|NZ_AFLR01000119.1_cds_WP_000744699.1_2648	33.333	261	329
WP_004503081.1	lcl|NZ_AFLR01000299.1_cds_WP_000723090.1_898	29.851	335	329
WP_004503081.1	lcl|NZ_AFLR01000255.1_cds_WP_001984071.1_1376	30.945	307	329
WP_004503081.1	lcl|NZ_AFLR01000107.1_cds_WP_000649925.1_2892	28.882	322	329
WP_004503081.1	lcl|NZ_AFLR01000194.1_cds_WP_000601375.1_1676	25.000	300	329
WP_004503081.1	lcl|NZ_AFLR01000307.1_cds_WP_000316026.1_839	28.462	260	329
WP_004503081.1	lcl|NZ_AFLR01000106.1_cds_WP_000325242.1_2922	28.365	208	329
WP_004503081.1	lcl|NZ_AFLR01000457.1_cds_WP_001067555.1_353	32.203	177	329
WP_004503081.1	lcl|NZ_AFLR01000094.1_cds_WP_000519466.1_3137	29.952	207	329
WP_004503081.1	lcl|NZ_AFLR01000457.1_cds_WP_000410273.1_359	26.266	316	329
WP_004503081.1	lcl|NZ_AFLR01000194.1_cds_WP_000475904.1_1667	26.642	274	329
WP_004503081.1	lcl|NZ_AFLR01000020.1_cds_WP_000600885.1_3653	34.579	107	329
WP_004503081.1	lcl|NZ_AFLR01000014.1_cds_WP_001074785.1_3720	28.679	265	329
WP_004503081.1	lcl|NZ_AFLR01000194.1_cds_WP_000487322.1_1678	27.385	325	329
WP_004503081.1	lcl|NZ_AFLR01000259.1_cds_WP_001003555.1_1324	24.551	334	329
WP_239248135.1	lcl|NZ_AFLR01000457.1_cds_WP_000774262.1_355	94.007	267	267
WP_239248135.1	lcl|NZ_AFLR01000106.1_cds_WP_000800438.1_2917	26.178	191	267
