WP_002614501.1	lcl|NZ_JADDVF010000006.1_cds_WP_002725873.1_2940	95.283	106	106
WP_004503085.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733579.1_2941	97.444	313	314
WP_004503085.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	27.381	252	314
WP_004503085.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	24.534	322	314
WP_004503085.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	21.708	281	314
WP_004503085.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	24.759	311	314
WP_004503085.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	23.770	122	314
WP_004503085.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740721.1_2947	24.308	325	314
WP_004503085.1	lcl|NZ_JADDVF010000006.1_cds_WP_016749081.1_2973	25.641	117	314
WP_004503038.1	lcl|NZ_JADDVF010000006.1_cds_WP_026054882.1_2942	93.425	365	365
WP_004503080.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733646.1_2943	96.216	185	185
WP_004503080.1	lcl|NZ_JADDVF010000003.1_cds_WP_002721790.1_2091	36.301	146	185
WP_004503081.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	93.921	329	329
WP_004503081.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	30.380	316	329
WP_004503081.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	30.645	310	329
WP_004503081.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	30.448	335	329
WP_004503081.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	26.686	341	329
WP_004503081.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728316.1_3203	28.485	330	329
WP_004503081.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733638.1_2981	27.714	350	329
WP_004503081.1	lcl|NZ_JADDVF010000075.1_cds_WP_002741146.1_3085	28.165	316	329
WP_004503081.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733546.1_3010	26.119	268	329
WP_004503081.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740721.1_2947	28.939	311	329
