WP_002614501.1	lcl|NZ_RQFD01000015.1_cds_WP_135594790.1_2675	59.783	92	106
WP_004503085.1	lcl|NZ_RQFD01000015.1_cds_WP_135754333.1_2674	81.470	313	314
WP_004503085.1	lcl|NZ_RQFD01000003.1_cds_WP_135753425.1_911	23.053	321	314
WP_004503085.1	lcl|NZ_RQFD01000015.1_cds_WP_135754283.1_2622	23.297	279	314
WP_004503085.1	lcl|NZ_RQFD01000015.1_cds_WP_135754281.1_2620	20.847	307	314
WP_004503085.1	lcl|NZ_RQFD01000008.1_cds_WP_135753584.1_2831	24.841	314	314
WP_004503085.1	lcl|NZ_RQFD01000010.1_cds_WP_135753811.1_3270	22.619	168	314
WP_004503080.1	lcl|NZ_RQFD01000015.1_cds_WP_135754301.1_2642	31.606	193	185
WP_004503080.1	lcl|NZ_RQFD01000015.1_cds_WP_135754091.1_2231	34.286	140	185
WP_004503081.1	lcl|NZ_RQFD01000015.1_cds_WP_135754283.1_2622	31.561	301	329
WP_004503081.1	lcl|NZ_RQFD01000015.1_cds_WP_135754281.1_2620	32.886	298	329
WP_004503081.1	lcl|NZ_RQFD01000003.1_cds_WP_135753425.1_911	31.429	315	329
WP_004503081.1	lcl|NZ_RQFD01000008.1_cds_WP_135753584.1_2831	30.392	306	329
WP_004503081.1	lcl|NZ_RQFD01000010.1_cds_WP_135753811.1_3270	28.739	341	329
WP_004503081.1	lcl|NZ_RQFD01000008.1_cds_WP_135753675.1_3012	27.864	323	329
WP_004503081.1	lcl|NZ_RQFD01000003.1_cds_WP_135740016.1_938	27.508	309	329
WP_004503081.1	lcl|NZ_RQFD01000015.1_cds_WP_135754333.1_2674	28.302	318	329
WP_004503081.1	lcl|NZ_RQFD01000015.1_cds_WP_135754289.1_2629	22.097	267	329
WP_004503081.1	lcl|NZ_RQFD01000013.1_cds_WP_135753867.1_3317	24.400	250	329
WP_004503081.1	lcl|NZ_RQFD01000015.1_cds_WP_135754291.1_2632	32.903	155	329
WP_004503081.1	lcl|NZ_RQFD01000015.1_cds_WP_135754280.1_2618	27.604	192	329
WP_004503081.1	lcl|NZ_RQFD01000015.1_cds_WP_135754253.1_2589	25.651	269	329
WP_004503081.1	lcl|NZ_RQFD01000003.1_cds_WP_135753234.1_570	25.698	179	329
WP_004503081.1	lcl|NZ_RQFD01000008.1_cds_WP_135753702.1_3055	23.134	268	329
WP_004503081.1	lcl|NZ_RQFD01000010.1_cds_WP_208730825.1_3259	26.407	231	329
WP_004503081.1	lcl|NZ_RQFD01000003.1_cds_WP_135753398.1_859	27.711	249	329
WP_239248135.1	lcl|NZ_RQFD01000015.1_cds_WP_135754282.1_2621	26.122	245	267
WP_239248135.1	lcl|NZ_RQFD01000015.1_cds_WP_135754290.1_2630	28.502	207	267
WP_239248135.1	lcl|NZ_RQFD01000015.1_cds_WP_135754241.1_2528	24.528	265	267
WP_239248135.1	lcl|NZ_RQFD01000008.1_cds_WP_135753645.1_2946	29.310	174	267
WP_239248135.1	lcl|NZ_RQFD01000010.1_cds_WP_135753812.1_3271	25.108	231	267
WP_004503040.1	lcl|NZ_RQFD01000015.1_cds_WP_135754100.1_2253	25.152	330	509
WP_004503040.1	lcl|NZ_RQFD01000015.1_cds_WP_135741940.1_2254	26.316	114	509
WP_004503040.1	lcl|NZ_RQFD01000015.1_cds_WP_135754100.1_2253	25.152	330	509
WP_004503040.1	lcl|NZ_RQFD01000015.1_cds_WP_135741940.1_2254	26.316	114	509
WP_061221763.1	lcl|NZ_RQFD01000003.1_cds_WP_135740016.1_938	28.660	321	330
WP_061221763.1	lcl|NZ_RQFD01000008.1_cds_WP_135753584.1_2831	24.460	278	330
WP_061221763.1	lcl|NZ_RQFD01000015.1_cds_WP_135754283.1_2622	23.704	270	330
WP_061221763.1	lcl|NZ_RQFD01000003.1_cds_WP_135753425.1_911	28.261	276	330
WP_061221763.1	lcl|NZ_RQFD01000013.1_cds_WP_135753867.1_3317	28.755	233	330
WP_061221763.1	lcl|NZ_RQFD01000008.1_cds_WP_135753702.1_3055	24.903	257	330
WP_061221763.1	lcl|NZ_RQFD01000015.1_cds_WP_135754289.1_2629	21.642	268	330
WP_061221763.1	lcl|NZ_RQFD01000010.1_cds_WP_135753811.1_3270	22.442	303	330
WP_061221763.1	lcl|NZ_RQFD01000003.1_cds_WP_135753398.1_859	24.645	211	330
WP_061221763.1	lcl|NZ_RQFD01000003.1_cds_WP_135753234.1_570	25.561	223	330
WP_061221763.1	lcl|NZ_RQFD01000008.1_cds_WP_135753675.1_3012	29.139	151	330
WP_061221763.1	lcl|NZ_RQFD01000015.1_cds_WP_135754333.1_2674	23.176	233	330
WP_004503036.1	lcl|NZ_RQFD01000016.1_cds_WP_135741060.1_1236	38.521	257	265
WP_004503036.1	lcl|NZ_RQFD01000003.1_cds_WP_135753101.1_333	24.852	169	265
WP_004503060.1	lcl|NZ_RQFD01000003.1_cds_WP_135739768.1_666	38.538	301	310
WP_004503060.1	lcl|NZ_RQFD01000003.1_cds_WP_135753101.1_333	32.197	264	310
WP_004503060.1	lcl|NZ_RQFD01000015.1_cds_WP_135741862.1_2167	23.664	262	310
WP_004503060.1	lcl|NZ_RQFD01000003.1_cds_WP_135739768.1_666	38.538	301	310
WP_004503060.1	lcl|NZ_RQFD01000003.1_cds_WP_135753101.1_333	32.197	264	310
WP_004503060.1	lcl|NZ_RQFD01000015.1_cds_WP_135741862.1_2167	23.664	262	310
WP_004503042.1	lcl|NZ_RQFD01000015.1_cds_WP_135754045.1_2146	29.412	102	221
WP_004503042.1	lcl|NZ_RQFD01000010.1_cds_WP_135742746.1_3235	28.415	183	221
WP_004503042.1	lcl|NZ_RQFD01000016.1_cds_WP_135754483.1_1183	25.000	84	221
WP_016758358.1	lcl|NZ_RQFD01000015.1_cds_WP_135754304.1_2645	30.345	145	316
WP_016758358.1	lcl|NZ_RQFD01000015.1_cds_WP_135754294.1_2635	27.027	148	316
WP_016758358.1	lcl|NZ_RQFD01000015.1_cds_WP_135754044.1_2145	27.119	118	316
WP_016758358.1	lcl|NZ_RQFD01000016.1_cds_WP_135754839.1_1847	25.882	170	316
WP_016758358.1	lcl|NZ_RQFD01000015.1_cds_WP_135754381.1_2768	26.974	152	316
WP_016758358.1	lcl|NZ_RQFD01000010.1_cds_WP_135742621.1_3188	27.820	133	316
WP_004503088.1	lcl|NZ_RQFD01000013.1_cds_WP_135740179.1_3444	32.143	140	175
WP_004503132.1	lcl|NZ_RQFD01000015.1_cds_WP_135754044.1_2145	24.907	269	405
WP_004503032.1	lcl|NZ_RQFD01000015.1_cds_WP_135754321.1_2662	37.586	290	358
WP_004503032.1	lcl|NZ_RQFD01000015.1_cds_WP_135754330.1_2671	27.532	385	358
WP_004503032.1	lcl|NZ_RQFD01000013.1_cds_WP_135753973.1_3382	28.173	394	358
WP_004503032.1	lcl|NZ_RQFD01000015.1_cds_WP_135754307.1_2648	30.224	268	358
WP_004503032.1	lcl|NZ_RQFD01000016.1_cds_WP_135754545.1_1287	25.199	377	358
WP_004503032.1	lcl|NZ_RQFD01000016.1_cds_WP_135741414.1_1641	30.328	244	358
WP_004503087.1	lcl|NZ_RQFD01000015.1_cds_WP_135754326.1_2667	27.119	177	308
WP_004503049.1	lcl|NZ_RQFD01000015.1_cds_WP_135754304.1_2645	25.749	167	409
WP_004503049.1	lcl|NZ_RQFD01000015.1_cds_WP_135754044.1_2145	21.498	307	409
WP_004503099.1	lcl|NZ_RQFD01000016.1_cds_WP_135741414.1_1641	32.676	355	361
WP_004503099.1	lcl|NZ_RQFD01000013.1_cds_WP_135753973.1_3382	29.744	390	361
WP_004503099.1	lcl|NZ_RQFD01000015.1_cds_WP_135754330.1_2671	28.609	381	361
WP_004503099.1	lcl|NZ_RQFD01000015.1_cds_WP_135754321.1_2662	31.321	265	361
WP_004503099.1	lcl|NZ_RQFD01000015.1_cds_WP_135754307.1_2648	28.158	380	361
WP_239248137.1	lcl|NZ_RQFD01000015.1_cds_WP_135754296.1_2637	28.025	157	250
WP_239248138.1	lcl|NZ_RQFD01000003.1_cds_WP_135753425.1_911	30.496	282	313
WP_239248138.1	lcl|NZ_RQFD01000015.1_cds_WP_135754281.1_2620	28.981	314	313
WP_239248138.1	lcl|NZ_RQFD01000008.1_cds_WP_135753584.1_2831	27.203	261	313
WP_239248138.1	lcl|NZ_RQFD01000003.1_cds_WP_135740016.1_938	26.774	310	313
WP_239248138.1	lcl|NZ_RQFD01000010.1_cds_WP_135753811.1_3270	23.828	256	313
WP_239248138.1	lcl|NZ_RQFD01000015.1_cds_WP_135754283.1_2622	24.809	262	313
WP_239248138.1	lcl|NZ_RQFD01000015.1_cds_WP_135754289.1_2629	23.077	247	313
WP_239248138.1	lcl|NZ_RQFD01000015.1_cds_WP_135754333.1_2674	22.884	319	313
WP_004503138.1	lcl|NZ_RQFD01000008.1_cds_WP_135753584.1_2831	30.851	188	311
WP_004503138.1	lcl|NZ_RQFD01000010.1_cds_WP_135753811.1_3270	26.199	271	311
WP_004503138.1	lcl|NZ_RQFD01000015.1_cds_WP_135754283.1_2622	25.610	246	311
WP_004503138.1	lcl|NZ_RQFD01000015.1_cds_WP_135754281.1_2620	24.710	259	311
WP_004503138.1	lcl|NZ_RQFD01000015.1_cds_WP_135754253.1_2589	28.000	150	311
WP_004503138.1	lcl|NZ_RQFD01000008.1_cds_WP_135753702.1_3055	23.404	282	311
WP_004503138.1	lcl|NZ_RQFD01000013.1_cds_WP_135753867.1_3317	25.824	182	311
WP_004503138.1	lcl|NZ_RQFD01000010.1_cds_WP_208730825.1_3259	25.322	233	311
WP_004503127.1	lcl|NZ_RQFD01000015.1_cds_WP_135754265.1_2602	24.786	117	361
WP_004503127.1	lcl|NZ_RQFD01000015.1_cds_WP_135754119.1_2310	26.708	161	361
WP_004503127.1	lcl|NZ_RQFD01000015.1_cds_WP_135754288.1_2628	25.962	104	361
WP_061236010.1	lcl|NZ_RQFD01000013.1_cds_WP_135740247.1_3364	34.122	507	595
WP_061236010.1	lcl|NZ_RQFD01000016.1_cds_WP_135741237.1_1444	32.432	518	595
WP_061236010.1	lcl|NZ_RQFD01000013.1_cds_WP_135753924.1_3427	31.836	512	595
WP_061236010.1	lcl|NZ_RQFD01000015.1_cds_WP_167881980.1_2672	29.066	578	595
