WP_002614501.1	lcl|NZ_JASEXA010000054.1_cds_WP_004462903.1_3143	92.453	106	106
WP_004503085.1	lcl|NZ_JASEXA010000054.1_cds_WP_282969326.1_3144	90.000	310	314
WP_004503085.1	lcl|NZ_JASEXA010000030.1_cds_WP_004461583.1_2583	23.913	322	314
WP_004503085.1	lcl|NZ_JASEXA010000077.1_cds_WP_282969373.1_3443	22.464	276	314
WP_004503085.1	lcl|NZ_JASEXA010000048.1_cds_WP_004481568.1_3001	21.811	243	314
WP_004503085.1	lcl|NZ_JASEXA010000023.1_cds_WP_004461234.1_2180	24.042	287	314
WP_004503085.1	lcl|NZ_JASEXA010000024.1_cds_WP_004468319.1_2229	23.529	102	314
WP_004503080.1	lcl|NZ_JASEXA010000006.1_cds_WP_004460143.1_708	34.247	146	185
WP_004503081.1	lcl|NZ_JASEXA010000096.1_cds_WP_004462894.1_3578	30.321	343	329
WP_004503081.1	lcl|NZ_JASEXA010000030.1_cds_WP_004461583.1_2583	30.380	316	329
WP_004503081.1	lcl|NZ_JASEXA010000023.1_cds_WP_004461234.1_2180	31.715	309	329
WP_004503081.1	lcl|NZ_JASEXA010000077.1_cds_WP_282969373.1_3443	30.769	299	329
WP_004503081.1	lcl|NZ_JASEXA010000048.1_cds_WP_004481568.1_3001	29.042	334	329
WP_004503081.1	lcl|NZ_JASEXA010000024.1_cds_WP_004468319.1_2229	26.786	336	329
WP_004503081.1	lcl|NZ_JASEXA010000023.1_cds_WP_004461242.1_2183	29.091	330	329
WP_004503081.1	lcl|NZ_JASEXA010000001.1_cds_WP_282968917.1_78	28.882	322	329
WP_004503081.1	lcl|NZ_JASEXA010000070.1_cds_WP_008394668.1_3379	25.926	297	329
WP_004503081.1	lcl|NZ_JASEXA010000011.1_cds_WP_282969019.1_1174	25.915	355	329
WP_004503081.1	lcl|NZ_JASEXA010000054.1_cds_WP_282969326.1_3144	27.711	249	329
WP_004503081.1	lcl|NZ_JASEXA010000087.1_cds_WP_004470510.1_3533	27.652	264	329
WP_004503081.1	lcl|NZ_JASEXA010000084.1_cds_WP_004479697.1_3508	24.790	238	329
WP_004503081.1	lcl|NZ_JASEXA010000062.1_cds_WP_004476349.1_3291	24.545	330	329
WP_004503081.1	lcl|NZ_JASEXA010000011.1_cds_WP_004472818.1_1227	27.236	246	329
WP_004503081.1	lcl|NZ_JASEXA010000070.1_cds_WP_004479573.1_3381	30.286	175	329
WP_239248135.1	lcl|NZ_JASEXA010000077.1_cds_WP_004491544.1_3448	26.289	194	267
WP_239248135.1	lcl|NZ_JASEXA010000070.1_cds_WP_004477718.1_3382	26.442	208	267
WP_239248135.1	lcl|NZ_JASEXA010000055.1_cds_WP_004477560.1_3155	31.313	198	267
WP_239248135.1	lcl|NZ_JASEXA010000048.1_cds_WP_004476528.1_3002	26.316	190	267
WP_239248135.1	lcl|NZ_JASEXA010000024.1_cds_WP_004477855.1_2230	27.128	188	267
WP_239248135.1	lcl|NZ_JASEXA010000028.1_cds_WP_016754360.1_1887	38.372	86	267
WP_004503040.1	lcl|NZ_JASEXA010000027.1_cds_WP_004483518.1_2428	26.687	326	509
WP_004503040.1	lcl|NZ_JASEXA010000027.1_cds_WP_004460640.1_2429	30.851	94	509
WP_004503040.1	lcl|NZ_JASEXA010000027.1_cds_WP_004483518.1_2428	26.687	326	509
WP_004503040.1	lcl|NZ_JASEXA010000027.1_cds_WP_004460640.1_2429	30.851	94	509
WP_061221763.1	lcl|NZ_JASEXA010000023.1_cds_WP_004461234.1_2180	25.641	273	330
WP_061221763.1	lcl|NZ_JASEXA010000030.1_cds_WP_004461583.1_2583	28.261	276	330
WP_061221763.1	lcl|NZ_JASEXA010000077.1_cds_WP_282969373.1_3443	23.792	269	330
WP_061221763.1	lcl|NZ_JASEXA010000048.1_cds_WP_004481568.1_3001	26.347	334	330
WP_061221763.1	lcl|NZ_JASEXA010000011.1_cds_WP_282969019.1_1174	25.455	220	330
WP_061221763.1	lcl|NZ_JASEXA010000062.1_cds_WP_004476349.1_3291	25.103	243	330
WP_061221763.1	lcl|NZ_JASEXA010000096.1_cds_WP_004462894.1_3578	27.586	232	330
WP_061221763.1	lcl|NZ_JASEXA010000001.1_cds_WP_282968917.1_78	29.555	247	330
WP_061221763.1	lcl|NZ_JASEXA010000070.1_cds_WP_008394668.1_3379	24.138	261	330
WP_061221763.1	lcl|NZ_JASEXA010000024.1_cds_WP_004468319.1_2229	27.273	132	330
WP_004503036.1	lcl|NZ_JASEXA010000022.1_cds_WP_004457662.1_2103	43.033	244	265
WP_004503060.1	lcl|NZ_JASEXA010000003.1_cds_WP_004474516.1_412	39.437	284	310
WP_004503060.1	lcl|NZ_JASEXA010000009.1_cds_WP_004473577.1_1050	27.244	312	310
WP_004503060.1	lcl|NZ_JASEXA010000007.1_cds_WP_004462208.1_800	25.792	221	310
WP_004503060.1	lcl|NZ_JASEXA010000003.1_cds_WP_004474516.1_412	39.437	284	310
WP_004503060.1	lcl|NZ_JASEXA010000009.1_cds_WP_004473577.1_1050	27.244	312	310
WP_004503060.1	lcl|NZ_JASEXA010000007.1_cds_WP_004462208.1_800	25.792	221	310
WP_004503042.1	lcl|NZ_JASEXA010000003.1_cds_WP_004462594.1_315	30.392	102	221
WP_016758358.1	lcl|NZ_JASEXA010000104.1_cds_WP_282969421.1_3617	35.664	143	316
WP_016758358.1	lcl|NZ_JASEXA010000003.1_cds_WP_004480789.1_314	29.221	154	316
WP_016758358.1	lcl|NZ_JASEXA010000089.1_cds_WP_004477762.1_3540	31.200	125	316
WP_016758358.1	lcl|NZ_JASEXA010000063.1_cds_WP_004481151.1_3309	24.837	153	316
WP_016758358.1	lcl|NZ_JASEXA010000030.1_cds_WP_004469895.1_2555	25.767	163	316
WP_016758358.1	lcl|NZ_JASEXA010000006.1_cds_WP_004460090.1_679	27.642	123	316
WP_004503088.1	lcl|NZ_JASEXA010000030.1_cds_WP_004471088.1_2549	26.897	145	175
WP_004503132.1	lcl|NZ_JASEXA010000063.1_cds_WP_004481151.1_3309	23.214	224	405
WP_004503032.1	lcl|NZ_JASEXA010000103.1_cds_WP_004483440.1_3609	30.380	395	358
WP_004503032.1	lcl|NZ_JASEXA010000055.1_cds_WP_004466571.1_3148	29.545	396	358
WP_004503032.1	lcl|NZ_JASEXA010000077.1_cds_WP_004462128.1_3444	27.374	358	358
WP_004503032.1	lcl|NZ_JASEXA010000076.1_cds_WP_004462146.1_3436	33.071	254	358
WP_004503032.1	lcl|NZ_JASEXA010000011.1_cds_WP_004460480.1_1175	25.936	374	358
WP_004503032.1	lcl|NZ_JASEXA010000012.1_cds_WP_004465893.1_1267	29.167	240	358
WP_004503049.1	lcl|NZ_JASEXA010000003.1_cds_WP_004480789.1_314	22.973	148	409
WP_004503049.1	lcl|NZ_JASEXA010000030.1_cds_WP_004469895.1_2555	25.984	127	409
WP_004503099.1	lcl|NZ_JASEXA010000076.1_cds_WP_004462146.1_3436	37.430	358	361
WP_004503099.1	lcl|NZ_JASEXA010000012.1_cds_WP_004465893.1_1267	36.592	358	361
WP_004503099.1	lcl|NZ_JASEXA010000055.1_cds_WP_004466571.1_3148	28.954	373	361
WP_004503099.1	lcl|NZ_JASEXA010000103.1_cds_WP_004483440.1_3609	30.184	381	361
WP_004503099.1	lcl|NZ_JASEXA010000077.1_cds_WP_004462128.1_3444	27.953	254	361
WP_004503099.1	lcl|NZ_JASEXA010000011.1_cds_WP_004460480.1_1175	24.928	349	361
WP_004503089.1	lcl|NZ_JASEXA010000048.1_cds_WP_004462151.1_2999	42.778	180	176
WP_004503089.1	lcl|NZ_JASEXA010000070.1_cds_WP_004472272.1_3380	28.667	150	176
WP_239248137.1	lcl|NZ_JASEXA010000093.1_cds_WP_282969405.1_3561	37.963	108	250
WP_239248138.1	lcl|NZ_JASEXA010000001.1_cds_WP_282968917.1_78	29.503	322	313
WP_239248138.1	lcl|NZ_JASEXA010000096.1_cds_WP_004462894.1_3578	27.888	251	313
WP_239248138.1	lcl|NZ_JASEXA010000030.1_cds_WP_004461583.1_2583	25.776	322	313
WP_239248138.1	lcl|NZ_JASEXA010000023.1_cds_WP_004461234.1_2180	25.651	269	313
