WP_002614501.1	lcl|NZ_AHQF01000076.1_cds_WP_000340713.1_3070	87.736	106	106
WP_004503085.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	90.705	312	314
WP_004503085.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	23.432	303	314
WP_004503085.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	23.077	325	314
WP_004503085.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	21.377	276	314
WP_004503085.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	22.491	289	314
WP_004503080.1	lcl|NZ_AHQF01000186.1_cds_WP_000351733.1_1254	40.000	140	185
WP_004503081.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	30.145	345	329
WP_004503081.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	32.063	315	329
WP_004503081.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	31.104	299	329
WP_004503081.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	30.149	335	329
WP_004503081.1	lcl|NZ_AHQF01000108.1_cds_WP_001984071.1_2267	30.945	307	329
WP_004503081.1	lcl|NZ_AHQF01000081.1_cds_WP_000649923.1_2893	28.882	322	329
WP_004503081.1	lcl|NZ_AHQF01000319.1_cds_WP_000709511.1_35	28.182	330	329
WP_004503081.1	lcl|NZ_AHQF01000310.1_cds_WP_000688695.1_96	28.102	274	329
WP_004503081.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	25.949	316	329
WP_004503081.1	lcl|NZ_AHQF01000076.1_cds_WP_000377753.1_3023	25.915	355	329
WP_004503081.1	lcl|NZ_AHQF01000104.1_cds_WP_001074783.1_2391	28.302	265	329
WP_004503081.1	lcl|NZ_AHQF01000175.1_cds_WP_001003558.1_1430	24.545	330	329
WP_004503081.1	lcl|NZ_AHQF01000076.1_cds_WP_000048849.1_3046	22.951	244	329
WP_239248135.1	lcl|NZ_AHQF01000076.1_cds_WP_000432841.1_3051	28.085	235	267
WP_239248135.1	lcl|NZ_AHQF01000157.1_cds_WP_000842260.1_1778	26.316	190	267
WP_239248135.1	lcl|NZ_AHQF01000083.1_cds_WP_000667727.1_2749	32.727	110	267
WP_239248135.1	lcl|NZ_AHQF01000076.1_cds_WP_000869621.1_3024	22.709	251	267
WP_239248135.1	lcl|NZ_AHQF01000067.1_cds_WP_000805359.1_3346	38.372	86	267
WP_004503040.1	lcl|NZ_AHQF01000104.1_cds_WP_000291586.1_2463	26.791	321	509
WP_004503040.1	lcl|NZ_AHQF01000104.1_cds_WP_000364507.1_2462	28.723	94	509
