WP_002614501.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583224.1_115	59.783	92	106
WP_004503085.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583227.1_118	81.613	310	314
WP_004503085.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588384.1_1604	24.074	324	314
WP_004503085.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588334.1_1577	25.155	322	314
WP_004503085.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583226.1_117	21.005	219	314
WP_004503085.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585811.1_2982	21.925	187	314
WP_004503085.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587403.1_1018	23.958	288	314
WP_004503085.1	lcl|NZ_RQGQ01000014.1_cds_WP_208729531.1_2971	21.101	218	314
WP_004503080.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583564.1_511	33.871	124	185
WP_004503081.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588384.1_1604	31.746	315	329
WP_004503081.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587403.1_1018	30.000	310	329
WP_004503081.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583226.1_117	28.274	336	329
WP_004503081.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585811.1_2982	28.274	336	329
WP_004503081.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588334.1_1577	27.184	309	329
WP_004503081.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587715.1_1206	27.469	324	329
WP_004503081.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583227.1_118	25.157	318	329
WP_004503081.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583268.1_159	24.719	267	329
WP_004503081.1	lcl|NZ_RQGQ01000014.1_cds_WP_208729531.1_2971	25.484	310	329
WP_004503081.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588454.1_1667	28.514	249	329
WP_004503081.1	lcl|NZ_RQGQ01000022.1_cds_WP_135588873.1_3445	22.047	254	329
WP_239248135.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583293.1_220	24.528	265	267
WP_239248135.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587594.1_1125	27.485	171	267
WP_239248135.1	lcl|NZ_RQGQ01000004.1_cds_WP_341867405.1_116	23.005	213	267
WP_239248135.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585813.1_2983	25.128	195	267
WP_004503040.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583532.1_489	24.702	336	509
WP_004503040.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583531.1_488	27.193	114	509
WP_004503040.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583532.1_489	24.702	336	509
WP_004503040.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583531.1_488	27.193	114	509
WP_061221763.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587403.1_1018	24.460	278	330
WP_061221763.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588384.1_1604	27.536	276	330
WP_061221763.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588334.1_1577	25.152	330	330
WP_061221763.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583226.1_117	26.596	282	330
WP_061221763.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587702.1_1189	28.824	170	330
WP_061221763.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585811.1_2982	23.313	326	330
WP_061221763.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588454.1_1667	23.902	205	330
WP_061221763.1	lcl|NZ_RQGQ01000022.1_cds_WP_135588873.1_3445	30.323	155	330
WP_004503036.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586449.1_1871	37.743	257	265
WP_004503036.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585127.1_2686	26.036	169	265
WP_004503060.1	lcl|NZ_RQGQ01000001.1_cds_WP_135583022.1_3254	36.877	301	310
WP_004503060.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585127.1_2686	28.754	313	310
WP_004503060.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583675.1_576	24.046	262	310
WP_004503060.1	lcl|NZ_RQGQ01000001.1_cds_WP_135583022.1_3254	36.877	301	310
WP_004503060.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585127.1_2686	28.754	313	310
WP_004503060.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583675.1_576	24.046	262	310
WP_004503042.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583717.1_602	32.990	97	221
WP_016758358.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583241.1_132	24.503	151	316
WP_016758358.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583136.1_23	28.289	152	316
WP_016758358.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586348.1_1815	27.193	114	316
WP_016758358.1	lcl|NZ_RQGQ01000004.1_cds_WP_135584223.1_900	28.866	97	316
WP_016758358.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585663.1_2900	28.906	128	316
WP_004503088.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587992.1_1387	32.090	134	175
WP_004503132.1	lcl|NZ_RQGQ01000004.1_cds_WP_135584223.1_900	24.638	207	405
WP_004503032.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587890.1_1326	28.278	389	358
WP_004503032.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583243.1_134	35.124	242	358
WP_004503032.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586544.1_1925	25.000	368	358
WP_004503032.1	lcl|NZ_RQGQ01000016.1_cds_WP_135587122.1_2283	28.112	249	358
WP_004503049.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586348.1_1815	27.559	127	409
WP_004503099.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583243.1_134	39.093	353	361
WP_004503099.1	lcl|NZ_RQGQ01000016.1_cds_WP_135587122.1_2283	32.493	357	361
WP_004503099.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587890.1_1326	29.744	390	361
WP_004503099.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586544.1_1925	24.566	346	361
WP_239248138.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588384.1_1604	30.070	286	313
WP_239248138.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588334.1_1577	28.302	265	313
WP_239248138.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587403.1_1018	26.054	261	313
WP_239248138.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585811.1_2982	24.514	257	313
WP_239248138.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583226.1_117	24.153	236	313
WP_239248138.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583227.1_118	23.100	329	313
WP_000572389.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583242.1_133	29.365	126	134
WP_004503138.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583226.1_117	25.150	334	311
WP_004503138.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587403.1_1018	30.851	188	311
WP_004503138.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585811.1_2982	25.524	286	311
WP_004503138.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588334.1_1577	25.556	270	311
WP_004503138.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583268.1_159	27.333	150	311
WP_004503138.1	lcl|NZ_RQGQ01000014.1_cds_WP_208729531.1_2971	25.751	233	311
WP_004503127.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583256.1_147	23.881	134	361
WP_004503127.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583485.1_435	24.540	163	361
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587854.1_1306	31.818	528	595
WP_061236010.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586824.1_2087	32.216	537	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587960.1_1370	47.414	232	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587393.1_1012	29.466	543	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587389.1_1010	42.731	227	595
WP_061236010.1	lcl|NZ_RQGQ01000009.1_cds_WP_244288247.1_2586	33.083	266	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585208.1_2736	32.599	227	595
WP_061236010.1	lcl|NZ_RQGQ01000020.1_cds_WP_135588760.1_3397	28.879	232	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583562.1_510	30.137	219	595
WP_061236010.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586230.1_1736	30.556	216	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587546.1_1101	29.231	195	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583284.1_211	30.357	224	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585345.1_2815	29.778	225	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587357.1_993	31.148	183	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135584325.1_483	26.549	226	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583340.1_274	28.692	237	595
WP_061236010.1	lcl|NZ_RQGQ01000002.1_cds_WP_135583101.1_3594	28.492	179	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585055.1_2646	27.979	193	595
WP_061236010.1	lcl|NZ_RQGQ01000009.1_cds_WP_135584653.1_2436	26.442	208	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587432.1_1038	29.661	236	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587433.1_1039	27.049	244	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583286.1_213	24.848	165	595
WP_061236010.1	lcl|NZ_RQGQ01000001.1_cds_WP_135582961.1_3184	34.759	187	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585347.1_2816	28.750	160	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585347.1_2816	25.414	181	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585228.1_2748	25.000	188	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587660.1_1160	22.561	164	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135584227.1_902	26.203	187	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585071.1_2654	25.146	171	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583307.1_237	25.000	184	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135584367.1_800	29.714	175	595
WP_061236010.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586659.1_1990	29.130	230	595
WP_061236010.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586971.1_2171	23.611	216	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583295.1_222	26.027	219	595
WP_061236010.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586574.1_1944	28.877	187	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587532.1_1093	28.108	185	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587854.1_1306	31.818	528	595
WP_061236010.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586824.1_2087	32.216	537	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587960.1_1370	47.414	232	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587393.1_1012	29.466	543	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587389.1_1010	42.731	227	595
WP_061236010.1	lcl|NZ_RQGQ01000009.1_cds_WP_244288247.1_2586	33.083	266	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585208.1_2736	32.599	227	595
WP_061236010.1	lcl|NZ_RQGQ01000020.1_cds_WP_135588760.1_3397	28.879	232	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583562.1_510	30.137	219	595
WP_061236010.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586230.1_1736	30.556	216	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587546.1_1101	29.231	195	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583284.1_211	30.357	224	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585345.1_2815	29.778	225	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587357.1_993	31.148	183	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135584325.1_483	26.549	226	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583340.1_274	28.692	237	595
WP_061236010.1	lcl|NZ_RQGQ01000002.1_cds_WP_135583101.1_3594	28.492	179	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585055.1_2646	27.979	193	595
WP_061236010.1	lcl|NZ_RQGQ01000009.1_cds_WP_135584653.1_2436	26.442	208	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587432.1_1038	29.661	236	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587433.1_1039	27.049	244	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583286.1_213	24.848	165	595
WP_061236010.1	lcl|NZ_RQGQ01000001.1_cds_WP_135582961.1_3184	34.759	187	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585347.1_2816	28.750	160	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585347.1_2816	25.414	181	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585228.1_2748	25.000	188	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587660.1_1160	22.561	164	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135584227.1_902	26.203	187	595
WP_061236010.1	lcl|NZ_RQGQ01000011.1_cds_WP_135585071.1_2654	25.146	171	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583307.1_237	25.000	184	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135584367.1_800	29.714	175	595
WP_061236010.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586659.1_1990	29.130	230	595
WP_061236010.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586971.1_2171	23.611	216	595
WP_061236010.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583295.1_222	26.027	219	595
WP_061236010.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586574.1_1944	28.877	187	595
WP_061236010.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587532.1_1093	28.108	185	595
WP_239248139.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583229.1_120	37.229	231	227
WP_239248139.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587671.1_1166	30.070	143	227
WP_004503054.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588384.1_1604	30.395	329	330
WP_004503054.1	lcl|NZ_RQGQ01000014.1_cds_WP_135585811.1_2982	23.729	354	330
WP_004503054.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583226.1_117	22.689	357	330
WP_004503054.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587403.1_1018	24.713	174	330
WP_004503155.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587890.1_1326	30.025	393	381
WP_004503155.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583243.1_134	27.324	355	381
WP_004503155.1	lcl|NZ_RQGQ01000016.1_cds_WP_135587122.1_2283	26.190	294	381
WP_004503155.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586544.1_1925	23.615	343	381
WP_198288176.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583231.1_122	32.615	325	387
WP_004503102.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583230.1_121	34.967	306	339
WP_004503102.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586874.1_2114	31.250	304	339
WP_004503102.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583230.1_121	34.967	306	339
WP_004503102.1	lcl|NZ_RQGQ01000016.1_cds_WP_135586874.1_2114	31.250	304	339
WP_016758916.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583231.1_122	37.662	77	89
WP_004503058.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587830.1_1290	25.114	219	351
WP_004503058.1	lcl|NZ_RQGQ01000017.1_cds_WP_135588066.1_1429	31.624	117	351
WP_004503058.1	lcl|NZ_RQGQ01000004.1_cds_WP_341867405.1_116	36.709	79	351
WP_004503058.1	lcl|NZ_RQGQ01000004.1_cds_WP_135583293.1_220	23.684	266	351
WP_004503058.1	lcl|NZ_RQGQ01000017.1_cds_WP_135587830.1_1290	25.114	219	351
