WP_002614501.1	lcl|NZ_RQGX01000008.1_cds_WP_135594790.1_3222	59.783	92	106
WP_004503085.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	82.109	313	314
WP_004503085.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	23.006	326	314
WP_004503085.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	24.841	314	314
WP_004503085.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	22.619	168	314
WP_004503085.1	lcl|NZ_RQGX01000006.1_cds_WP_210409557.1_3004	21.827	197	314
WP_004503080.1	lcl|NZ_RQGX01000008.1_cds_WP_135594725.1_3190	32.124	193	185
WP_004503080.1	lcl|NZ_RQGX01000003.1_cds_WP_100717084.1_392	32.558	129	185
WP_004503081.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	30.476	315	329
WP_004503081.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	31.699	306	329
WP_004503081.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	28.739	341	329
WP_004503081.1	lcl|NZ_RQGX01000010.1_cds_WP_100725525.1_2303	27.019	322	329
WP_004503081.1	lcl|NZ_RQGX01000010.1_cds_WP_135639720.1_1949	28.344	314	329
WP_004503081.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	28.302	318	329
WP_004503081.1	lcl|NZ_RQGX01000010.1_cds_WP_100716204.1_2252	26.800	250	329
WP_004503081.1	lcl|NZ_RQGX01000008.1_cds_WP_135688621.1_3177	21.839	261	329
WP_004503081.1	lcl|NZ_RQGX01000008.1_cds_WP_135604041.1_3180	32.903	155	329
WP_004503081.1	lcl|NZ_RQGX01000010.1_cds_WP_100716212.1_2260	24.453	274	329
WP_004503081.1	lcl|NZ_RQGX01000010.1_cds_WP_100720563.1_1582	26.816	179	329
WP_004503081.1	lcl|NZ_RQGX01000006.1_cds_WP_210409557.1_3004	25.806	310	329
WP_004503081.1	lcl|NZ_RQGX01000010.1_cds_WP_135702509.1_1870	28.514	249	329
WP_004503081.1	lcl|NZ_RQGX01000003.1_cds_WP_135604102.1_10	24.632	272	329
WP_239248135.1	lcl|NZ_RQGX01000008.1_cds_WP_135594704.1_3178	28.986	207	267
WP_239248135.1	lcl|NZ_RQGX01000003.1_cds_WP_100727872.1_71	24.528	265	267
WP_239248135.1	lcl|NZ_RQGX01000010.1_cds_WP_135702639.1_2370	29.310	174	267
WP_239248135.1	lcl|NZ_RQGX01000006.1_cds_WP_135702344.1_3016	26.531	196	267
WP_004503040.1	lcl|NZ_RQGX01000003.1_cds_WP_100717124.1_370	24.924	329	509
WP_004503040.1	lcl|NZ_RQGX01000003.1_cds_WP_100717065.1_369	34.483	58	509
WP_004503040.1	lcl|NZ_RQGX01000003.1_cds_WP_100717124.1_370	24.924	329	509
WP_004503040.1	lcl|NZ_RQGX01000003.1_cds_WP_100717065.1_369	34.483	58	509
WP_061221763.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	24.101	278	330
WP_061221763.1	lcl|NZ_RQGX01000010.1_cds_WP_100716204.1_2252	27.547	265	330
WP_061221763.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	27.899	276	330
WP_061221763.1	lcl|NZ_RQGX01000010.1_cds_WP_135639720.1_1949	26.101	318	330
WP_061221763.1	lcl|NZ_RQGX01000010.1_cds_WP_100716212.1_2260	23.664	262	330
WP_061221763.1	lcl|NZ_RQGX01000010.1_cds_WP_135702509.1_1870	24.645	211	330
WP_061221763.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	22.848	302	330
WP_061221763.1	lcl|NZ_RQGX01000010.1_cds_WP_100720563.1_1582	26.033	242	330
WP_061221763.1	lcl|NZ_RQGX01000008.1_cds_WP_135688621.1_3177	25.758	132	330
WP_061221763.1	lcl|NZ_RQGX01000010.1_cds_WP_100725525.1_2303	27.333	150	330
WP_061221763.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	23.235	340	330
WP_004503036.1	lcl|NZ_RQGX01000003.1_cds_WP_100715657.1_1332	38.521	257	265
WP_004503036.1	lcl|NZ_RQGX01000009.1_cds_WP_135702400.1_2459	24.855	173	265
WP_004503060.1	lcl|NZ_RQGX01000010.1_cds_WP_100717570.1_1677	38.206	301	310
WP_004503060.1	lcl|NZ_RQGX01000009.1_cds_WP_135702400.1_2459	31.818	264	310
WP_004503060.1	lcl|NZ_RQGX01000003.1_cds_WP_100718541.1_455	22.901	262	310
WP_004503060.1	lcl|NZ_RQGX01000010.1_cds_WP_100717570.1_1677	38.206	301	310
WP_004503060.1	lcl|NZ_RQGX01000009.1_cds_WP_135702400.1_2459	31.818	264	310
WP_004503060.1	lcl|NZ_RQGX01000003.1_cds_WP_100718541.1_455	22.901	262	310
WP_004503042.1	lcl|NZ_RQGX01000003.1_cds_WP_135702159.1_473	32.692	104	221
WP_004503042.1	lcl|NZ_RQGX01000003.1_cds_WP_100715706.1_1388	26.190	84	221
WP_004503042.1	lcl|NZ_RQGX01000006.1_cds_WP_100715888.1_2979	29.915	117	221
WP_016758358.1	lcl|NZ_RQGX01000008.1_cds_WP_135594712.1_3183	28.571	147	316
WP_016758358.1	lcl|NZ_RQGX01000003.1_cds_WP_135604625.1_746	25.405	185	316
WP_016758358.1	lcl|NZ_RQGX01000003.1_cds_WP_135638943.1_474	27.778	144	316
WP_016758358.1	lcl|NZ_RQGX01000003.1_cds_WP_100715706.1_1388	30.000	110	316
WP_016758358.1	lcl|NZ_RQGX01000006.1_cds_WP_100715842.1_2928	27.820	133	316
WP_004503088.1	lcl|NZ_RQGX01000010.1_cds_WP_135605521.1_2128	28.676	136	175
WP_004503032.1	lcl|NZ_RQGX01000008.1_cds_WP_135688687.1_3209	38.909	275	358
WP_004503032.1	lcl|NZ_RQGX01000008.1_cds_WP_135688238.1_3218	27.273	385	358
WP_004503032.1	lcl|NZ_RQGX01000010.1_cds_WP_100716152.1_2190	29.337	392	358
WP_004503032.1	lcl|NZ_RQGX01000008.1_cds_WP_135604024.1_3195	30.037	273	358
WP_004503032.1	lcl|NZ_RQGX01000003.1_cds_WP_100715612.1_1278	24.590	366	358
WP_004503032.1	lcl|NZ_RQGX01000003.1_cds_WP_100718929.1_933	29.508	244	358
WP_004503087.1	lcl|NZ_RQGX01000008.1_cds_WP_135688235.1_3214	26.816	179	308
WP_004503049.1	lcl|NZ_RQGX01000008.1_cds_WP_135594712.1_3183	21.875	160	409
WP_004503049.1	lcl|NZ_RQGX01000003.1_cds_WP_100715706.1_1388	26.400	125	409
WP_004503099.1	lcl|NZ_RQGX01000003.1_cds_WP_100718929.1_933	32.394	355	361
WP_004503099.1	lcl|NZ_RQGX01000008.1_cds_WP_135688687.1_3209	32.453	265	361
WP_004503099.1	lcl|NZ_RQGX01000010.1_cds_WP_100716152.1_2190	29.592	392	361
WP_004503099.1	lcl|NZ_RQGX01000008.1_cds_WP_135688238.1_3218	28.609	381	361
WP_004503099.1	lcl|NZ_RQGX01000008.1_cds_WP_135604024.1_3195	29.431	299	361
WP_004503099.1	lcl|NZ_RQGX01000003.1_cds_WP_100715612.1_1278	25.723	346	361
WP_239248137.1	lcl|NZ_RQGX01000008.1_cds_WP_135652134.1_3185	28.571	175	250
WP_239248138.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	30.142	282	313
WP_239248138.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	27.586	261	313
WP_239248138.1	lcl|NZ_RQGX01000010.1_cds_WP_135639720.1_1949	27.519	258	313
WP_239248138.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	23.828	256	313
WP_239248138.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	22.884	319	313
WP_004503138.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	30.319	188	311
