WP_002614501.1	lcl|NZ_AKWL02000022.1_cds_WP_004753574.1_2636	88.679	106	106
WP_004503085.1	lcl|NZ_AKWL02000022.1_cds_WP_004761722.1_2635	91.987	312	314
WP_004503085.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	27.778	252	314
WP_004503085.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	23.077	325	314
WP_004503085.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	21.352	281	314
WP_004503085.1	lcl|NZ_AKWL02000022.1_cds_WP_004755319.1_2629	24.615	325	314
WP_004503085.1	lcl|NZ_AKWL02000050.1_cds_WP_004751543.1_495	22.330	309	314
WP_004503038.1	lcl|NZ_AKWL02000022.1_cds_WP_004777161.1_2634	84.110	365	365
WP_004503080.1	lcl|NZ_AKWL02000022.1_cds_WP_004753627.1_2633	96.757	185	185
WP_004503080.1	lcl|NZ_AKWL02000041.1_cds_WP_004752075.1_1069	40.714	140	185
WP_004503081.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	94.529	329	329
WP_004503081.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	31.429	315	329
WP_004503081.1	lcl|NZ_AKWL02000050.1_cds_WP_004751543.1_495	31.922	307	329
WP_004503081.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	29.552	335	329
WP_004503081.1	lcl|NZ_AKWL02000012.1_cds_WP_004776871.1_3281	29.688	320	329
WP_004503081.1	lcl|NZ_AKWL02000050.1_cds_WP_004751412.1_484	28.788	330	329
WP_004503081.1	lcl|NZ_AKWL02000022.1_cds_WP_004755319.1_2629	29.260	311	329
WP_004503081.1	lcl|NZ_AKWL02000012.1_cds_WP_004754991.1_3426	26.549	339	329
WP_004503081.1	lcl|NZ_AKWL02000022.1_cds_WP_004761722.1_2635	27.711	249	329
WP_004503081.1	lcl|NZ_AKWL02000022.1_cds_WP_002733698.1_2580	25.912	274	329
WP_004503081.1	lcl|NZ_AKWL02000039.1_cds_WP_004751780.1_1675	28.148	270	329
WP_004503081.1	lcl|NZ_AKWL02000027.1_cds_WP_004777239.1_2382	29.444	180	329
WP_004503081.1	lcl|NZ_AKWL02000041.1_cds_WP_004750263.1_1314	25.856	263	329
WP_004503081.1	lcl|NZ_AKWL02000048.1_cds_WP_004768293.1_636	30.469	128	329
WP_239248135.1	lcl|NZ_AKWL02000022.1_cds_WP_004758405.1_2631	92.884	267	267
WP_239248135.1	lcl|NZ_AKWL02000022.1_cds_WP_004754191.1_2562	25.926	189	267
WP_239248135.1	lcl|NZ_AKWL02000012.1_cds_WP_004758023.1_3448	34.211	114	267
WP_239248135.1	lcl|NZ_AKWL02000016.1_cds_WP_004758210.1_3058	37.209	86	267
WP_004503040.1	lcl|NZ_AKWL02000022.1_cds_WP_004777106.1_2630	92.338	509	509
WP_004503040.1	lcl|NZ_AKWL02000039.1_cds_WP_004751764.1_1747	26.625	323	509
WP_004503040.1	lcl|NZ_AKWL02000039.1_cds_WP_004767754.1_1746	28.723	94	509
WP_004503040.1	lcl|NZ_AKWL02000002.1_cds_WP_004753706.1_3890	32.787	122	509
WP_004503040.1	lcl|NZ_AKWL02000022.1_cds_WP_004777106.1_2630	92.338	509	509
WP_004503040.1	lcl|NZ_AKWL02000039.1_cds_WP_004751764.1_1747	26.625	323	509
WP_004503040.1	lcl|NZ_AKWL02000039.1_cds_WP_004767754.1_1746	28.723	94	509
WP_004503040.1	lcl|NZ_AKWL02000002.1_cds_WP_004753706.1_3890	32.787	122	509
WP_061221763.1	lcl|NZ_AKWL02000022.1_cds_WP_004755319.1_2629	96.970	330	330
WP_061221763.1	lcl|NZ_AKWL02000050.1_cds_WP_004751543.1_495	26.199	271	330
WP_061221763.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	28.197	305	330
WP_061221763.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	25.449	334	330
WP_061221763.1	lcl|NZ_AKWL02000027.1_cds_WP_004777239.1_2382	27.490	251	330
