WP_002614501.1	lcl|NZ_AFJY02000287.1_cds_WP_000340715.1_1238	86.792	106	106
WP_004503085.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	91.374	313	314
WP_004503085.1	lcl|NZ_AFJY02000287.1_cds_WP_000093099.1_1259	57.143	63	314
WP_004503085.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	28.175	252	314
WP_004503085.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	23.077	325	314
WP_004503085.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	23.656	186	314
WP_004503085.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	22.145	289	314
WP_004503085.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	24.923	325	314
WP_004503038.1	lcl|NZ_AFJY02000287.1_cds_WP_000604524.1_1240	83.562	365	365
WP_004503080.1	lcl|NZ_AFJY02000287.1_cds_WP_000884059.1_1241	96.216	185	185
WP_004503080.1	lcl|NZ_AFJY02000304.1_cds_WP_000351733.1_997	40.000	140	185
WP_004503081.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	95.441	329	329
WP_004503081.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	32.063	315	329
WP_004503081.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	29.851	335	329
WP_004503081.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	30.408	319	329
WP_004503081.1	lcl|NZ_AFJY02000025.1_cds_WP_001984071.1_3748	30.945	307	329
WP_004503081.1	lcl|NZ_AFJY02000088.1_cds_WP_000649925.1_3209	28.882	322	329
WP_004503081.1	lcl|NZ_AFJY02000288.1_cds_WP_000709511.1_1237	28.182	330	329
WP_004503081.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	28.852	305	329
WP_004503081.1	lcl|NZ_AFJY02000287.1_cds_WP_000601375.1_1295	25.000	300	329
WP_004503081.1	lcl|NZ_AFJY02000040.1_cds_WP_000688695.1_3597	28.102	274	329
WP_004503081.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	26.266	316	329
WP_004503081.1	lcl|NZ_AFJY02000287.1_cds_WP_000475904.1_1304	26.642	274	329
