WP_002614501.1	lcl|NZ_JASEXI010000064.1_cds_WP_004462903.1_3423	92.453	106	106
WP_004503085.1	lcl|NZ_JASEXI010000064.1_cds_WP_061220368.1_3422	90.000	310	314
WP_004503085.1	lcl|NZ_JASEXI010000013.1_cds_WP_004461583.1_1517	23.913	322	314
WP_004503085.1	lcl|NZ_JASEXI010000064.1_cds_WP_004479538.1_3419	27.381	252	314
WP_004503085.1	lcl|NZ_JASEXI010000028.1_cds_WP_004476514.1_2538	21.352	281	314
WP_004503085.1	lcl|NZ_JASEXI010000001.1_cds_WP_004490254.1_86	23.529	102	314
WP_004503085.1	lcl|NZ_JASEXI010000064.1_cds_WP_020783865.1_3416	23.100	329	314
WP_004503038.1	lcl|NZ_JASEXI010000064.1_cds_WP_004479563.1_3421	89.863	365	365
WP_004503080.1	lcl|NZ_JASEXI010000064.1_cds_WP_016755108.1_3420	95.676	185	185
WP_004503080.1	lcl|NZ_JASEXI010000003.1_cds_WP_004460143.1_418	34.247	146	185
WP_004503081.1	lcl|NZ_JASEXI010000064.1_cds_WP_004479538.1_3419	92.073	328	329
WP_004503081.1	lcl|NZ_JASEXI010000013.1_cds_WP_004461583.1_1517	30.380	316	329
WP_004503081.1	lcl|NZ_JASEXI010000023.1_cds_WP_061220221.1_1827	31.935	310	329
WP_004503081.1	lcl|NZ_JASEXI010000028.1_cds_WP_004476514.1_2538	29.341	334	329
WP_004503081.1	lcl|NZ_JASEXI010000001.1_cds_WP_004490254.1_86	26.786	336	329
WP_004503081.1	lcl|NZ_JASEXI010000023.1_cds_WP_004461242.1_1830	29.091	330	329
WP_004503081.1	lcl|NZ_JASEXI010000005.1_cds_WP_004487738.1_745	28.882	322	329
WP_004503081.1	lcl|NZ_JASEXI010000064.1_cds_WP_020783865.1_3416	29.470	302	329
WP_004503081.1	lcl|NZ_JASEXI010000008.1_cds_WP_061219727.1_1101	26.197	355	329
WP_004503081.1	lcl|NZ_JASEXI010000064.1_cds_WP_061220368.1_3422	27.711	249	329
WP_004503081.1	lcl|NZ_JASEXI010000007.1_cds_WP_004470510.1_976	27.652	264	329
WP_004503081.1	lcl|NZ_JASEXI010000028.1_cds_WP_004472277.1_2520	25.210	238	329
WP_004503081.1	lcl|NZ_JASEXI010000024.1_cds_WP_004489949.1_2302	24.242	330	329
WP_004503081.1	lcl|NZ_JASEXI010000008.1_cds_WP_004459320.1_1048	27.236	246	329
WP_239248135.1	lcl|NZ_JASEXI010000064.1_cds_WP_061220367.1_3418	88.390	267	267
WP_239248135.1	lcl|NZ_JASEXI010000001.1_cds_WP_004474348.1_56	31.313	198	267
WP_239248135.1	lcl|NZ_JASEXI010000028.1_cds_WP_004476528.1_2539	26.316	190	267
WP_239248135.1	lcl|NZ_JASEXI010000001.1_cds_WP_004490253.1_87	27.513	189	267
WP_239248135.1	lcl|NZ_JASEXI010000057.1_cds_WP_081101751.1_1798	38.372	86	267
WP_004503040.1	lcl|NZ_JASEXI010000064.1_cds_WP_020783862.1_3417	87.598	508	509
WP_004503040.1	lcl|NZ_JASEXI010000029.1_cds_WP_061220117.1_2655	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXI010000029.1_cds_WP_061220116.1_2654	30.851	94	509
WP_004503040.1	lcl|NZ_JASEXI010000064.1_cds_WP_020783862.1_3417	87.598	508	509
WP_004503040.1	lcl|NZ_JASEXI010000029.1_cds_WP_061220117.1_2655	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXI010000029.1_cds_WP_061220116.1_2654	30.851	94	509
WP_061221763.1	lcl|NZ_JASEXI010000064.1_cds_WP_020783865.1_3416	93.333	330	330
WP_061221763.1	lcl|NZ_JASEXI010000064.1_cds_WP_004479538.1_3419	29.642	307	330
WP_061221763.1	lcl|NZ_JASEXI010000023.1_cds_WP_061220221.1_1827	25.275	273	330
WP_061221763.1	lcl|NZ_JASEXI010000013.1_cds_WP_004461583.1_1517	28.261	276	330
WP_061221763.1	lcl|NZ_JASEXI010000028.1_cds_WP_004476514.1_2538	26.347	334	330
WP_061221763.1	lcl|NZ_JASEXI010000008.1_cds_WP_061219727.1_1101	25.455	220	330
WP_061221763.1	lcl|NZ_JASEXI010000024.1_cds_WP_004489949.1_2302	24.691	243	330
WP_061221763.1	lcl|NZ_JASEXI010000005.1_cds_WP_004487738.1_745	29.555	247	330
