WP_000340715.1	lcl|NZ_JASEXM010000033.1_cds_WP_004462903.1_2181	95.349	86	106
WP_004421326.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472299.1_2180	92.903	310	314
WP_004421326.1	lcl|NZ_JASEXM010000003.1_cds_WP_004461583.1_329	25.697	323	314
WP_004421326.1	lcl|NZ_JASEXM010000033.1_cds_WP_004479538.1_2177	26.119	268	314
WP_004421326.1	lcl|NZ_JASEXM010000250.1_cds_WP_282987555.1_3683	22.527	182	314
WP_004421326.1	lcl|NZ_JASEXM010000050.1_cds_WP_282987175.1_2778	23.793	290	314
WP_004421326.1	lcl|NZ_JASEXM010000008.1_cds_WP_004468319.1_873	21.649	194	314
WP_004421326.1	lcl|NZ_JASEXM010000007.1_cds_WP_004461234.1_752	24.074	216	314
WP_243817859.1	lcl|NZ_JASEXM010000033.1_cds_WP_004479563.1_2179	84.658	365	365
WP_004448470.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472170.1_2178	95.652	184	185
WP_004448470.1	lcl|NZ_JASEXM010000001.1_cds_WP_004460143.1_105	33.562	146	185
WP_004448459.1	lcl|NZ_JASEXM010000033.1_cds_WP_004479538.1_2177	93.902	328	329
WP_004448459.1	lcl|NZ_JASEXM010000003.1_cds_WP_004461583.1_329	30.159	315	329
WP_004448459.1	lcl|NZ_JASEXM010000050.1_cds_WP_282987175.1_2778	31.343	335	329
WP_004448459.1	lcl|NZ_JASEXM010000007.1_cds_WP_004461234.1_752	32.476	311	329
WP_004448459.1	lcl|NZ_JASEXM010000250.1_cds_WP_282987555.1_3683	29.555	247	329
WP_004448459.1	lcl|NZ_JASEXM010000010.1_cds_WP_004487738.1_1110	30.960	323	329
WP_004448459.1	lcl|NZ_JASEXM010000007.1_cds_WP_004467290.1_749	29.412	323	329
WP_004448459.1	lcl|NZ_JASEXM010000008.1_cds_WP_004468319.1_873	26.979	341	329
WP_004448459.1	lcl|NZ_JASEXM010000033.1_cds_WP_020783865.1_2174	30.980	255	329
WP_004448459.1	lcl|NZ_JASEXM010000061.1_cds_WP_282987224.1_3007	26.254	339	329
WP_004448459.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472299.1_2180	25.397	315	329
WP_004448459.1	lcl|NZ_JASEXM010000050.1_cds_WP_004472277.1_2796	27.083	240	329
WP_004448459.1	lcl|NZ_JASEXM010000116.1_cds_WP_004464543.1_3536	27.652	264	329
WP_004448459.1	lcl|NZ_JASEXM010000023.1_cds_WP_004459320.1_1801	28.235	170	329
WP_004448459.1	lcl|NZ_JASEXM010000073.1_cds_WP_004471043.1_3127	23.939	330	329
WP_004448459.1	lcl|NZ_JASEXM010000178.1_cds_WP_282987503.1_3788	32.110	109	329
WP_004421408.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472235.1_2176	91.011	267	267
WP_004421408.1	lcl|NZ_JASEXM010000146.1_cds_WP_282965817.1_3689	26.630	184	267
WP_004421408.1	lcl|NZ_JASEXM010000008.1_cds_WP_004466848.1_841	35.455	110	267
WP_004421408.1	lcl|NZ_JASEXM010000050.1_cds_WP_004475142.1_2777	26.842	190	267
WP_004421408.1	lcl|NZ_JASEXM010000007.1_cds_WP_016754360.1_781	37.209	86	267
WP_004421408.1	lcl|NZ_JASEXM010000008.1_cds_WP_061206628.1_874	25.000	188	267
WP_004448480.1	lcl|NZ_JASEXM010000033.1_cds_WP_020783862.1_2175	88.016	509	510
WP_004448480.1	lcl|NZ_JASEXM010000021.1_cds_WP_282986962.1_1696	27.523	327	510
WP_004448480.1	lcl|NZ_JASEXM010000021.1_cds_WP_004460640.1_1697	32.609	92	510
WP_004448480.1	lcl|NZ_JASEXM010000033.1_cds_WP_020783862.1_2175	88.016	509	510
WP_004448480.1	lcl|NZ_JASEXM010000021.1_cds_WP_282986962.1_1696	27.523	327	510
WP_004448480.1	lcl|NZ_JASEXM010000021.1_cds_WP_004460640.1_1697	32.609	92	510
WP_036062285.1	lcl|NZ_JASEXM010000033.1_cds_WP_020783865.1_2174	94.848	330	330
WP_036062285.1	lcl|NZ_JASEXM010000033.1_cds_WP_004479538.1_2177	29.642	307	330
WP_036062285.1	lcl|NZ_JASEXM010000007.1_cds_WP_004461234.1_752	26.374	273	330
WP_036062285.1	lcl|NZ_JASEXM010000003.1_cds_WP_004461583.1_329	28.623	276	330
WP_036062285.1	lcl|NZ_JASEXM010000050.1_cds_WP_282987175.1_2778	26.048	334	330
WP_036062285.1	lcl|NZ_JASEXM010000250.1_cds_WP_282987555.1_3683	24.498	249	330
WP_036062285.1	lcl|NZ_JASEXM010000061.1_cds_WP_282987224.1_3007	27.027	222	330
WP_036062285.1	lcl|NZ_JASEXM010000073.1_cds_WP_004471043.1_3127	25.926	243	330
WP_036062285.1	lcl|NZ_JASEXM010000010.1_cds_WP_004487738.1_1110	29.482	251	330
WP_036062285.1	lcl|NZ_JASEXM010000008.1_cds_WP_004468319.1_873	24.460	139	330
WP_036062285.1	lcl|NZ_JASEXM010000142.1_cds_WP_282987448.1_3672	26.351	148	330
WP_036062285.1	lcl|NZ_JASEXM010000116.1_cds_WP_004464543.1_3536	28.462	130	330
WP_004448474.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472322.1_2173	92.077	366	366
