WP_000340715.1	lcl|NZ_AFKY01000030.1_cds_WP_000340715.1_2920	100.000	86	106
WP_004421326.1	lcl|NZ_AFKY01000030.1_cds_WP_000410273.1_2921	94.268	314	314
WP_004421326.1	lcl|NZ_AFKY01000030.1_cds_WP_000093099.1_2941	53.968	63	314
WP_004421326.1	lcl|NZ_AFKY01000030.1_cds_WP_000646250.1_2924	26.493	268	314
WP_004421326.1	lcl|NZ_AFKY01000066.1_cds_WP_000744700.1_2081	25.926	324	314
WP_004421326.1	lcl|NZ_AFKY01000030.1_cds_WP_000600889.1_2950	26.425	193	314
WP_004421326.1	lcl|NZ_AFKY01000030.1_cds_WP_000723090.1_3003	22.917	288	314
WP_004421326.1	lcl|NZ_AFKY01000030.1_cds_WP_001067557.1_2927	25.000	328	314
WP_243817859.1	lcl|NZ_AFKY01000030.1_cds_WP_000604524.1_2922	90.685	365	365
WP_004448470.1	lcl|NZ_AFKY01000030.1_cds_WP_000884059.1_2923	96.196	184	185
WP_004448470.1	lcl|NZ_AFKY01000126.1_cds_WP_000351733.1_1293	39.286	140	185
WP_004448459.1	lcl|NZ_AFKY01000030.1_cds_WP_000646250.1_2924	96.049	329	329
WP_004448459.1	lcl|NZ_AFKY01000066.1_cds_WP_000744700.1_2081	32.698	315	329
WP_004448459.1	lcl|NZ_AFKY01000030.1_cds_WP_000600889.1_2950	31.962	316	329
WP_004448459.1	lcl|NZ_AFKY01000030.1_cds_WP_000723090.1_3003	30.448	335	329
WP_004448459.1	lcl|NZ_AFKY01000053.1_cds_WP_001984071.1_2296	31.270	307	329
WP_004448459.1	lcl|NZ_AFKY01000032.1_cds_WP_000649925.1_2836	30.031	323	329
WP_004448459.1	lcl|NZ_AFKY01000271.1_cds_WP_000709511.1_179	29.305	331	329
WP_004448459.1	lcl|NZ_AFKY01000030.1_cds_WP_000601375.1_2977	25.333	300	329
WP_004448459.1	lcl|NZ_AFKY01000053.1_cds_WP_000688695.1_2276	29.197	274	329
WP_004448459.1	lcl|NZ_AFKY01000030.1_cds_WP_001067557.1_2927	29.804	255	329
WP_004448459.1	lcl|NZ_AFKY01000030.1_cds_WP_000475904.1_2986	27.899	276	329
WP_004448459.1	lcl|NZ_AFKY01000030.1_cds_WP_000410273.1_2921	25.633	316	329
WP_004448459.1	lcl|NZ_AFKY01000084.1_cds_WP_001074785.1_1849	28.302	265	329
WP_004448459.1	lcl|NZ_AFKY01000152.1_cds_WP_001003555.1_858	24.852	338	329
WP_004448459.1	lcl|NZ_AFKY01000030.1_cds_WP_000487322.1_2975	27.744	328	329
WP_004421408.1	lcl|NZ_AFKY01000030.1_cds_WP_000774262.1_2925	94.382	267	267
WP_004421408.1	lcl|NZ_AFKY01000030.1_cds_WP_000859505.1_2974	27.885	208	267
WP_004421408.1	lcl|NZ_AFKY01000030.1_cds_WP_000800438.1_2955	26.702	191	267
WP_004421408.1	lcl|NZ_AFKY01000030.1_cds_WP_000842260.1_3004	26.842	190	267
WP_004421408.1	lcl|NZ_AFKY01000058.1_cds_WP_000667727.1_2182	33.636	110	267
WP_004421408.1	lcl|NZ_AFKY01000023.1_cds_WP_000805357.1_3206	33.333	102	267
WP_004448480.1	lcl|NZ_AFKY01000030.1_cds_WP_000612797.1_2926	95.490	510	510
WP_004448480.1	lcl|NZ_AFKY01000029.1_cds_WP_000291591.1_3061	27.077	325	510
WP_004448480.1	lcl|NZ_AFKY01000029.1_cds_WP_000364507.1_3060	31.111	90	510
WP_004448480.1	lcl|NZ_AFKY01000030.1_cds_WP_000612797.1_2926	95.490	510	510
WP_004448480.1	lcl|NZ_AFKY01000029.1_cds_WP_000291591.1_3061	27.077	325	510
WP_004448480.1	lcl|NZ_AFKY01000029.1_cds_WP_000364507.1_3060	31.111	90	510
WP_036062285.1	lcl|NZ_AFKY01000030.1_cds_WP_001067557.1_2927	96.667	330	330
WP_036062285.1	lcl|NZ_AFKY01000030.1_cds_WP_000646250.1_2924	28.990	307	330
WP_036062285.1	lcl|NZ_AFKY01000030.1_cds_WP_000600889.1_2950	26.692	266	330
WP_036062285.1	lcl|NZ_AFKY01000053.1_cds_WP_001984071.1_2296	25.368	272	330
WP_036062285.1	lcl|NZ_AFKY01000066.1_cds_WP_000744700.1_2081	26.582	316	330
WP_036062285.1	lcl|NZ_AFKY01000152.1_cds_WP_001003555.1_858	29.218	243	330
