WP_000340715.1	lcl|NZ_JQGU01000025.1_cds_WP_020985020.1_630	89.535	86	106
WP_004421326.1	lcl|NZ_JQGU01000025.1_cds_WP_010578412.1_631	90.127	314	314
WP_004421326.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	70.270	37	314
WP_004421326.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	73.333	30	314
WP_004421326.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	72.727	11	314
WP_004421326.1	lcl|NZ_JQGU01000025.1_cds_WP_078127289.1_634	23.962	313	314
WP_004421326.1	lcl|NZ_JQGU01000011.1_cds_WP_010577394.1_277	25.697	323	314
WP_004421326.1	lcl|NZ_JQGU01000175.1_cds_WP_078127709.1_3285	22.751	189	314
WP_004421326.1	lcl|NZ_JQGU01000057.1_cds_WP_078123854.1_1547	24.483	290	314
WP_004421326.1	lcl|NZ_JQGU01000009.1_cds_WP_020983205.1_195	24.691	243	314
WP_004421326.1	lcl|NZ_JQGU01000157.1_cds_WP_010576694.1_3061	21.649	194	314
WP_004421326.1	lcl|NZ_JQGU01000175.1_cds_WP_078127713.1_3291	22.662	278	314
WP_243817859.1	lcl|NZ_JQGU01000025.1_cds_WP_020984893.1_632	87.123	365	365
WP_004448470.1	lcl|NZ_JQGU01000025.1_cds_WP_010578411.1_633	96.196	184	185
WP_004448470.1	lcl|NZ_JQGU01000083.1_cds_WP_010578083.1_2021	33.562	146	185
WP_004448459.1	lcl|NZ_JQGU01000025.1_cds_WP_078127289.1_634	93.617	329	329
WP_004448459.1	lcl|NZ_JQGU01000175.1_cds_WP_078127709.1_3285	31.746	315	329
WP_004448459.1	lcl|NZ_JQGU01000057.1_cds_WP_078123854.1_1547	31.045	335	329
WP_004448459.1	lcl|NZ_JQGU01000011.1_cds_WP_010577394.1_277	31.111	315	329
WP_004448459.1	lcl|NZ_JQGU01000009.1_cds_WP_020983205.1_195	31.190	311	329
WP_004448459.1	lcl|NZ_JQGU01000005.1_cds_WP_078127178.1_118	30.094	319	329
WP_004448459.1	lcl|NZ_JQGU01000157.1_cds_WP_010576694.1_3061	27.381	336	329
WP_004448459.1	lcl|NZ_JQGU01000009.1_cds_WP_039940969.1_198	29.412	323	329
WP_004448459.1	lcl|NZ_JQGU01000057.1_cds_WP_020984967.1_1522	25.342	292	329
WP_004448459.1	lcl|NZ_JQGU01000025.1_cds_WP_010578407.1_637	28.808	302	329
WP_004448459.1	lcl|NZ_JQGU01000184.1_cds_WP_010577666.1_3367	26.844	339	329
WP_004448459.1	lcl|NZ_JQGU01000175.1_cds_WP_176082411.1_3289	28.889	270	329
WP_004448459.1	lcl|NZ_JQGU01000025.1_cds_WP_010578412.1_631	27.778	252	329
WP_004448459.1	lcl|NZ_JQGU01000175.1_cds_WP_078127713.1_3291	24.194	310	329
WP_004448459.1	lcl|NZ_JQGU01000057.1_cds_WP_020984891.1_1530	26.250	240	329
WP_004448459.1	lcl|NZ_JQGU01000098.1_cds_WP_010578958.1_2297	26.996	263	329
WP_004448459.1	lcl|NZ_JQGU01000058.1_cds_WP_010577477.1_1591	23.171	328	329
WP_004448459.1	lcl|NZ_JQGU01000109.1_cds_WP_020983113.1_2486	28.235	170	329
WP_004448459.1	lcl|NZ_JQGU01000057.1_cds_WP_010578343.1_1520	29.944	177	329
WP_004421408.1	lcl|NZ_JQGU01000025.1_cds_WP_020984930.1_635	91.011	267	267
