WP_000340715.1	lcl|NZ_AOVM01000050.1_cds_WP_000340715.1_989	100.000	86	106
WP_004421326.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	94.268	314	314
WP_004421326.1	lcl|NZ_AOVM01000050.1_cds_WP_000093099.1_968	53.968	63	314
WP_004421326.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	26.493	268	314
WP_004421326.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	25.926	324	314
WP_004421326.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	26.425	193	314
WP_004421326.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	22.917	288	314
WP_004421326.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	25.000	328	314
WP_243817859.1	lcl|NZ_AOVM01000050.1_cds_WP_000604524.1_987	90.685	365	365
WP_004448470.1	lcl|NZ_AOVM01000050.1_cds_WP_000884059.1_986	96.196	184	185
WP_004448470.1	lcl|NZ_AOVM01000123.1_cds_WP_000351733.1_2962	39.286	140	185
WP_004448459.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	96.049	329	329
WP_004448459.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	32.698	315	329
WP_004448459.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	31.962	316	329
WP_004448459.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	30.448	335	329
WP_004448459.1	lcl|NZ_AOVM01000039.1_cds_WP_001984071.1_699	31.270	307	329
WP_004448459.1	lcl|NZ_AOVM01000101.1_cds_WP_000649925.1_2208	30.031	323	329
WP_004448459.1	lcl|NZ_AOVM01000028.1_cds_WP_000709511.1_526	29.305	331	329
WP_004448459.1	lcl|NZ_AOVM01000050.1_cds_WP_000601375.1_932	25.333	300	329
WP_004448459.1	lcl|NZ_AOVM01000087.1_cds_WP_000688695.1_1797	29.197	274	329
WP_004448459.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	29.804	255	329
WP_004448459.1	lcl|NZ_AOVM01000050.1_cds_WP_000475904.1_923	27.899	276	329
WP_004448459.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	25.633	316	329
WP_004448459.1	lcl|NZ_AOVM01000016.1_cds_WP_001074785.1_235	28.302	265	329
WP_004448459.1	lcl|NZ_AOVM01000106.1_cds_WP_001003555.1_2368	24.852	338	329
WP_004448459.1	lcl|NZ_AOVM01000050.1_cds_WP_000487322.1_934	27.744	328	329
WP_004421408.1	lcl|NZ_AOVM01000050.1_cds_WP_000774262.1_984	94.382	267	267
WP_004421408.1	lcl|NZ_AOVM01000050.1_cds_WP_000859505.1_935	27.885	208	267
