WP_000340715.1	lcl|NZ_JMDJ01000088.1_cds_WP_000340715.1_1430	100.000	86	106
WP_004421326.1	lcl|NZ_JMDJ01000088.1_cds_WP_000410268.1_1431	94.839	310	314
WP_004421326.1	lcl|NZ_JMDJ01000067.1_cds_WP_000744695.1_896	25.926	324	314
WP_004421326.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	22.662	278	314
WP_004421326.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723082.1_1506	22.917	288	314
WP_004421326.1	lcl|NZ_JMDJ01000088.1_cds_WP_000567886.1_1486	23.478	230	314
WP_004448470.1	lcl|NZ_JMDJ01000072.1_cds_WP_000351733.1_961	39.286	140	185
WP_004448470.1	lcl|NZ_JMDJ01000088.1_cds_WP_001047906.1_1464	34.463	177	185
WP_004448459.1	lcl|NZ_JMDJ01000067.1_cds_WP_000744695.1_896	33.016	315	329
WP_004448459.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	31.153	321	329
WP_004448459.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723082.1_1506	30.746	335	329
WP_004448459.1	lcl|NZ_JMDJ01000224.1_cds_WP_002123515.1_3755	31.270	307	329
WP_004448459.1	lcl|NZ_JMDJ01000176.1_cds_WP_000649924.1_3040	30.031	323	329
WP_004448459.1	lcl|NZ_JMDJ01000088.1_cds_WP_000567886.1_1486	29.836	305	329
WP_004448459.1	lcl|NZ_JMDJ01000172.1_cds_WP_000709511.1_2853	29.305	331	329
WP_004448459.1	lcl|NZ_JMDJ01000224.1_cds_WP_000688698.1_3775	29.197	274	329
WP_004448459.1	lcl|NZ_JMDJ01000088.1_cds_WP_000410268.1_1431	25.316	316	329
WP_004448459.1	lcl|NZ_JMDJ01000088.1_cds_WP_000475907.1_1489	27.083	240	329
WP_004448459.1	lcl|NZ_JMDJ01000155.1_cds_WP_001074779.1_2509	27.925	265	329
WP_004448459.1	lcl|NZ_JMDJ01000161.1_cds_WP_002102317.1_2638	24.556	338	329
WP_004421408.1	lcl|NZ_JMDJ01000088.1_cds_WP_002108504.1_1485	26.016	246	267
WP_004421408.1	lcl|NZ_JMDJ01000088.1_cds_WP_000842260.1_1507	26.842	190	267
WP_004421408.1	lcl|NZ_JMDJ01000090.1_cds_WP_000667727.1_1590	33.636	110	267
WP_004421408.1	lcl|NZ_JMDJ01000041.1_cds_WP_000805357.1_538	33.333	102	267
WP_004448480.1	lcl|NZ_JMDJ01000095.1_cds_WP_000291581.1_1616	27.077	325	510
WP_004448480.1	lcl|NZ_JMDJ01000095.1_cds_WP_000364504.1_1617	31.111	90	510
WP_004448480.1	lcl|NZ_JMDJ01000095.1_cds_WP_000291581.1_1616	27.077	325	510
WP_004448480.1	lcl|NZ_JMDJ01000095.1_cds_WP_000364504.1_1617	31.111	90	510
WP_036062285.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	23.358	274	330
WP_036062285.1	lcl|NZ_JMDJ01000224.1_cds_WP_002123515.1_3755	25.735	272	330
WP_036062285.1	lcl|NZ_JMDJ01000067.1_cds_WP_000744695.1_896	26.266	316	330
WP_036062285.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723082.1_1506	23.795	332	330
WP_036062285.1	lcl|NZ_JMDJ01000161.1_cds_WP_002102317.1_2638	28.395	243	330
WP_036062285.1	lcl|NZ_JMDJ01000176.1_cds_WP_000649924.1_3040	29.688	256	330
WP_036062285.1	lcl|NZ_JMDJ01000224.1_cds_WP_000688698.1_3775	25.339	221	330
WP_004448474.1	lcl|NZ_JMDJ01000088.1_cds_WP_082271941.1_1500	33.148	359	366
WP_004448474.1	lcl|NZ_JMDJ01000088.1_cds_WP_000041234.1_1441	33.876	307	366
WP_004448474.1	lcl|NZ_JMDJ01000178.1_cds_WP_001281953.1_3130	27.704	379	366
WP_004448474.1	lcl|NZ_JMDJ01000088.1_cds_WP_002099944.1_1458	29.923	391	366
WP_004448474.1	lcl|NZ_JMDJ01000157.1_cds_WP_061246018.1_2536	29.972	357	366
WP_004448474.1	lcl|NZ_JMDJ01000088.1_cds_WP_001117631.1_1438	37.864	206	366
WP_004448474.1	lcl|NZ_JMDJ01000021.1_cds_WP_001982414.1_188	31.579	190	366
WP_004448477.1	lcl|NZ_JMDJ01000088.1_cds_WP_082271941.1_1500	36.314	369	367
WP_004448477.1	lcl|NZ_JMDJ01000157.1_cds_WP_061246018.1_2536	30.645	372	367
WP_004448477.1	lcl|NZ_JMDJ01000088.1_cds_WP_002099944.1_1458	31.183	372	367
WP_004448477.1	lcl|NZ_JMDJ01000088.1_cds_WP_000041234.1_1441	31.548	336	367
WP_004448477.1	lcl|NZ_JMDJ01000178.1_cds_WP_001281953.1_3130	30.423	378	367
WP_004448477.1	lcl|NZ_JMDJ01000088.1_cds_WP_001117631.1_1438	33.475	236	367
WP_004448477.1	lcl|NZ_JMDJ01000021.1_cds_WP_001982414.1_188	24.931	361	367
WP_036062289.1	lcl|NZ_JMDJ01000156.1_cds_WP_001002662.1_2520	45.679	243	265
WP_004448469.1	lcl|NZ_JMDJ01000185.1_cds_WP_000501205.1_3237	35.526	304	310
WP_004448469.1	lcl|NZ_JMDJ01000062.1_cds_WP_001183714.1_787	28.295	258	310
WP_004448469.1	lcl|NZ_JMDJ01000087.1_cds_WP_000279896.1_1356	26.316	133	310
WP_004448469.1	lcl|NZ_JMDJ01000185.1_cds_WP_000501205.1_3237	35.526	304	310
WP_004448469.1	lcl|NZ_JMDJ01000062.1_cds_WP_001183714.1_787	28.295	258	310
WP_004448469.1	lcl|NZ_JMDJ01000087.1_cds_WP_000279896.1_1356	26.316	133	310
WP_004448460.1	lcl|NZ_JMDJ01000027.1_cds_WP_002100450.1_305	42.857	56	140
WP_004448464.1	lcl|NZ_JMDJ01000067.1_cds_WP_001082179.1_925	28.205	78	221
WP_004448464.1	lcl|NZ_JMDJ01000185.1_cds_WP_001069827.1_3217	28.440	109	221
WP_004421412.1	lcl|NZ_JMDJ01000176.1_cds_WP_001206947.1_2915	32.576	132	177
WP_004448479.1	lcl|NZ_JMDJ01000185.1_cds_WP_000347685.1_3216	26.442	208	406
WP_004448479.1	lcl|NZ_JMDJ01000067.1_cds_WP_001082179.1_925	26.829	164	406
WP_004448466.1	lcl|NZ_JMDJ01000088.1_cds_WP_002099944.1_1458	31.818	374	361
WP_004448466.1	lcl|NZ_JMDJ01000178.1_cds_WP_001281953.1_3130	30.105	382	361
WP_004448466.1	lcl|NZ_JMDJ01000088.1_cds_WP_001117631.1_1438	37.551	245	361
WP_004448466.1	lcl|NZ_JMDJ01000088.1_cds_WP_000041234.1_1441	35.745	235	361
WP_004448466.1	lcl|NZ_JMDJ01000088.1_cds_WP_082271941.1_1500	31.765	255	361
WP_004448466.1	lcl|NZ_JMDJ01000021.1_cds_WP_001982414.1_188	26.558	369	361
WP_004448466.1	lcl|NZ_JMDJ01000157.1_cds_WP_061246018.1_2536	29.885	261	361
WP_243817856.1	lcl|NZ_JMDJ01000083.1_cds_DV38_RS06480_1175	98.104	211	382
WP_243817856.1	lcl|NZ_JMDJ01000080.1_cds_DV38_RS06395_1160	66.814	226	382
WP_243817856.1	lcl|NZ_JMDJ01000189.1_cds_DV38_RS18160_3294	96.552	87	382
WP_243817856.1	lcl|NZ_JMDJ01000189.1_cds_DV38_RS18160_3294	90.164	61	382
WP_243817856.1	lcl|NZ_JMDJ01000062.1_cds_DV38_RS04225_762	69.880	83	382
WP_243817856.1	lcl|NZ_JMDJ01000089.1_cds_WP_139785209.1_1537	73.770	61	382
WP_243817856.1	lcl|NZ_JMDJ01000005.1_cds_WP_000678541.1_52	76.786	56	382
WP_243817856.1	lcl|NZ_JMDJ01000171.1_cds_WP_139785224.1_2846	65.854	41	382
WP_243817856.1	lcl|NZ_JMDJ01000217.1_cds_DV38_RS21920_3724	58.537	41	382
WP_243817856.1	lcl|NZ_JMDJ01000046.1_cds_DV38_RS23035_582	62.500	32	382
WP_243817856.1	lcl|NZ_JMDJ01000046.1_cds_DV38_RS03170_570	61.290	31	382
WP_243817856.1	lcl|NZ_JMDJ01000215.1_cds_DV38_RS23205_3673	66.667	27	382
WP_243817856.1	lcl|NZ_JMDJ01000176.1_cds_DV38_RS22780_2944	64.000	25	382
WP_243817856.1	lcl|NZ_JMDJ01000007.1_cds_WP_176211817.1_55	25.346	217	382
WP_243817856.1	lcl|NZ_JMDJ01000106.1_cds_DV38_RS21590_1772	56.522	23	382
WP_243817856.1	lcl|NZ_JMDJ01000106.1_cds_DV38_RS21590_1772	57.895	19	382
WP_243817856.1	lcl|NZ_JMDJ01000062.1_cds_DV38_RS21410_763	58.333	36	382
WP_243817856.1	lcl|NZ_JMDJ01000083.1_cds_DV38_RS06480_1175	98.104	211	382
WP_243817856.1	lcl|NZ_JMDJ01000080.1_cds_DV38_RS06395_1160	66.814	226	382
WP_243817856.1	lcl|NZ_JMDJ01000189.1_cds_DV38_RS18160_3294	96.552	87	382
WP_243817856.1	lcl|NZ_JMDJ01000189.1_cds_DV38_RS18160_3294	90.164	61	382
WP_243817856.1	lcl|NZ_JMDJ01000062.1_cds_DV38_RS04225_762	69.880	83	382
WP_243817856.1	lcl|NZ_JMDJ01000089.1_cds_WP_139785209.1_1537	73.770	61	382
WP_243817856.1	lcl|NZ_JMDJ01000005.1_cds_WP_000678541.1_52	76.786	56	382
WP_243817856.1	lcl|NZ_JMDJ01000171.1_cds_WP_139785224.1_2846	65.854	41	382
WP_243817856.1	lcl|NZ_JMDJ01000217.1_cds_DV38_RS21920_3724	58.537	41	382
WP_243817856.1	lcl|NZ_JMDJ01000046.1_cds_DV38_RS23035_582	62.500	32	382
WP_243817856.1	lcl|NZ_JMDJ01000046.1_cds_DV38_RS03170_570	61.290	31	382
WP_243817856.1	lcl|NZ_JMDJ01000215.1_cds_DV38_RS23205_3673	66.667	27	382
WP_243817856.1	lcl|NZ_JMDJ01000176.1_cds_DV38_RS22780_2944	64.000	25	382
