WP_000340715.1	lcl|NZ_JQOT01000041.1_cds_WP_000340715.1_1230	100.000	86	106
WP_004421326.1	lcl|NZ_JQOT01000041.1_cds_WP_000410273.1_1231	94.268	314	314
WP_004421326.1	lcl|NZ_JQOT01000041.1_cds_WP_002122769.1_1234	26.493	268	314
WP_004421326.1	lcl|NZ_JQOT01000040.1_cds_WP_000744698.1_1215	25.926	324	314
WP_004421326.1	lcl|NZ_JQOT01000203.1_cds_WP_000723091.1_3809	23.264	288	314
WP_004421326.1	lcl|NZ_JQOT01000041.1_cds_WP_001033107.1_1256	21.053	266	314
WP_004421326.1	lcl|NZ_JQOT01000041.1_cds_WP_001067556.1_1237	25.000	328	314
WP_243817859.1	lcl|NZ_JQOT01000041.1_cds_WP_001967810.1_1232	90.411	365	365
WP_004448470.1	lcl|NZ_JQOT01000041.1_cds_WP_000884059.1_1233	96.196	184	185
WP_004448470.1	lcl|NZ_JQOT01000076.1_cds_WP_000351733.1_2170	39.286	140	185
WP_004448459.1	lcl|NZ_JQOT01000041.1_cds_WP_002122769.1_1234	95.745	329	329
WP_004448459.1	lcl|NZ_JQOT01000040.1_cds_WP_000744698.1_1215	32.698	315	329
WP_004448459.1	lcl|NZ_JQOT01000203.1_cds_WP_000723091.1_3809	30.746	335	329
WP_004448459.1	lcl|NZ_JQOT01000061.1_cds_WP_025184291.1_1794	31.270	307	329
WP_004448459.1	lcl|NZ_JQOT01000041.1_cds_WP_000699346.1_1248	30.488	328	329
WP_004448459.1	lcl|NZ_JQOT01000032.1_cds_WP_000649924.1_1113	30.031	323	329
WP_004448459.1	lcl|NZ_JQOT01000205.1_cds_WP_000709511.1_3817	29.305	331	329
WP_004448459.1	lcl|NZ_JQOT01000061.1_cds_WP_061226135.1_1814	29.197	274	329
WP_004448459.1	lcl|NZ_JQOT01000041.1_cds_WP_001067556.1_1237	29.804	255	329
WP_004448459.1	lcl|NZ_JQOT01000041.1_cds_WP_000475904.1_1291	27.899	276	329
WP_004448459.1	lcl|NZ_JQOT01000041.1_cds_WP_000410273.1_1231	25.633	316	329
WP_004448459.1	lcl|NZ_JQOT01000112.1_cds_WP_001074785.1_2896	28.302	265	329
WP_004448459.1	lcl|NZ_JQOT01000041.1_cds_WP_001033107.1_1256	25.974	308	329
WP_004448459.1	lcl|NZ_JQOT01000013.1_cds_WP_001003557.1_534	24.699	332	329
WP_004421408.1	lcl|NZ_JQOT01000041.1_cds_WP_000774263.1_1235	94.382	267	267
WP_004421408.1	lcl|NZ_JQOT01000203.1_cds_WP_000842260.1_3808	26.842	190	267
WP_004421408.1	lcl|NZ_JQOT01000016.1_cds_WP_000667727.1_558	33.636	110	267
WP_004421408.1	lcl|NZ_JQOT01000025.1_cds_WP_000805357.1_782	33.333	102	267
WP_004448480.1	lcl|NZ_JQOT01000041.1_cds_WP_025180802.1_1236	95.882	510	510
WP_004448480.1	lcl|NZ_JQOT01000079.1_cds_WP_000291586.1_2327	27.077	325	510
WP_004448480.1	lcl|NZ_JQOT01000079.1_cds_WP_000364507.1_2326	31.111	90	510
WP_004448480.1	lcl|NZ_JQOT01000041.1_cds_WP_025180802.1_1236	95.882	510	510
WP_004448480.1	lcl|NZ_JQOT01000079.1_cds_WP_000291586.1_2327	27.077	325	510
WP_004448480.1	lcl|NZ_JQOT01000079.1_cds_WP_000364507.1_2326	31.111	90	510
WP_036062285.1	lcl|NZ_JQOT01000041.1_cds_WP_001067556.1_1237	96.364	330	330
WP_036062285.1	lcl|NZ_JQOT01000041.1_cds_WP_002122769.1_1234	28.990	307	330
WP_036062285.1	lcl|NZ_JQOT01000061.1_cds_WP_025184291.1_1794	25.368	272	330
WP_036062285.1	lcl|NZ_JQOT01000040.1_cds_WP_000744698.1_1215	26.582	316	330
WP_036062285.1	lcl|NZ_JQOT01000013.1_cds_WP_001003557.1_534	29.218	243	330
WP_036062285.1	lcl|NZ_JQOT01000203.1_cds_WP_000723091.1_3809	23.494	332	330
WP_036062285.1	lcl|NZ_JQOT01000041.1_cds_WP_000699346.1_1248	27.907	215	330
WP_036062285.1	lcl|NZ_JQOT01000061.1_cds_WP_061226135.1_1814	26.697	221	330
WP_036062285.1	lcl|NZ_JQOT01000032.1_cds_WP_000649924.1_1113	29.688	256	330
WP_004448474.1	lcl|NZ_JQOT01000061.1_cds_WP_001281953.1_1830	27.704	379	366
WP_004448474.1	lcl|NZ_JQOT01000041.1_cds_WP_000331752.1_1260	32.303	356	366
WP_004448474.1	lcl|NZ_JQOT01000041.1_cds_WP_000172653.1_1266	30.239	377	366
WP_004448474.1	lcl|NZ_JQOT01000031.1_cds_WP_000538755.1_977	29.972	357	366
WP_004448474.1	lcl|NZ_JQOT01000055.1_cds_WP_001982414.1_1743	31.579	190	366
WP_004448474.1	lcl|NZ_JQOT01000041.1_cds_JH02_RS06650_1301	26.957	115	366
WP_004448477.1	lcl|NZ_JQOT01000031.1_cds_WP_000538755.1_977	31.915	376	367
WP_004448477.1	lcl|NZ_JQOT01000041.1_cds_WP_000172653.1_1266	32.768	354	367
WP_004448477.1	lcl|NZ_JQOT01000041.1_cds_WP_000331752.1_1260	36.000	325	367
WP_004448477.1	lcl|NZ_JQOT01000061.1_cds_WP_001281953.1_1830	30.423	378	367
WP_004448477.1	lcl|NZ_JQOT01000041.1_cds_JH02_RS06650_1301	33.108	148	367
WP_004448477.1	lcl|NZ_JQOT01000055.1_cds_WP_001982414.1_1743	24.931	361	367
WP_004448462.1	lcl|NZ_JQOT01000041.1_cds_WP_000776640.1_1238	38.095	546	544
WP_004448462.1	lcl|NZ_JQOT01000041.1_cds_WP_000776640.1_1238	38.095	546	544
WP_036062289.1	lcl|NZ_JQOT01000041.1_cds_WP_000424609.1_1239	67.803	264	265
WP_036062289.1	lcl|NZ_JQOT01000090.1_cds_WP_001002663.1_2540	45.679	243	265
WP_004448469.1	lcl|NZ_JQOT01000041.1_cds_WP_025180724.1_1240	86.774	310	310
WP_004448469.1	lcl|NZ_JQOT01000113.1_cds_WP_000501205.1_2916	35.526	304	310
WP_004448469.1	lcl|NZ_JQOT01000161.1_cds_WP_001183723.1_3524	28.295	258	310
WP_004448469.1	lcl|NZ_JQOT01000066.1_cds_WP_000279894.1_1982	27.068	133	310
WP_004448469.1	lcl|NZ_JQOT01000041.1_cds_WP_025180724.1_1240	86.774	310	310
WP_004448469.1	lcl|NZ_JQOT01000113.1_cds_WP_000501205.1_2916	35.526	304	310
WP_004448469.1	lcl|NZ_JQOT01000161.1_cds_WP_001183723.1_3524	28.295	258	310
WP_004448469.1	lcl|NZ_JQOT01000066.1_cds_WP_000279894.1_1982	27.068	133	310
WP_004448471.1	lcl|NZ_JQOT01000041.1_cds_WP_000479980.1_1241	95.455	264	264
WP_004421278.1	lcl|NZ_JQOT01000041.1_cds_WP_000715958.1_1242	93.023	129	130
WP_004448460.1	lcl|NZ_JQOT01000041.1_cds_WP_001088863.1_1243	94.203	138	140
WP_004448460.1	lcl|NZ_JQOT01000002.1_cds_WP_002069656.1_27	41.071	56	140
WP_004448464.1	lcl|NZ_JQOT01000041.1_cds_WP_000517243.1_1244	94.570	221	221
WP_004448464.1	lcl|NZ_JQOT01000040.1_cds_WP_001082180.1_1186	28.205	78	221
WP_004448464.1	lcl|NZ_JQOT01000169.1_cds_WP_001069832.1_3612	28.440	109	221
WP_232724681.1	lcl|NZ_JQOT01000041.1_cds_WP_000431677.1_1255	46.809	94	115
WP_243817857.1	lcl|NZ_JQOT01000041.1_cds_WP_000431677.1_1255	55.556	54	59
WP_004421412.1	lcl|NZ_JQOT01000041.1_cds_WP_000697807.1_1258	48.795	166	177
WP_004421412.1	lcl|NZ_JQOT01000032.1_cds_WP_001206947.1_989	32.576	132	177
WP_004448479.1	lcl|NZ_JQOT01000041.1_cds_WP_000795980.1_1259	36.829	410	406
WP_004448479.1	lcl|NZ_JQOT01000169.1_cds_WP_000347676.1_3611	26.457	223	406
WP_004448479.1	lcl|NZ_JQOT01000041.1_cds_WP_001028949.1_1257	20.795	327	406
WP_004448479.1	lcl|NZ_JQOT01000040.1_cds_WP_001082180.1_1186	26.829	164	406
WP_004448466.1	lcl|NZ_JQOT01000041.1_cds_WP_000331752.1_1260	93.075	361	361
WP_004448466.1	lcl|NZ_JQOT01000061.1_cds_WP_001281953.1_1830	30.105	382	361
WP_004448466.1	lcl|NZ_JQOT01000041.1_cds_WP_000172653.1_1266	29.570	372	361
WP_004448466.1	lcl|NZ_JQOT01000055.1_cds_WP_001982414.1_1743	26.558	369	361
WP_004448466.1	lcl|NZ_JQOT01000031.1_cds_WP_000538755.1_977	29.885	261	361
WP_004421447.1	lcl|NZ_JQOT01000041.1_cds_WP_002130270.1_1261	87.013	308	308
WP_004421447.1	lcl|NZ_JQOT01000041.1_cds_WP_002130270.1_1261	87.013	308	308
WP_004448475.1	lcl|NZ_JQOT01000041.1_cds_WP_000608679.1_1264	30.641	359	399
WP_004448475.1	lcl|NZ_JQOT01000041.1_cds_WP_000179390.1_1254	33.466	251	399
WP_004448468.1	lcl|NZ_JQOT01000041.1_cds_WP_000179390.1_1254	43.388	484	516
WP_004448468.1	lcl|NZ_JQOT01000041.1_cds_WP_000608679.1_1264	30.047	213	516
WP_243817856.1	lcl|NZ_JQOT01000117.1_cds_JH02_RS22990_2996	69.880	83	382
WP_243817856.1	lcl|NZ_JQOT01000176.1_cds_WP_154643121.1_3694	97.872	47	382
WP_243817856.1	lcl|NZ_JQOT01000176.1_cds_WP_002095444.1_3697	81.395	43	382
WP_243817856.1	lcl|NZ_JQOT01000256.1_cds_WP_025185749.1_3960	96.875	32	382
WP_243817856.1	lcl|NZ_JQOT01000167.1_cds_JH02_RS22260_3587	63.636	33	382
WP_243817856.1	lcl|NZ_JQOT01000179.1_cds_JH02_RS23130_3705	70.370	27	382
WP_243817856.1	lcl|NZ_JQOT01000174.1_cds_WP_061226397.1_3667	27.027	148	382
WP_243817856.1	lcl|NZ_JQOT01000108.1_cds_JH02_RS22975_2824	56.522	23	382
WP_243817856.1	lcl|NZ_JQOT01000108.1_cds_JH02_RS22975_2824	57.895	19	382
WP_243817856.1	lcl|NZ_JQOT01000032.1_cds_JH02_RS23800_1018	60.000	25	382
WP_243817856.1	lcl|NZ_JQOT01000117.1_cds_JH02_RS22990_2996	69.880	83	382
WP_243817856.1	lcl|NZ_JQOT01000176.1_cds_WP_154643121.1_3694	97.872	47	382
WP_243817856.1	lcl|NZ_JQOT01000176.1_cds_WP_002095444.1_3697	81.395	43	382
WP_243817856.1	lcl|NZ_JQOT01000256.1_cds_WP_025185749.1_3960	96.875	32	382
WP_243817856.1	lcl|NZ_JQOT01000167.1_cds_JH02_RS22260_3587	63.636	33	382
WP_243817856.1	lcl|NZ_JQOT01000179.1_cds_JH02_RS23130_3705	70.370	27	382
WP_243817856.1	lcl|NZ_JQOT01000174.1_cds_WP_061226397.1_3667	27.027	148	382
WP_243817856.1	lcl|NZ_JQOT01000108.1_cds_JH02_RS22975_2824	56.522	23	382
WP_243817856.1	lcl|NZ_JQOT01000108.1_cds_JH02_RS22975_2824	57.895	19	382
WP_243817856.1	lcl|NZ_JQOT01000032.1_cds_JH02_RS23800_1018	60.000	25	382
WP_243817856.1	lcl|NZ_JQOT01000117.1_cds_JH02_RS22990_2996	69.880	83	382
WP_243817856.1	lcl|NZ_JQOT01000176.1_cds_WP_154643121.1_3694	97.872	47	382
WP_243817856.1	lcl|NZ_JQOT01000176.1_cds_WP_002095444.1_3697	81.395	43	382
WP_243817856.1	lcl|NZ_JQOT01000256.1_cds_WP_025185749.1_3960	96.875	32	382
WP_243817856.1	lcl|NZ_JQOT01000167.1_cds_JH02_RS22260_3587	63.636	33	382
WP_243817856.1	lcl|NZ_JQOT01000179.1_cds_JH02_RS23130_3705	70.370	27	382
WP_243817856.1	lcl|NZ_JQOT01000174.1_cds_WP_061226397.1_3667	27.027	148	382
WP_243817856.1	lcl|NZ_JQOT01000108.1_cds_JH02_RS22975_2824	56.522	23	382
WP_243817856.1	lcl|NZ_JQOT01000108.1_cds_JH02_RS22975_2824	57.895	19	382
WP_243817856.1	lcl|NZ_JQOT01000032.1_cds_JH02_RS23800_1018	60.000	25	382
WP_243817856.1	lcl|NZ_JQOT01000117.1_cds_JH02_RS22990_2996	69.880	83	382
WP_243817856.1	lcl|NZ_JQOT01000176.1_cds_WP_154643121.1_3694	97.872	47	382
WP_243817856.1	lcl|NZ_JQOT01000176.1_cds_WP_002095444.1_3697	81.395	43	382
WP_243817856.1	lcl|NZ_JQOT01000256.1_cds_WP_025185749.1_3960	96.875	32	382
WP_243817856.1	lcl|NZ_JQOT01000167.1_cds_JH02_RS22260_3587	63.636	33	382
WP_243817856.1	lcl|NZ_JQOT01000179.1_cds_JH02_RS23130_3705	70.370	27	382
WP_243817856.1	lcl|NZ_JQOT01000174.1_cds_WP_061226397.1_3667	27.027	148	382
WP_243817856.1	lcl|NZ_JQOT01000108.1_cds_JH02_RS22975_2824	56.522	23	382
WP_243817856.1	lcl|NZ_JQOT01000108.1_cds_JH02_RS22975_2824	57.895	19	382
WP_243817856.1	lcl|NZ_JQOT01000032.1_cds_JH02_RS23800_1018	60.000	25	382
WP_036063888.1	lcl|NZ_JQOT01000041.1_cds_WP_001035839.1_1263	59.304	575	597
WP_036063888.1	lcl|NZ_JQOT01000087.1_cds_WP_000172209.1_2492	33.245	379	597
WP_036063888.1	lcl|NZ_JQOT01000128.1_cds_WP_000667646.1_3162	34.717	265	597
WP_036063888.1	lcl|NZ_JQOT01000032.1_cds_WP_000828456.1_1044	33.061	245	597
WP_036063888.1	lcl|NZ_JQOT01000038.1_cds_WP_000510777.1_1176	33.636	220	597
WP_036063888.1	lcl|NZ_JQOT01000054.1_cds_WP_001161019.1_1669	29.204	226	597
WP_036063888.1	lcl|NZ_JQOT01000013.1_cds_WP_001052498.1_461	23.045	243	597
WP_036063888.1	lcl|NZ_JQOT01000118.1_cds_WP_000942282.1_3015	28.095	210	597
WP_036063888.1	lcl|NZ_JQOT01000079.1_cds_WP_000047473.1_2321	25.751	233	597
WP_036063888.1	lcl|NZ_JQOT01000076.1_cds_WP_000666552.1_2149	29.796	245	597
WP_036063888.1	lcl|NZ_JQOT01000120.1_cds_WP_000619174.1_3036	28.926	242	597
