WP_000340715.1	lcl|NZ_AFKC01000104.1_cds_WP_000340715.1_1707	100.000	86	106
WP_004421326.1	lcl|NZ_AFKC01000104.1_cds_WP_000410273.1_1706	94.268	314	314
WP_004421326.1	lcl|NZ_AFKC01000104.1_cds_WP_000093099.1_1686	53.968	63	314
WP_004421326.1	lcl|NZ_AFKC01000104.1_cds_WP_000646250.1_1703	26.493	268	314
WP_004421326.1	lcl|NZ_AFKC01000121.1_cds_WP_000744700.1_1275	25.926	324	314
WP_004421326.1	lcl|NZ_AFKC01000104.1_cds_WP_000600889.1_1677	26.425	193	314
WP_004421326.1	lcl|NZ_AFKC01000104.1_cds_WP_000723090.1_1624	22.917	288	314
WP_004421326.1	lcl|NZ_AFKC01000104.1_cds_WP_001067557.1_1700	25.000	328	314
WP_243817859.1	lcl|NZ_AFKC01000104.1_cds_WP_000604524.1_1705	90.685	365	365
WP_004448470.1	lcl|NZ_AFKC01000104.1_cds_WP_000884059.1_1704	96.196	184	185
WP_004448470.1	lcl|NZ_AFKC01000014.1_cds_WP_000351733.1_3508	39.286	140	185
WP_004448459.1	lcl|NZ_AFKC01000104.1_cds_WP_000646250.1_1703	96.049	329	329
WP_004448459.1	lcl|NZ_AFKC01000121.1_cds_WP_000744700.1_1275	32.698	315	329
WP_004448459.1	lcl|NZ_AFKC01000104.1_cds_WP_000600889.1_1677	31.962	316	329
WP_004448459.1	lcl|NZ_AFKC01000104.1_cds_WP_000723090.1_1624	30.448	335	329
WP_004448459.1	lcl|NZ_AFKC01000126.1_cds_WP_001984071.1_1092	31.270	307	329
WP_004448459.1	lcl|NZ_AFKC01000163.1_cds_WP_000649925.1_488	30.031	323	329
WP_004448459.1	lcl|NZ_AFKC01000225.1_cds_WP_000709511.1_135	29.305	331	329
WP_004448459.1	lcl|NZ_AFKC01000104.1_cds_WP_000601375.1_1650	25.333	300	329
WP_004448459.1	lcl|NZ_AFKC01000126.1_cds_WP_000688695.1_1112	29.197	274	329
WP_004448459.1	lcl|NZ_AFKC01000104.1_cds_WP_001067557.1_1700	29.804	255	329
WP_004448459.1	lcl|NZ_AFKC01000104.1_cds_WP_000475904.1_1641	27.899	276	329
WP_004448459.1	lcl|NZ_AFKC01000104.1_cds_WP_000410273.1_1706	25.633	316	329
WP_004448459.1	lcl|NZ_AFKC01000108.1_cds_WP_001074785.1_1577	28.302	265	329
WP_004448459.1	lcl|NZ_AFKC01000119.1_cds_WP_001003555.1_1320	24.852	338	329
WP_004448459.1	lcl|NZ_AFKC01000104.1_cds_WP_000487322.1_1652	27.744	328	329
WP_004421408.1	lcl|NZ_AFKC01000104.1_cds_WP_000774262.1_1702	94.382	267	267
WP_004421408.1	lcl|NZ_AFKC01000104.1_cds_WP_000859505.1_1653	27.885	208	267
WP_004421408.1	lcl|NZ_AFKC01000104.1_cds_WP_000800438.1_1672	26.702	191	267
WP_004421408.1	lcl|NZ_AFKC01000104.1_cds_WP_000842260.1_1623	26.842	190	267
WP_004421408.1	lcl|NZ_AFKC01000175.1_cds_WP_000667727.1_364	33.636	110	267
WP_004421408.1	lcl|NZ_AFKC01000161.1_cds_WP_000805357.1_526	33.333	102	267
WP_004448480.1	lcl|NZ_AFKC01000104.1_cds_WP_000612797.1_1701	95.490	510	510
WP_004448480.1	lcl|NZ_AFKC01000098.1_cds_WP_000291591.1_1827	27.077	325	510
WP_004448480.1	lcl|NZ_AFKC01000098.1_cds_WP_000364507.1_1826	31.111	90	510
WP_004448480.1	lcl|NZ_AFKC01000104.1_cds_WP_000612797.1_1701	95.490	510	510
WP_004448480.1	lcl|NZ_AFKC01000098.1_cds_WP_000291591.1_1827	27.077	325	510
WP_004448480.1	lcl|NZ_AFKC01000098.1_cds_WP_000364507.1_1826	31.111	90	510
WP_036062285.1	lcl|NZ_AFKC01000104.1_cds_WP_001067557.1_1700	96.667	330	330
WP_036062285.1	lcl|NZ_AFKC01000104.1_cds_WP_000646250.1_1703	28.990	307	330
WP_036062285.1	lcl|NZ_AFKC01000104.1_cds_WP_000600889.1_1677	26.692	266	330
WP_036062285.1	lcl|NZ_AFKC01000126.1_cds_WP_001984071.1_1092	25.368	272	330
WP_036062285.1	lcl|NZ_AFKC01000121.1_cds_WP_000744700.1_1275	26.582	316	330
WP_036062285.1	lcl|NZ_AFKC01000119.1_cds_WP_001003555.1_1320	29.218	243	330
