WP_000340715.1	lcl|NZ_NPEJ01000001.1_cds_WP_035983633.1_66	61.538	78	106
WP_004421326.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734686.1_63	80.968	310	314
WP_004421326.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	27.445	317	314
WP_004421326.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	24.528	318	314
WP_004421326.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	23.529	255	314
WP_004421326.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	22.872	188	314
WP_004448470.1	lcl|NZ_NPEJ01000009.1_cds_WP_004788859.1_3921	35.484	124	185
WP_004448459.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	30.892	314	329
WP_004448459.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	27.647	340	329
WP_004448459.1	lcl|NZ_NPEJ01000010.1_cds_WP_100719192.1_249	30.769	312	329
WP_004448459.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	28.446	341	329
WP_004448459.1	lcl|NZ_NPEJ01000020.1_cds_WP_004787140.1_1296	26.646	319	329
WP_004448459.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	27.244	312	329
WP_004448459.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719111.1_2427	30.400	250	329
WP_004448459.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734686.1_63	24.528	318	329
WP_004448459.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734655.1_11	26.394	269	329
WP_004448459.1	lcl|NZ_NPEJ01000005.1_cds_WP_207763527.1_2985	24.351	308	329
WP_004448459.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716954.1_62	25.514	243	329
WP_004448459.1	lcl|NZ_NPEJ01000034.1_cds_WP_100740434.1_2219	28.112	249	329
WP_004448459.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719104.1_2419	24.900	249	329
WP_004448459.1	lcl|NZ_NPEJ01000031.1_cds_WP_100735066.1_2109	25.824	182	329
WP_004421408.1	lcl|NZ_NPEJ01000003.1_cds_WP_020777677.1_1901	24.436	266	267
WP_004421408.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716951.1_65	24.742	194	267
WP_004421408.1	lcl|NZ_NPEJ01000036.1_cds_WP_100735224.1_2282	27.684	177	267
WP_004421408.1	lcl|NZ_NPEJ01000005.1_cds_WP_100719638.1_2973	27.835	194	267
WP_004448480.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719957.1_1537	24.085	328	510
WP_004448480.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719956.1_1538	27.358	106	510
WP_004448480.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719957.1_1537	24.085	328	510
WP_004448480.1	lcl|NZ_NPEJ01000024.1_cds_WP_100719956.1_1538	27.358	106	510
WP_036062285.1	lcl|NZ_NPEJ01000010.1_cds_WP_100719192.1_249	24.820	278	330
WP_036062285.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	26.586	331	330
WP_036062285.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	28.261	276	330
WP_036062285.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719111.1_2427	31.330	233	330
WP_036062285.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719104.1_2419	25.591	254	330
WP_036062285.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	24.911	281	330
WP_036062285.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716954.1_62	31.250	128	330
WP_036062285.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	23.432	303	330
WP_036062285.1	lcl|NZ_NPEJ01000034.1_cds_WP_100740434.1_2219	25.854	205	330
WP_036062285.1	lcl|NZ_NPEJ01000031.1_cds_WP_100735066.1_2109	30.263	152	330
WP_036062285.1	lcl|NZ_NPEJ01000020.1_cds_WP_004787140.1_1296	28.000	150	330
WP_004448474.1	lcl|NZ_NPEJ01000001.1_cds_WP_100717004.1_38	33.241	361	366
WP_004448474.1	lcl|NZ_NPEJ01000004.1_cds_WP_004785484.1_2492	28.084	381	366
WP_004448474.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716963.1_50	31.006	358	366
WP_004448474.1	lcl|NZ_NPEJ01000001.1_cds_WP_207763559.1_61	30.890	382	366
WP_004448474.1	lcl|NZ_NPEJ01000019.1_cds_WP_100734244.1_1008	29.859	355	366
WP_004448474.1	lcl|NZ_NPEJ01000066.1_cds_WP_100719471.1_3426	22.419	339	366
WP_004448477.1	lcl|NZ_NPEJ01000001.1_cds_WP_100717004.1_38	36.695	357	367
WP_004448477.1	lcl|NZ_NPEJ01000001.1_cds_WP_207763559.1_61	31.139	395	367
WP_004448477.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716963.1_50	32.295	353	367
WP_004448477.1	lcl|NZ_NPEJ01000019.1_cds_WP_100734244.1_1008	29.412	374	367
WP_004448477.1	lcl|NZ_NPEJ01000004.1_cds_WP_004785484.1_2492	28.177	362	367
WP_004448477.1	lcl|NZ_NPEJ01000066.1_cds_WP_100719471.1_3426	26.050	357	367
WP_004448477.1	lcl|NZ_NPEJ01000023.1_cds_WP_100717135.1_1512	32.174	115	367
