WP_000340715.1	lcl|NZ_AHQZ01000081.1_cds_WP_004753574.1_3049	94.186	86	106
WP_004421326.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766657.1_3048	94.268	314	314
WP_004421326.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	26.493	268	314
WP_004421326.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	25.926	324	314
WP_004421326.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	23.488	281	314
WP_004421326.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	25.610	328	314
WP_243817859.1	lcl|NZ_AHQZ01000081.1_cds_WP_016761675.1_3047	91.507	365	365
WP_004448470.1	lcl|NZ_AHQZ01000081.1_cds_WP_000884059.1_3046	96.196	184	185
WP_004448470.1	lcl|NZ_AHQZ01000082.1_cds_WP_004752075.1_2949	40.000	140	185
WP_004448459.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	96.353	329	329
WP_004448459.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	32.381	315	329
WP_004448459.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	30.746	335	329
WP_004448459.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766600.1_1992	33.010	309	329
WP_004448459.1	lcl|NZ_AHQZ01000009.1_cds_WP_004764138.1_3744	30.841	321	329
WP_004448459.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766610.1_2003	29.721	323	329
WP_004448459.1	lcl|NZ_AHQZ01000127.1_cds_WP_004766589.1_2079	27.566	341	329
WP_004448459.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	30.196	255	329
WP_004448459.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766741.1_835	27.536	276	329
WP_004448459.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766657.1_3048	24.843	318	329
WP_004448459.1	lcl|NZ_AHQZ01000085.1_cds_WP_004766127.1_2823	28.090	267	329
WP_004448459.1	lcl|NZ_AHQZ01000076.1_cds_WP_004765661.1_3169	25.820	244	329
WP_004448459.1	lcl|NZ_AHQZ01000073.1_cds_WP_004766563.1_3290	25.373	268	329
WP_004448459.1	lcl|NZ_AHQZ01000081.1_cds_WP_000378097.1_3025	25.581	172	329
WP_004448459.1	lcl|NZ_AHQZ01000017.1_cds_WP_016761493.1_3592	25.362	276	329
WP_004421408.1	lcl|NZ_AHQZ01000081.1_cds_WP_000774260.1_3044	94.757	267	267
WP_004421408.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766678.1_853	26.455	189	267
WP_004421408.1	lcl|NZ_AHQZ01000093.1_cds_WP_004779324.1_2550	26.360	239	267
WP_004421408.1	lcl|NZ_AHQZ01000071.1_cds_WP_016761591.1_3357	36.047	86	267
WP_004448480.1	lcl|NZ_AHQZ01000081.1_cds_WP_000602734.1_3043	95.686	510	510
WP_004448480.1	lcl|NZ_AHQZ01000210.1_cds_WP_004751764.1_1364	25.982	331	510
WP_004448480.1	lcl|NZ_AHQZ01000210.1_cds_WP_016762136.1_1363	30.435	92	510
WP_004448480.1	lcl|NZ_AHQZ01000081.1_cds_WP_000602734.1_3043	95.686	510	510
WP_004448480.1	lcl|NZ_AHQZ01000210.1_cds_WP_004751764.1_1364	25.982	331	510
WP_004448480.1	lcl|NZ_AHQZ01000210.1_cds_WP_016762136.1_1363	30.435	92	510
WP_036062285.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766696.1_3042	96.364	330	330
WP_036062285.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	28.990	307	330
WP_036062285.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766600.1_1992	25.830	271	330
WP_036062285.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	24.713	348	330
WP_036062285.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	26.449	276	330
WP_036062285.1	lcl|NZ_AHQZ01000076.1_cds_WP_004765661.1_3169	28.395	243	330
WP_036062285.1	lcl|NZ_AHQZ01000009.1_cds_WP_004764138.1_3744	29.688	256	330
WP_036062285.1	lcl|NZ_AHQZ01000127.1_cds_WP_004766589.1_2079	25.339	221	330
WP_004448474.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766691.1_3041	95.902	366	366
WP_004448474.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766642.1_3040	39.617	366	366
WP_004448474.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766697.1_846	33.811	349	366
WP_004448474.1	lcl|NZ_AHQZ01000093.1_cds_WP_004754030.1_2544	28.232	379	366
WP_004448474.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766731.1_3024	31.414	382	366
WP_004448474.1	lcl|NZ_AHQZ01000203.1_cds_WP_004767210.1_1516	29.972	357	366
WP_004448474.1	lcl|NZ_AHQZ01000108.1_cds_WP_016761831.1_2264	31.579	190	366
