WP_000340715.1	lcl|NC_008508.1_cds_WP_002725873.1_1218	91.860	86	106
WP_004421326.1	lcl|NC_008508.1_cds_WP_011669917.1_1219	91.613	310	314
WP_004421326.1	lcl|NC_008508.1_cds_WP_011669955.1_1268	21.724	290	314
WP_004421326.1	lcl|NC_008508.1_cds_WP_011671202.1_3109	23.077	325	314
WP_004421326.1	lcl|NC_008508.1_cds_WP_011669957.1_1270	24.731	186	314
WP_004421326.1	lcl|NC_008508.1_cds_WP_011669973.1_1294	24.138	290	314
WP_004421326.1	lcl|NC_008508.1_cds_WP_011670961.1_2769	24.759	311	314
WP_004421326.1	lcl|NC_008508.1_cds_WP_011670813.1_2543	22.941	170	314
WP_004448470.1	lcl|NC_008508.1_cds_WP_002750963.1_1426	35.616	146	185
WP_004448470.1	lcl|NC_008508.1_cds_WP_011669938.1_1250	34.463	177	185
WP_004448459.1	lcl|NC_008508.1_cds_WP_011669955.1_1268	31.153	321	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_011671202.1_3109	31.429	315	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_011669973.1_1294	31.642	335	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_011670961.1_2769	30.868	311	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_011669957.1_1270	29.508	305	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_011671143.1_3023	30.094	319	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_002754065.1_2766	29.003	331	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_011670813.1_2543	27.273	341	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_011671074.1_2930	25.664	339	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_011669917.1_1219	27.586	261	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_017859386.1_1586	26.592	267	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_011669959.1_1272	26.449	276	329
WP_004448459.1	lcl|NC_008508.1_cds_WP_011669202.1_107	24.107	336	329
WP_004421408.1	lcl|NC_008508.1_cds_WP_011669956.1_1269	26.957	230	267
WP_004421408.1	lcl|NC_008508.1_cds_WP_011669974.1_1295	26.984	189	267
WP_004421408.1	lcl|NC_008508.1_cds_WP_011670832.1_2570	32.727	110	267
WP_004421408.1	lcl|NC_008508.1_cds_WP_002766579.1_534	37.209	86	267
WP_004421408.1	lcl|NC_008508.1_cds_WP_011670812.1_2542	24.868	189	267
WP_004448480.1	lcl|NC_008508.1_cds_WP_011670269.1_1741	28.041	296	510
WP_004448480.1	lcl|NC_008508.1_cds_WP_002751286.1_1740	31.111	90	510
WP_004448480.1	lcl|NC_008508.1_cds_WP_011670269.1_1741	28.041	296	510
WP_004448480.1	lcl|NC_008508.1_cds_WP_002751286.1_1740	31.111	90	510
WP_036062285.1	lcl|NC_008508.1_cds_WP_011670961.1_2769	27.473	273	330
WP_036062285.1	lcl|NC_008508.1_cds_WP_011669955.1_1268	24.088	274	330
WP_036062285.1	lcl|NC_008508.1_cds_WP_011671202.1_3109	28.159	277	330
WP_036062285.1	lcl|NC_008508.1_cds_WP_011669973.1_1294	26.266	316	330
WP_036062285.1	lcl|NC_008508.1_cds_WP_011671074.1_2930	26.457	223	330
WP_036062285.1	lcl|NC_008508.1_cds_WP_011669202.1_107	25.403	248	330
WP_036062285.1	lcl|NC_008508.1_cds_WP_011671143.1_3023	27.640	322	330
WP_036062285.1	lcl|NC_008508.1_cds_WP_011670813.1_2543	25.352	142	330
WP_036062285.1	lcl|NC_008508.1_cds_WP_017859386.1_1586	25.417	240	330
WP_036062285.1	lcl|NC_008509.1_cds_WP_011671364.1_3346	25.781	128	330
WP_004448474.1	lcl|NC_008508.1_cds_WP_011669968.1_1288	33.721	344	366
WP_004448474.1	lcl|NC_008508.1_cds_WP_002753028.1_2554	27.778	378	366
WP_004448474.1	lcl|NC_008508.1_cds_WP_011669926.1_1229	35.926	270	366
WP_004448474.1	lcl|NC_008508.1_cds_WP_011669932.1_1244	30.179	391	366
WP_004448474.1	lcl|NC_008508.1_cds_WP_002753888.1_2717	29.805	359	366
WP_004448474.1	lcl|NC_008508.1_cds_WP_011669923.1_1226	37.864	206	366
WP_004448474.1	lcl|NC_008508.1_cds_WP_002750680.1_2931	32.086	187	366
WP_004448477.1	lcl|NC_008508.1_cds_WP_011669968.1_1288	36.585	369	367
WP_004448477.1	lcl|NC_008508.1_cds_WP_002753888.1_2717	34.037	379	367
WP_004448477.1	lcl|NC_008508.1_cds_WP_011669932.1_1244	31.452	372	367
WP_004448477.1	lcl|NC_008508.1_cds_WP_002753028.1_2554	30.319	376	367
WP_004448477.1	lcl|NC_008508.1_cds_WP_011669926.1_1229	32.759	290	367
WP_004448477.1	lcl|NC_008508.1_cds_WP_011669923.1_1226	33.475	236	367
WP_004448477.1	lcl|NC_008508.1_cds_WP_002750680.1_2931	25.485	361	367
WP_036062289.1	lcl|NC_008508.1_cds_WP_011669455.1_503	44.130	247	265
WP_004448469.1	lcl|NC_008508.1_cds_WP_011670400.1_1931	36.842	304	310
WP_004448469.1	lcl|NC_008508.1_cds_WP_011669757.1_965	26.552	290	310
WP_004448469.1	lcl|NC_008508.1_cds_WP_011670034.1_1376	28.571	133	310
WP_004448469.1	lcl|NC_008508.1_cds_WP_011670400.1_1931	36.842	304	310
WP_004448469.1	lcl|NC_008508.1_cds_WP_011669757.1_965	26.552	290	310
WP_004448469.1	lcl|NC_008508.1_cds_WP_011670034.1_1376	28.571	133	310
WP_004448460.1	lcl|NC_008508.1_cds_WP_026054147.1_975	40.000	60	140
WP_004448464.1	lcl|NC_008508.1_cds_WP_004779550.1_1235	34.615	104	221
