WP_000340715.1	lcl|NZ_JADDWS010000022.1_cds_WP_002725873.1_980	91.860	86	106
WP_004421326.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669917.1_981	91.613	310	314
WP_004421326.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	21.724	290	314
WP_004421326.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	23.077	325	314
WP_004421326.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669957.1_2351	24.731	186	314
WP_004421326.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	24.138	290	314
WP_004421326.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	24.759	311	314
WP_004421326.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	22.941	170	314
WP_004448470.1	lcl|NZ_JADDWS010000001.1_cds_WP_002750963.1_788	35.616	146	185
WP_004448470.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669938.1_1012	34.463	177	185
WP_004448459.1	lcl|NZ_JADDWS010000173.1_cds_IP952_RS16415_546	89.423	104	329
WP_004448459.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	31.153	321	329
WP_004448459.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	31.429	315	329
WP_004448459.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	31.642	335	329
WP_004448459.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	30.868	311	329
WP_004448459.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669957.1_2351	29.508	305	329
WP_004448459.1	lcl|NZ_JADDWS010000021.1_cds_WP_011671143.1_947	30.094	319	329
WP_004448459.1	lcl|NZ_JADDWS010000070.1_cds_WP_002754065.1_2773	29.003	331	329
WP_004448459.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	27.273	341	329
WP_004448459.1	lcl|NZ_JADDWS010000003.1_cds_WP_011671074.1_1783	25.664	339	329
WP_004448459.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669917.1_981	27.586	261	329
WP_004448459.1	lcl|NZ_JADDWS010000013.1_cds_WP_017859386.1_341	26.592	267	329
WP_004448459.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669959.1_2349	26.449	276	329
WP_004448459.1	lcl|NZ_JADDWS010000054.1_cds_WP_011669202.1_2287	24.107	336	329
WP_004421408.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669956.1_2352	26.957	230	267
WP_004421408.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669974.1_2399	26.984	189	267
WP_004421408.1	lcl|NZ_JADDWS010000032.1_cds_WP_011670832.1_1509	32.727	110	267
WP_004421408.1	lcl|NZ_JADDWS010000084.1_cds_WP_002766579.1_3022	37.209	86	267
WP_004421408.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670812.1_3141	24.868	189	267
WP_004448480.1	lcl|NZ_JADDWS010000159.1_cds_WP_307929186.1_429	94.203	138	510
WP_004448480.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670269.1_653	28.041	296	510
WP_004448480.1	lcl|NZ_JADDWS010000018.1_cds_WP_002751286.1_652	31.111	90	510
WP_004448480.1	lcl|NZ_JADDWS010000159.1_cds_WP_307929186.1_429	94.203	138	510
WP_004448480.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670269.1_653	28.041	296	510
WP_004448480.1	lcl|NZ_JADDWS010000018.1_cds_WP_002751286.1_652	31.111	90	510
WP_036062285.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	27.473	273	330
WP_036062285.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	24.088	274	330
WP_036062285.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	28.159	277	330
WP_036062285.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	26.266	316	330
WP_036062285.1	lcl|NZ_JADDWS010000003.1_cds_WP_011671074.1_1783	26.457	223	330
WP_036062285.1	lcl|NZ_JADDWS010000054.1_cds_WP_011669202.1_2287	25.403	248	330
WP_036062285.1	lcl|NZ_JADDWS010000021.1_cds_WP_011671143.1_947	27.640	322	330
WP_036062285.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	25.352	142	330
WP_036062285.1	lcl|NZ_JADDWS010000013.1_cds_WP_017859386.1_341	25.417	240	330
WP_036062285.1	lcl|NZ_JADDWS010000017.1_cds_WP_011671364.1_569	25.781	128	330
WP_004448474.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669968.1_2392	33.721	344	366
WP_004448474.1	lcl|NZ_JADDWS010000069.1_cds_WP_002753028.1_2671	27.778	378	366
WP_004448474.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669926.1_991	35.926	270	366
WP_004448474.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669932.1_1006	30.179	391	366
WP_004448474.1	lcl|NZ_JADDWS010000006.1_cds_WP_002753888.1_2749	29.805	359	366
WP_004448474.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669923.1_988	37.864	206	366
WP_004448474.1	lcl|NZ_JADDWS010000003.1_cds_WP_002750680.1_1784	32.086	187	366
WP_004448477.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669968.1_2392	36.585	369	367
WP_004448477.1	lcl|NZ_JADDWS010000006.1_cds_WP_002753888.1_2749	34.037	379	367
WP_004448477.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669932.1_1006	31.452	372	367
WP_004448477.1	lcl|NZ_JADDWS010000069.1_cds_WP_002753028.1_2671	30.319	376	367
WP_004448477.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669926.1_991	32.759	290	367
WP_004448477.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669923.1_988	33.475	236	367
WP_004448477.1	lcl|NZ_JADDWS010000003.1_cds_WP_002750680.1_1784	25.485	361	367
WP_036062289.1	lcl|NZ_JADDWS010000086.1_cds_WP_011669455.1_3042	44.130	247	265
WP_004448469.1	lcl|NZ_JADDWS010000075.1_cds_WP_011670400.1_2849	36.842	304	310
WP_004448469.1	lcl|NZ_JADDWS010000179.1_cds_WP_308440136.1_548	92.453	106	310
WP_004448469.1	lcl|NZ_JADDWS010000043.1_cds_WP_011669757.1_1943	26.552	290	310
WP_004448469.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670034.1_737	28.571	133	310
WP_004448469.1	lcl|NZ_JADDWS010000075.1_cds_WP_011670400.1_2849	36.842	304	310
WP_004448469.1	lcl|NZ_JADDWS010000179.1_cds_WP_308440136.1_548	92.453	106	310
WP_004448469.1	lcl|NZ_JADDWS010000043.1_cds_WP_011669757.1_1943	26.552	290	310
WP_004448469.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670034.1_737	28.571	133	310
WP_004448460.1	lcl|NZ_JADDWS010000064.1_cds_WP_026054147.1_2582	40.000	60	140
WP_004448464.1	lcl|NZ_JADDWS010000022.1_cds_WP_004779550.1_997	34.615	104	221
WP_004448464.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671228.1_1054	26.923	78	221
WP_004448464.1	lcl|NZ_JADDWS010000031.1_cds_WP_011669877.1_1469	28.037	107	221
WP_004421412.1	lcl|NZ_JADDWS010000023.1_cds_IP952_RS08195_1060	27.397	146	177
WP_004448479.1	lcl|NZ_JADDWS010000091.1_cds_WP_011669711.1_3143	28.054	221	406
WP_004448479.1	lcl|NZ_JADDWS010000031.1_cds_WP_011669876.1_1468	23.214	168	406
WP_004448466.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669932.1_1006	32.620	374	361
WP_004448466.1	lcl|NZ_JADDWS010000069.1_cds_WP_002753028.1_2671	30.079	379	361
WP_004448466.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669923.1_988	37.143	245	361
WP_004448466.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669926.1_991	37.264	212	361
WP_004448466.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669968.1_2392	30.323	310	361
WP_004448466.1	lcl|NZ_JADDWS010000003.1_cds_WP_002750680.1_1784	25.203	369	361
WP_004448466.1	lcl|NZ_JADDWS010000006.1_cds_WP_002753888.1_2749	30.000	250	361
WP_243817856.1	lcl|NZ_JADDWS010000143.1_cds_IP952_RS16295_368	62.179	156	382
