WP_000340715.1	lcl|NZ_AHMH02000057.1_cds_WP_000340715.1_2749	100.000	86	106
WP_004421326.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	100.000	311	314
WP_004421326.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	23.871	310	314
WP_004421326.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	25.000	324	314
WP_004421326.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	23.103	290	314
WP_004421326.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	21.583	278	314
WP_004421326.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	23.054	334	314
WP_004421326.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	22.182	275	314
WP_004448470.1	lcl|NZ_AHMH02000145.1_cds_WP_002178322.1_407	39.286	140	185
WP_004448459.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	32.738	336	329
WP_004448459.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	30.372	349	329
WP_004448459.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	31.746	315	329
WP_004448459.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	31.343	335	329
WP_004448459.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	31.104	299	329
WP_004448459.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	32.154	311	329
WP_004448459.1	lcl|NZ_AHMH02000005.1_cds_WP_004426761.1_4121	29.375	320	329
WP_004448459.1	lcl|NZ_AHMH02000039.1_cds_WP_002148036.1_3209	29.721	323	329
WP_004448459.1	lcl|NZ_AHMH02000081.1_cds_WP_004429771.1_2165	28.159	277	329
WP_004448459.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	24.843	318	329
WP_004448459.1	lcl|NZ_AHMH02000057.1_cds_WP_004428900.1_2690	24.789	355	329
WP_004448459.1	lcl|NZ_AHMH02000046.1_cds_WP_004428300.1_3154	27.612	268	329
WP_004448459.1	lcl|NZ_AHMH02000114.1_cds_WP_004432019.1_1068	25.620	242	329
WP_004448459.1	lcl|NZ_AHMH02000057.1_cds_WP_004428883.1_2725	23.770	244	329
WP_004421408.1	lcl|NZ_AHMH02000057.1_cds_WP_002178459.1_2730	30.472	233	267
WP_004421408.1	lcl|NZ_AHMH02000099.1_cds_WP_004430538.1_1825	26.984	189	267
WP_004421408.1	lcl|NZ_AHMH02000072.1_cds_WP_004429370.1_2366	33.858	127	267
WP_004421408.1	lcl|NZ_AHMH02000057.1_cds_WP_002178723.1_2691	21.912	251	267
WP_004421408.1	lcl|NZ_AHMH02000026.1_cds_WP_004427587.1_3513	36.047	86	267
WP_004448480.1	lcl|NZ_AHMH02000103.1_cds_WP_004430762.1_1756	28.000	325	510
WP_004448480.1	lcl|NZ_AHMH02000103.1_cds_WP_002148203.1_1755	30.435	92	510
WP_004448480.1	lcl|NZ_AHMH02000103.1_cds_WP_004430762.1_1756	28.000	325	510
WP_004448480.1	lcl|NZ_AHMH02000103.1_cds_WP_002148203.1_1755	30.435	92	510
WP_036062285.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	28.063	253	330
WP_036062285.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	26.199	271	330
WP_036062285.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	24.632	272	330
WP_036062285.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	25.145	346	330
WP_036062285.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	27.899	276	330
WP_036062285.1	lcl|NZ_AHMH02000114.1_cds_WP_004432019.1_1068	28.395	243	330
WP_036062285.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	25.000	256	330
WP_036062285.1	lcl|NZ_AHMH02000057.1_cds_WP_004428883.1_2725	29.688	128	330
WP_036062285.1	lcl|NZ_AHMH02000005.1_cds_WP_004426761.1_4121	29.412	255	330
WP_036062285.1	lcl|NZ_AHMH02000081.1_cds_WP_004429771.1_2165	26.457	223	330
WP_036062285.1	lcl|NZ_AHMH02000046.1_cds_WP_004428300.1_3154	28.387	155	330
