WP_000340715.1	lcl|NZ_JADDXD010000022.1_cds_WP_002725873.1_1235	91.860	86	106
WP_004421326.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669917.1_1236	91.613	310	314
WP_004421326.1	lcl|NZ_JADDXD010000716.1_cds_WP_193819757.1_3442	95.541	157	314
WP_004421326.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669955.1_2843	21.724	290	314
WP_004421326.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671202.1_1333	23.077	325	314
WP_004421326.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669957.1_2841	24.731	186	314
WP_004421326.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669973.1_2866	24.138	290	314
WP_004421326.1	lcl|NZ_JADDXD010000036.1_cds_WP_011670961.1_1947	24.759	311	314
WP_004421326.1	lcl|NZ_JADDXD010000091.1_cds_WP_011670813.1_3850	22.941	170	314
WP_004448470.1	lcl|NZ_JADDXD010000001.1_cds_WP_002750963.1_1017	35.616	146	185
WP_004448470.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669938.1_1267	34.463	177	185
WP_004448459.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669955.1_2843	31.153	321	329
WP_004448459.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671202.1_1333	31.429	315	329
WP_004448459.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669973.1_2866	31.642	335	329
WP_004448459.1	lcl|NZ_JADDXD010000036.1_cds_WP_011670961.1_1947	30.868	311	329
WP_004448459.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669957.1_2841	29.508	305	329
WP_004448459.1	lcl|NZ_JADDXD010000021.1_cds_WP_011671143.1_1181	30.094	319	329
WP_004448459.1	lcl|NZ_JADDXD010000036.1_cds_WP_002754065.1_1944	29.003	331	329
WP_004448459.1	lcl|NZ_JADDXD010000091.1_cds_WP_011670813.1_3850	27.273	341	329
WP_004448459.1	lcl|NZ_JADDXD010000003.1_cds_WP_011671074.1_2138	25.664	339	329
WP_004448459.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669917.1_1236	27.586	261	329
WP_004448459.1	lcl|NZ_JADDXD010000013.1_cds_WP_017859386.1_509	26.592	267	329
WP_004448459.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669959.1_2839	26.449	276	329
WP_004448459.1	lcl|NZ_JADDXD010000716.1_cds_WP_193819757.1_3442	32.558	129	329
WP_004448459.1	lcl|NZ_JADDXD010000055.1_cds_WP_011669202.1_2753	24.107	336	329
WP_004421408.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669956.1_2842	26.957	230	267
WP_004421408.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669974.1_2865	26.984	189	267
WP_004421408.1	lcl|NZ_JADDXD010000034.1_cds_WP_011670832.1_1863	32.727	110	267
WP_004421408.1	lcl|NZ_JADDXD010000847.1_cds_IQB76_RS20605_3844	24.113	141	267
WP_004421408.1	lcl|NZ_JADDXD010000085.1_cds_WP_002766579.1_3686	37.209	86	267
WP_004421408.1	lcl|NZ_JADDXD010000091.1_cds_WP_011670812.1_3849	24.868	189	267
WP_004448480.1	lcl|NZ_JADDXD010000018.1_cds_WP_011670269.1_845	28.041	296	510
WP_004448480.1	lcl|NZ_JADDXD010000018.1_cds_WP_002751286.1_846	31.111	90	510
WP_004448480.1	lcl|NZ_JADDXD010000018.1_cds_WP_011670269.1_845	28.041	296	510
WP_004448480.1	lcl|NZ_JADDXD010000018.1_cds_WP_002751286.1_846	31.111	90	510
WP_036062285.1	lcl|NZ_JADDXD010000486.1_cds_IQB76_RS18840_2641	88.462	78	330
WP_036062285.1	lcl|NZ_JADDXD010000036.1_cds_WP_011670961.1_1947	27.473	273	330
WP_036062285.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669955.1_2843	24.088	274	330
WP_036062285.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671202.1_1333	28.159	277	330
WP_036062285.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669973.1_2866	26.266	316	330
WP_036062285.1	lcl|NZ_JADDXD010000003.1_cds_WP_011671074.1_2138	26.457	223	330
WP_036062285.1	lcl|NZ_JADDXD010000055.1_cds_WP_011669202.1_2753	25.403	248	330
WP_036062285.1	lcl|NZ_JADDXD010000021.1_cds_WP_011671143.1_1181	27.640	322	330
WP_036062285.1	lcl|NZ_JADDXD010000091.1_cds_WP_011670813.1_3850	25.352	142	330
WP_036062285.1	lcl|NZ_JADDXD010000013.1_cds_WP_017859386.1_509	25.417	240	330
WP_036062285.1	lcl|NZ_JADDXD010000695.1_cds_WP_193819746.1_3400	28.205	156	330
WP_036062285.1	lcl|NZ_JADDXD010000017.1_cds_WP_011671364.1_794	25.781	128	330
WP_004448474.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669968.1_2872	33.721	344	366
WP_004448474.1	lcl|NZ_JADDXD010000486.1_cds_WP_193819653.1_2642	95.604	91	366
WP_004448474.1	lcl|NZ_JADDXD010000071.1_cds_WP_002753028.1_3335	27.778	378	366
WP_004448474.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669926.1_1246	35.926	270	366
WP_004448474.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669932.1_1261	30.179	391	366
WP_004448474.1	lcl|NZ_JADDXD010000002.1_cds_WP_002753888.1_1685	29.805	359	366
WP_004448474.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669923.1_1243	37.864	206	366
WP_004448474.1	lcl|NZ_JADDXD010000003.1_cds_WP_002750680.1_2139	32.086	187	366
WP_004448477.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669968.1_2872	36.585	369	367
WP_004448477.1	lcl|NZ_JADDXD010000002.1_cds_WP_002753888.1_1685	34.037	379	367
WP_004448477.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669932.1_1261	31.452	372	367
WP_004448477.1	lcl|NZ_JADDXD010000071.1_cds_WP_002753028.1_3335	30.319	376	367
WP_004448477.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669926.1_1246	32.759	290	367
WP_004448477.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669923.1_1243	33.475	236	367
WP_004448477.1	lcl|NZ_JADDXD010000003.1_cds_WP_002750680.1_2139	25.485	361	367
WP_004448477.1	lcl|NZ_JADDXD010000486.1_cds_WP_193819653.1_2642	34.783	92	367
WP_036062289.1	lcl|NZ_JADDXD010000084.1_cds_WP_011669455.1_3669	44.130	247	265
WP_004448469.1	lcl|NZ_JADDXD010000077.1_cds_WP_011670400.1_3475	36.842	304	310
