WP_000340715.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004462903.1_1683	95.349	86	106
WP_004421326.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464977.1_1682	92.903	310	314
WP_004421326.1	lcl|NZ_JAUOTF010000001.1_cds_WP_075918931.1_556	25.697	323	314
WP_004421326.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464967.1_1626	22.662	278	314
WP_004421326.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004465002.1_1624	23.913	230	314
WP_004421326.1	lcl|NZ_JAUOTF010000031.1_cds_WP_303616387.1_2316	23.793	290	314
WP_004421326.1	lcl|NZ_JAUOTF010000053.1_cds_WP_004468319.1_2824	21.649	194	314
WP_004421326.1	lcl|NZ_JAUOTF010000014.1_cds_WP_004461234.1_1551	24.074	216	314
WP_004448470.1	lcl|NZ_JAUOTF010000019.1_cds_WP_075918475.1_1643	35.593	177	185
WP_004448470.1	lcl|NZ_JAUOTF010000003.1_cds_WP_004460143.1_3491	33.562	146	185
WP_004448459.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464967.1_1626	32.087	321	329
WP_004448459.1	lcl|NZ_JAUOTF010000001.1_cds_WP_075918931.1_556	30.159	315	329
WP_004448459.1	lcl|NZ_JAUOTF010000014.1_cds_WP_004461234.1_1551	32.476	311	329
WP_004448459.1	lcl|NZ_JAUOTF010000031.1_cds_WP_303616387.1_2316	30.746	335	329
WP_004448459.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004465002.1_1624	30.164	305	329
WP_004448459.1	lcl|NZ_JAUOTF010000001.1_cds_WP_008396039.1_441	30.769	325	329
WP_004448459.1	lcl|NZ_JAUOTF010000014.1_cds_WP_004467290.1_1548	29.412	323	329
WP_004448459.1	lcl|NZ_JAUOTF010000053.1_cds_WP_004468319.1_2824	26.979	341	329
WP_004448459.1	lcl|NZ_JAUOTF010000017.1_cds_WP_032917901.1_2087	25.959	339	329
WP_004448459.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464977.1_1682	25.397	315	329
WP_004448459.1	lcl|NZ_JAUOTF010000002.1_cds_WP_008398679.1_1384	27.652	264	329
WP_004448459.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004465101.1_1622	26.449	276	329
WP_004448459.1	lcl|NZ_JAUOTF010000008.1_cds_WP_004472818.1_2694	28.235	170	329
WP_004448459.1	lcl|NZ_JAUOTF010000008.1_cds_WP_004477645.1_2604	23.636	330	329
WP_004421408.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004475169.1_1625	26.423	246	267
WP_004421408.1	lcl|NZ_JAUOTF010000026.1_cds_WP_004484915.1_1002	35.455	110	267
WP_004421408.1	lcl|NZ_JAUOTF010000031.1_cds_WP_004475142.1_2317	26.842	190	267
WP_004421408.1	lcl|NZ_JAUOTF010000014.1_cds_WP_016754360.1_1580	37.209	86	267
WP_004421408.1	lcl|NZ_JAUOTF010000053.1_cds_WP_004477855.1_2823	25.389	193	267
WP_004448480.1	lcl|NZ_JAUOTF010000012.1_cds_WP_004473482.1_2955	27.523	327	510
WP_004448480.1	lcl|NZ_JAUOTF010000012.1_cds_WP_303616140.1_2954	32.609	92	510
WP_004448480.1	lcl|NZ_JAUOTF010000012.1_cds_WP_004473482.1_2955	27.523	327	510
WP_004448480.1	lcl|NZ_JAUOTF010000012.1_cds_WP_303616140.1_2954	32.609	92	510
WP_036062285.1	lcl|NZ_JAUOTF010000014.1_cds_WP_004461234.1_1551	26.374	273	330
WP_036062285.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464967.1_1626	23.723	274	330
WP_036062285.1	lcl|NZ_JAUOTF010000001.1_cds_WP_075918931.1_556	28.261	276	330
WP_036062285.1	lcl|NZ_JAUOTF010000031.1_cds_WP_303616387.1_2316	25.749	334	330
WP_036062285.1	lcl|NZ_JAUOTF010000017.1_cds_WP_032917901.1_2087	27.027	222	330
WP_036062285.1	lcl|NZ_JAUOTF010000008.1_cds_WP_004477645.1_2604	25.926	243	330
WP_036062285.1	lcl|NZ_JAUOTF010000001.1_cds_WP_008396039.1_441	29.644	253	330
WP_036062285.1	lcl|NZ_JAUOTF010000053.1_cds_WP_004468319.1_2824	24.460	139	330
WP_036062285.1	lcl|NZ_JAUOTF010000002.1_cds_WP_008398679.1_1384	28.462	130	330
WP_004448474.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004462146.1_1611	32.558	344	366
WP_004448474.1	lcl|NZ_JAUOTF010000026.1_cds_WP_004466571.1_1008	28.457	376	366
WP_004448474.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004475202.1_1672	34.202	307	366
WP_004448474.1	lcl|NZ_JAUOTF010000019.1_cds_WP_075918479.1_1649	29.668	391	366
WP_004448474.1	lcl|NZ_JAUOTF010000011.1_cds_WP_004465893.1_848	30.641	359	366
WP_004448474.1	lcl|NZ_JAUOTF010000019.1_cds_WP_061207032.1_1675	37.864	206	366
WP_004448474.1	lcl|NZ_JAUOTF010000017.1_cds_WP_004460480.1_2086	32.447	188	366
WP_004448477.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004462146.1_1611	35.714	350	367
WP_004448477.1	lcl|NZ_JAUOTF010000011.1_cds_WP_004465893.1_848	33.245	379	367
WP_004448477.1	lcl|NZ_JAUOTF010000019.1_cds_WP_075918479.1_1649	30.914	372	367
WP_004448477.1	lcl|NZ_JAUOTF010000026.1_cds_WP_004466571.1_1008	30.079	379	367
WP_004448477.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004475202.1_1672	33.218	289	367
WP_004448477.1	lcl|NZ_JAUOTF010000019.1_cds_WP_061207032.1_1675	27.684	354	367
WP_004448477.1	lcl|NZ_JAUOTF010000017.1_cds_WP_004460480.1_2086	26.039	361	367
WP_004448477.1	lcl|NZ_JAUOTF010000003.1_cds_WP_032925994.1_3526	34.831	89	367
WP_036062289.1	lcl|NZ_JAUOTF010000020.1_cds_WP_046944142.1_975	44.534	247	265
WP_004448469.1	lcl|NZ_JAUOTF010000024.1_cds_WP_004462784.1_62	36.271	295	310
