WP_000340715.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352101.1_2699	61.538	78	106
WP_004421326.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352100.1_2698	81.935	310	314
WP_004421326.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350398.1_318	27.244	312	314
WP_004421326.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350373.1_291	23.148	324	314
WP_004421326.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351842.1_2463	22.340	188	314
WP_004448470.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351247.1_1659	37.069	116	185
WP_004448459.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350373.1_291	31.847	314	329
WP_004448459.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350875.1_863	29.450	309	329
WP_004448459.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351842.1_2463	28.446	341	329
WP_004448459.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350726.1_695	27.795	331	329
WP_004448459.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350398.1_318	29.299	314	329
WP_004448459.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352082.1_2677	27.675	271	329
WP_004448459.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352100.1_2698	26.266	316	329
WP_004448459.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352071.1_2665	27.490	251	329
WP_004448459.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350671.1_630	27.165	254	329
WP_004448459.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352040.1_2634	25.564	266	329
WP_004448459.1	lcl|NZ_JAMQPM010000012.1_cds_WP_265353373.1_1243	25.556	180	329
WP_004448459.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350327.1_237	28.655	171	329
WP_004448459.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351852.1_2452	24.351	308	329
WP_004448459.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350679.1_638	23.105	277	329
WP_004448459.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352209.1_2670	32.432	111	329
WP_004421408.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352008.1_2573	24.436	266	267
WP_004421408.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352074.1_2668	24.519	208	267
WP_004421408.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350644.1_602	38.261	115	267
WP_004421408.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350781.1_756	27.119	177	267
WP_004421408.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351841.1_2464	27.551	196	267
WP_004448480.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351228.1_1637	25.836	329	510
WP_004448480.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351227.1_1636	27.358	106	510
WP_004448480.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351228.1_1637	25.836	329	510
WP_004448480.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351227.1_1636	27.358	106	510
WP_036062285.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350875.1_863	24.820	278	330
WP_036062285.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350671.1_630	29.167	264	330
WP_036062285.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350373.1_291	27.174	276	330
WP_036062285.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350398.1_318	26.606	327	330
WP_036062285.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350679.1_638	25.856	263	330
WP_036062285.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352082.1_2677	26.407	231	330
WP_036062285.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350736.1_707	34.234	111	330
WP_036062285.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351842.1_2463	23.102	303	330
WP_036062285.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350327.1_237	25.604	207	330
WP_036062285.1	lcl|NZ_JAMQPM010000012.1_cds_WP_265353373.1_1243	26.816	179	330
WP_036062285.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350726.1_695	28.000	150	330
WP_004448474.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352096.1_2694	32.240	366	366
WP_004448474.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350976.1_567	29.255	376	366
WP_004448474.1	lcl|NZ_JAMQPM010000007.1_cds_WP_265352689.1_3530	29.462	353	366
WP_004448474.1	lcl|NZ_JAMQPM010000010.1_cds_WP_265353155.1_1034	22.255	337	366
WP_004448477.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352096.1_2694	31.436	369	367
WP_004448477.1	lcl|NZ_JAMQPM010000007.1_cds_WP_265352689.1_3530	29.679	374	367
WP_004448477.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350976.1_567	29.282	362	367
WP_004448477.1	lcl|NZ_JAMQPM010000010.1_cds_WP_265353155.1_1034	26.685	356	367
