WP_000340715.1	lcl|NZ_JQPK01000054.1_cds_WP_000340715.1_1517	100.000	86	106
WP_004421326.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	94.586	314	314
WP_004421326.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	26.493	268	314
WP_004421326.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	25.926	324	314
WP_004421326.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	22.917	288	314
WP_004421326.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	25.000	328	314
WP_243817859.1	lcl|NZ_JQPK01000054.1_cds_WP_000604522.1_1515	90.685	365	365
WP_004448470.1	lcl|NZ_JQPK01000054.1_cds_WP_000884059.1_1514	96.196	184	185
WP_004448470.1	lcl|NZ_JQPK01000046.1_cds_WP_000351733.1_1251	39.286	140	185
WP_004448459.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	96.353	329	329
WP_004448459.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	32.698	315	329
WP_004448459.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	30.448	335	329
WP_004448459.1	lcl|NZ_JQPK01000004.1_cds_WP_001984071.1_24	31.270	307	329
WP_004448459.1	lcl|NZ_JQPK01000009.1_cds_WP_000649924.1_212	30.031	323	329
WP_004448459.1	lcl|NZ_JQPK01000242.1_cds_WP_000709511.1_3900	29.305	331	329
WP_004448459.1	lcl|NZ_JQPK01000004.1_cds_WP_000688696.1_44	29.197	274	329
WP_004448459.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	29.804	255	329
WP_004448459.1	lcl|NZ_JQPK01000034.1_cds_WP_000475904.1_822	27.899	276	329
WP_004448459.1	lcl|NZ_JQPK01000054.1_cds_WP_000410267.1_1516	25.316	316	329
WP_004448459.1	lcl|NZ_JQPK01000112.1_cds_WP_001074779.1_2739	27.925	265	329
WP_004448459.1	lcl|NZ_JQPK01000017.1_cds_WP_001003557.1_367	24.699	332	329
WP_004448459.1	lcl|NZ_JQPK01000054.1_cds_WP_000378097.1_1493	25.581	172	329
WP_004421408.1	lcl|NZ_JQPK01000054.1_cds_WP_000774261.1_1512	95.131	267	267
WP_004421408.1	lcl|NZ_JQPK01000177.1_cds_WP_042752235.1_3569	26.842	190	267
WP_004421408.1	lcl|NZ_JQPK01000100.1_cds_WP_000667727.1_2555	33.636	110	267
WP_004421408.1	lcl|NZ_JQPK01000076.1_cds_WP_000805357.1_2051	33.333	102	267
WP_004448480.1	lcl|NZ_JQPK01000054.1_cds_WP_000612798.1_1511	96.078	510	510
WP_004448480.1	lcl|NZ_JQPK01000097.1_cds_WP_000291584.1_2459	27.077	325	510
WP_004448480.1	lcl|NZ_JQPK01000097.1_cds_WP_000364507.1_2460	31.111	90	510
WP_004448480.1	lcl|NZ_JQPK01000054.1_cds_WP_000612798.1_1511	96.078	510	510
WP_004448480.1	lcl|NZ_JQPK01000097.1_cds_WP_000291584.1_2459	27.077	325	510
WP_004448480.1	lcl|NZ_JQPK01000097.1_cds_WP_000364507.1_2460	31.111	90	510
WP_036062285.1	lcl|NZ_JQPK01000054.1_cds_WP_001067557.1_1510	96.667	330	330
WP_036062285.1	lcl|NZ_JQPK01000054.1_cds_WP_000646253.1_1513	28.990	307	330
WP_036062285.1	lcl|NZ_JQPK01000004.1_cds_WP_001984071.1_24	25.368	272	330
WP_036062285.1	lcl|NZ_JQPK01000070.1_cds_WP_000744700.1_1897	26.582	316	330
WP_036062285.1	lcl|NZ_JQPK01000017.1_cds_WP_001003557.1_367	29.218	243	330
WP_036062285.1	lcl|NZ_JQPK01000177.1_cds_WP_000723090.1_3570	24.324	333	330
WP_036062285.1	lcl|NZ_JQPK01000009.1_cds_WP_000649924.1_212	29.688	256	330
WP_036062285.1	lcl|NZ_JQPK01000004.1_cds_WP_000688696.1_44	26.244	221	330
WP_004448474.1	lcl|NZ_JQPK01000054.1_cds_WP_001198107.1_1509	95.628	366	366
WP_004448474.1	lcl|NZ_JQPK01000054.1_cds_WP_061286882.1_1508	40.710	366	366
WP_004448474.1	lcl|NZ_JQPK01000034.1_cds_WP_000575178.1_811	33.705	359	366
WP_004448474.1	lcl|NZ_JQPK01000054.1_cds_WP_000172657.1_1492	31.414	382	366
WP_004448474.1	lcl|NZ_JQPK01000186.1_cds_WP_001281953.1_3619	27.704	379	366
WP_004448474.1	lcl|NZ_JQPK01000054.1_cds_WP_002106355.1_1498	32.213	357	366
WP_004448474.1	lcl|NZ_JQPK01000111.1_cds_WP_061286998.1_2715	29.972	357	366
WP_004448474.1	lcl|NZ_JQPK01000027.1_cds_WP_001982414.1_544	31.579	190	366
WP_004448477.1	lcl|NZ_JQPK01000054.1_cds_WP_061286882.1_1508	94.823	367	367
WP_004448477.1	lcl|NZ_JQPK01000054.1_cds_WP_001198107.1_1509	39.726	365	367
