WP_000340715.1	lcl|NZ_JQQG01000022.1_cds_WP_000340715.1_781	100.000	86	106
WP_004421326.1	lcl|NZ_JQQG01000022.1_cds_WP_000712241.1_780	94.268	314	314
WP_004421326.1	lcl|NZ_JQQG01000022.1_cds_WP_061269574.1_777	26.866	268	314
WP_004421326.1	lcl|NZ_JQQG01000015.1_cds_WP_000744700.1_498	25.926	324	314
WP_004421326.1	lcl|NZ_JQQG01000022.1_cds_WP_000723090.1_711	22.917	288	314
WP_004421326.1	lcl|NZ_JQQG01000022.1_cds_WP_001067557.1_774	25.000	328	314
WP_243817859.1	lcl|NZ_JQQG01000022.1_cds_WP_000604524.1_779	90.685	365	365
WP_004448470.1	lcl|NZ_JQQG01000022.1_cds_WP_000884059.1_778	96.196	184	185
WP_004448470.1	lcl|NZ_JQQG01000081.1_cds_WP_000351733.1_2363	39.286	140	185
WP_004448459.1	lcl|NZ_JQQG01000022.1_cds_WP_061269574.1_777	95.745	329	329
WP_004448459.1	lcl|NZ_JQQG01000015.1_cds_WP_000744700.1_498	32.698	315	329
WP_004448459.1	lcl|NZ_JQQG01000022.1_cds_WP_000723090.1_711	30.448	335	329
WP_004448459.1	lcl|NZ_JQQG01000037.1_cds_WP_001984071.1_1270	31.270	307	329
WP_004448459.1	lcl|NZ_JQQG01000099.1_cds_WP_000649925.1_2768	30.031	323	329
WP_004448459.1	lcl|NZ_JQQG01000096.1_cds_WP_000709511.1_2729	29.305	331	329
WP_004448459.1	lcl|NZ_JQQG01000037.1_cds_WP_000688696.1_1249	29.197	274	329
WP_004448459.1	lcl|NZ_JQQG01000022.1_cds_WP_001067557.1_774	29.804	255	329
WP_004448459.1	lcl|NZ_JQQG01000022.1_cds_WP_000475904.1_728	27.899	276	329
WP_004448459.1	lcl|NZ_JQQG01000022.1_cds_WP_000712241.1_780	25.316	316	329
WP_004448459.1	lcl|NZ_JQQG01000058.1_cds_WP_001074783.1_1933	27.925	265	329
WP_004448459.1	lcl|NZ_JQQG01000032.1_cds_WP_061269596.1_1060	24.398	332	329
WP_004448459.1	lcl|NZ_JQQG01000022.1_cds_WP_000378097.1_757	25.581	172	329
WP_004421408.1	lcl|NZ_JQQG01000022.1_cds_WP_000774260.1_776	94.757	267	267
WP_004421408.1	lcl|NZ_JQQG01000022.1_cds_WP_000842260.1_710	26.842	190	267
WP_004421408.1	lcl|NZ_JQQG01000037.1_cds_WP_000667727.1_1226	33.636	110	267
WP_004421408.1	lcl|NZ_JQQG01000130.1_cds_WP_000805357.1_3205	33.333	102	267
WP_004448480.1	lcl|NZ_JQQG01000022.1_cds_WP_000612794.1_775	95.882	510	510
WP_004448480.1	lcl|NZ_JQQG01000056.1_cds_WP_000291586.1_1862	27.077	325	510
WP_004448480.1	lcl|NZ_JQQG01000056.1_cds_WP_000364507.1_1861	31.111	90	510
WP_004448480.1	lcl|NZ_JQQG01000022.1_cds_WP_000612794.1_775	95.882	510	510
WP_004448480.1	lcl|NZ_JQQG01000056.1_cds_WP_000291586.1_1862	27.077	325	510
WP_004448480.1	lcl|NZ_JQQG01000056.1_cds_WP_000364507.1_1861	31.111	90	510
WP_036062285.1	lcl|NZ_JQQG01000022.1_cds_WP_001067557.1_774	96.667	330	330
WP_036062285.1	lcl|NZ_JQQG01000022.1_cds_WP_061269574.1_777	28.664	307	330
WP_036062285.1	lcl|NZ_JQQG01000037.1_cds_WP_001984071.1_1270	25.368	272	330
WP_036062285.1	lcl|NZ_JQQG01000015.1_cds_WP_000744700.1_498	26.582	316	330
WP_036062285.1	lcl|NZ_JQQG01000032.1_cds_WP_061269596.1_1060	29.218	243	330
WP_036062285.1	lcl|NZ_JQQG01000022.1_cds_WP_000723090.1_711	24.324	333	330
WP_036062285.1	lcl|NZ_JQQG01000099.1_cds_WP_000649925.1_2768	29.688	256	330
WP_036062285.1	lcl|NZ_JQQG01000037.1_cds_WP_000688696.1_1249	26.244	221	330
WP_004448474.1	lcl|NZ_JQQG01000022.1_cds_WP_001198107.1_773	95.628	366	366
WP_004448474.1	lcl|NZ_JQQG01000022.1_cds_WP_000608287.1_772	40.000	365	366
WP_004448474.1	lcl|NZ_JQQG01000022.1_cds_WP_000575178.1_717	33.705	359	366
WP_004448474.1	lcl|NZ_JQQG01000022.1_cds_WP_000172660.1_756	31.152	382	366
WP_004448474.1	lcl|NZ_JQQG01000037.1_cds_WP_001281953.1_1232	27.704	379	366
WP_004448474.1	lcl|NZ_JQQG01000022.1_cds_WP_002118554.1_762	32.773	357	366
WP_004448474.1	lcl|NZ_JQQG01000045.1_cds_WP_000538757.1_1488	29.972	357	366
WP_004448474.1	lcl|NZ_JQQG01000126.1_cds_WP_001982414.1_3129	31.579	190	366
WP_004448477.1	lcl|NZ_JQQG01000022.1_cds_WP_000608287.1_772	95.095	367	367
WP_004448477.1	lcl|NZ_JQQG01000022.1_cds_WP_001198107.1_773	39.726	365	367
WP_004448477.1	lcl|NZ_JQQG01000022.1_cds_WP_000575178.1_717	36.314	369	367
WP_004448477.1	lcl|NZ_JQQG01000022.1_cds_WP_000172660.1_756	32.682	358	367
WP_004448477.1	lcl|NZ_JQQG01000045.1_cds_WP_000538757.1_1488	31.915	376	367
WP_004448477.1	lcl|NZ_JQQG01000022.1_cds_WP_002118554.1_762	34.463	354	367
WP_004448477.1	lcl|NZ_JQQG01000037.1_cds_WP_001281953.1_1232	30.423	378	367
WP_004448477.1	lcl|NZ_JQQG01000126.1_cds_WP_001982414.1_3129	24.931	361	367
WP_004448462.1	lcl|NZ_JQQG01000022.1_cds_WP_000689746.1_771	89.154	544	544
WP_004448462.1	lcl|NZ_JQQG01000022.1_cds_WP_000689746.1_771	89.154	544	544
WP_036062289.1	lcl|NZ_JQQG01000022.1_cds_WP_000342716.1_770	92.453	265	265
WP_036062289.1	lcl|NZ_JQQG01000005.1_cds_WP_001002663.1_202	45.679	243	265
WP_004448469.1	lcl|NZ_JQQG01000022.1_cds_WP_017857901.1_769	91.613	310	310
WP_004448469.1	lcl|NZ_JQQG01000031.1_cds_WP_000501205.1_1056	35.526	304	310
WP_004448469.1	lcl|NZ_JQQG01000057.1_cds_WP_001183723.1_1873	28.295	258	310
WP_004448469.1	lcl|NZ_JQQG01000149.1_cds_WP_000279894.1_3398	27.068	133	310
WP_004448469.1	lcl|NZ_JQQG01000022.1_cds_WP_017857901.1_769	91.613	310	310
WP_004448469.1	lcl|NZ_JQQG01000031.1_cds_WP_000501205.1_1056	35.526	304	310
WP_004448469.1	lcl|NZ_JQQG01000057.1_cds_WP_001183723.1_1873	28.295	258	310
WP_004448469.1	lcl|NZ_JQQG01000149.1_cds_WP_000279894.1_3398	27.068	133	310
WP_004448471.1	lcl|NZ_JQQG01000022.1_cds_WP_061269573.1_768	94.697	264	264
WP_004421278.1	lcl|NZ_JQQG01000022.1_cds_WP_000715958.1_767	93.023	129	130
WP_004448460.1	lcl|NZ_JQQG01000022.1_cds_WP_001088866.1_766	94.203	138	140
WP_004448460.1	lcl|NZ_JQQG01000026.1_cds_WP_002069656.1_919	41.071	56	140
WP_004448464.1	lcl|NZ_JQQG01000022.1_cds_WP_000517241.1_765	95.475	221	221
WP_004448464.1	lcl|NZ_JQQG01000001.1_cds_WP_001082180.1_10	28.205	78	221
WP_004448464.1	lcl|NZ_JQQG01000127.1_cds_WP_001069828.1_3165	28.440	109	221
WP_004421412.1	lcl|NZ_JQQG01000022.1_cds_WP_000611594.1_764	80.000	175	177
WP_004421412.1	lcl|NZ_JQQG01000025.1_cds_WP_001206947.1_838	32.576	132	177
WP_004448479.1	lcl|NZ_JQQG01000022.1_cds_WP_017857902.1_763	80.451	399	406
WP_004448479.1	lcl|NZ_JQQG01000127.1_cds_WP_000347676.1_3166	26.457	223	406
WP_004448479.1	lcl|NZ_JQQG01000001.1_cds_WP_001082180.1_10	26.829	164	406
WP_004448466.1	lcl|NZ_JQQG01000022.1_cds_WP_002118554.1_762	93.277	357	361
WP_004448466.1	lcl|NZ_JQQG01000022.1_cds_WP_000608287.1_772	41.485	229	361
WP_004448466.1	lcl|NZ_JQQG01000037.1_cds_WP_001281953.1_1232	30.105	382	361
WP_004448466.1	lcl|NZ_JQQG01000022.1_cds_WP_000172660.1_756	29.839	372	361
WP_004448466.1	lcl|NZ_JQQG01000022.1_cds_WP_001198107.1_773	31.233	365	361
WP_004448466.1	lcl|NZ_JQQG01000022.1_cds_WP_000575178.1_717	32.157	255	361
WP_004448466.1	lcl|NZ_JQQG01000126.1_cds_WP_001982414.1_3129	26.558	369	361
WP_004448466.1	lcl|NZ_JQQG01000045.1_cds_WP_000538757.1_1488	29.885	261	361
WP_004421447.1	lcl|NZ_JQQG01000022.1_cds_WP_002106397.1_761	87.338	308	308
WP_004421447.1	lcl|NZ_JQQG01000022.1_cds_WP_002106397.1_761	87.338	308	308
WP_004448475.1	lcl|NZ_JQQG01000022.1_cds_WP_002106356.1_760	83.417	398	399
WP_004448475.1	lcl|NZ_JQQG01000022.1_cds_WP_001102879.1_759	36.090	266	399
WP_004448468.1	lcl|NZ_JQQG01000022.1_cds_WP_001102879.1_759	90.116	516	516
WP_004448468.1	lcl|NZ_JQQG01000022.1_cds_WP_002106356.1_760	35.776	232	516
WP_243817856.1	lcl|NZ_JQQG01000170.1_cds_JG58_RS18280_3595	62.871	202	382
WP_243817856.1	lcl|NZ_JQQG01000170.1_cds_JG58_RS18280_3595	70.175	57	382
WP_243817856.1	lcl|NZ_JQQG01000249.1_cds_JG58_RS19245_3785	61.881	202	382
WP_243817856.1	lcl|NZ_JQQG01000249.1_cds_JG58_RS19245_3785	70.175	57	382
WP_243817856.1	lcl|NZ_JQQG01000065.1_cds_WP_061269700.1_2057	69.298	114	382
WP_243817856.1	lcl|NZ_JQQG01000057.1_cds_JG58_RS22490_1897	68.421	76	382
WP_243817856.1	lcl|NZ_JQQG01000046.1_cds_WP_002183067.1_1506	92.593	54	382
WP_243817856.1	lcl|NZ_JQQG01000064.1_cds_WP_002095444.1_1976	81.395	43	382
WP_243817856.1	lcl|NZ_JQQG01000052.1_cds_WP_002095444.1_1724	81.395	43	382
WP_243817856.1	lcl|NZ_JQQG01000135.1_cds_JG58_RS21775_3282	63.158	38	382
WP_243817856.1	lcl|NZ_JQQG01000041.1_cds_JG58_RS21575_1372	63.636	33	382
WP_243817856.1	lcl|NZ_JQQG01000041.1_cds_JG58_RS19915_1357	63.636	33	382
WP_243817856.1	lcl|NZ_JQQG01000166.1_cds_JG58_RS21815_3573	70.370	27	382
WP_243817856.1	lcl|NZ_JQQG01000027.1_cds_JG58_RS21525_983	56.522	23	382
WP_243817856.1	lcl|NZ_JQQG01000027.1_cds_JG58_RS21525_983	57.895	19	382
WP_243817856.1	lcl|NZ_JQQG01000170.1_cds_JG58_RS18280_3595	62.871	202	382
WP_243817856.1	lcl|NZ_JQQG01000170.1_cds_JG58_RS18280_3595	70.175	57	382
WP_243817856.1	lcl|NZ_JQQG01000249.1_cds_JG58_RS19245_3785	61.881	202	382
WP_243817856.1	lcl|NZ_JQQG01000249.1_cds_JG58_RS19245_3785	70.175	57	382
WP_243817856.1	lcl|NZ_JQQG01000065.1_cds_WP_061269700.1_2057	69.298	114	382
WP_243817856.1	lcl|NZ_JQQG01000057.1_cds_JG58_RS22490_1897	68.421	76	382
WP_243817856.1	lcl|NZ_JQQG01000046.1_cds_WP_002183067.1_1506	92.593	54	382
WP_243817856.1	lcl|NZ_JQQG01000064.1_cds_WP_002095444.1_1976	81.395	43	382
WP_243817856.1	lcl|NZ_JQQG01000052.1_cds_WP_002095444.1_1724	81.395	43	382
WP_243817856.1	lcl|NZ_JQQG01000135.1_cds_JG58_RS21775_3282	63.158	38	382
WP_243817856.1	lcl|NZ_JQQG01000041.1_cds_JG58_RS21575_1372	63.636	33	382
WP_243817856.1	lcl|NZ_JQQG01000041.1_cds_JG58_RS19915_1357	63.636	33	382
WP_243817856.1	lcl|NZ_JQQG01000166.1_cds_JG58_RS21815_3573	70.370	27	382
WP_243817856.1	lcl|NZ_JQQG01000027.1_cds_JG58_RS21525_983	56.522	23	382
WP_243817856.1	lcl|NZ_JQQG01000027.1_cds_JG58_RS21525_983	57.895	19	382
WP_243817856.1	lcl|NZ_JQQG01000170.1_cds_JG58_RS18280_3595	62.871	202	382
WP_243817856.1	lcl|NZ_JQQG01000170.1_cds_JG58_RS18280_3595	70.175	57	382
WP_243817856.1	lcl|NZ_JQQG01000249.1_cds_JG58_RS19245_3785	61.881	202	382
WP_243817856.1	lcl|NZ_JQQG01000249.1_cds_JG58_RS19245_3785	70.175	57	382
WP_243817856.1	lcl|NZ_JQQG01000065.1_cds_WP_061269700.1_2057	69.298	114	382
WP_243817856.1	lcl|NZ_JQQG01000057.1_cds_JG58_RS22490_1897	68.421	76	382
WP_243817856.1	lcl|NZ_JQQG01000046.1_cds_WP_002183067.1_1506	92.593	54	382
WP_243817856.1	lcl|NZ_JQQG01000064.1_cds_WP_002095444.1_1976	81.395	43	382
WP_243817856.1	lcl|NZ_JQQG01000052.1_cds_WP_002095444.1_1724	81.395	43	382
WP_243817856.1	lcl|NZ_JQQG01000135.1_cds_JG58_RS21775_3282	63.158	38	382
WP_243817856.1	lcl|NZ_JQQG01000041.1_cds_JG58_RS21575_1372	63.636	33	382
WP_243817856.1	lcl|NZ_JQQG01000041.1_cds_JG58_RS19915_1357	63.636	33	382
WP_243817856.1	lcl|NZ_JQQG01000166.1_cds_JG58_RS21815_3573	70.370	27	382
WP_243817856.1	lcl|NZ_JQQG01000027.1_cds_JG58_RS21525_983	56.522	23	382
WP_243817856.1	lcl|NZ_JQQG01000027.1_cds_JG58_RS21525_983	57.895	19	382
WP_243817856.1	lcl|NZ_JQQG01000170.1_cds_JG58_RS18280_3595	62.871	202	382
WP_243817856.1	lcl|NZ_JQQG01000170.1_cds_JG58_RS18280_3595	70.175	57	382
WP_243817856.1	lcl|NZ_JQQG01000249.1_cds_JG58_RS19245_3785	61.881	202	382
WP_243817856.1	lcl|NZ_JQQG01000249.1_cds_JG58_RS19245_3785	70.175	57	382
WP_243817856.1	lcl|NZ_JQQG01000065.1_cds_WP_061269700.1_2057	69.298	114	382
WP_243817856.1	lcl|NZ_JQQG01000057.1_cds_JG58_RS22490_1897	68.421	76	382
WP_243817856.1	lcl|NZ_JQQG01000046.1_cds_WP_002183067.1_1506	92.593	54	382
WP_243817856.1	lcl|NZ_JQQG01000064.1_cds_WP_002095444.1_1976	81.395	43	382
WP_243817856.1	lcl|NZ_JQQG01000052.1_cds_WP_002095444.1_1724	81.395	43	382
WP_243817856.1	lcl|NZ_JQQG01000135.1_cds_JG58_RS21775_3282	63.158	38	382
WP_243817856.1	lcl|NZ_JQQG01000041.1_cds_JG58_RS21575_1372	63.636	33	382
WP_243817856.1	lcl|NZ_JQQG01000041.1_cds_JG58_RS19915_1357	63.636	33	382
WP_243817856.1	lcl|NZ_JQQG01000166.1_cds_JG58_RS21815_3573	70.370	27	382
WP_243817856.1	lcl|NZ_JQQG01000027.1_cds_JG58_RS21525_983	56.522	23	382
WP_243817856.1	lcl|NZ_JQQG01000027.1_cds_JG58_RS21525_983	57.895	19	382
WP_036063888.1	lcl|NZ_JQQG01000022.1_cds_WP_002130264.1_758	92.617	596	597
WP_036063888.1	lcl|NZ_JQQG01000133.1_cds_WP_000172205.1_3253	33.245	379	597
WP_036063888.1	lcl|NZ_JQQG01000018.1_cds_WP_000667646.1_642	34.717	265	597
WP_036063888.1	lcl|NZ_JQQG01000025.1_cds_WP_000828456.1_891	33.061	245	597
WP_036063888.1	lcl|NZ_JQQG01000063.1_cds_WP_002105621.1_1974	34.091	220	597
WP_036063888.1	lcl|NZ_JQQG01000002.1_cds_WP_001161019.1_78	29.204	226	597
WP_036063888.1	lcl|NZ_JQQG01000032.1_cds_WP_001052495.1_1081	23.457	243	597
WP_036063888.1	lcl|NZ_JQQG01000133.1_cds_WP_000942282.1_3267	28.095	210	597
WP_036063888.1	lcl|NZ_JQQG01000056.1_cds_WP_000047473.1_1856	25.751	233	597
