WP_000340715.1	lcl|NZ_AFKQ01000031.1_cds_WP_000340715.1_3322	100.000	86	106
WP_004421326.1	lcl|NZ_AFKQ01000031.1_cds_WP_000410273.1_3323	94.268	314	314
WP_004421326.1	lcl|NZ_AFKQ01000031.1_cds_WP_000093099.1_3343	53.968	63	314
WP_004421326.1	lcl|NZ_AFKQ01000031.1_cds_WP_000646252.1_3326	26.493	268	314
WP_004421326.1	lcl|NZ_AFKQ01000029.1_cds_WP_000744700.1_3437	25.926	324	314
WP_004421326.1	lcl|NZ_AFKQ01000031.1_cds_WP_000600889.1_3352	26.425	193	314
WP_004421326.1	lcl|NZ_AFKQ01000036.1_cds_WP_000723090.1_3205	22.917	288	314
WP_004421326.1	lcl|NZ_AFKQ01000031.1_cds_WP_001067557.1_3329	25.000	328	314
WP_243817859.1	lcl|NZ_AFKQ01000031.1_cds_WP_000604524.1_3324	90.685	365	365
WP_004448470.1	lcl|NZ_AFKQ01000031.1_cds_WP_000884059.1_3325	96.196	184	185
WP_004448470.1	lcl|NZ_AFKQ01000202.1_cds_WP_000351733.1_909	39.286	140	185
WP_004448459.1	lcl|NZ_AFKQ01000031.1_cds_WP_000646252.1_3326	95.745	329	329
WP_004448459.1	lcl|NZ_AFKQ01000029.1_cds_WP_000744700.1_3437	32.698	315	329
WP_004448459.1	lcl|NZ_AFKQ01000031.1_cds_WP_000600889.1_3352	31.962	316	329
WP_004448459.1	lcl|NZ_AFKQ01000036.1_cds_WP_000723090.1_3205	30.448	335	329
WP_004448459.1	lcl|NZ_AFKQ01000125.1_cds_WP_001984071.1_1694	31.270	307	329
WP_004448459.1	lcl|NZ_AFKQ01000049.1_cds_WP_000649925.1_2802	30.031	323	329
WP_004448459.1	lcl|NZ_AFKQ01000359.1_cds_WP_000709511.1_15	29.305	331	329
WP_004448459.1	lcl|NZ_AFKQ01000031.1_cds_WP_000601375.1_3379	25.333	300	329
WP_004448459.1	lcl|NZ_AFKQ01000179.1_cds_WP_000688695.1_1202	29.197	274	329
WP_004448459.1	lcl|NZ_AFKQ01000031.1_cds_WP_001067557.1_3329	29.804	255	329
WP_004448459.1	lcl|NZ_AFKQ01000031.1_cds_WP_000410273.1_3323	25.633	316	329
WP_004448459.1	lcl|NZ_AFKQ01000036.1_cds_WP_000475898.1_3188	28.467	274	329
WP_004448459.1	lcl|NZ_AFKQ01000186.1_cds_WP_001074785.1_1096	28.302	265	329
WP_004448459.1	lcl|NZ_AFKQ01000030.1_cds_WP_001003555.1_3405	24.852	338	329
WP_004448459.1	lcl|NZ_AFKQ01000031.1_cds_WP_000487322.1_3377	27.744	328	329
WP_004421408.1	lcl|NZ_AFKQ01000031.1_cds_WP_000774262.1_3327	94.382	267	267
WP_004421408.1	lcl|NZ_AFKQ01000031.1_cds_WP_000859505.1_3376	27.885	208	267
WP_004421408.1	lcl|NZ_AFKQ01000031.1_cds_WP_000800438.1_3357	26.702	191	267
WP_004421408.1	lcl|NZ_AFKQ01000036.1_cds_WP_000842260.1_3206	26.842	190	267
WP_004421408.1	lcl|NZ_AFKQ01000057.1_cds_WP_000667727.1_2640	33.636	110	267
WP_004421408.1	lcl|NZ_AFKQ01000046.1_cds_WP_000805357.1_2915	33.333	102	267
WP_004448480.1	lcl|NZ_AFKQ01000031.1_cds_WP_000612797.1_3328	95.490	510	510
WP_004448480.1	lcl|NZ_AFKQ01000150.1_cds_WP_000291591.1_1520	27.077	325	510
WP_004448480.1	lcl|NZ_AFKQ01000150.1_cds_WP_000364507.1_1519	31.111	90	510
WP_004448480.1	lcl|NZ_AFKQ01000031.1_cds_WP_000612797.1_3328	95.490	510	510
WP_004448480.1	lcl|NZ_AFKQ01000150.1_cds_WP_000291591.1_1520	27.077	325	510
WP_004448480.1	lcl|NZ_AFKQ01000150.1_cds_WP_000364507.1_1519	31.111	90	510
WP_036062285.1	lcl|NZ_AFKQ01000031.1_cds_WP_001067557.1_3329	96.667	330	330
WP_036062285.1	lcl|NZ_AFKQ01000031.1_cds_WP_000646252.1_3326	28.990	307	330
WP_036062285.1	lcl|NZ_AFKQ01000031.1_cds_WP_000600889.1_3352	26.692	266	330
WP_036062285.1	lcl|NZ_AFKQ01000125.1_cds_WP_001984071.1_1694	25.368	272	330
WP_036062285.1	lcl|NZ_AFKQ01000029.1_cds_WP_000744700.1_3437	26.582	316	330
WP_036062285.1	lcl|NZ_AFKQ01000030.1_cds_WP_001003555.1_3405	29.218	243	330
WP_036062285.1	lcl|NZ_AFKQ01000036.1_cds_WP_000723090.1_3205	24.324	333	330
WP_036062285.1	lcl|NZ_AFKQ01000049.1_cds_WP_000649925.1_2802	29.688	256	330
WP_036062285.1	lcl|NZ_AFKQ01000179.1_cds_WP_000688695.1_1202	26.244	221	330
WP_036062285.1	lcl|NZ_AFKQ01000031.1_cds_WP_000601375.1_3379	27.273	275	330
WP_004448474.1	lcl|NZ_AFKQ01000031.1_cds_WP_001198107.1_3330	95.628	366	366
WP_004448474.1	lcl|NZ_AFKQ01000031.1_cds_WP_000608295.1_3331	40.274	365	366
