WP_000340715.1	lcl|NZ_AOVR01000084.1_cds_WP_000340715.1_1975	100.000	86	106
WP_004421326.1	lcl|NZ_AOVR01000084.1_cds_WP_000410273.1_1974	94.268	314	314
WP_004421326.1	lcl|NZ_AOVR01000084.1_cds_WP_000093099.1_1954	53.968	63	314
WP_004421326.1	lcl|NZ_AOVR01000084.1_cds_WP_000646250.1_1971	26.493	268	314
WP_004421326.1	lcl|NZ_AOVR01000119.1_cds_WP_000744700.1_2990	25.926	324	314
WP_004421326.1	lcl|NZ_AOVR01000084.1_cds_WP_000600889.1_1945	26.425	193	314
WP_004421326.1	lcl|NZ_AOVR01000084.1_cds_WP_000723090.1_1892	22.917	288	314
WP_004421326.1	lcl|NZ_AOVR01000084.1_cds_WP_001067557.1_1968	25.000	328	314
WP_243817859.1	lcl|NZ_AOVR01000084.1_cds_WP_000604524.1_1973	90.685	365	365
WP_004448470.1	lcl|NZ_AOVR01000084.1_cds_WP_000884059.1_1972	96.196	184	185
WP_004448470.1	lcl|NZ_AOVR01000086.1_cds_WP_000351733.1_2054	39.286	140	185
WP_004448459.1	lcl|NZ_AOVR01000084.1_cds_WP_000646250.1_1971	96.049	329	329
WP_004448459.1	lcl|NZ_AOVR01000119.1_cds_WP_000744700.1_2990	32.698	315	329
WP_004448459.1	lcl|NZ_AOVR01000084.1_cds_WP_000600889.1_1945	31.962	316	329
WP_004448459.1	lcl|NZ_AOVR01000084.1_cds_WP_000723090.1_1892	30.448	335	329
WP_004448459.1	lcl|NZ_AOVR01000015.1_cds_WP_001984071.1_298	31.270	307	329
WP_004448459.1	lcl|NZ_AOVR01000103.1_cds_WP_000649925.1_2549	30.031	323	329
WP_004448459.1	lcl|NZ_AOVR01000037.1_cds_WP_000709511.1_761	29.305	331	329
WP_004448459.1	lcl|NZ_AOVR01000084.1_cds_WP_000601375.1_1918	25.333	300	329
WP_004448459.1	lcl|NZ_AOVR01000085.1_cds_WP_000688695.1_1985	29.197	274	329
WP_004448459.1	lcl|NZ_AOVR01000084.1_cds_WP_001067557.1_1968	29.804	255	329
WP_004448459.1	lcl|NZ_AOVR01000084.1_cds_WP_000475904.1_1909	27.899	276	329
WP_004448459.1	lcl|NZ_AOVR01000084.1_cds_WP_000410273.1_1974	25.633	316	329
WP_004448459.1	lcl|NZ_AOVR01000025.1_cds_WP_001074785.1_558	28.302	265	329
WP_004448459.1	lcl|NZ_AOVR01000113.1_cds_WP_001003555.1_2756	24.852	338	329
WP_004448459.1	lcl|NZ_AOVR01000084.1_cds_WP_000487322.1_1920	27.744	328	329
WP_004421408.1	lcl|NZ_AOVR01000084.1_cds_WP_000774262.1_1970	94.382	267	267
WP_004421408.1	lcl|NZ_AOVR01000084.1_cds_WP_000859505.1_1921	27.885	208	267
WP_004421408.1	lcl|NZ_AOVR01000084.1_cds_WP_000800438.1_1940	26.702	191	267
WP_004421408.1	lcl|NZ_AOVR01000084.1_cds_WP_000842260.1_1891	26.842	190	267
WP_004421408.1	lcl|NZ_AOVR01000101.1_cds_WP_000667727.1_2481	33.636	110	267
