WP_000340715.1	lcl|NZ_AHMW02000038.1_cds_WP_004753574.1_2150	94.186	86	106
WP_004421326.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	96.178	314	314
WP_004421326.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	24.843	318	314
WP_004421326.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	25.926	324	314
WP_004421326.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	24.468	282	314
WP_004421326.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	23.488	281	314
WP_243817859.1	lcl|NZ_AHMW02000038.1_cds_WP_004777161.1_2152	92.603	365	365
WP_004448470.1	lcl|NZ_AHMW02000038.1_cds_WP_004753627.1_2153	96.175	183	185
WP_004448470.1	lcl|NZ_AHMW02000042.1_cds_WP_004752075.1_1613	40.000	140	185
WP_004448459.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	96.657	329	329
WP_004448459.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	32.381	315	329
WP_004448459.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	31.013	316	329
WP_004448459.1	lcl|NZ_AHMW02000030.1_cds_WP_004751543.1_2337	32.686	309	329
WP_004448459.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	30.448	335	329
WP_004448459.1	lcl|NZ_AHMW02000048.1_cds_WP_004763391.1_1154	31.193	327	329
WP_004448459.1	lcl|NZ_AHMW02000030.1_cds_WP_004762820.1_2347	29.412	323	329
WP_004448459.1	lcl|NZ_AHMW02000048.1_cds_WP_004763321.1_1298	28.024	339	329
WP_004448459.1	lcl|NZ_AHMW02000054.1_cds_WP_004763585.1_230	25.556	270	329
WP_004448459.1	lcl|NZ_AHMW02000038.1_cds_WP_004762989.1_2157	29.316	307	329
WP_004448459.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	25.157	318	329
WP_004448459.1	lcl|NZ_AHMW02000054.1_cds_WP_002733698.1_239	27.174	276	329
WP_004448459.1	lcl|NZ_AHMW02000017.1_cds_WP_004751780.1_3196	28.090	267	329
WP_004448459.1	lcl|NZ_AHMW02000054.1_cds_WP_004755140.1_401	25.820	244	329
WP_004448459.1	lcl|NZ_AHMW02000028.1_cds_WP_004750263.1_2779	25.373	268	329
