WP_000340715.1	lcl|NZ_AHMQ02000037.1_cds_WP_000340715.1_378	100.000	86	106
WP_004421326.1	lcl|NZ_AHMQ02000037.1_cds_WP_000410273.1_379	94.268	314	314
WP_004421326.1	lcl|NZ_AHMQ02000037.1_cds_WP_000646253.1_382	26.493	268	314
WP_004421326.1	lcl|NZ_AHMQ02000035.1_cds_WP_000744696.1_551	25.926	324	314
WP_004421326.1	lcl|NZ_AHMQ02000037.1_cds_WP_000723090.1_455	22.917	288	314
WP_004421326.1	lcl|NZ_AHMQ02000037.1_cds_WP_001033107.1_405	21.053	266	314
WP_004421326.1	lcl|NZ_AHMQ02000037.1_cds_WP_001067558.1_385	25.000	328	314
WP_243817859.1	lcl|NZ_AHMQ02000037.1_cds_WP_000604524.1_380	90.685	365	365
WP_004448470.1	lcl|NZ_AHMQ02000037.1_cds_WP_000884060.1_381	96.196	184	185
WP_004448470.1	lcl|NZ_AHMQ02000012.1_cds_WP_000351733.1_3161	39.286	140	185
WP_004448459.1	lcl|NZ_AHMQ02000037.1_cds_WP_000646253.1_382	96.353	329	329
WP_004448459.1	lcl|NZ_AHMQ02000035.1_cds_WP_000744696.1_551	32.698	315	329
WP_004448459.1	lcl|NZ_AHMQ02000037.1_cds_WP_000723090.1_455	30.448	335	329
WP_004448459.1	lcl|NZ_AHMQ02000020.1_cds_WP_001984071.1_2505	31.270	307	329
WP_004448459.1	lcl|NZ_AHMQ02000037.1_cds_WP_000699346.1_396	30.488	328	329
WP_004448459.1	lcl|NZ_AHMQ02000031.1_cds_WP_000649924.1_967	30.031	323	329
WP_004448459.1	lcl|NZ_AHMQ02000020.1_cds_WP_000709511.1_2515	29.305	331	329
WP_004448459.1	lcl|NZ_AHMQ02000020.1_cds_WP_000688696.1_2485	29.197	274	329
WP_004448459.1	lcl|NZ_AHMQ02000037.1_cds_WP_001067558.1_385	30.196	255	329
WP_004448459.1	lcl|NZ_AHMQ02000037.1_cds_WP_000475901.1_439	27.692	260	329
WP_004448459.1	lcl|NZ_AHMQ02000037.1_cds_WP_000410273.1_379	25.633	316	329
WP_004448459.1	lcl|NZ_AHMQ02000024.1_cds_WP_001074783.1_1904	27.925	265	329
WP_004448459.1	lcl|NZ_AHMQ02000037.1_cds_WP_001033107.1_405	25.974	308	329
WP_004448459.1	lcl|NZ_AHMQ02000023.1_cds_WP_001003562.1_2202	24.551	334	329
WP_004421408.1	lcl|NZ_AHMQ02000037.1_cds_WP_000774261.1_383	95.131	267	267
WP_004421408.1	lcl|NZ_AHMQ02000037.1_cds_WP_000842258.1_456	26.984	189	267
WP_004421408.1	lcl|NZ_AHMQ02000022.1_cds_WP_000667727.1_2289	33.636	110	267
WP_004421408.1	lcl|NZ_AHMQ02000040.1_cds_WP_000805357.1_174	33.333	102	267
WP_004448480.1	lcl|NZ_AHMQ02000037.1_cds_WP_000612798.1_384	96.078	510	510
WP_004448480.1	lcl|NZ_AHMQ02000007.1_cds_WP_000291586.1_3372	27.077	325	510
WP_004448480.1	lcl|NZ_AHMQ02000007.1_cds_WP_000364507.1_3371	31.111	90	510
WP_004448480.1	lcl|NZ_AHMQ02000037.1_cds_WP_000612798.1_384	96.078	510	510
WP_004448480.1	lcl|NZ_AHMQ02000007.1_cds_WP_000291586.1_3372	27.077	325	510
