WP_000340715.1	lcl|NZ_JQQA01000042.1_cds_WP_002614501.1_1230	89.535	86	106
WP_004421326.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	90.997	311	314
WP_004421326.1	lcl|NZ_JQQA01000042.1_cds_JF93_RS21300_1251	58.730	63	314
WP_004421326.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	26.908	249	314
WP_004421326.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	25.387	323	314
WP_004421326.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	24.483	290	314
WP_004421326.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	21.656	314	314
WP_004421326.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	22.830	311	314
WP_004421326.1	lcl|NZ_JQQA01000172.1_cds_WP_004503074.1_3626	23.026	152	314
WP_243817859.1	lcl|NZ_JQQA01000042.1_cds_WP_004503038.1_1232	85.205	365	365
WP_004448470.1	lcl|NZ_JQQA01000042.1_cds_WP_004503080.1_1233	96.196	184	185
WP_004448470.1	lcl|NZ_JQQA01000028.1_cds_WP_002630958.1_736	34.247	146	185
WP_004448459.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	94.833	329	329
WP_004448459.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	31.429	315	329
WP_004448459.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	30.240	334	329
WP_004448459.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	31.190	311	329
WP_004448459.1	lcl|NZ_JQQA01000153.1_cds_WP_004498401.1_3348	30.094	319	329
WP_004448459.1	lcl|NZ_JQQA01000134.1_cds_WP_004503054.1_3173	28.483	323	329
WP_004448459.1	lcl|NZ_JQQA01000197.1_cds_WP_004495537.1_3740	26.488	336	329
WP_004448459.1	lcl|NZ_JQQA01000024.1_cds_WP_004495465.1_616	29.412	323	329
WP_004448459.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	25.185	270	329
WP_004448459.1	lcl|NZ_JQQA01000042.1_cds_WP_004503082.1_1237	28.808	302	329
WP_004448459.1	lcl|NZ_JQQA01000141.1_cds_WP_004496595.1_3244	26.254	339	329
WP_004448459.1	lcl|NZ_JQQA01000172.1_cds_WP_004503138.1_3628	28.889	270	329
WP_004448459.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	27.778	252	329
WP_004448459.1	lcl|NZ_JQQA01000172.1_cds_WP_004503074.1_3626	23.659	317	329
WP_004448459.1	lcl|NZ_JQQA01000169.1_cds_WP_004503588.1_3586	26.642	274	329
WP_004448459.1	lcl|NZ_JQQA01000026.1_cds_WP_004496193.1_657	27.757	263	329
WP_004448459.1	lcl|NZ_JQQA01000056.1_cds_WP_016760974.1_1563	23.171	328	329
WP_004448459.1	lcl|NZ_JQQA01000066.1_cds_WP_004495316.1_1800	28.235	170	329
WP_004448459.1	lcl|NZ_JQQA01000169.1_cds_WP_004503611.1_3597	31.293	147	329
WP_004421408.1	lcl|NZ_JQQA01000042.1_cds_WP_004503120.1_1235	94.757	267	267
WP_004421408.1	lcl|NZ_JQQA01000169.1_cds_WP_004503495.1_3598	26.699	206	267
