WP_000340715.1	lcl|NZ_JQOX01000022.1_cds_WP_000340715.1_556	100.000	86	106
WP_004421326.1	lcl|NZ_JQOX01000022.1_cds_WP_000410273.1_557	94.268	314	314
WP_004421326.1	lcl|NZ_JQOX01000022.1_cds_WP_000093099.1_577	53.968	63	314
WP_004421326.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	25.926	324	314
WP_004421326.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	26.119	268	314
WP_004421326.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	26.425	193	314
WP_004421326.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	22.837	289	314
WP_004421326.1	lcl|NZ_JQOX01000022.1_cds_WP_001067556.1_563	25.000	328	314
WP_243817859.1	lcl|NZ_JQOX01000022.1_cds_WP_000604524.1_558	90.685	365	365
WP_004448470.1	lcl|NZ_JQOX01000022.1_cds_WP_000884059.1_559	96.196	184	185
WP_004448470.1	lcl|NZ_JQOX01000014.1_cds_WP_000351733.1_405	39.286	140	185
WP_004448459.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	96.353	329	329
WP_004448459.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	32.698	315	329
WP_004448459.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	31.962	316	329
WP_004448459.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	30.448	335	329
WP_004448459.1	lcl|NZ_JQOX01000023.1_cds_WP_001984071.1_674	31.270	307	329
WP_004448459.1	lcl|NZ_JQOX01000030.1_cds_WP_000649925.1_910	30.031	323	329
WP_004448459.1	lcl|NZ_JQOX01000036.1_cds_WP_000709513.1_1078	29.102	323	329
WP_004448459.1	lcl|NZ_JQOX01000022.1_cds_WP_000601375.1_613	25.333	300	329
WP_004448459.1	lcl|NZ_JQOX01000023.1_cds_WP_000688696.1_694	29.197	274	329
WP_004448459.1	lcl|NZ_JQOX01000022.1_cds_WP_001067556.1_563	29.804	255	329
WP_004448459.1	lcl|NZ_JQOX01000022.1_cds_WP_000475901.1_623	27.692	260	329
WP_004448459.1	lcl|NZ_JQOX01000022.1_cds_WP_000410273.1_557	25.633	316	329
WP_004448459.1	lcl|NZ_JQOX01000037.1_cds_WP_001074785.1_1106	28.302	265	329
WP_004448459.1	lcl|NZ_JQOX01000061.1_cds_WP_001003556.1_1760	25.301	332	329
WP_004448459.1	lcl|NZ_JQOX01000022.1_cds_WP_000487322.1_611	27.744	328	329
WP_004421408.1	lcl|NZ_JQOX01000022.1_cds_WP_000774263.1_561	94.382	267	267
WP_004421408.1	lcl|NZ_JQOX01000022.1_cds_WP_000859505.1_610	27.885	208	267
WP_004421408.1	lcl|NZ_JQOX01000022.1_cds_WP_000800438.1_591	26.702	191	267
WP_004421408.1	lcl|NZ_JQOX01000022.1_cds_WP_000842260.1_641	26.842	190	267
WP_004421408.1	lcl|NZ_JQOX01000159.1_cds_WP_000667727.1_3542	33.636	110	267
WP_004421408.1	lcl|NZ_JQOX01000009.1_cds_WP_000805357.1_221	33.333	102	267
WP_004448480.1	lcl|NZ_JQOX01000022.1_cds_WP_002163445.1_562	95.490	510	510
WP_004448480.1	lcl|NZ_JQOX01000109.1_cds_WP_000291586.1_2827	27.077	325	510
WP_004448480.1	lcl|NZ_JQOX01000109.1_cds_WP_000364507.1_2826	31.111	90	510
WP_004448480.1	lcl|NZ_JQOX01000022.1_cds_WP_002163445.1_562	95.490	510	510
WP_004448480.1	lcl|NZ_JQOX01000109.1_cds_WP_000291586.1_2827	27.077	325	510
WP_004448480.1	lcl|NZ_JQOX01000109.1_cds_WP_000364507.1_2826	31.111	90	510
WP_036062285.1	lcl|NZ_JQOX01000022.1_cds_WP_001067556.1_563	96.364	330	330
WP_036062285.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	29.642	307	330
WP_036062285.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	26.692	266	330
WP_036062285.1	lcl|NZ_JQOX01000023.1_cds_WP_001984071.1_674	25.368	272	330
WP_036062285.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	26.582	316	330
WP_036062285.1	lcl|NZ_JQOX01000061.1_cds_WP_001003556.1_1760	29.218	243	330
WP_036062285.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	24.324	333	330
WP_036062285.1	lcl|NZ_JQOX01000030.1_cds_WP_000649925.1_910	29.688	256	330
WP_036062285.1	lcl|NZ_JQOX01000023.1_cds_WP_000688696.1_694	26.244	221	330
WP_036062285.1	lcl|NZ_JQOX01000022.1_cds_WP_000601375.1_613	27.273	275	330
WP_004448474.1	lcl|NZ_JQOX01000022.1_cds_WP_000575178.1_634	33.705	359	366
WP_004448474.1	lcl|NZ_JQOX01000114.1_cds_WP_001281953.1_2955	27.704	379	366
WP_004448474.1	lcl|NZ_JQOX01000022.1_cds_WP_000346036.1_594	27.809	356	366
WP_004448474.1	lcl|NZ_JQOX01000022.1_cds_WP_000582222.1_575	32.295	353	366
WP_004448474.1	lcl|NZ_JQOX01000170.1_cds_WP_000538757.1_3607	29.972	357	366
WP_004448474.1	lcl|NZ_JQOX01000022.1_cds_WP_000947844.1_587	27.168	346	366
WP_004448474.1	lcl|NZ_JQOX01000053.1_cds_WP_001982414.1_1538	31.579	190	366
WP_004448477.1	lcl|NZ_JQOX01000022.1_cds_WP_000575178.1_634	36.314	369	367
WP_004448477.1	lcl|NZ_JQOX01000170.1_cds_WP_000538757.1_3607	31.915	376	367
WP_004448477.1	lcl|NZ_JQOX01000022.1_cds_WP_000582222.1_575	34.463	354	367
WP_004448477.1	lcl|NZ_JQOX01000114.1_cds_WP_001281953.1_2955	30.423	378	367
WP_004448477.1	lcl|NZ_JQOX01000022.1_cds_WP_000346036.1_594	24.725	364	367
WP_004448477.1	lcl|NZ_JQOX01000022.1_cds_WP_000947844.1_587	25.843	356	367
WP_004448477.1	lcl|NZ_JQOX01000053.1_cds_WP_001982414.1_1538	24.931	361	367
WP_004448462.1	lcl|NZ_JQOX01000022.1_cds_WP_000776640.1_564	38.095	546	544
WP_004448462.1	lcl|NZ_JQOX01000022.1_cds_WP_000776640.1_564	38.095	546	544
WP_036062289.1	lcl|NZ_JQOX01000022.1_cds_WP_000424609.1_565	67.803	264	265
WP_036062289.1	lcl|NZ_JQOX01000099.1_cds_WP_001002663.1_2605	45.679	243	265
WP_004448469.1	lcl|NZ_JQOX01000022.1_cds_WP_002074065.1_566	88.387	310	310
WP_004448469.1	lcl|NZ_JQOX01000126.1_cds_WP_000501205.1_3184	35.526	304	310
WP_004448469.1	lcl|NZ_JQOX01000065.1_cds_WP_001183723.1_1838	28.295	258	310
WP_004448469.1	lcl|NZ_JQOX01000003.1_cds_WP_000279894.1_55	27.068	133	310
WP_004448469.1	lcl|NZ_JQOX01000022.1_cds_WP_002074065.1_566	88.387	310	310
WP_004448469.1	lcl|NZ_JQOX01000126.1_cds_WP_000501205.1_3184	35.526	304	310
WP_004448469.1	lcl|NZ_JQOX01000065.1_cds_WP_001183723.1_1838	28.295	258	310
WP_004448469.1	lcl|NZ_JQOX01000003.1_cds_WP_000279894.1_55	27.068	133	310
