WP_000340715.1	lcl|NZ_NKYG02000001.1_cds_WP_000340715.1_2808	100.000	86	106
WP_004421326.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	94.268	314	314
WP_004421326.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	25.926	324	314
WP_004421326.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	26.119	268	314
WP_004421326.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	22.837	289	314
WP_004421326.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	25.000	328	314
WP_243817859.1	lcl|NZ_NKYG02000001.1_cds_WP_000604524.1_2806	90.685	365	365
WP_004448470.1	lcl|NZ_NKYG02000001.1_cds_WP_000884059.1_2805	96.196	184	185
WP_004448470.1	lcl|NZ_NKYG02000001.1_cds_WP_000351733.1_2432	39.286	140	185
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	96.657	329	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	32.698	315	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	30.448	335	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_001984071.1_864	31.270	307	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_000649923.1_263	30.031	323	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_000709513.1_853	29.102	323	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_000688695.1_884	29.197	274	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	29.804	255	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_000475904.1_2753	27.899	276	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	25.633	316	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_001074781.1_2224	28.571	266	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_001003557.1_551	24.699	332	329
WP_004448459.1	lcl|NZ_NKYG02000001.1_cds_WP_000378097.1_2784	25.581	172	329
WP_004421408.1	lcl|NZ_NKYG02000001.1_cds_WP_000774260.1_2803	94.757	267	267
WP_004421408.1	lcl|NZ_NKYG02000001.1_cds_WP_000842260.1_2735	26.842	190	267
WP_004421408.1	lcl|NZ_NKYG02000001.1_cds_WP_000667727.1_908	33.636	110	267
WP_004421408.1	lcl|NZ_NKYG02000001.1_cds_WP_000805357.1_39	33.333	102	267
WP_004448480.1	lcl|NZ_NKYG02000001.1_cds_WP_000602734.1_2802	95.686	510	510
WP_004448480.1	lcl|NZ_NKYG02000001.1_cds_WP_096637623.1_2147	27.077	325	510
WP_004448480.1	lcl|NZ_NKYG02000001.1_cds_WP_042752133.1_2148	31.111	90	510
WP_004448480.1	lcl|NZ_NKYG02000001.1_cds_WP_000602734.1_2802	95.686	510	510
WP_004448480.1	lcl|NZ_NKYG02000001.1_cds_WP_096637623.1_2147	27.077	325	510
WP_004448480.1	lcl|NZ_NKYG02000001.1_cds_WP_042752133.1_2148	31.111	90	510
WP_036062285.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	96.667	330	330
WP_036062285.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	29.316	307	330
WP_036062285.1	lcl|NZ_NKYG02000001.1_cds_WP_001984071.1_864	25.368	272	330
WP_036062285.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	26.582	316	330
WP_036062285.1	lcl|NZ_NKYG02000001.1_cds_WP_001003557.1_551	29.218	243	330
WP_036062285.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	24.324	333	330
WP_036062285.1	lcl|NZ_NKYG02000001.1_cds_WP_000649923.1_263	29.688	256	330
WP_036062285.1	lcl|NZ_NKYG02000001.1_cds_WP_000688695.1_884	26.244	221	330
WP_004448474.1	lcl|NZ_NKYG02000001.1_cds_WP_001198107.1_2800	95.628	366	366
WP_004448474.1	lcl|NZ_NKYG02000001.1_cds_WP_000608295.1_2799	40.274	365	366
WP_004448474.1	lcl|NZ_NKYG02000001.1_cds_WP_000575181.1_2742	33.148	359	366
WP_004448474.1	lcl|NZ_NKYG02000001.1_cds_WP_000172657.1_2783	31.414	382	366
