WP_000340715.1	lcl|NZ_AOVK01000131.1_cds_WP_000340715.1_2629	100.000	86	106
WP_004421326.1	lcl|NZ_AOVK01000131.1_cds_WP_000410273.1_2630	94.268	314	314
WP_004421326.1	lcl|NZ_AOVK01000131.1_cds_WP_000093099.1_2650	53.968	63	314
WP_004421326.1	lcl|NZ_AOVK01000131.1_cds_WP_000646250.1_2633	26.493	268	314
WP_004421326.1	lcl|NZ_AOVK01000134.1_cds_WP_000744700.1_2857	25.926	324	314
WP_004421326.1	lcl|NZ_AOVK01000131.1_cds_WP_000600889.1_2659	26.425	193	314
WP_004421326.1	lcl|NZ_AOVK01000131.1_cds_WP_000723090.1_2712	22.917	288	314
WP_004421326.1	lcl|NZ_AOVK01000131.1_cds_WP_001067557.1_2636	25.000	328	314
WP_243817859.1	lcl|NZ_AOVK01000131.1_cds_WP_000604524.1_2631	90.685	365	365
WP_004448470.1	lcl|NZ_AOVK01000131.1_cds_WP_000884059.1_2632	96.196	184	185
WP_004448470.1	lcl|NZ_AOVK01000049.1_cds_WP_000351733.1_556	39.286	140	185
WP_004448459.1	lcl|NZ_AOVK01000131.1_cds_WP_000646250.1_2633	96.049	329	329
WP_004448459.1	lcl|NZ_AOVK01000134.1_cds_WP_000744700.1_2857	32.698	315	329
WP_004448459.1	lcl|NZ_AOVK01000131.1_cds_WP_000600889.1_2659	31.962	316	329
WP_004448459.1	lcl|NZ_AOVK01000131.1_cds_WP_000723090.1_2712	30.448	335	329
WP_004448459.1	lcl|NZ_AOVK01000089.1_cds_WP_001984071.1_1291	31.270	307	329
WP_004448459.1	lcl|NZ_AOVK01000091.1_cds_WP_000649925.1_1417	30.031	323	329
WP_004448459.1	lcl|NZ_AOVK01000096.1_cds_WP_000709511.1_1504	29.305	331	329
WP_004448459.1	lcl|NZ_AOVK01000131.1_cds_WP_000601375.1_2686	25.333	300	329
WP_004448459.1	lcl|NZ_AOVK01000078.1_cds_WP_000688695.1_1099	29.197	274	329
WP_004448459.1	lcl|NZ_AOVK01000131.1_cds_WP_001067557.1_2636	29.804	255	329
WP_004448459.1	lcl|NZ_AOVK01000131.1_cds_WP_000475904.1_2695	27.899	276	329
WP_004448459.1	lcl|NZ_AOVK01000131.1_cds_WP_000410273.1_2630	25.633	316	329
WP_004448459.1	lcl|NZ_AOVK01000127.1_cds_WP_001074785.1_2318	28.302	265	329
WP_004448459.1	lcl|NZ_AOVK01000130.1_cds_WP_001003555.1_2539	24.852	338	329
WP_004448459.1	lcl|NZ_AOVK01000131.1_cds_WP_000487322.1_2684	27.744	328	329
WP_004421408.1	lcl|NZ_AOVK01000131.1_cds_WP_000774262.1_2634	94.382	267	267
WP_004421408.1	lcl|NZ_AOVK01000131.1_cds_WP_000859505.1_2683	27.885	208	267
WP_004421408.1	lcl|NZ_AOVK01000131.1_cds_WP_000800438.1_2664	26.702	191	267
WP_004421408.1	lcl|NZ_AOVK01000131.1_cds_WP_000842260.1_2713	26.842	190	267
WP_004421408.1	lcl|NZ_AOVK01000059.1_cds_WP_000667727.1_783	33.636	110	267
WP_004421408.1	lcl|NZ_AOVK01000108.1_cds_WP_000805357.1_1797	33.333	102	267
WP_004448480.1	lcl|NZ_AOVK01000131.1_cds_WP_000612797.1_2635	95.490	510	510
WP_004448480.1	lcl|NZ_AOVK01000126.1_cds_WP_000291591.1_2242	27.077	325	510
WP_004448480.1	lcl|NZ_AOVK01000126.1_cds_WP_000364507.1_2243	31.111	90	510
WP_004448480.1	lcl|NZ_AOVK01000131.1_cds_WP_000612797.1_2635	95.490	510	510
WP_004448480.1	lcl|NZ_AOVK01000126.1_cds_WP_000291591.1_2242	27.077	325	510
WP_004448480.1	lcl|NZ_AOVK01000126.1_cds_WP_000364507.1_2243	31.111	90	510
WP_036062285.1	lcl|NZ_AOVK01000131.1_cds_WP_001067557.1_2636	96.667	330	330
WP_036062285.1	lcl|NZ_AOVK01000131.1_cds_WP_000646250.1_2633	28.990	307	330
WP_036062285.1	lcl|NZ_AOVK01000131.1_cds_WP_000600889.1_2659	26.692	266	330
WP_036062285.1	lcl|NZ_AOVK01000089.1_cds_WP_001984071.1_1291	25.368	272	330
WP_036062285.1	lcl|NZ_AOVK01000134.1_cds_WP_000744700.1_2857	26.582	316	330
