WP_000340715.1	lcl|NZ_VCHG01000065.1_cds_WP_000340715.1_3036	100.000	86	106
WP_004421326.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	94.268	314	314
WP_004421326.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	25.926	324	314
WP_004421326.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	26.119	268	314
WP_004421326.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	23.264	288	314
WP_004421326.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	25.000	328	314
WP_243817859.1	lcl|NZ_VCHG01000065.1_cds_WP_000604525.1_3034	90.137	365	365
WP_004448470.1	lcl|NZ_VCHG01000065.1_cds_WP_000884059.1_3033	96.196	184	185
WP_004448470.1	lcl|NZ_VCHG01000061.1_cds_WP_000351733.1_2959	39.286	140	185
WP_004448459.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	96.049	329	329
WP_004448459.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	32.698	315	329
WP_004448459.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	30.746	335	329
WP_004448459.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	30.945	307	329
WP_004448459.1	lcl|NZ_VCHG01000004.1_cds_WP_000649924.1_2142	30.031	323	329
WP_004448459.1	lcl|NZ_VCHG01000114.1_cds_WP_000709508.1_389	28.793	323	329
WP_004448459.1	lcl|NZ_VCHG01000010.1_cds_WP_000688696.1_178	29.197	274	329
WP_004448459.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	29.804	255	329
WP_004448459.1	lcl|NZ_VCHG01000030.1_cds_WP_000475901.1_1793	27.692	260	329
WP_004448459.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	25.316	316	329
WP_004448459.1	lcl|NZ_VCHG01000002.1_cds_WP_001074779.1_1093	27.925	265	329
WP_004448459.1	lcl|NZ_VCHG01000003.1_cds_WP_001003560.1_1716	24.556	338	329
WP_004448459.1	lcl|NZ_VCHG01000095.1_cds_WP_000378097.1_3695	25.581	172	329
WP_004421408.1	lcl|NZ_VCHG01000065.1_cds_WP_000774259.1_3031	94.757	267	267
WP_004421408.1	lcl|NZ_VCHG01000056.1_cds_WP_000842260.1_2758	26.842	190	267
WP_004421408.1	lcl|NZ_VCHG01000010.1_cds_WP_000667727.1_156	33.636	110	267
WP_004421408.1	lcl|NZ_VCHG01000022.1_cds_WP_000805357.1_1301	33.333	102	267
WP_004448480.1	lcl|NZ_VCHG01000065.1_cds_WP_002072162.1_3030	96.275	510	510
WP_004448480.1	lcl|NZ_VCHG01000002.1_cds_WP_000291581.1_1165	27.077	325	510
WP_004448480.1	lcl|NZ_VCHG01000002.1_cds_WP_000364504.1_1164	31.111	90	510
WP_004448480.1	lcl|NZ_VCHG01000065.1_cds_WP_002072162.1_3030	96.275	510	510
WP_004448480.1	lcl|NZ_VCHG01000002.1_cds_WP_000291581.1_1165	27.077	325	510
WP_004448480.1	lcl|NZ_VCHG01000002.1_cds_WP_000364504.1_1164	31.111	90	510
WP_036062285.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	96.667	330	330
WP_036062285.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	29.316	307	330
WP_036062285.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	25.735	272	330
WP_036062285.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	26.582	316	330
WP_036062285.1	lcl|NZ_VCHG01000003.1_cds_WP_001003560.1_1716	28.807	243	330
WP_036062285.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	23.494	332	330
WP_036062285.1	lcl|NZ_VCHG01000004.1_cds_WP_000649924.1_2142	29.688	256	330
WP_036062285.1	lcl|NZ_VCHG01000010.1_cds_WP_000688696.1_178	26.244	221	330
WP_004448474.1	lcl|NZ_VCHG01000065.1_cds_WP_001198107.1_3028	95.628	366	366
WP_004448474.1	lcl|NZ_VCHG01000065.1_cds_WP_000608294.1_3027	40.000	365	366
WP_004448474.1	lcl|NZ_VCHG01000030.1_cds_WP_000575181.1_1782	33.148	359	366
WP_004448474.1	lcl|NZ_VCHG01000095.1_cds_WP_000172659.1_3696	31.414	382	366
WP_004448474.1	lcl|NZ_VCHG01000010.1_cds_WP_001281953.1_162	27.704	379	366
WP_004448474.1	lcl|NZ_VCHG01000062.1_cds_WP_000538754.1_2974	29.972	357	366
WP_004448474.1	lcl|NZ_VCHG01000106.1_cds_WP_000228801.1_266	32.143	336	366
WP_004448474.1	lcl|NZ_VCHG01000014.1_cds_WP_001982414.1_702	31.579	190	366
WP_004448477.1	lcl|NZ_VCHG01000065.1_cds_WP_000608294.1_3027	95.368	367	367
WP_004448477.1	lcl|NZ_VCHG01000065.1_cds_WP_001198107.1_3028	39.726	365	367
WP_004448477.1	lcl|NZ_VCHG01000030.1_cds_WP_000575181.1_1782	36.043	369	367
WP_004448477.1	lcl|NZ_VCHG01000095.1_cds_WP_000172659.1_3696	32.961	358	367
WP_004448477.1	lcl|NZ_VCHG01000062.1_cds_WP_000538754.1_2974	31.915	376	367
WP_004448477.1	lcl|NZ_VCHG01000106.1_cds_WP_000228801.1_266	38.372	258	367
WP_004448477.1	lcl|NZ_VCHG01000010.1_cds_WP_001281953.1_162	30.423	378	367
WP_004448477.1	lcl|NZ_VCHG01000014.1_cds_WP_001982414.1_702	24.931	361	367
WP_004448462.1	lcl|NZ_VCHG01000065.1_cds_WP_000689740.1_3026	89.522	544	544
WP_004448462.1	lcl|NZ_VCHG01000065.1_cds_WP_000689740.1_3026	89.522	544	544
WP_036062289.1	lcl|NZ_VCHG01000065.1_cds_WP_000342716.1_3025	92.453	265	265
WP_036062289.1	lcl|NZ_VCHG01000038.1_cds_WP_001002662.1_2089	45.679	243	265
WP_004448469.1	lcl|NZ_VCHG01000065.1_cds_WP_001246619.1_3024	93.871	310	310
WP_004448469.1	lcl|NZ_VCHG01000138.1_cds_WP_000501205.1_653	35.526	304	310
WP_004448469.1	lcl|NZ_VCHG01000052.1_cds_WP_001183721.1_2682	28.295	258	310
WP_004448469.1	lcl|NZ_VCHG01000001.1_cds_WP_000279896.1_119	26.316	133	310
WP_004448469.1	lcl|NZ_VCHG01000065.1_cds_WP_001246619.1_3024	93.871	310	310
WP_004448469.1	lcl|NZ_VCHG01000138.1_cds_WP_000501205.1_653	35.526	304	310
WP_004448469.1	lcl|NZ_VCHG01000052.1_cds_WP_001183721.1_2682	28.295	258	310
WP_004448469.1	lcl|NZ_VCHG01000001.1_cds_WP_000279896.1_119	26.316	133	310
WP_004448471.1	lcl|NZ_VCHG01000065.1_cds_WP_000479980.1_3023	95.455	264	264
WP_004421278.1	lcl|NZ_VCHG01000065.1_cds_WP_000715958.1_3022	93.023	129	130
WP_004448460.1	lcl|NZ_VCHG01000065.1_cds_WP_001088861.1_3021	95.652	138	140
WP_004448460.1	lcl|NZ_VCHG01000015.1_cds_WP_002069656.1_789	41.071	56	140
WP_004448464.1	lcl|NZ_VCHG01000065.1_cds_WP_000517242.1_3020	95.023	221	221
WP_004448464.1	lcl|NZ_VCHG01000007.1_cds_WP_001082181.1_3178	28.205	78	221
WP_004448464.1	lcl|NZ_VCHG01000066.1_cds_WP_001069832.1_3047	28.440	109	221
WP_004421412.1	lcl|NZ_VCHG01000106.1_cds_WP_000564977.1_268	57.471	174	177
WP_004421412.1	lcl|NZ_VCHG01000059.1_cds_WP_001206947.1_2831	32.576	132	177
WP_004448479.1	lcl|NZ_VCHG01000106.1_cds_WP_000384508.1_267	66.667	399	406
WP_004448479.1	lcl|NZ_VCHG01000106.1_cds_WP_001046777.1_269	26.161	409	406
WP_004448479.1	lcl|NZ_VCHG01000066.1_cds_WP_000347675.1_3046	26.457	223	406
WP_004448479.1	lcl|NZ_VCHG01000007.1_cds_WP_001082181.1_3178	26.829	164	406
WP_004448466.1	lcl|NZ_VCHG01000106.1_cds_WP_000228801.1_266	83.844	359	361
WP_004448466.1	lcl|NZ_VCHG01000065.1_cds_WP_000608294.1_3027	41.485	229	361
WP_004448466.1	lcl|NZ_VCHG01000010.1_cds_WP_001281953.1_162	30.105	382	361
WP_004448466.1	lcl|NZ_VCHG01000095.1_cds_WP_000172659.1_3696	30.108	372	361
WP_004448466.1	lcl|NZ_VCHG01000065.1_cds_WP_001198107.1_3028	31.233	365	361
WP_004448466.1	lcl|NZ_VCHG01000030.1_cds_WP_000575181.1_1782	31.765	255	361
WP_004448466.1	lcl|NZ_VCHG01000014.1_cds_WP_001982414.1_702	26.558	369	361
WP_004448466.1	lcl|NZ_VCHG01000062.1_cds_WP_000538754.1_2974	29.885	261	361
WP_004421447.1	lcl|NZ_VCHG01000106.1_cds_FFZ99_RS18160_265	71.981	207	308
WP_004421447.1	lcl|NZ_VCHG01000106.1_cds_FFZ99_RS18160_265	70.312	64	308
WP_004421447.1	lcl|NZ_VCHG01000106.1_cds_FFZ99_RS18160_265	44.882	127	308
WP_004421447.1	lcl|NZ_VCHG01000106.1_cds_FFZ99_RS18160_265	71.981	207	308
WP_004421447.1	lcl|NZ_VCHG01000106.1_cds_FFZ99_RS18160_265	70.312	64	308
WP_004421447.1	lcl|NZ_VCHG01000106.1_cds_FFZ99_RS18160_265	44.882	127	308
