WP_000340715.1	lcl|NZ_JADDVK010000007.1_cds_WP_002725873.1_3170	91.860	86	106
WP_004421326.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733579.1_3171	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733534.1_3174	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVK010000009.1_cds_WP_002722638.1_3426	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740024.1_3265	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVK010000010.1_cds_WP_002743770.1_74	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVK010000001.1_cds_WP_002728309.1_1018	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVK010000007.1_cds_WP_016749081.1_3203	25.658	152	314
WP_243817859.1	lcl|NZ_JADDVK010000007.1_cds_WP_026054882.1_3172	86.849	365	365
WP_004448470.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733646.1_3173	95.628	183	185
WP_004448470.1	lcl|NZ_JADDVK010000004.1_cds_WP_002721790.1_2734	35.616	146	185
WP_004448459.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733534.1_3174	95.745	329	329
WP_004448459.1	lcl|NZ_JADDVK010000009.1_cds_WP_002722638.1_3426	30.794	315	329
WP_004448459.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740024.1_3265	31.343	335	329
WP_004448459.1	lcl|NZ_JADDVK010000001.1_cds_WP_002728309.1_1018	30.547	311	329
WP_004448459.1	lcl|NZ_JADDVK010000001.1_cds_WP_002728316.1_1015	29.003	331	329
WP_004448459.1	lcl|NZ_JADDVK010000006.1_cds_WP_002741146.1_3145	29.781	319	329
WP_004448459.1	lcl|NZ_JADDVK010000010.1_cds_WP_002743770.1_74	27.273	341	329
WP_004448459.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733638.1_3211	27.536	345	329
WP_004448459.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733546.1_3240	26.296	270	329
WP_004448459.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740721.1_3177	28.990	307	329
WP_004448459.1	lcl|NZ_JADDVK010000006.1_cds_WP_002732331.1_3056	26.254	339	329
WP_004448459.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733579.1_3171	27.309	249	329
WP_004448459.1	lcl|NZ_JADDVK010000007.1_cds_WP_002744551.1_3205	29.259	270	329
WP_004448459.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733698.1_3248	27.174	276	329
WP_004448459.1	lcl|NZ_JADDVK010000007.1_cds_WP_016749081.1_3203	23.344	317	329
WP_004448459.1	lcl|NZ_JADDVK010000051.1_cds_WP_002740236.1_2762	26.592	267	329
WP_004448459.1	lcl|NZ_JADDVK010000146.1_cds_WP_193822074.1_511	31.092	119	329
WP_004448459.1	lcl|NZ_JADDVK010000002.1_cds_WP_002721725.1_1768	24.107	336	329
WP_004448459.1	lcl|NZ_JADDVK010000002.1_cds_WP_002739935.1_1679	28.235	170	329
WP_004448459.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733757.1_3238	29.121	182	329
WP_004421408.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733627.1_3175	94.007	267	267
WP_004421408.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740926.1_3216	26.178	191	267
WP_004421408.1	lcl|NZ_JADDVK010000007.1_cds_WP_002738295.1_3237	25.481	208	267
WP_004421408.1	lcl|NZ_JADDVK010000007.1_cds_WP_002727921.1_3266	26.984	189	267
WP_004421408.1	lcl|NZ_JADDVK010000024.1_cds_WP_002729040.1_1406	32.727	110	267
WP_004421408.1	lcl|NZ_JADDVK010000028.1_cds_WP_002766579.1_1613	37.209	86	267
WP_004421408.1	lcl|NZ_JADDVK010000010.1_cds_WP_002729513.1_75	24.868	189	267
WP_004448480.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740779.1_3176	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVK010000008.1_cds_WP_002728536.1_3326	27.134	328	510
WP_004448480.1	lcl|NZ_JADDVK010000008.1_cds_WP_002728534.1_3327	31.111	90	510
WP_004448480.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740779.1_3176	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVK010000008.1_cds_WP_002728536.1_3326	27.134	328	510
WP_004448480.1	lcl|NZ_JADDVK010000008.1_cds_WP_002728534.1_3327	31.111	90	510
WP_036062285.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740721.1_3177	95.455	330	330
WP_036062285.1	lcl|NZ_JADDVK010000001.1_cds_WP_002728309.1_1018	27.106	273	330
WP_036062285.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733534.1_3174	29.316	307	330
WP_036062285.1	lcl|NZ_JADDVK010000007.1_cds_WP_002744551.1_3205	27.491	291	330
WP_036062285.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740024.1_3265	26.266	316	330
WP_036062285.1	lcl|NZ_JADDVK010000009.1_cds_WP_002722638.1_3426	28.159	277	330
WP_036062285.1	lcl|NZ_JADDVK010000007.1_cds_WP_016749081.1_3203	29.864	221	330
WP_036062285.1	lcl|NZ_JADDVK010000006.1_cds_WP_002732331.1_3056	26.577	222	330
WP_036062285.1	lcl|NZ_JADDVK010000002.1_cds_WP_002721725.1_1768	25.403	248	330
WP_036062285.1	lcl|NZ_JADDVK010000006.1_cds_WP_002741146.1_3145	29.268	287	330
WP_036062285.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733546.1_3240	25.000	268	330
WP_036062285.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733638.1_3211	23.958	288	330
WP_036062285.1	lcl|NZ_JADDVK010000010.1_cds_WP_002743770.1_74	24.648	142	330
WP_036062285.1	lcl|NZ_JADDVK010000146.1_cds_WP_193822074.1_511	35.135	74	330
WP_036062285.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733579.1_3171	22.910	323	330
WP_036062285.1	lcl|NZ_JADDVK010000002.1_cds_WP_002739935.1_1679	26.014	296	330
WP_036062285.1	lcl|NZ_JADDVK010000051.1_cds_WP_002740236.1_2762	25.926	243	330
WP_036062285.1	lcl|NZ_JADDVK010000037.1_cds_WP_002739707.1_2127	25.781	128	330
WP_004448474.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740826.1_3178	96.721	366	366
WP_004448474.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740861.1_3179	39.891	366	366
WP_004448474.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733737.1_3199	33.616	354	366
WP_004448474.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740294.1_3259	33.140	344	366
WP_004448474.1	lcl|NZ_JADDVK010000024.1_cds_WP_002728994.1_1412	27.778	378	366
WP_004448474.1	lcl|NZ_JADDVK010000001.1_cds_WP_002738884.1_969	29.805	359	366
WP_004448474.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733599.1_3212	26.536	358	366
WP_004448474.1	lcl|NZ_JADDVK010000006.1_cds_WP_002724641.1_3057	32.086	187	366
WP_004448477.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740861.1_3179	97.548	367	367
WP_004448477.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740826.1_3178	40.000	365	367
WP_004448477.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733737.1_3199	40.111	359	367
WP_004448477.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740294.1_3259	36.314	369	367
WP_004448477.1	lcl|NZ_JADDVK010000001.1_cds_WP_002738884.1_969	33.858	381	367
WP_004448477.1	lcl|NZ_JADDVK010000024.1_cds_WP_002728994.1_1412	30.319	376	367
WP_004448477.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733599.1_3212	30.226	354	367
WP_004448477.1	lcl|NZ_JADDVK010000006.1_cds_WP_002724641.1_3057	25.485	361	367
WP_004448462.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740729.1_3180	92.279	544	544
WP_004448462.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740729.1_3180	92.279	544	544
WP_036062289.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740998.1_3181	90.943	265	265
