WP_000340715.1	lcl|NZ_AFMB02000163.1_cds_WP_000340715.1_1146	100.000	86	106
WP_004421326.1	lcl|NZ_AFMB02000163.1_cds_WP_000410273.1_1147	94.268	314	314
WP_004421326.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	25.926	324	314
WP_004421326.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	26.119	268	314
WP_004421326.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	22.917	288	314
WP_004421326.1	lcl|NZ_AFMB02000163.1_cds_WP_001067557.1_1153	25.000	328	314
WP_243817859.1	lcl|NZ_AFMB02000163.1_cds_WP_000604524.1_1148	90.685	365	365
WP_004448470.1	lcl|NZ_AFMB02000163.1_cds_WP_000884059.1_1149	96.196	184	185
WP_004448470.1	lcl|NZ_AFMB02000042.1_cds_WP_000351733.1_3330	39.286	140	185
WP_004448459.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	96.657	329	329
WP_004448459.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	32.698	315	329
WP_004448459.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	30.448	335	329
WP_004448459.1	lcl|NZ_AFMB02000178.1_cds_WP_001984071.1_755	31.270	307	329
WP_004448459.1	lcl|NZ_AFMB02000094.1_cds_WP_000649923.1_2258	30.031	323	329
WP_004448459.1	lcl|NZ_AFMB02000086.1_cds_WP_000709511.1_2566	29.305	331	329
WP_004448459.1	lcl|NZ_AFMB02000141.1_cds_WP_000688695.1_1564	29.197	274	329
WP_004448459.1	lcl|NZ_AFMB02000163.1_cds_WP_001067557.1_1153	29.804	255	329
WP_004448459.1	lcl|NZ_AFMB02000204.1_cds_WP_000475904.1_303	27.899	276	329
WP_004448459.1	lcl|NZ_AFMB02000163.1_cds_WP_000410273.1_1147	25.633	316	329
WP_004448459.1	lcl|NZ_AFMB02000198.1_cds_WP_001074785.1_408	28.302	265	329
WP_004448459.1	lcl|NZ_AFMB02000095.1_cds_WP_001003557.1_2186	24.699	332	329
WP_004448459.1	lcl|NZ_AFMB02000163.1_cds_WP_000378095.1_1170	25.581	172	329
WP_004421408.1	lcl|NZ_AFMB02000163.1_cds_WP_000774260.1_1151	94.757	267	267
WP_004421408.1	lcl|NZ_AFMB02000117.1_cds_WP_000842255.1_1980	27.368	190	267
WP_004421408.1	lcl|NZ_AFMB02000025.1_cds_WP_000667727.1_3577	33.636	110	267
WP_004421408.1	lcl|NZ_AFMB02000017.1_cds_WP_000805357.1_3704	33.333	102	267
WP_004448480.1	lcl|NZ_AFMB02000163.1_cds_WP_000612794.1_1152	95.882	510	510
WP_004448480.1	lcl|NZ_AFMB02000070.1_cds_WP_002080545.1_2892	26.769	325	510
WP_004448480.1	lcl|NZ_AFMB02000070.1_cds_WP_000364507.1_2891	31.111	90	510
WP_004448480.1	lcl|NZ_AFMB02000163.1_cds_WP_000612794.1_1152	95.882	510	510
