WP_000340715.1	lcl|NZ_AHQS01000642.1_cds_WP_000340715.1_916	100.000	86	106
WP_004421326.1	lcl|NZ_AHQS01000642.1_cds_WP_000410266.1_917	94.268	314	314
WP_004421326.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	25.926	324	314
WP_004421326.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	26.336	262	314
WP_004421326.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	22.917	288	314
WP_004421326.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	25.000	328	314
WP_243817859.1	lcl|NZ_AHQS01000642.1_cds_WP_000604524.1_918	90.685	365	365
WP_004448470.1	lcl|NZ_AHQS01000642.1_cds_WP_000884059.1_919	96.196	184	185
WP_004448470.1	lcl|NZ_AHQS01000027.1_cds_WP_000351733.1_4211	39.286	140	185
WP_004448459.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	95.455	286	329
WP_004448459.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	32.698	315	329
WP_004448459.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	30.746	335	329
WP_004448459.1	lcl|NZ_AHQS01000536.1_cds_WP_002123515.1_1403	31.270	307	329
WP_004448459.1	lcl|NZ_AHQS01000296.1_cds_WP_000649923.1_3069	30.031	323	329
WP_004448459.1	lcl|NZ_AHQS01000036.1_cds_LEP2GSC076_RS29385_4132	97.778	45	329
WP_004448459.1	lcl|NZ_AHQS01000650.1_cds_WP_000709511.1_889	29.305	331	329
WP_004448459.1	lcl|NZ_AHQS01000107.1_cds_WP_000688698.1_3688	29.197	274	329
WP_004448459.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	29.804	255	329
WP_004448459.1	lcl|NZ_AHQS01000348.1_cds_WP_000475901.1_2517	27.692	260	329
WP_004448459.1	lcl|NZ_AHQS01000642.1_cds_WP_000410266.1_917	25.316	316	329
WP_004448459.1	lcl|NZ_AHQS01000309.1_cds_WP_001074785.1_2850	28.302	265	329
WP_004448459.1	lcl|NZ_AHQS01000593.1_cds_WP_001003557.1_1141	24.699	332	329
WP_004448459.1	lcl|NZ_AHQS01000117.1_cds_WP_000378097.1_3624	25.581	172	329
WP_004421408.1	lcl|NZ_AHQS01000036.1_cds_WP_000774264.1_4133	94.382	267	267
WP_004421408.1	lcl|NZ_AHQS01000325.1_cds_WP_000842260.1_2636	26.842	190	267
WP_004421408.1	lcl|NZ_AHQS01000484.1_cds_WP_000667727.1_1815	33.636	110	267
WP_004421408.1	lcl|NZ_AHQS01000867.1_cds_WP_000805357.1_205	33.333	102	267
WP_004448480.1	lcl|NZ_AHQS01000036.1_cds_WP_000612798.1_4134	96.078	510	510
WP_004448480.1	lcl|NZ_AHQS01000504.1_cds_WP_000291584.1_1640	27.077	325	510
WP_004448480.1	lcl|NZ_AHQS01000504.1_cds_WP_000364507.1_1639	31.111	90	510
WP_004448480.1	lcl|NZ_AHQS01000036.1_cds_WP_000612798.1_4134	96.078	510	510
WP_004448480.1	lcl|NZ_AHQS01000504.1_cds_WP_000291584.1_1640	27.077	325	510
WP_004448480.1	lcl|NZ_AHQS01000504.1_cds_WP_000364507.1_1639	31.111	90	510
WP_036062285.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	96.667	330	330
WP_036062285.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	30.350	257	330
WP_036062285.1	lcl|NZ_AHQS01000536.1_cds_WP_002123515.1_1403	25.735	272	330
WP_036062285.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	26.582	316	330
WP_036062285.1	lcl|NZ_AHQS01000593.1_cds_WP_001003557.1_1141	29.218	243	330
WP_036062285.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	23.795	332	330
WP_036062285.1	lcl|NZ_AHQS01000296.1_cds_WP_000649923.1_3069	29.688	256	330
WP_036062285.1	lcl|NZ_AHQS01000107.1_cds_WP_000688698.1_3688	25.339	221	330
WP_004448474.1	lcl|NZ_AHQS01000036.1_cds_WP_001198107.1_4136	95.628	366	366
WP_004448474.1	lcl|NZ_AHQS01000036.1_cds_WP_000608295.1_4137	40.274	365	366
WP_004448474.1	lcl|NZ_AHQS01000379.1_cds_WP_000575178.1_2282	33.705	359	366
WP_004448474.1	lcl|NZ_AHQS01000487.1_cds_WP_001281953.1_1776	27.704	379	366
WP_004448474.1	lcl|NZ_AHQS01000036.1_cds_WP_000604962.1_4147	33.428	353	366
WP_004448474.1	lcl|NZ_AHQS01000804.1_cds_WP_000538751.1_596	29.972	357	366
WP_004448474.1	lcl|NZ_AHQS01000117.1_cds_WP_000172658.1_3623	32.131	305	366
WP_004448474.1	lcl|NZ_AHQS01000074.1_cds_WP_001982414.1_3868	31.579	190	366
WP_004448474.1	lcl|NZ_AHQS01000064.1_cds_WP_000541637.1_3947	36.364	55	366
WP_004448477.1	lcl|NZ_AHQS01000036.1_cds_WP_000608295.1_4137	95.095	367	367
WP_004448477.1	lcl|NZ_AHQS01000036.1_cds_WP_001198107.1_4136	39.726	365	367
WP_004448477.1	lcl|NZ_AHQS01000379.1_cds_WP_000575178.1_2282	36.314	369	367
WP_004448477.1	lcl|NZ_AHQS01000036.1_cds_WP_000604962.1_4147	35.692	325	367
WP_004448477.1	lcl|NZ_AHQS01000804.1_cds_WP_000538751.1_596	31.915	376	367
WP_004448477.1	lcl|NZ_AHQS01000117.1_cds_WP_000172658.1_3623	34.014	294	367
WP_004448477.1	lcl|NZ_AHQS01000487.1_cds_WP_001281953.1_1776	30.423	378	367
WP_004448477.1	lcl|NZ_AHQS01000074.1_cds_WP_001982414.1_3868	24.931	361	367
WP_004448477.1	lcl|NZ_AHQS01000064.1_cds_WP_000541637.1_3947	28.571	56	367
WP_004448462.1	lcl|NZ_AHQS01000036.1_cds_WP_000689743.1_4138	89.338	544	544
WP_004448462.1	lcl|NZ_AHQS01000036.1_cds_WP_000689743.1_4138	89.338	544	544
WP_036062289.1	lcl|NZ_AHQS01000036.1_cds_WP_000342717.1_4139	92.453	265	265
WP_036062289.1	lcl|NZ_AHQS01000246.1_cds_WP_001002663.1_3241	45.679	243	265
WP_004448469.1	lcl|NZ_AHQS01000036.1_cds_WP_001246621.1_4140	91.935	310	310
WP_004448469.1	lcl|NZ_AHQS01000286.1_cds_WP_000501205.1_3195	35.526	304	310
WP_004448469.1	lcl|NZ_AHQS01000421.1_cds_WP_001183723.1_2137	28.295	258	310
WP_004448469.1	lcl|NZ_AHQS01000467.1_cds_WP_000279894.1_2071	27.068	133	310
WP_004448469.1	lcl|NZ_AHQS01000036.1_cds_WP_001246621.1_4140	91.935	310	310
WP_004448469.1	lcl|NZ_AHQS01000286.1_cds_WP_000501205.1_3195	35.526	304	310
WP_004448469.1	lcl|NZ_AHQS01000421.1_cds_WP_001183723.1_2137	28.295	258	310
WP_004448469.1	lcl|NZ_AHQS01000467.1_cds_WP_000279894.1_2071	27.068	133	310
WP_004448471.1	lcl|NZ_AHQS01000036.1_cds_WP_000479982.1_4141	95.076	264	264
WP_004421278.1	lcl|NZ_AHQS01000036.1_cds_WP_000715956.1_4142	93.023	129	130
WP_004448460.1	lcl|NZ_AHQS01000036.1_cds_WP_001088861.1_4143	95.652	138	140
WP_004448460.1	lcl|NZ_AHQS01000331.1_cds_WP_002069656.1_2598	41.071	56	140
WP_004448464.1	lcl|NZ_AHQS01000036.1_cds_WP_000517241.1_4144	95.475	221	221
WP_004448464.1	lcl|NZ_AHQS01000370.1_cds_WP_001082178.1_2357	28.205	78	221
WP_004448464.1	lcl|NZ_AHQS01000368.1_cds_WP_001069832.1_2390	28.440	109	221
WP_004421412.1	lcl|NZ_AHQS01000036.1_cds_WP_000611594.1_4145	80.000	175	177
WP_004421412.1	lcl|NZ_AHQS01000640.1_cds_WP_001206950.1_927	32.576	132	177
WP_004448479.1	lcl|NZ_AHQS01000036.1_cds_WP_001015414.1_4146	81.390	403	406
WP_004448479.1	lcl|NZ_AHQS01000368.1_cds_WP_000347676.1_2389	26.457	223	406
WP_004448479.1	lcl|NZ_AHQS01000370.1_cds_WP_001082178.1_2357	26.829	164	406
WP_004448466.1	lcl|NZ_AHQS01000036.1_cds_WP_000604962.1_4147	86.555	357	361
WP_004448466.1	lcl|NZ_AHQS01000036.1_cds_WP_000608295.1_4137	41.485	229	361
WP_004448466.1	lcl|NZ_AHQS01000487.1_cds_WP_001281953.1_1776	30.105	382	361
WP_004448466.1	lcl|NZ_AHQS01000117.1_cds_WP_000172658.1_3623	32.740	281	361
WP_004448466.1	lcl|NZ_AHQS01000036.1_cds_WP_001198107.1_4136	31.233	365	361
WP_004448466.1	lcl|NZ_AHQS01000379.1_cds_WP_000575178.1_2282	32.157	255	361
WP_004448466.1	lcl|NZ_AHQS01000074.1_cds_WP_001982414.1_3868	26.558	369	361
WP_004448466.1	lcl|NZ_AHQS01000804.1_cds_WP_000538751.1_596	29.885	261	361
WP_004421447.1	lcl|NZ_AHQS01000036.1_cds_WP_002106397.1_4148	87.338	308	308
WP_004421447.1	lcl|NZ_AHQS01000036.1_cds_WP_002106397.1_4148	87.338	308	308
WP_004448475.1	lcl|NZ_AHQS01000036.1_cds_WP_002106356.1_4149	83.417	398	399
WP_004448475.1	lcl|NZ_AHQS01000036.1_cds_WP_001102880.1_4150	36.090	266	399
WP_004448468.1	lcl|NZ_AHQS01000036.1_cds_WP_001102880.1_4150	90.310	516	516
WP_004448468.1	lcl|NZ_AHQS01000036.1_cds_WP_002106356.1_4149	35.776	232	516
WP_243817856.1	lcl|NZ_AHQS01000122.1_cds_WP_100221575.1_3607	96.073	382	382
WP_243817856.1	lcl|NZ_AHQS01000708.1_cds_LEP2GSC076_RS29290_783	64.773	176	382
WP_243817856.1	lcl|NZ_AHQS01000389.1_cds_WP_000663603.1_2233	72.222	108	382
WP_243817856.1	lcl|NZ_AHQS01000093.1_cds_LEP2GSC076_RS29435_3757	71.186	59	382
WP_243817856.1	lcl|NZ_AHQS01000093.1_cds_LEP2GSC076_RS29435_3757	35.780	109	382
WP_243817856.1	lcl|NZ_AHQS01000570.1_cds_LEP2GSC076_RS29900_1225	58.537	41	382
WP_243817856.1	lcl|NZ_AHQS01000815.1_cds_LEP2GSC076_RS31235_519	63.636	33	382
WP_243817856.1	lcl|NZ_AHQS01000882.1_cds_LEP2GSC076_RS29065_144	60.606	33	382
WP_243817856.1	lcl|NZ_AHQS01000212.1_cds_WP_002122755.1_3292	27.586	174	382
WP_243817856.1	lcl|NZ_AHQS01000765.1_cds_LEP2GSC076_RS29990_759	56.522	23	382
WP_243817856.1	lcl|NZ_AHQS01000765.1_cds_LEP2GSC076_RS29990_759	57.895	19	382
WP_243817856.1	lcl|NZ_AHQS01000297.1_cds_LEP2GSC076_RS30995_2985	60.000	25	382
WP_243817856.1	lcl|NZ_AHQS01000122.1_cds_WP_100221575.1_3607	96.073	382	382
WP_243817856.1	lcl|NZ_AHQS01000708.1_cds_LEP2GSC076_RS29290_783	64.773	176	382
WP_243817856.1	lcl|NZ_AHQS01000389.1_cds_WP_000663603.1_2233	72.222	108	382
WP_243817856.1	lcl|NZ_AHQS01000093.1_cds_LEP2GSC076_RS29435_3757	71.186	59	382
WP_243817856.1	lcl|NZ_AHQS01000093.1_cds_LEP2GSC076_RS29435_3757	35.780	109	382
WP_243817856.1	lcl|NZ_AHQS01000570.1_cds_LEP2GSC076_RS29900_1225	58.537	41	382
WP_243817856.1	lcl|NZ_AHQS01000815.1_cds_LEP2GSC076_RS31235_519	63.636	33	382
WP_243817856.1	lcl|NZ_AHQS01000882.1_cds_LEP2GSC076_RS29065_144	60.606	33	382
WP_243817856.1	lcl|NZ_AHQS01000212.1_cds_WP_002122755.1_3292	27.586	174	382
WP_243817856.1	lcl|NZ_AHQS01000765.1_cds_LEP2GSC076_RS29990_759	56.522	23	382
WP_243817856.1	lcl|NZ_AHQS01000765.1_cds_LEP2GSC076_RS29990_759	57.895	19	382
WP_243817856.1	lcl|NZ_AHQS01000297.1_cds_LEP2GSC076_RS30995_2985	60.000	25	382
WP_243817856.1	lcl|NZ_AHQS01000122.1_cds_WP_100221575.1_3607	96.073	382	382
WP_243817856.1	lcl|NZ_AHQS01000708.1_cds_LEP2GSC076_RS29290_783	64.773	176	382
WP_243817856.1	lcl|NZ_AHQS01000389.1_cds_WP_000663603.1_2233	72.222	108	382
