WP_000340715.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000340715.1_2011	100.000	86	106
WP_004421326.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	94.268	314	314
WP_004421326.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	25.926	324	314
WP_004421326.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	26.119	268	314
WP_004421326.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	23.264	288	314
WP_004421326.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	25.000	328	314
WP_243817859.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000604525.1_2009	90.137	365	365
WP_004448470.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000884059.1_2008	96.196	184	185
WP_004448470.1	lcl|NZ_JAHLJG010000285.1_cds_WP_000351733.1_286	39.286	140	185
WP_004448459.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	96.049	329	329
WP_004448459.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	32.698	315	329
WP_004448459.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	30.746	335	329
WP_004448459.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	30.945	307	329
WP_004448459.1	lcl|NZ_JAHLJG010000416.1_cds_WP_000649924.1_1432	30.031	323	329
WP_004448459.1	lcl|NZ_JAHLJG010000244.1_cds_WP_000709508.1_2684	28.793	323	329
WP_004448459.1	lcl|NZ_JAHLJG010000276.1_cds_WP_000688696.1_3591	29.197	274	329
WP_004448459.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	29.804	255	329
WP_004448459.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000475901.1_686	27.692	260	329
WP_004448459.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	25.316	316	329
WP_004448459.1	lcl|NZ_JAHLJG010000466.1_cds_WP_001074779.1_3493	27.925	265	329
WP_004448459.1	lcl|NZ_JAHLJG010000397.1_cds_WP_001003560.1_195	24.556	338	329
WP_004448459.1	lcl|NZ_JAHLJG010000142.1_cds_WP_000378097.1_1691	25.581	172	329
WP_004421408.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000774259.1_2006	94.757	267	267
WP_004421408.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000842260.1_985	26.842	190	267
WP_004421408.1	lcl|NZ_JAHLJG010000392.1_cds_WP_000805357.1_742	33.333	102	267
WP_004421408.1	lcl|NZ_JAHLJG010000371.1_cds_WP_155572209.1_548	29.897	97	267
WP_004448480.1	lcl|NZ_JAHLJG010000331.1_cds_WP_002072162.1_2005	96.275	510	510
WP_004448480.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000291581.1_3565	27.077	325	510
WP_004448480.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000364504.1_3564	31.111	90	510
WP_004448480.1	lcl|NZ_JAHLJG010000331.1_cds_WP_002072162.1_2005	96.275	510	510
WP_004448480.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000291581.1_3565	27.077	325	510
WP_004448480.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000364504.1_3564	31.111	90	510
WP_036062285.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	96.667	330	330
WP_036062285.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	29.316	307	330
WP_036062285.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	25.735	272	330
WP_036062285.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	26.582	316	330
WP_036062285.1	lcl|NZ_JAHLJG010000397.1_cds_WP_001003560.1_195	28.807	243	330
WP_036062285.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	23.494	332	330
WP_036062285.1	lcl|NZ_JAHLJG010000416.1_cds_WP_000649924.1_1432	29.688	256	330
WP_036062285.1	lcl|NZ_JAHLJG010000276.1_cds_WP_000688696.1_3591	26.244	221	330
WP_004448474.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001198107.1_2003	95.628	366	366
WP_004448474.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000608294.1_2002	40.000	365	366
WP_004448474.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000575181.1_697	33.148	359	366
WP_004448474.1	lcl|NZ_JAHLJG010000142.1_cds_WP_000172659.1_1692	31.414	382	366
WP_004448474.1	lcl|NZ_JAHLJG010000276.1_cds_WP_001281953.1_3575	27.704	379	366
WP_004448474.1	lcl|NZ_JAHLJG010000365.1_cds_WP_000538754.1_2488	29.972	357	366
WP_004448474.1	lcl|NZ_JAHLJG010000127.1_cds_WP_000228801.1_2581	32.143	336	366
WP_004448474.1	lcl|NZ_JAHLJG010000361.1_cds_WP_001982414.1_1276	31.579	190	366
WP_004448477.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000608294.1_2002	95.368	367	367
WP_004448477.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001198107.1_2003	39.726	365	367
WP_004448477.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000575181.1_697	36.043	369	367
WP_004448477.1	lcl|NZ_JAHLJG010000142.1_cds_WP_000172659.1_1692	32.961	358	367
WP_004448477.1	lcl|NZ_JAHLJG010000365.1_cds_WP_000538754.1_2488	31.915	376	367
WP_004448477.1	lcl|NZ_JAHLJG010000127.1_cds_WP_000228801.1_2581	38.372	258	367
