WP_000340715.1	lcl|NZ_JADDXP010000007.1_cds_WP_002725873.1_3303	91.860	86	106
WP_004421326.1	lcl|NZ_JADDXP010000007.1_cds_WP_061209188.1_3302	91.961	311	314
WP_004421326.1	lcl|NZ_JADDXP010000092.1_cds_WP_061208146.1_3579	23.077	325	314
WP_004421326.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209097.1_3377	22.995	187	314
WP_004421326.1	lcl|NZ_JADDXP010000012.1_cds_WP_011671706.1_422	24.138	290	314
WP_004421326.1	lcl|NZ_JADDXP010000028.1_cds_WP_061208650.1_1612	24.759	311	314
WP_004421326.1	lcl|NZ_JADDXP010000100.1_cds_WP_002729504.1_4	22.941	170	314
WP_004448470.1	lcl|NZ_JADDXP010000001.1_cds_WP_002750963.1_1104	35.616	146	185
WP_004448459.1	lcl|NZ_JADDXP010000007.1_cds_WP_061208754.1_3298	31.143	350	329
WP_004448459.1	lcl|NZ_JADDXP010000092.1_cds_WP_061208146.1_3579	31.429	315	329
WP_004448459.1	lcl|NZ_JADDXP010000012.1_cds_WP_011671706.1_422	31.642	335	329
WP_004448459.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209097.1_3377	31.104	299	329
WP_004448459.1	lcl|NZ_JADDXP010000028.1_cds_WP_061208650.1_1612	30.868	311	329
WP_004448459.1	lcl|NZ_JADDXP010000036.1_cds_WP_061207995.1_2060	29.781	319	329
WP_004448459.1	lcl|NZ_JADDXP010000068.1_cds_WP_002754065.1_3024	29.003	331	329
WP_004448459.1	lcl|NZ_JADDXP010000100.1_cds_WP_002729504.1_4	27.273	341	329
WP_004448459.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208029.1_397	25.926	270	329
WP_004448459.1	lcl|NZ_JADDXP010000007.1_cds_WP_061209188.1_3302	27.309	249	329
WP_004448459.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208022.1_405	27.174	276	329
WP_004448459.1	lcl|NZ_JADDXP010000041.1_cds_WP_002751102.1_2317	26.592	267	329
WP_004448459.1	lcl|NZ_JADDXP010000004.1_cds_IQA64_RS02245_2575	30.872	149	329
WP_004448459.1	lcl|NZ_JADDXP010000049.1_cds_WP_011669202.1_2510	24.107	336	329
WP_004448459.1	lcl|NZ_JADDXP010000083.1_cds_WP_061208495.1_3391	27.647	170	329
WP_004448459.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208031.1_395	28.571	182	329
