WP_000340715.1	lcl|NZ_AKWT02000035.1_cds_WP_004462903.1_1826	95.349	86	106
WP_004421326.1	lcl|NZ_AKWT02000035.1_cds_WP_004477867.1_1827	92.357	314	314
WP_004421326.1	lcl|NZ_AKWT02000032.1_cds_WP_004476620.1_2107	25.697	323	314
WP_004421326.1	lcl|NZ_AKWT02000035.1_cds_WP_004462127.1_1842	21.661	277	314
WP_004421326.1	lcl|NZ_AKWT02000035.1_cds_WP_004491542.1_1902	23.793	290	314
WP_004421326.1	lcl|NZ_AKWT02000040.1_cds_WP_004468319.1_1717	21.649	194	314
WP_004421326.1	lcl|NZ_AKWT02000027.1_cds_WP_004461234.1_2456	24.074	216	314
WP_004448470.1	lcl|NZ_AKWT02000018.1_cds_WP_004460143.1_2990	33.562	146	185
WP_004448459.1	lcl|NZ_AKWT02000035.1_cds_WP_004462894.1_1831	31.845	336	329
WP_004448459.1	lcl|NZ_AKWT02000032.1_cds_WP_004476620.1_2107	30.476	315	329
WP_004448459.1	lcl|NZ_AKWT02000027.1_cds_WP_004461234.1_2456	32.476	311	329
WP_004448459.1	lcl|NZ_AKWT02000035.1_cds_WP_004462127.1_1842	31.104	299	329
WP_004448459.1	lcl|NZ_AKWT02000035.1_cds_WP_004491542.1_1902	31.045	335	329
WP_004448459.1	lcl|NZ_AKWT02000051.1_cds_WP_004472946.1_1379	30.650	323	329
WP_004448459.1	lcl|NZ_AKWT02000027.1_cds_WP_004467290.1_2453	29.412	323	329
WP_004448459.1	lcl|NZ_AKWT02000040.1_cds_WP_004468319.1_1717	26.979	341	329
WP_004448459.1	lcl|NZ_AKWT02000035.1_cds_WP_004472311.1_1876	24.907	269	329
WP_004448459.1	lcl|NZ_AKWT02000064.1_cds_WP_032916356.1_377	25.959	339	329
WP_004448459.1	lcl|NZ_AKWT02000035.1_cds_WP_004477867.1_1827	25.397	315	329
WP_004448459.1	lcl|NZ_AKWT02000035.1_cds_WP_004491549.1_1884	27.083	240	329
WP_004448459.1	lcl|NZ_AKWT02000063.1_cds_WP_004492058.1_591	27.652	264	329
WP_004448459.1	lcl|NZ_AKWT02000064.1_cds_WP_004472818.1_431	28.235	170	329
WP_004448459.1	lcl|NZ_AKWT02000032.1_cds_WP_004476349.1_2206	23.636	330	329
WP_004448459.1	lcl|NZ_AKWT02000035.1_cds_WP_004479573.1_1874	29.885	174	329
WP_004421408.1	lcl|NZ_AKWT02000035.1_cds_WP_004491544.1_1847	25.773	194	267
WP_004421408.1	lcl|NZ_AKWT02000035.1_cds_WP_004477718.1_1873	26.442	208	267
