WP_000340715.1	lcl|NZ_JADDVG010000006.1_cds_WP_002725873.1_2928	91.860	86	106
WP_004421326.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733579.1_2929	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733534.1_2932	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVG010000017.1_cds_WP_002722638.1_606	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740024.1_3023	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVG010000029.1_cds_WP_002743770.1_1372	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVG010000007.1_cds_WP_002728309.1_3203	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVG010000006.1_cds_WP_016749081.1_2961	25.658	152	314
WP_243817859.1	lcl|NZ_JADDVG010000006.1_cds_WP_026054882.1_2930	86.849	365	365
WP_004448470.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733646.1_2931	95.628	183	185
WP_004448470.1	lcl|NZ_JADDVG010000003.1_cds_WP_002721790.1_1902	35.616	146	185
WP_004448459.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733534.1_2932	95.745	329	329
WP_004448459.1	lcl|NZ_JADDVG010000017.1_cds_WP_002722638.1_606	30.794	315	329
WP_004448459.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740024.1_3023	31.343	335	329
WP_004448459.1	lcl|NZ_JADDVG010000007.1_cds_WP_002728309.1_3203	30.547	311	329
WP_004448459.1	lcl|NZ_JADDVG010000007.1_cds_WP_002728316.1_3200	29.003	331	329
WP_004448459.1	lcl|NZ_JADDVG010000076.1_cds_WP_002741146.1_3083	29.781	319	329
WP_004448459.1	lcl|NZ_JADDVG010000029.1_cds_WP_002743770.1_1372	27.273	341	329
WP_004448459.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733638.1_2969	27.536	345	329
WP_004448459.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733546.1_2998	26.296	270	329
WP_004448459.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740721.1_2935	28.990	307	329
WP_004448459.1	lcl|NZ_JADDVG010000008.1_cds_WP_002732331.1_3309	26.254	339	329
WP_004448459.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733579.1_2929	27.309	249	329
WP_004448459.1	lcl|NZ_JADDVG010000006.1_cds_WP_002744551.1_2963	29.259	270	329
WP_004448459.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733698.1_3006	27.174	276	329
WP_004448459.1	lcl|NZ_JADDVG010000006.1_cds_WP_016749081.1_2961	23.344	317	329
WP_004448459.1	lcl|NZ_JADDVG010000059.1_cds_WP_002740236.1_2644	26.592	267	329
WP_004448459.1	lcl|NZ_JADDVG010000004.1_cds_WP_002721725.1_2321	24.107	336	329
WP_004448459.1	lcl|NZ_JADDVG010000004.1_cds_WP_002739935.1_2409	28.235	170	329
WP_004448459.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733757.1_2996	29.121	182	329
WP_004421408.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733627.1_2933	94.007	267	267
WP_004421408.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740926.1_2974	26.178	191	267
WP_004421408.1	lcl|NZ_JADDVG010000006.1_cds_WP_002738295.1_2995	25.481	208	267
WP_004421408.1	lcl|NZ_JADDVG010000006.1_cds_WP_002727921.1_3024	26.984	189	267
WP_004421408.1	lcl|NZ_JADDVG010000023.1_cds_WP_002729040.1_1094	32.727	110	267
WP_004421408.1	lcl|NZ_JADDVG010000002.1_cds_WP_002766579.1_1424	37.209	86	267
WP_004421408.1	lcl|NZ_JADDVG010000029.1_cds_WP_002729513.1_1373	24.868	189	267
WP_004448480.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740779.1_2934	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVG010000005.1_cds_WP_002728536.1_2702	27.134	328	510
WP_004448480.1	lcl|NZ_JADDVG010000005.1_cds_WP_002728534.1_2703	31.111	90	510
WP_004448480.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740779.1_2934	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVG010000005.1_cds_WP_002728536.1_2702	27.134	328	510
WP_004448480.1	lcl|NZ_JADDVG010000005.1_cds_WP_002728534.1_2703	31.111	90	510
WP_036062285.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740721.1_2935	95.455	330	330
WP_036062285.1	lcl|NZ_JADDVG010000007.1_cds_WP_002728309.1_3203	27.106	273	330
WP_036062285.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733534.1_2932	29.316	307	330
WP_036062285.1	lcl|NZ_JADDVG010000006.1_cds_WP_002744551.1_2963	27.491	291	330
WP_036062285.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740024.1_3023	26.266	316	330
WP_036062285.1	lcl|NZ_JADDVG010000017.1_cds_WP_002722638.1_606	28.159	277	330
WP_036062285.1	lcl|NZ_JADDVG010000006.1_cds_WP_016749081.1_2961	29.864	221	330
WP_036062285.1	lcl|NZ_JADDVG010000008.1_cds_WP_002732331.1_3309	26.577	222	330
WP_036062285.1	lcl|NZ_JADDVG010000004.1_cds_WP_002721725.1_2321	25.403	248	330
WP_036062285.1	lcl|NZ_JADDVG010000076.1_cds_WP_002741146.1_3083	29.268	287	330
WP_036062285.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733546.1_2998	25.000	268	330
WP_036062285.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733638.1_2969	23.958	288	330
WP_036062285.1	lcl|NZ_JADDVG010000029.1_cds_WP_002743770.1_1372	24.648	142	330
WP_036062285.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733579.1_2929	22.910	323	330
WP_036062285.1	lcl|NZ_JADDVG010000004.1_cds_WP_002739935.1_2409	26.014	296	330
WP_036062285.1	lcl|NZ_JADDVG010000059.1_cds_WP_002740236.1_2644	25.926	243	330
WP_036062285.1	lcl|NZ_JADDVG010000038.1_cds_WP_002739707.1_1839	25.781	128	330
WP_004448474.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740826.1_2936	96.721	366	366
WP_004448474.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740861.1_2937	39.891	366	366
WP_004448474.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733737.1_2957	33.616	354	366
WP_004448474.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740294.1_3017	33.140	344	366
WP_004448474.1	lcl|NZ_JADDVG010000023.1_cds_WP_002728994.1_1100	27.778	378	366
WP_004448474.1	lcl|NZ_JADDVG010000007.1_cds_WP_002738884.1_3155	29.805	359	366
WP_004448474.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733599.1_2970	26.536	358	366
WP_004448474.1	lcl|NZ_JADDVG010000008.1_cds_WP_002724641.1_3308	32.086	187	366
WP_004448477.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740861.1_2937	97.548	367	367
WP_004448477.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740826.1_2936	40.000	365	367
WP_004448477.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733737.1_2957	40.111	359	367
WP_004448477.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740294.1_3017	36.314	369	367
WP_004448477.1	lcl|NZ_JADDVG010000007.1_cds_WP_002738884.1_3155	33.858	381	367
WP_004448477.1	lcl|NZ_JADDVG010000023.1_cds_WP_002728994.1_1100	30.319	376	367
WP_004448477.1	lcl|NZ_JADDVG010000006.1_cds_WP_002733599.1_2970	30.226	354	367
WP_004448477.1	lcl|NZ_JADDVG010000008.1_cds_WP_002724641.1_3308	25.485	361	367
WP_004448462.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740729.1_2938	92.279	544	544
WP_004448462.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740729.1_2938	92.279	544	544
WP_036062289.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740998.1_2939	90.943	265	265
WP_036062289.1	lcl|NZ_JADDVG010000002.1_cds_WP_002742191.1_1393	43.725	247	265
WP_004448469.1	lcl|NZ_JADDVG010000006.1_cds_WP_032853071.1_2940	94.839	310	310
WP_004448469.1	lcl|NZ_JADDVG010000036.1_cds_WP_002741402.1_1761	36.184	304	310
WP_004448469.1	lcl|NZ_JADDVG010000019.1_cds_WP_002727287.1_692	26.897	290	310
WP_004448469.1	lcl|NZ_JADDVG010000003.1_cds_WP_002727177.1_1953	28.571	133	310
WP_004448469.1	lcl|NZ_JADDVG010000006.1_cds_WP_032853071.1_2940	94.839	310	310
WP_004448469.1	lcl|NZ_JADDVG010000036.1_cds_WP_002741402.1_1761	36.184	304	310
WP_004448469.1	lcl|NZ_JADDVG010000019.1_cds_WP_002727287.1_692	26.897	290	310
WP_004448469.1	lcl|NZ_JADDVG010000003.1_cds_WP_002727177.1_1953	28.571	133	310
WP_004448471.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740848.1_2941	95.833	264	264
WP_004421278.1	lcl|NZ_JADDVG010000006.1_cds_WP_032853450.1_2942	95.385	130	130
WP_004448460.1	lcl|NZ_JADDVG010000006.1_cds_WP_004777167.1_2943	95.652	138	140
WP_004448460.1	lcl|NZ_JADDVG010000019.1_cds_WP_026054147.1_683	40.000	60	140
WP_004448464.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740917.1_2944	96.833	221	221
WP_004448464.1	lcl|NZ_JADDVG010000017.1_cds_WP_011671435.1_577	26.923	78	221
WP_004448464.1	lcl|NZ_JADDVG010000040.1_cds_WP_002727076.1_2041	28.037	107	221
WP_232724681.1	lcl|NZ_JADDVG010000006.1_cds_IP943_RS17080_2945	80.435	92	115
WP_243817857.1	lcl|NZ_JADDVG010000006.1_cds_IP943_RS17080_2945	83.333	42	59
WP_004421412.1	lcl|NZ_JADDVG010000017.1_cds_WP_002727846.1_571	32.576	132	177
WP_004448479.1	lcl|NZ_JADDVG010000006.1_cds_WP_002740977.1_2956	33.161	386	406
