WP_000340715.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614501.1_3184	89.535	86	106
WP_004421326.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004494857.1_3183	91.290	310	314
WP_004421326.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497949.1_3136	22.662	278	314
WP_004421326.1	lcl|NZ_JAMKEM010000007.1_cds_WP_002615921.1_3618	25.387	323	314
WP_004421326.1	lcl|NZ_JAMKEM010000002.1_cds_WP_004499129.1_1526	24.483	290	314
WP_004421326.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614506.1_3134	23.009	226	314
WP_004421326.1	lcl|NZ_JAMKEM010000034.1_cds_M9Y82_RS15875_2527	24.896	241	314
WP_004448470.1	lcl|NZ_JAMKEM010000002.1_cds_WP_002630958.1_1419	34.247	146	185
WP_004448470.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004498097.1_3153	33.898	177	185
WP_004448459.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497949.1_3136	32.087	321	329
WP_004448459.1	lcl|NZ_JAMKEM010000007.1_cds_WP_002615921.1_3618	31.429	315	329
WP_004448459.1	lcl|NZ_JAMKEM010000002.1_cds_WP_004499129.1_1526	30.240	334	329
WP_004448459.1	lcl|NZ_JAMKEM010000034.1_cds_M9Y82_RS15875_2527	31.494	308	329
WP_004448459.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614506.1_3134	30.164	305	329
WP_004448459.1	lcl|NZ_JAMKEM010000019.1_cds_WP_004495323.1_1246	30.094	319	329
WP_004448459.1	lcl|NZ_JAMKEM010000042.1_cds_WP_004495537.1_2959	26.488	336	329
WP_004448459.1	lcl|NZ_JAMKEM010000034.1_cds_WP_004495465.1_2524	29.412	323	329
WP_004448459.1	lcl|NZ_JAMKEM010000017.1_cds_WP_002619620.1_1038	26.549	339	329
WP_004448459.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004494857.1_3183	27.778	252	329
WP_004448459.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614509.1_3132	27.899	276	329
WP_004448459.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004496193.1_2225	27.757	263	329
WP_004448459.1	lcl|NZ_JAMKEM010000001.1_cds_WP_016760974.1_198	23.171	328	329
WP_004448459.1	lcl|NZ_JAMKEM010000051.1_cds_WP_004495316.1_3300	28.235	170	329
WP_004421408.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497932.1_3135	26.016	246	267
WP_004421408.1	lcl|NZ_JAMKEM010000006.1_cds_WP_250185006.1_3404	29.442	197	267
WP_004421408.1	lcl|NZ_JAMKEM010000002.1_cds_WP_002620407.1_1525	26.842	190	267
WP_004421408.1	lcl|NZ_JAMKEM010000042.1_cds_M9Y82_RS17370_2958	25.000	188	267
WP_004421408.1	lcl|NZ_JAMKEM010000013.1_cds_WP_026054267.1_707	33.333	102	267
WP_004448480.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004503246.1_2294	26.524	328	510
WP_004448480.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004496228.1_2293	30.435	92	510
WP_004448480.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004503246.1_2294	26.524	328	510
WP_004448480.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004496228.1_2293	30.435	92	510
WP_036062285.1	lcl|NZ_JAMKEM010000034.1_cds_M9Y82_RS15875_2527	27.675	271	330
WP_036062285.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497949.1_3136	23.636	275	330
WP_036062285.1	lcl|NZ_JAMKEM010000007.1_cds_WP_002615921.1_3618	28.261	276	330
WP_036062285.1	lcl|NZ_JAMKEM010000002.1_cds_WP_004499129.1_1526	24.398	332	330
