WP_000340715.1	lcl|NZ_AHOE02000008.1_cds_WP_004462903.1_3099	95.349	86	106
WP_004421326.1	lcl|NZ_AHOE02000008.1_cds_WP_004464977.1_3098	92.903	310	314
WP_004421326.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	25.697	323	314
WP_004421326.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	22.662	278	314
WP_004421326.1	lcl|NZ_AHOE02000028.1_cds_WP_004465002.1_1829	23.913	230	314
WP_004421326.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	23.793	290	314
WP_004421326.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	21.649	194	314
WP_004421326.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	24.074	216	314
WP_004448470.1	lcl|NZ_AHOE02000028.1_cds_WP_004475196.1_1848	35.593	177	185
WP_004448470.1	lcl|NZ_AHOE02000056.1_cds_WP_004477391.1_340	33.562	146	185
WP_004448459.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	32.087	321	329
WP_004448459.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	30.476	315	329
WP_004448459.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	32.476	311	329
WP_004448459.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	31.045	335	329
WP_004448459.1	lcl|NZ_AHOE02000028.1_cds_WP_004465002.1_1829	30.164	305	329
WP_004448459.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	30.650	323	329
WP_004448459.1	lcl|NZ_AHOE02000053.1_cds_WP_004467290.1_570	29.412	323	329
WP_004448459.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	26.979	341	329
WP_004448459.1	lcl|NZ_AHOE02000031.1_cds_WP_032917901.1_1516	25.959	339	329
WP_004448459.1	lcl|NZ_AHOE02000008.1_cds_WP_004464977.1_3098	25.397	315	329
WP_004448459.1	lcl|NZ_AHOE02000024.1_cds_WP_004470510.1_2178	27.652	264	329
WP_004448459.1	lcl|NZ_AHOE02000028.1_cds_WP_004465101.1_1827	26.449	276	329
WP_004448459.1	lcl|NZ_AHOE02000031.1_cds_WP_004476667.1_1575	28.824	170	329
WP_004448459.1	lcl|NZ_AHOE02000025.1_cds_WP_004476349.1_2163	23.636	330	329
WP_004421408.1	lcl|NZ_AHOE02000028.1_cds_WP_004475169.1_1830	26.423	246	267
WP_004421408.1	lcl|NZ_AHOE02000066.1_cds_WP_004477560.1_82	35.455	110	267
WP_004421408.1	lcl|NZ_AHOE02000028.1_cds_WP_004476528.1_1806	26.842	190	267
WP_004421408.1	lcl|NZ_AHOE02000053.1_cds_WP_082287953.1_603	38.372	86	267
WP_004421408.1	lcl|NZ_AHOE02000017.1_cds_WP_004476073.1_2504	25.389	193	267
WP_004448480.1	lcl|NZ_AHOE02000011.1_cds_WP_004463881.1_2717	27.523	327	510
WP_004448480.1	lcl|NZ_AHOE02000011.1_cds_WP_004460640.1_2716	32.609	92	510
WP_004448480.1	lcl|NZ_AHOE02000011.1_cds_WP_004463881.1_2717	27.523	327	510
WP_004448480.1	lcl|NZ_AHOE02000011.1_cds_WP_004460640.1_2716	32.609	92	510
WP_036062285.1	lcl|NZ_AHOE02000053.1_cds_WP_004461234.1_573	26.374	273	330
WP_036062285.1	lcl|NZ_AHOE02000028.1_cds_WP_004464967.1_1831	23.723	274	330
WP_036062285.1	lcl|NZ_AHOE02000030.1_cds_WP_004476620.1_1627	28.623	276	330
WP_036062285.1	lcl|NZ_AHOE02000028.1_cds_WP_004476514.1_1807	26.048	334	330
WP_036062285.1	lcl|NZ_AHOE02000031.1_cds_WP_032917901.1_1516	27.027	222	330
WP_036062285.1	lcl|NZ_AHOE02000025.1_cds_WP_004476349.1_2163	25.926	243	330
WP_036062285.1	lcl|NZ_AHOE02000035.1_cds_WP_004476867.1_1261	29.675	246	330
WP_036062285.1	lcl|NZ_AHOE02000017.1_cds_WP_004468319.1_2503	24.460	139	330
WP_036062285.1	lcl|NZ_AHOE02000024.1_cds_WP_004470510.1_2178	28.462	130	330
WP_004448474.1	lcl|NZ_AHOE02000028.1_cds_WP_032917806.1_1815	32.558	344	366
