WP_000340715.1	lcl|NZ_AHOF02000003.1_cds_WP_004462903.1_2898	95.349	86	106
WP_004421326.1	lcl|NZ_AHOF02000003.1_cds_WP_004477867.1_2899	92.357	314	314
WP_004421326.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	25.697	323	314
WP_004421326.1	lcl|NZ_AHOF02000003.1_cds_WP_004477761.1_2919	21.300	277	314
WP_004421326.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	24.206	252	314
WP_004421326.1	lcl|NZ_AHOF02000003.1_cds_WP_004468319.1_2819	21.649	194	314
WP_004421326.1	lcl|NZ_AHOF02000026.1_cds_WP_004461234.1_425	24.074	216	314
WP_004448470.1	lcl|NZ_AHOF02000003.1_cds_WP_004460143.1_3506	33.562	146	185
WP_004448459.1	lcl|NZ_AHOF02000003.1_cds_WP_004462894.1_2903	31.845	336	329
WP_004448459.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	30.159	315	329
WP_004448459.1	lcl|NZ_AHOF02000003.1_cds_WP_004477761.1_2919	31.438	299	329
WP_004448459.1	lcl|NZ_AHOF02000026.1_cds_WP_004461234.1_425	32.476	311	329
WP_004448459.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	29.641	334	329
WP_004448459.1	lcl|NZ_AHOF02000019.1_cds_WP_004478640.1_1590	30.650	323	329
WP_004448459.1	lcl|NZ_AHOF02000026.1_cds_WP_004467290.1_428	29.412	323	329
WP_004448459.1	lcl|NZ_AHOF02000003.1_cds_WP_004468319.1_2819	26.979	341	329
WP_004448459.1	lcl|NZ_AHOF02000003.1_cds_WP_004477938.1_2953	24.742	291	329
WP_004448459.1	lcl|NZ_AHOF02000018.1_cds_WP_032920079.1_1871	25.959	339	329
WP_004448459.1	lcl|NZ_AHOF02000003.1_cds_WP_004477867.1_2899	25.397	315	329
WP_004448459.1	lcl|NZ_AHOF02000003.1_cds_WP_004472277.1_2961	27.083	240	329
WP_004448459.1	lcl|NZ_AHOF02000003.1_cds_WP_004477864.1_3311	27.652	264	329
WP_004448459.1	lcl|NZ_AHOF02000001.1_cds_WP_004472818.1_3600	28.235	170	329
WP_004448459.1	lcl|NZ_AHOF02000001.1_cds_WP_004477645.1_3693	23.636	330	329
WP_004448459.1	lcl|NZ_AHOF02000003.1_cds_WP_004477807.1_2951	29.885	174	329
WP_004421408.1	lcl|NZ_AHOF02000003.1_cds_WP_004462133.1_2924	26.630	184	267
WP_004421408.1	lcl|NZ_AHOF02000003.1_cds_WP_004477718.1_2950	26.442	208	267
WP_004421408.1	lcl|NZ_AHOF02000003.1_cds_WP_004474348.1_2786	35.455	110	267
WP_004421408.1	lcl|NZ_AHOF02000003.1_cds_WP_004478027.1_2980	26.842	190	267
WP_004421408.1	lcl|NZ_AHOF02000019.1_cds_WP_016754360.1_1801	37.209	86	267
WP_004421408.1	lcl|NZ_AHOF02000003.1_cds_WP_004477855.1_2820	25.389	193	267
WP_004448480.1	lcl|NZ_AHOF02000023.1_cds_WP_004463881.1_869	27.523	327	510
WP_004448480.1	lcl|NZ_AHOF02000023.1_cds_WP_004460640.1_870	32.609	92	510
WP_004448480.1	lcl|NZ_AHOF02000023.1_cds_WP_004463881.1_869	27.523	327	510
WP_004448480.1	lcl|NZ_AHOF02000023.1_cds_WP_004460640.1_870	32.609	92	510
WP_036062285.1	lcl|NZ_AHOF02000026.1_cds_WP_004461234.1_425	26.374	273	330
WP_036062285.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	28.623	276	330
WP_036062285.1	lcl|NZ_AHOF02000003.1_cds_WP_004477761.1_2919	25.362	276	330
WP_036062285.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	27.044	318	330
WP_036062285.1	lcl|NZ_AHOF02000018.1_cds_WP_032920079.1_1871	27.027	222	330
WP_036062285.1	lcl|NZ_AHOF02000001.1_cds_WP_004477645.1_3693	25.926	243	330
WP_036062285.1	lcl|NZ_AHOF02000003.1_cds_WP_004462894.1_2903	27.586	232	330
WP_036062285.1	lcl|NZ_AHOF02000019.1_cds_WP_004478640.1_1590	29.675	246	330
WP_036062285.1	lcl|NZ_AHOF02000003.1_cds_WP_004468319.1_2819	24.460	139	330
WP_036062285.1	lcl|NZ_AHOF02000003.1_cds_WP_004477938.1_2953	24.164	269	330
WP_036062285.1	lcl|NZ_AHOF02000003.1_cds_WP_004477864.1_3311	28.462	130	330
WP_036062285.1	lcl|NZ_AHOF02000003.1_cds_WP_004477867.1_2899	22.630	327	330
WP_004448474.1	lcl|NZ_AHOF02000003.1_cds_WP_004462146.1_2972	32.558	344	366
WP_004448474.1	lcl|NZ_AHOF02000003.1_cds_WP_004466571.1_2779	28.457	376	366
WP_004448474.1	lcl|NZ_AHOF02000003.1_cds_WP_004477795.1_2931	31.921	354	366
WP_004448474.1	lcl|NZ_AHOF02000009.1_cds_WP_004465893.1_2594	30.641	359	366
WP_004448474.1	lcl|NZ_AHOF02000003.1_cds_WP_004462128.1_2920	25.698	358	366
WP_004448474.1	lcl|NZ_AHOF02000018.1_cds_WP_004460480.1_1872	32.447	188	366
WP_004448477.1	lcl|NZ_AHOF02000003.1_cds_WP_004462146.1_2972	35.714	350	367
WP_004448477.1	lcl|NZ_AHOF02000009.1_cds_WP_004465893.1_2594	33.245	379	367
WP_004448477.1	lcl|NZ_AHOF02000003.1_cds_WP_004477795.1_2931	33.875	369	367
WP_004448477.1	lcl|NZ_AHOF02000003.1_cds_WP_004466571.1_2779	30.079	379	367
WP_004448477.1	lcl|NZ_AHOF02000003.1_cds_WP_004462128.1_2920	27.463	335	367
WP_004448477.1	lcl|NZ_AHOF02000018.1_cds_WP_004460480.1_1872	26.039	361	367
WP_004448477.1	lcl|NZ_AHOF02000003.1_cds_WP_032919800.1_3471	34.831	89	367
WP_036062289.1	lcl|NZ_AHOF02000009.1_cds_WP_004457662.1_2540	44.939	247	265
WP_004448469.1	lcl|NZ_AHOF02000023.1_cds_WP_004479025.1_824	36.271	295	310
WP_004448469.1	lcl|NZ_AHOF02000014.1_cds_WP_004478413.1_2151	26.460	291	310
WP_004448469.1	lcl|NZ_AHOF02000003.1_cds_WP_004462208.1_3279	27.820	133	310
