WP_000340715.1	lcl|NZ_VWNG01000009.1_cds_WP_000340715.1_3323	100.000	86	106
WP_004421326.1	lcl|NZ_VWNG01000009.1_cds_WP_000410273.1_3322	94.268	314	314
WP_004421326.1	lcl|NZ_VWNG01000009.1_cds_WP_192486369.1_3301	55.556	63	314
WP_004421326.1	lcl|NZ_VWNG01000009.1_cds_WP_000744700.1_1170	25.926	324	314
WP_004421326.1	lcl|NZ_VWNG01000009.1_cds_WP_000646251.1_3319	26.119	268	314
WP_004421326.1	lcl|NZ_VWNG01000009.1_cds_WP_192486367.1_3292	24.823	282	314
WP_004421326.1	lcl|NZ_VWNG01000009.1_cds_WP_000723090.1_3239	22.917	288	314
WP_004421326.1	lcl|NZ_VWNG01000009.1_cds_WP_001067557.1_3316	25.000	328	314
WP_243817859.1	lcl|NZ_VWNG01000009.1_cds_WP_000604524.1_3321	90.685	365	365
WP_004448470.1	lcl|NZ_VWNG01000009.1_cds_WP_000884059.1_3320	96.196	184	185
WP_004448470.1	lcl|NZ_VWNG01000009.1_cds_WP_000351733.1_2910	39.286	140	185
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_000646251.1_3319	96.657	329	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_000744700.1_1170	32.698	315	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_192486367.1_3292	31.962	316	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_000723090.1_3239	30.448	335	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_001984071.1_790	31.270	307	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_000649923.1_1329	30.031	323	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_000709513.1_801	29.102	323	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_000601375.1_3265	25.333	300	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_000688695.1_770	29.197	274	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_001067557.1_3316	29.804	255	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_000475904.1_3256	27.899	276	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_000410273.1_3322	25.633	316	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_001074784.1_2705	28.302	265	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_192486131.1_1045	26.378	254	329
WP_004448459.1	lcl|NZ_VWNG01000009.1_cds_WP_000487322.1_3267	27.744	328	329
WP_004421408.1	lcl|NZ_VWNG01000009.1_cds_WP_000774262.1_3318	94.382	267	267
WP_004421408.1	lcl|NZ_VWNG01000009.1_cds_WP_000859505.1_3268	27.885	208	267
WP_004421408.1	lcl|NZ_VWNG01000009.1_cds_WP_000800438.1_3287	26.702	191	267
WP_004421408.1	lcl|NZ_VWNG01000009.1_cds_WP_000842260.1_3238	26.842	190	267
WP_004421408.1	lcl|NZ_VWNG01000009.1_cds_WP_000667727.1_748	33.636	110	267
WP_004421408.1	lcl|NZ_VWNG01000009.1_cds_WP_000805357.1_1549	33.333	102	267
WP_004448480.1	lcl|NZ_VWNG01000009.1_cds_WP_000612797.1_3317	95.490	510	510
WP_004448480.1	lcl|NZ_VWNG01000009.1_cds_WP_000291586.1_2629	27.077	325	510
WP_004448480.1	lcl|NZ_VWNG01000009.1_cds_WP_000364507.1_2630	31.111	90	510
WP_004448480.1	lcl|NZ_VWNG01000009.1_cds_WP_000612797.1_3317	95.490	510	510
WP_004448480.1	lcl|NZ_VWNG01000009.1_cds_WP_000291586.1_2629	27.077	325	510
WP_004448480.1	lcl|NZ_VWNG01000009.1_cds_WP_000364507.1_2630	31.111	90	510
WP_036062285.1	lcl|NZ_VWNG01000009.1_cds_WP_001067557.1_3316	96.667	330	330
WP_036062285.1	lcl|NZ_VWNG01000009.1_cds_WP_000646251.1_3319	29.316	307	330
WP_036062285.1	lcl|NZ_VWNG01000009.1_cds_WP_192486367.1_3292	27.068	266	330
WP_036062285.1	lcl|NZ_VWNG01000009.1_cds_WP_001984071.1_790	25.368	272	330
WP_036062285.1	lcl|NZ_VWNG01000009.1_cds_WP_000744700.1_1170	26.582	316	330
WP_036062285.1	lcl|NZ_VWNG01000009.1_cds_WP_192486131.1_1045	29.218	243	330
WP_036062285.1	lcl|NZ_VWNG01000009.1_cds_WP_000723090.1_3239	24.324	333	330
WP_036062285.1	lcl|NZ_VWNG01000009.1_cds_WP_000649923.1_1329	29.688	256	330
WP_036062285.1	lcl|NZ_VWNG01000009.1_cds_WP_000688695.1_770	26.244	221	330
WP_036062285.1	lcl|NZ_VWNG01000009.1_cds_WP_000601375.1_3265	27.273	275	330
WP_004448474.1	lcl|NZ_VWNG01000009.1_cds_WP_001198107.1_3315	95.628	366	366
WP_004448474.1	lcl|NZ_VWNG01000009.1_cds_WP_000608292.1_3314	40.437	366	366
WP_004448474.1	lcl|NZ_VWNG01000009.1_cds_WP_025185598.1_3245	33.705	359	366
WP_004448474.1	lcl|NZ_VWNG01000009.1_cds_WP_061250291.1_754	27.441	379	366
WP_004448474.1	lcl|NZ_VWNG01000009.1_cds_WP_000346036.1_3284	27.809	356	366
WP_004448474.1	lcl|NZ_VWNG01000009.1_cds_WP_000582222.1_3303	32.295	353	366
WP_004448474.1	lcl|NZ_VWNG01000009.1_cds_WP_000538758.1_1712	29.972	357	366
WP_004448474.1	lcl|NZ_VWNG01000009.1_cds_WP_000947842.1_3291	27.168	346	366
WP_004448474.1	lcl|NZ_VWNG01000009.1_cds_WP_001982414.1_674	31.579	190	366
WP_004448477.1	lcl|NZ_VWNG01000009.1_cds_WP_000608292.1_3314	95.095	367	367
WP_004448477.1	lcl|NZ_VWNG01000009.1_cds_WP_001198107.1_3315	39.726	365	367
WP_004448477.1	lcl|NZ_VWNG01000009.1_cds_WP_025185598.1_3245	36.314	369	367
WP_004448477.1	lcl|NZ_VWNG01000009.1_cds_WP_000538758.1_1712	31.915	376	367
WP_004448477.1	lcl|NZ_VWNG01000009.1_cds_WP_000582222.1_3303	34.463	354	367
WP_004448477.1	lcl|NZ_VWNG01000009.1_cds_WP_061250291.1_754	30.423	378	367
WP_004448477.1	lcl|NZ_VWNG01000009.1_cds_WP_000346036.1_3284	24.725	364	367
WP_004448477.1	lcl|NZ_VWNG01000009.1_cds_WP_000947842.1_3291	25.843	356	367
WP_004448477.1	lcl|NZ_VWNG01000009.1_cds_WP_001982414.1_674	24.931	361	367
WP_004448462.1	lcl|NZ_VWNG01000009.1_cds_WP_000689744.1_3313	89.154	544	544
WP_004448462.1	lcl|NZ_VWNG01000009.1_cds_WP_000689744.1_3313	89.154	544	544
WP_036062289.1	lcl|NZ_VWNG01000009.1_cds_WP_000342716.1_3312	92.453	265	265
WP_036062289.1	lcl|NZ_VWNG01000009.1_cds_WP_001002663.1_2013	45.679	243	265
WP_004448469.1	lcl|NZ_VWNG01000009.1_cds_WP_002130260.1_3311	91.935	310	310
WP_004448469.1	lcl|NZ_VWNG01000009.1_cds_WP_002118630.1_2450	35.855	304	310
WP_004448469.1	lcl|NZ_VWNG01000009.1_cds_WP_001183723.1_1972	28.295	258	310
WP_004448469.1	lcl|NZ_VWNG01000009.1_cds_WP_000279894.1_2984	27.068	133	310
WP_004448469.1	lcl|NZ_VWNG01000009.1_cds_WP_002130260.1_3311	91.935	310	310
WP_004448469.1	lcl|NZ_VWNG01000009.1_cds_WP_002118630.1_2450	35.855	304	310
WP_004448469.1	lcl|NZ_VWNG01000009.1_cds_WP_001183723.1_1972	28.295	258	310
WP_004448469.1	lcl|NZ_VWNG01000009.1_cds_WP_000279894.1_2984	27.068	133	310
WP_004448471.1	lcl|NZ_VWNG01000009.1_cds_WP_000479982.1_3310	95.076	264	264
WP_004421278.1	lcl|NZ_VWNG01000009.1_cds_WP_000715955.1_3309	93.023	129	130
WP_004448460.1	lcl|NZ_VWNG01000009.1_cds_WP_001088861.1_3308	95.652	138	140
WP_004448460.1	lcl|NZ_VWNG01000002.1_cds_WP_002069656.1_3559	41.071	56	140
WP_004448464.1	lcl|NZ_VWNG01000009.1_cds_WP_000517243.1_3307	94.570	221	221
WP_004448464.1	lcl|NZ_VWNG01000009.1_cds_WP_001082178.1_1199	28.205	78	221
WP_004448464.1	lcl|NZ_VWNG01000009.1_cds_WP_001069832.1_2431	28.440	109	221
WP_004421412.1	lcl|NZ_VWNG01000009.1_cds_WP_061261804.1_3305	80.000	175	177
WP_004421412.1	lcl|NZ_VWNG01000009.1_cds_WP_001206947.1_1207	32.576	132	177
WP_004448479.1	lcl|NZ_VWNG01000009.1_cds_WP_061261803.1_3304	81.704	399	406
WP_004448479.1	lcl|NZ_VWNG01000009.1_cds_WP_061234268.1_3306	24.129	402	406
WP_004448479.1	lcl|NZ_VWNG01000009.1_cds_WP_000347675.1_2430	26.457	223	406
WP_004448479.1	lcl|NZ_VWNG01000009.1_cds_WP_000661932.1_3271	27.007	137	406
WP_004448479.1	lcl|NZ_VWNG01000009.1_cds_WP_001082178.1_1199	26.829	164	406
WP_004448466.1	lcl|NZ_VWNG01000009.1_cds_WP_000582222.1_3303	92.997	357	361
WP_004448466.1	lcl|NZ_VWNG01000009.1_cds_WP_000608292.1_3314	41.485	229	361
WP_004448466.1	lcl|NZ_VWNG01000009.1_cds_WP_061250291.1_754	30.105	382	361
WP_004448466.1	lcl|NZ_VWNG01000009.1_cds_WP_000947842.1_3291	30.032	313	361
WP_004448466.1	lcl|NZ_VWNG01000009.1_cds_WP_001198107.1_3315	31.233	365	361
WP_004448466.1	lcl|NZ_VWNG01000009.1_cds_WP_025185598.1_3245	32.157	255	361
WP_004448466.1	lcl|NZ_VWNG01000009.1_cds_WP_001982414.1_674	26.558	369	361
WP_004448466.1	lcl|NZ_VWNG01000009.1_cds_WP_000346036.1_3284	29.344	259	361
WP_004448466.1	lcl|NZ_VWNG01000009.1_cds_WP_000538758.1_1712	29.885	261	361
WP_004421447.1	lcl|NZ_VWNG01000009.1_cds_WP_000344487.1_3302	87.338	308	308
WP_004421447.1	lcl|NZ_VWNG01000009.1_cds_WP_000344487.1_3302	87.338	308	308
WP_004448475.1	lcl|NZ_VWNG01000009.1_cds_WP_020784367.1_3299	30.352	369	399
WP_243817856.1	lcl|NZ_VWNG01000009.1_cds_WP_100220167.1_79	96.073	382	382
WP_243817856.1	lcl|NZ_VWNG01000004.1_cds_WP_192485962.1_3920	96.073	382	382
WP_243817856.1	lcl|NZ_VWNG01000009.1_cds_WP_001034677.1_3156	96.073	382	382
WP_243817856.1	lcl|NZ_VWNG01000009.1_cds_WP_100218943.1_2065	95.812	382	382
WP_243817856.1	lcl|NZ_VWNG01000009.1_cds_WP_100218943.1_2031	95.812	382	382
WP_243817856.1	lcl|NZ_VWNG01000009.1_cds_WP_100218943.1_1387	95.812	382	382
WP_243817856.1	lcl|NZ_VWNG01000009.1_cds_WP_100218943.1_1044	95.812	382	382
WP_243817856.1	lcl|NZ_VWNG01000009.1_cds_WP_100218943.1_850	95.812	382	382
WP_243817856.1	lcl|NZ_VWNG01000009.1_cds_WP_100218943.1_531	95.812	382	382
WP_243817856.1	lcl|NZ_VWNG01000006.1_cds_F1631_RS02550_3999	97.315	298	382
WP_243817856.1	lcl|NZ_VWNG01000006.1_cds_F1631_RS02550_3999	88.333	60	382
WP_243817856.1	lcl|NZ_VWNG01000003.1_cds_F1631_RS01580_3799	64.921	382	382
WP_243817856.1	lcl|NZ_VWNG01000003.1_cds_F1631_RS01580_3799	61.538	26	382
WP_243817856.1	lcl|NZ_VWNG01000009.1_cds_F1631_RS16960_2771	72.222	108	382
WP_243817856.1	lcl|NZ_VWNG01000009.1_cds_F1631_RS16960_2771	52.941	119	382
