WP_000340715.1	lcl|NZ_JQPX01000126.1_cds_WP_000340715.1_3177	100.000	86	106
WP_004421326.1	lcl|NZ_JQPX01000126.1_cds_WP_000410273.1_3176	94.268	314	314
WP_004421326.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	25.926	324	314
WP_004421326.1	lcl|NZ_JQPX01000126.1_cds_WP_000646251.1_3173	26.119	268	314
WP_004421326.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	22.917	288	314
WP_243817859.1	lcl|NZ_JQPX01000126.1_cds_WP_000604527.1_3175	90.411	365	365
WP_004448470.1	lcl|NZ_JQPX01000126.1_cds_WP_000884059.1_3174	96.196	184	185
WP_004448470.1	lcl|NZ_JQPX01000040.1_cds_WP_000351733.1_1222	39.286	140	185
WP_004448459.1	lcl|NZ_JQPX01000126.1_cds_WP_000646251.1_3173	96.657	329	329
WP_004448459.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	32.381	315	329
WP_004448459.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	30.448	335	329
WP_004448459.1	lcl|NZ_JQPX01000102.1_cds_WP_173645299.1_2754	31.270	307	329
WP_004448459.1	lcl|NZ_JQPX01000096.1_cds_WP_000649923.1_2636	30.031	323	329
WP_004448459.1	lcl|NZ_JQPX01000008.1_cds_WP_000709513.1_75	29.102	323	329
WP_004448459.1	lcl|NZ_JQPX01000102.1_cds_WP_000688696.1_2775	29.197	274	329
WP_004448459.1	lcl|NZ_JQPX01000126.1_cds_WP_061243501.1_3170	29.804	255	329
WP_004448459.1	lcl|NZ_JQPX01000088.1_cds_WP_000475901.1_2481	27.692	260	329
WP_004448459.1	lcl|NZ_JQPX01000126.1_cds_WP_000410273.1_3176	25.633	316	329
WP_004448459.1	lcl|NZ_JQPX01000092.1_cds_WP_001074781.1_2575	28.571	266	329
WP_004448459.1	lcl|NZ_JQPX01000072.1_cds_WP_001003555.1_2079	24.852	338	329
WP_004448459.1	lcl|NZ_JQPX01000126.1_cds_WP_000378097.1_3153	25.581	172	329
WP_004421408.1	lcl|NZ_JQPX01000126.1_cds_WP_000774260.1_3172	94.757	267	267
WP_004421408.1	lcl|NZ_JQPX01000088.1_cds_WP_000842260.1_2463	26.842	190	267
WP_004421408.1	lcl|NZ_JQPX01000156.1_cds_WP_000667727.1_3502	33.636	110	267
WP_004421408.1	lcl|NZ_JQPX01000177.1_cds_WP_000805357.1_3655	33.333	102	267
WP_004448480.1	lcl|NZ_JQPX01000126.1_cds_WP_000602734.1_3171	95.686	510	510
WP_004448480.1	lcl|NZ_JQPX01000022.1_cds_WP_061241742.1_698	27.077	325	510
WP_004448480.1	lcl|NZ_JQPX01000022.1_cds_WP_000364507.1_697	31.111	90	510
WP_004448480.1	lcl|NZ_JQPX01000126.1_cds_WP_000602734.1_3171	95.686	510	510
WP_004448480.1	lcl|NZ_JQPX01000022.1_cds_WP_061241742.1_698	27.077	325	510
WP_004448480.1	lcl|NZ_JQPX01000022.1_cds_WP_000364507.1_697	31.111	90	510
WP_036062285.1	lcl|NZ_JQPX01000126.1_cds_WP_061243501.1_3170	96.364	330	330
WP_036062285.1	lcl|NZ_JQPX01000126.1_cds_WP_000646251.1_3173	29.316	307	330
WP_036062285.1	lcl|NZ_JQPX01000102.1_cds_WP_173645299.1_2754	25.368	272	330
WP_036062285.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	26.582	316	330
WP_036062285.1	lcl|NZ_JQPX01000072.1_cds_WP_001003555.1_2079	29.218	243	330
WP_036062285.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	24.324	333	330
WP_036062285.1	lcl|NZ_JQPX01000096.1_cds_WP_000649923.1_2636	29.688	256	330
WP_036062285.1	lcl|NZ_JQPX01000102.1_cds_WP_000688696.1_2775	26.244	221	330
WP_004448474.1	lcl|NZ_JQPX01000126.1_cds_WP_061243499.1_3169	95.355	366	366
WP_004448474.1	lcl|NZ_JQPX01000126.1_cds_WP_000608294.1_3168	40.000	365	366
WP_004448474.1	lcl|NZ_JQPX01000088.1_cds_WP_010679520.1_2470	33.426	359	366
WP_004448474.1	lcl|NZ_JQPX01000126.1_cds_WP_000172660.1_3152	31.152	382	366
WP_004448474.1	lcl|NZ_JQPX01000146.1_cds_WP_001281953.1_3417	27.704	379	366
WP_004448474.1	lcl|NZ_JQPX01000134.1_cds_WP_061243570.1_3272	29.972	357	366
WP_004448474.1	lcl|NZ_JQPX01000010.1_cds_WP_001982414.1_117	31.579	190	366
WP_004448477.1	lcl|NZ_JQPX01000126.1_cds_WP_000608294.1_3168	95.368	367	367
WP_004448477.1	lcl|NZ_JQPX01000126.1_cds_WP_061243499.1_3169	39.726	365	367
WP_004448477.1	lcl|NZ_JQPX01000088.1_cds_WP_010679520.1_2470	36.314	369	367
WP_004448477.1	lcl|NZ_JQPX01000126.1_cds_WP_000172660.1_3152	32.682	358	367
WP_004448477.1	lcl|NZ_JQPX01000134.1_cds_WP_061243570.1_3272	31.915	376	367
WP_004448477.1	lcl|NZ_JQPX01000146.1_cds_WP_001281953.1_3417	30.423	378	367
WP_004448477.1	lcl|NZ_JQPX01000010.1_cds_WP_001982414.1_117	24.931	361	367
WP_004448462.1	lcl|NZ_JQPX01000126.1_cds_WP_061243498.1_3167	88.971	544	544
WP_004448462.1	lcl|NZ_JQPX01000126.1_cds_WP_061243498.1_3167	88.971	544	544
WP_036062289.1	lcl|NZ_JQPX01000126.1_cds_WP_000342716.1_3166	92.453	265	265
WP_036062289.1	lcl|NZ_JQPX01000085.1_cds_WP_061242885.1_2365	45.679	243	265
WP_004448469.1	lcl|NZ_JQPX01000126.1_cds_WP_002130260.1_3165	91.935	310	310
WP_004448469.1	lcl|NZ_JQPX01000079.1_cds_WP_000501205.1_2234	35.526	304	310
WP_004448469.1	lcl|NZ_JQPX01000066.1_cds_WP_001183714.1_1958	28.295	258	310
WP_004448469.1	lcl|NZ_JQPX01000064.1_cds_WP_020783254.1_1838	25.339	221	310
WP_004448469.1	lcl|NZ_JQPX01000126.1_cds_WP_002130260.1_3165	91.935	310	310
WP_004448469.1	lcl|NZ_JQPX01000079.1_cds_WP_000501205.1_2234	35.526	304	310
WP_004448469.1	lcl|NZ_JQPX01000066.1_cds_WP_001183714.1_1958	28.295	258	310
WP_004448469.1	lcl|NZ_JQPX01000064.1_cds_WP_020783254.1_1838	25.339	221	310
WP_004448471.1	lcl|NZ_JQPX01000126.1_cds_WP_061243496.1_3164	95.833	264	264
