WP_000340715.1	lcl|NZ_BFBB01000002.1_cds_WP_108973983.1_291	52.500	80	106
WP_004421326.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	25.000	280	314
WP_004421326.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	24.688	320	314
WP_004421326.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	23.490	298	314
WP_004421326.1	lcl|NZ_BFBB01000009.1_cds_WP_108978222.1_3353	25.000	188	314
WP_004421326.1	lcl|NZ_BFBB01000002.1_cds_WP_108973052.1_333	22.024	336	314
WP_004448470.1	lcl|NZ_BFBB01000002.1_cds_WP_108973424.1_522	35.119	168	185
WP_004448459.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	33.542	319	329
WP_004448459.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	31.546	317	329
WP_004448459.1	lcl|NZ_BFBB01000008.1_cds_WP_108977999.1_3213	32.588	313	329
WP_004448459.1	lcl|NZ_BFBB01000002.1_cds_WP_108973052.1_333	27.329	322	329
WP_004448459.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	30.462	325	329
WP_004448459.1	lcl|NZ_BFBB01000009.1_cds_WP_108978222.1_3353	29.912	341	329
WP_004448459.1	lcl|NZ_BFBB01000008.1_cds_WP_209452073.1_3040	29.206	315	329
WP_004448459.1	lcl|NZ_BFBB01000008.1_cds_WP_108977542.1_2699	27.864	323	329
WP_004448459.1	lcl|NZ_BFBB01000002.1_cds_WP_108973130.1_371	26.592	267	329
WP_004448459.1	lcl|NZ_BFBB01000009.1_cds_WP_244594481.1_3342	25.974	308	329
WP_004448459.1	lcl|NZ_BFBB01000001.1_cds_WP_108972444.1_35	26.693	251	329
WP_004421408.1	lcl|NZ_BFBB01000002.1_cds_WP_108973003.1_308	31.579	190	267
WP_004421408.1	lcl|NZ_BFBB01000002.1_cds_WP_108973247.1_431	26.119	268	267
WP_004421408.1	lcl|NZ_BFBB01000008.1_cds_WP_108977629.1_2792	24.051	237	267
WP_004421408.1	lcl|NZ_BFBB01000002.1_cds_WP_108972961.1_286	22.951	183	267
WP_004421408.1	lcl|NZ_BFBB01000009.1_cds_WP_108978223.1_3354	24.775	222	267
WP_004448480.1	lcl|NZ_BFBB01000002.1_cds_WP_167836895.1_545	28.280	343	510
WP_004448480.1	lcl|NZ_BFBB01000002.1_cds_WP_167836895.1_545	28.280	343	510
WP_036062285.1	lcl|NZ_BFBB01000002.1_cds_WP_108972993.1_303	26.199	271	330
WP_036062285.1	lcl|NZ_BFBB01000008.1_cds_WP_108977999.1_3213	26.351	296	330
WP_036062285.1	lcl|NZ_BFBB01000002.1_cds_WP_108972967.1_290	25.610	328	330
WP_036062285.1	lcl|NZ_BFBB01000008.1_cds_WP_108977869.1_3066	27.536	276	330
WP_036062285.1	lcl|NZ_BFBB01000008.1_cds_WP_209452073.1_3040	31.301	246	330
WP_036062285.1	lcl|NZ_BFBB01000008.1_cds_WP_108977925.1_3134	26.047	215	330
WP_036062285.1	lcl|NZ_BFBB01000009.1_cds_WP_108978222.1_3353	24.316	329	330
WP_036062285.1	lcl|NZ_BFBB01000008.1_cds_WP_108977542.1_2699	30.667	150	330
WP_004448474.1	lcl|NZ_BFBB01000002.1_cds_WP_108973054.1_334	35.000	360	366
WP_004448474.1	lcl|NZ_BFBB01000008.1_cds_WP_108977653.1_2821	28.497	386	366
WP_004448474.1	lcl|NZ_BFBB01000003.1_cds_WP_108974965.1_1284	28.329	353	366
WP_004448474.1	lcl|NZ_BFBB01000002.1_cds_WP_244594247.1_304	25.503	298	366
WP_004448474.1	lcl|NZ_BFBB01000003.1_cds_WP_108975400.1_1515	26.630	184	366
WP_004448477.1	lcl|NZ_BFBB01000002.1_cds_WP_108973054.1_334	36.464	362	367
WP_004448477.1	lcl|NZ_BFBB01000003.1_cds_WP_108974965.1_1284	31.579	342	367
WP_004448477.1	lcl|NZ_BFBB01000008.1_cds_WP_108977653.1_2821	30.663	362	367
WP_004448477.1	lcl|NZ_BFBB01000003.1_cds_WP_108975400.1_1515	26.197	355	367
WP_004448477.1	lcl|NZ_BFBB01000002.1_cds_WP_244594247.1_304	27.124	306	367
WP_004448477.1	lcl|NZ_BFBB01000008.1_cds_WP_108977849.1_3045	23.485	132	367
WP_036062289.1	lcl|NZ_BFBB01000003.1_cds_WP_108975489.1_1566	43.210	243	265
WP_004448469.1	lcl|NZ_BFBB01000008.1_cds_WP_108978041.1_3260	34.194	310	310
WP_004448469.1	lcl|NZ_BFBB01000007.1_cds_WP_108976690.1_2232	27.240	279	310
WP_004448469.1	lcl|NZ_BFBB01000002.1_cds_WP_108973305.1_461	25.564	133	310
WP_004448469.1	lcl|NZ_BFBB01000008.1_cds_WP_108978041.1_3260	34.194	310	310
WP_004448469.1	lcl|NZ_BFBB01000007.1_cds_WP_108976690.1_2232	27.240	279	310
WP_004448469.1	lcl|NZ_BFBB01000002.1_cds_WP_108973305.1_461	25.564	133	310
WP_004448460.1	lcl|NZ_BFBB01000007.1_cds_WP_108977120.1_2215	35.294	102	140
WP_004448460.1	lcl|NZ_BFBB01000008.1_cds_WP_108977788.1_2973	29.412	68	140
WP_004448464.1	lcl|NZ_BFBB01000004.1_cds_WP_108975905.1_1701	24.545	110	221
WP_004448464.1	lcl|NZ_BFBB01000009.1_cds_WP_108978370.1_3520	29.126	103	221
WP_004448464.1	lcl|NZ_BFBB01000009.1_cds_WP_108978351.1_3500	30.508	118	221
WP_004421412.1	lcl|NZ_BFBB01000008.1_cds_WP_108977707.1_2880	29.134	127	177
