WP_000340715.1	lcl|NZ_RQFN01000011.1_cds_WP_135568908.1_1671	61.538	78	106
WP_004421326.1	lcl|NZ_RQFN01000011.1_cds_WP_135568910.1_1672	80.968	310	314
WP_004421326.1	lcl|NZ_RQFN01000024.1_cds_WP_135573119.1_1090	26.837	313	314
WP_004421326.1	lcl|NZ_RQFN01000024.1_cds_WP_135573172.1_1117	23.457	324	314
WP_004421326.1	lcl|NZ_RQFN01000007.1_cds_WP_135568492.1_3312	22.872	188	314
WP_004421326.1	lcl|NZ_RQFN01000011.1_cds_WP_135569063.1_1752	27.315	216	314
WP_004421326.1	lcl|NZ_RQFN01000024.1_cds_WP_135572098.1_507	23.839	323	314
WP_243817859.1	lcl|NZ_RQFN01000011.1_cds_WP_135568914.1_1674	53.631	358	365
WP_004448470.1	lcl|NZ_RQFN01000011.1_cds_WP_135569690.1_2131	33.333	165	185
WP_004448459.1	lcl|NZ_RQFN01000024.1_cds_WP_135573172.1_1117	31.529	314	329
WP_004448459.1	lcl|NZ_RQFN01000011.1_cds_WP_135569063.1_1752	29.129	333	329
WP_004448459.1	lcl|NZ_RQFN01000024.1_cds_WP_135572098.1_507	29.773	309	329
WP_004448459.1	lcl|NZ_RQFN01000007.1_cds_WP_135568492.1_3312	29.032	341	329
WP_004448459.1	lcl|NZ_RQFN01000011.1_cds_WP_261637304.1_1716	29.073	313	329
WP_004448459.1	lcl|NZ_RQFN01000024.1_cds_WP_135572418.1_693	27.492	331	329
WP_004448459.1	lcl|NZ_RQFN01000024.1_cds_WP_135573119.1_1090	29.766	299	329
WP_004448459.1	lcl|NZ_RQFN01000011.1_cds_WP_135568977.1_1706	27.574	272	329
WP_004448459.1	lcl|NZ_RQFN01000011.1_cds_WP_135568910.1_1672	26.582	316	329
WP_004448459.1	lcl|NZ_RQFN01000011.1_cds_WP_135568953.1_1694	25.478	314	329
WP_004448459.1	lcl|NZ_RQFN01000011.1_cds_WP_135569009.1_1723	27.888	251	329
WP_004448459.1	lcl|NZ_RQFN01000024.1_cds_WP_135572557.1_770	28.175	252	329
WP_004448459.1	lcl|NZ_RQFN01000024.1_cds_WP_135573262.1_1171	31.176	170	329
WP_004448459.1	lcl|NZ_RQFN01000011.1_cds_WP_135569093.1_1767	24.906	265	329
WP_004448459.1	lcl|NZ_RQFN01000011.1_cds_WP_135568990.1_1713	32.051	156	329
WP_004448459.1	lcl|NZ_RQFN01000011.1_cds_WP_135569011.1_1724	20.635	252	329
WP_004448459.1	lcl|NZ_RQFN01000007.1_cds_WP_208652756.1_3301	24.351	308	329
WP_004448459.1	lcl|NZ_RQFN01000024.1_cds_WP_135573773.1_1454	26.404	178	329
WP_004448459.1	lcl|NZ_RQFN01000024.1_cds_WP_135572540.1_762	22.878	271	329
WP_004421408.1	lcl|NZ_RQFN01000011.1_cds_WP_135568967.1_1701	24.891	229	267
WP_004421408.1	lcl|NZ_RQFN01000011.1_cds_WP_135568994.1_1715	25.641	234	267
WP_004421408.1	lcl|NZ_RQFN01000011.1_cds_WP_135569153.1_1828	24.436	266	267
WP_004421408.1	lcl|NZ_RQFN01000024.1_cds_WP_135572287.1_617	29.651	172	267
WP_004421408.1	lcl|NZ_RQFN01000011.1_cds_WP_135569065.1_1753	24.615	195	267
WP_004421408.1	lcl|NZ_RQFN01000024.1_cds_WP_135572606.1_798	35.135	111	267
WP_004421408.1	lcl|NZ_RQFN01000007.1_cds_WP_135568493.1_3313	25.628	199	267
WP_004448480.1	lcl|NZ_RQFN01000011.1_cds_WP_135570942.1_2109	24.695	328	510
