WP_000340715.1	lcl|NZ_ANCE01000179.1_cds_WP_004753574.1_2885	94.186	86	106
WP_004421326.1	lcl|NZ_ANCE01000179.1_cds_WP_004766657.1_2884	94.268	314	314
WP_004421326.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	24.843	318	314
WP_004421326.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	25.926	324	314
WP_004421326.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	23.488	281	314
WP_243817859.1	lcl|NZ_ANCE01000179.1_cds_WP_004766736.1_2883	92.877	365	365
WP_004448470.1	lcl|NZ_ANCE01000179.1_cds_WP_004766667.1_2882	95.628	183	185
WP_004448470.1	lcl|NZ_ANCE01000190.1_cds_WP_004752075.1_3164	40.000	140	185
WP_004448459.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	96.353	329	329
WP_004448459.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	32.381	315	329
WP_004448459.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	30.746	335	329
WP_004448459.1	lcl|NZ_ANCE01000090.1_cds_WP_004766600.1_1424	33.010	309	329
WP_004448459.1	lcl|NZ_ANCE01000007.1_cds_WP_020762466.1_120	30.841	321	329
WP_004448459.1	lcl|NZ_ANCE01000090.1_cds_WP_004766610.1_1434	29.721	323	329
WP_004448459.1	lcl|NZ_ANCE01000185.1_cds_WP_004766589.1_2930	27.566	341	329
WP_004448459.1	lcl|NZ_ANCE01000179.1_cds_WP_004755319.1_2878	29.316	307	329
WP_004448459.1	lcl|NZ_ANCE01000068.1_cds_WP_020762909.1_952	27.536	276	329
WP_004448459.1	lcl|NZ_ANCE01000179.1_cds_WP_004766657.1_2884	24.843	318	329
WP_004448459.1	lcl|NZ_ANCE01000221.1_cds_WP_004766127.1_3743	28.090	267	329
WP_004448459.1	lcl|NZ_ANCE01000006.1_cds_WP_025183403.1_108	29.444	180	329
WP_004448459.1	lcl|NZ_ANCE01000106.1_cds_WP_004766563.1_1762	25.373	268	329
WP_004448459.1	lcl|NZ_ANCE01000068.1_cds_WP_025183468.1_982	25.000	172	329
WP_004448459.1	lcl|NZ_ANCE01000193.1_cds_WP_020764095.1_3264	27.094	203	329
WP_004421408.1	lcl|NZ_ANCE01000179.1_cds_WP_020763884.1_2880	95.131	267	267
WP_004421408.1	lcl|NZ_ANCE01000068.1_cds_WP_004766678.1_934	26.455	189	267
WP_004421408.1	lcl|NZ_ANCE01000102.1_cds_WP_020763320.1_1663	28.351	194	267
WP_004421408.1	lcl|NZ_ANCE01000142.1_cds_WP_016761591.1_2305	36.047	86	267
WP_004448480.1	lcl|NZ_ANCE01000179.1_cds_WP_016753424.1_2879	96.275	510	510
WP_004448480.1	lcl|NZ_ANCE01000221.1_cds_WP_004751764.1_3814	25.982	331	510
WP_004448480.1	lcl|NZ_ANCE01000221.1_cds_WP_004766128.1_3813	31.111	90	510
WP_004448480.1	lcl|NZ_ANCE01000179.1_cds_WP_016753424.1_2879	96.275	510	510
WP_004448480.1	lcl|NZ_ANCE01000221.1_cds_WP_004751764.1_3814	25.982	331	510
WP_004448480.1	lcl|NZ_ANCE01000221.1_cds_WP_004766128.1_3813	31.111	90	510
WP_036062285.1	lcl|NZ_ANCE01000179.1_cds_WP_004755319.1_2878	96.667	330	330
WP_036062285.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	27.869	305	330
WP_036062285.1	lcl|NZ_ANCE01000090.1_cds_WP_004766600.1_1424	25.830	271	330
WP_036062285.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	24.713	348	330
WP_036062285.1	lcl|NZ_ANCE01000006.1_cds_WP_025183403.1_108	28.033	239	330
WP_036062285.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	26.449	276	330
WP_036062285.1	lcl|NZ_ANCE01000007.1_cds_WP_020762466.1_120	29.020	255	330
WP_036062285.1	lcl|NZ_ANCE01000185.1_cds_WP_004766589.1_2930	25.339	221	330
WP_004448474.1	lcl|NZ_ANCE01000179.1_cds_WP_020763889.1_2877	96.995	366	366
WP_004448474.1	lcl|NZ_ANCE01000179.1_cds_WP_020763897.1_2876	39.891	366	366
WP_004448474.1	lcl|NZ_ANCE01000068.1_cds_WP_020762944.1_941	33.238	349	366
WP_004448474.1	lcl|NZ_ANCE01000102.1_cds_WP_004754030.1_1657	28.232	379	366
WP_004448474.1	lcl|NZ_ANCE01000068.1_cds_WP_020762896.1_981	31.675	382	366
WP_004448474.1	lcl|NZ_ANCE01000179.1_cds_WP_002733587.1_2866	32.213	357	366
WP_004448474.1	lcl|NZ_ANCE01000192.1_cds_WP_004778370.1_3253	30.252	357	366
WP_004448474.1	lcl|NZ_ANCE01000018.1_cds_WP_016761831.1_223	31.579	190	366
WP_004448477.1	lcl|NZ_ANCE01000179.1_cds_WP_020763897.1_2876	97.003	367	367
WP_004448477.1	lcl|NZ_ANCE01000179.1_cds_WP_020763889.1_2877	40.000	365	367
WP_004448477.1	lcl|NZ_ANCE01000068.1_cds_WP_020762944.1_941	35.608	337	367
WP_004448477.1	lcl|NZ_ANCE01000068.1_cds_WP_020762896.1_981	31.653	357	367
WP_004448477.1	lcl|NZ_ANCE01000192.1_cds_WP_004778370.1_3253	30.623	369	367
WP_004448477.1	lcl|NZ_ANCE01000179.1_cds_WP_002733587.1_2866	40.611	229	367
WP_004448477.1	lcl|NZ_ANCE01000102.1_cds_WP_004754030.1_1657	30.871	379	367
WP_004448477.1	lcl|NZ_ANCE01000018.1_cds_WP_016761831.1_223	24.654	361	367
WP_004448462.1	lcl|NZ_ANCE01000179.1_cds_WP_020763885.1_2875	92.279	544	544
WP_004448462.1	lcl|NZ_ANCE01000179.1_cds_WP_020763885.1_2875	92.279	544	544
WP_036062289.1	lcl|NZ_ANCE01000179.1_cds_WP_002740998.1_2874	90.943	265	265
WP_036062289.1	lcl|NZ_ANCE01000157.1_cds_WP_004755702.1_2558	46.154	247	265
WP_004448469.1	lcl|NZ_ANCE01000179.1_cds_WP_025183612.1_2873	95.161	310	310
WP_004448469.1	lcl|NZ_ANCE01000036.1_cds_WP_020762689.1_538	36.184	304	310
WP_004448469.1	lcl|NZ_ANCE01000087.1_cds_WP_004765094.1_1384	25.784	287	310
WP_004448469.1	lcl|NZ_ANCE01000006.1_cds_WP_004752420.1_58	26.316	133	310
WP_004448469.1	lcl|NZ_ANCE01000179.1_cds_WP_025183612.1_2873	95.161	310	310
WP_004448469.1	lcl|NZ_ANCE01000036.1_cds_WP_020762689.1_538	36.184	304	310
WP_004448469.1	lcl|NZ_ANCE01000087.1_cds_WP_004765094.1_1384	25.784	287	310
WP_004448469.1	lcl|NZ_ANCE01000006.1_cds_WP_004752420.1_58	26.316	133	310
WP_004448471.1	lcl|NZ_ANCE01000179.1_cds_WP_020763895.1_2872	96.212	264	264
WP_004421278.1	lcl|NZ_ANCE01000179.1_cds_WP_002733551.1_2871	96.154	130	130
WP_004448460.1	lcl|NZ_ANCE01000179.1_cds_WP_025183611.1_2870	94.928	138	140
WP_004448460.1	lcl|NZ_ANCE01000027.1_cds_WP_004756253.1_455	42.857	56	140
WP_004448464.1	lcl|NZ_ANCE01000179.1_cds_WP_025179404.1_2869	97.285	221	221
WP_004448464.1	lcl|NZ_ANCE01000081.1_cds_WP_004778873.1_1270	26.923	78	221
WP_004448464.1	lcl|NZ_ANCE01000083.1_cds_WP_004778427.1_1289	29.703	101	221
WP_243817858.1	lcl|NZ_ANCE01000150.1_cds_LEP1GSC008_RS1000000130620_2449	42.222	45	47
WP_004421412.1	lcl|NZ_ANCE01000179.1_cds_WP_020763886.1_2868	86.932	176	177
