WP_000340715.1	lcl|NZ_MTSS01000018.1_cds_WP_004462903.1_1229	95.349	86	106
WP_004421326.1	lcl|NZ_MTSS01000018.1_cds_WP_004472299.1_1228	92.903	310	314
WP_004421326.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	25.697	323	314
WP_004421326.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	25.746	268	314
WP_004421326.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	23.793	290	314
WP_004421326.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	21.649	194	314
WP_004421326.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	24.519	208	314
WP_243817859.1	lcl|NZ_MTSS01000018.1_cds_WP_004472260.1_1227	84.932	365	365
WP_004448470.1	lcl|NZ_MTSS01000018.1_cds_WP_004485986.1_1226	95.109	184	185
WP_004448470.1	lcl|NZ_MTSS01000005.1_cds_WP_004460143.1_2959	33.562	146	185
WP_004448459.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	93.598	328	329
WP_004448459.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	30.159	315	329
WP_004448459.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	31.045	335	329
WP_004448459.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	32.154	311	329
WP_004448459.1	lcl|NZ_MTSS01000002.1_cds_WP_004472946.1_1537	30.650	323	329
WP_004448459.1	lcl|NZ_MTSS01000017.1_cds_WP_004467290.1_1129	29.412	323	329
WP_004448459.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	26.979	341	329
WP_004448459.1	lcl|NZ_MTSS01000018.1_cds_WP_046951346.1_1222	30.980	255	329
WP_004448459.1	lcl|NZ_MTSS01000006.1_cds_WP_032917901.1_3032	25.959	339	329
WP_004448459.1	lcl|NZ_MTSS01000018.1_cds_WP_004472299.1_1228	25.397	315	329
WP_004448459.1	lcl|NZ_MTSS01000003.1_cds_WP_004464543.1_2238	27.652	264	329
WP_004448459.1	lcl|NZ_MTSS01000026.1_cds_WP_075979416.1_2033	26.667	240	329
WP_004448459.1	lcl|NZ_MTSS01000006.1_cds_WP_004472818.1_3083	28.235	170	329
WP_004448459.1	lcl|NZ_MTSS01000006.1_cds_WP_046951193.1_3172	24.354	271	329
WP_004448459.1	lcl|NZ_MTSS01000018.1_cds_WP_020783617.1_1201	23.256	172	329
WP_004421408.1	lcl|NZ_MTSS01000018.1_cds_WP_004472235.1_1224	91.011	267	267
WP_004421408.1	lcl|NZ_MTSS01000001.1_cds_WP_004477560.1_22	35.455	110	267
WP_004421408.1	lcl|NZ_MTSS01000026.1_cds_WP_004475142.1_2014	26.842	190	267
WP_004421408.1	lcl|NZ_MTSS01000007.1_cds_WP_016754360.1_3221	37.209	86	267
WP_004421408.1	lcl|NZ_MTSS01000001.1_cds_WP_075979564.1_54	25.389	193	267
WP_004448480.1	lcl|NZ_MTSS01000018.1_cds_WP_046951347.1_1223	95.294	510	510
WP_004448480.1	lcl|NZ_MTSS01000020.1_cds_WP_004473482.1_1648	27.523	327	510
WP_004448480.1	lcl|NZ_MTSS01000020.1_cds_WP_004460640.1_1649	32.609	92	510
WP_004448480.1	lcl|NZ_MTSS01000018.1_cds_WP_046951347.1_1223	95.294	510	510
WP_004448480.1	lcl|NZ_MTSS01000020.1_cds_WP_004473482.1_1648	27.523	327	510
WP_004448480.1	lcl|NZ_MTSS01000020.1_cds_WP_004460640.1_1649	32.609	92	510
WP_036062285.1	lcl|NZ_MTSS01000018.1_cds_WP_046951346.1_1222	95.758	330	330
WP_036062285.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	29.642	307	330
WP_036062285.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	26.007	273	330
WP_036062285.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	28.261	276	330
WP_036062285.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	25.749	334	330
WP_036062285.1	lcl|NZ_MTSS01000006.1_cds_WP_032917901.1_3032	27.027	222	330
WP_036062285.1	lcl|NZ_MTSS01000006.1_cds_WP_046951193.1_3172	25.926	243	330
WP_036062285.1	lcl|NZ_MTSS01000002.1_cds_WP_004472946.1_1537	29.675	246	330
WP_036062285.1	lcl|NZ_MTSS01000018.1_cds_WP_020783617.1_1201	26.000	150	330
WP_036062285.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	24.460	139	330
WP_036062285.1	lcl|NZ_MTSS01000003.1_cds_WP_004464543.1_2238	28.462	130	330
WP_004448474.1	lcl|NZ_MTSS01000018.1_cds_WP_004485964.1_1221	92.350	366	366
WP_004448474.1	lcl|NZ_MTSS01000018.1_cds_WP_004472364.1_1220	40.164	366	366
WP_004448474.1	lcl|NZ_MTSS01000026.1_cds_WP_004462146.1_2022	32.558	344	366
WP_004448474.1	lcl|NZ_MTSS01000001.1_cds_WP_004466571.1_16	28.457	376	366
WP_004448474.1	lcl|NZ_MTSS01000018.1_cds_WP_075979428.1_1200	31.675	382	366
WP_004448474.1	lcl|NZ_MTSS01000001.1_cds_WP_075979591.1_135	30.337	356	366
WP_004448474.1	lcl|NZ_MTSS01000006.1_cds_WP_004473876.1_3033	32.447	188	366
WP_004448477.1	lcl|NZ_MTSS01000018.1_cds_WP_004472364.1_1220	90.191	367	367
WP_004448477.1	lcl|NZ_MTSS01000018.1_cds_WP_004485964.1_1221	39.452	365	367
WP_004448477.1	lcl|NZ_MTSS01000026.1_cds_WP_004462146.1_2022	35.714	350	367
WP_004448477.1	lcl|NZ_MTSS01000018.1_cds_WP_075979428.1_1200	32.213	357	367
WP_004448477.1	lcl|NZ_MTSS01000001.1_cds_WP_075979591.1_135	34.302	344	367
WP_004448477.1	lcl|NZ_MTSS01000001.1_cds_WP_004466571.1_16	30.079	379	367
WP_004448477.1	lcl|NZ_MTSS01000006.1_cds_WP_004473876.1_3033	26.039	361	367
WP_004448462.1	lcl|NZ_MTSS01000018.1_cds_WP_075979401.1_1219	87.868	544	544
WP_004448462.1	lcl|NZ_MTSS01000018.1_cds_WP_075979401.1_1219	87.868	544	544
WP_036062289.1	lcl|NZ_MTSS01000018.1_cds_WP_004470185.1_1218	93.585	265	265
WP_036062289.1	lcl|NZ_MTSS01000001.1_cds_WP_004492542.1_189	44.534	247	265
WP_004448469.1	lcl|NZ_MTSS01000018.1_cds_WP_075979402.1_1217	93.226	310	310
WP_004448469.1	lcl|NZ_MTSS01000011.1_cds_WP_004462784.1_512	36.271	295	310
WP_004448469.1	lcl|NZ_MTSS01000010.1_cds_WP_075979106.1_436	26.117	291	310
WP_004448469.1	lcl|NZ_MTSS01000003.1_cds_WP_004462208.1_2205	27.820	133	310
WP_004448469.1	lcl|NZ_MTSS01000018.1_cds_WP_075979402.1_1217	93.226	310	310
WP_004448469.1	lcl|NZ_MTSS01000011.1_cds_WP_004462784.1_512	36.271	295	310
WP_004448469.1	lcl|NZ_MTSS01000010.1_cds_WP_075979106.1_436	26.117	291	310
WP_004448469.1	lcl|NZ_MTSS01000003.1_cds_WP_004462208.1_2205	27.820	133	310
WP_004448471.1	lcl|NZ_MTSS01000018.1_cds_WP_075979403.1_1216	90.909	264	264
WP_004421278.1	lcl|NZ_MTSS01000018.1_cds_WP_075979404.1_1215	91.538	130	130
WP_004448460.1	lcl|NZ_MTSS01000018.1_cds_WP_032927584.1_1214	95.714	140	140
WP_004448460.1	lcl|NZ_MTSS01000010.1_cds_WP_004462309.1_406	41.667	60	140
WP_004448464.1	lcl|NZ_MTSS01000018.1_cds_WP_046951652.1_1213	97.285	221	221
WP_004448464.1	lcl|NZ_MTSS01000005.1_cds_WP_004472978.1_2783	27.723	101	221
WP_232724681.1	lcl|NZ_MTSS01000018.1_cds_BWD12_RS15810_1212	89.583	48	115
WP_232724681.1	lcl|NZ_MTSS01000018.1_cds_BWD12_RS15810_1212	79.487	39	115
WP_243817857.1	lcl|NZ_MTSS01000018.1_cds_BWD12_RS15810_1212	81.481	54	59
WP_004421412.1	lcl|NZ_MTSS01000018.1_cds_WP_075979405.1_1211	95.480	177	177
WP_004421412.1	lcl|NZ_MTSS01000002.1_cds_WP_004471088.1_1454	33.858	127	177
WP_004448479.1	lcl|NZ_MTSS01000018.1_cds_WP_075979406.1_1210	97.000	400	406
WP_004448479.1	lcl|NZ_MTSS01000010.1_cds_WP_004475523.1_424	26.457	223	406
WP_004448479.1	lcl|NZ_MTSS01000005.1_cds_WP_004462595.1_2784	23.611	216	406
WP_004448466.1	lcl|NZ_MTSS01000018.1_cds_WP_004472364.1_1220	41.921	229	361
WP_004448466.1	lcl|NZ_MTSS01000001.1_cds_WP_004466571.1_16	29.534	386	361
WP_004448466.1	lcl|NZ_MTSS01000018.1_cds_WP_075979428.1_1200	31.593	364	361
WP_004448466.1	lcl|NZ_MTSS01000018.1_cds_WP_004485964.1_1221	32.759	348	361
WP_004448466.1	lcl|NZ_MTSS01000026.1_cds_WP_004462146.1_2022	33.333	255	361
WP_004448466.1	lcl|NZ_MTSS01000006.1_cds_WP_004473876.1_3033	25.745	369	361
