WP_000340715.1	lcl|NZ_JADDVA010000006.1_cds_WP_002725873.1_3025	91.860	86	106
WP_004421326.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVA010000006.1_cds_WP_016749081.1_2992	25.658	152	314
WP_243817859.1	lcl|NZ_JADDVA010000006.1_cds_WP_026054882.1_3023	86.849	365	365
WP_004448470.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733646.1_3022	95.628	183	185
WP_004448470.1	lcl|NZ_JADDVA010000003.1_cds_WP_002721790.1_1888	35.616	146	185
WP_004448459.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	95.745	329	329
WP_004448459.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	30.794	315	329
WP_004448459.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	31.343	335	329
WP_004448459.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	30.547	311	329
WP_004448459.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728316.1_3090	29.003	331	329
WP_004448459.1	lcl|NZ_JADDVA010000075.1_cds_WP_002741146.1_3067	29.781	319	329
WP_004448459.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	27.273	341	329
WP_004448459.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733638.1_2984	27.536	345	329
WP_004448459.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733546.1_2955	26.296	270	329
WP_004448459.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740721.1_3018	28.990	307	329
WP_004448459.1	lcl|NZ_JADDVA010000008.1_cds_WP_002732331.1_3293	26.254	339	329
WP_004448459.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	27.309	249	329
WP_004448459.1	lcl|NZ_JADDVA010000006.1_cds_WP_002744551.1_2990	29.259	270	329
WP_004448459.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733698.1_2947	27.174	276	329
WP_004448459.1	lcl|NZ_JADDVA010000006.1_cds_WP_016749081.1_2992	23.344	317	329
WP_004448459.1	lcl|NZ_JADDVA010000060.1_cds_WP_002740236.1_2789	26.592	267	329
WP_004448459.1	lcl|NZ_JADDVA010000004.1_cds_WP_002721725.1_2320	24.107	336	329
WP_004448459.1	lcl|NZ_JADDVA010000004.1_cds_WP_002739935.1_2408	28.235	170	329
