WP_000340715.1	lcl|NZ_AFJY02000287.1_cds_WP_000340715.1_1238	100.000	86	106
WP_004421326.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	94.268	314	314
WP_004421326.1	lcl|NZ_AFJY02000287.1_cds_WP_000093099.1_1259	53.968	63	314
WP_004421326.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	26.493	268	314
WP_004421326.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	25.926	324	314
WP_004421326.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	26.425	193	314
WP_004421326.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	22.917	288	314
WP_004421326.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	25.000	328	314
WP_243817859.1	lcl|NZ_AFJY02000287.1_cds_WP_000604524.1_1240	90.685	365	365
WP_004448470.1	lcl|NZ_AFJY02000287.1_cds_WP_000884059.1_1241	96.196	184	185
WP_004448470.1	lcl|NZ_AFJY02000304.1_cds_WP_000351733.1_997	39.286	140	185
WP_004448459.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	96.049	329	329
WP_004448459.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	32.698	315	329
WP_004448459.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	31.962	316	329
WP_004448459.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	30.448	335	329
WP_004448459.1	lcl|NZ_AFJY02000025.1_cds_WP_001984071.1_3748	31.270	307	329
WP_004448459.1	lcl|NZ_AFJY02000088.1_cds_WP_000649925.1_3209	30.031	323	329
WP_004448459.1	lcl|NZ_AFJY02000288.1_cds_WP_000709511.1_1237	29.305	331	329
WP_004448459.1	lcl|NZ_AFJY02000287.1_cds_WP_000601375.1_1295	25.333	300	329
WP_004448459.1	lcl|NZ_AFJY02000040.1_cds_WP_000688695.1_3597	29.197	274	329
WP_004448459.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	29.804	255	329
WP_004448459.1	lcl|NZ_AFJY02000287.1_cds_WP_000475904.1_1304	27.899	276	329
WP_004448459.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	25.633	316	329
WP_004448459.1	lcl|NZ_AFJY02000225.1_cds_WP_001074785.1_2046	28.302	265	329
WP_004448459.1	lcl|NZ_AFJY02000180.1_cds_WP_001003555.1_2465	24.852	338	329
WP_004448459.1	lcl|NZ_AFJY02000287.1_cds_WP_000487322.1_1293	27.744	328	329
WP_004421408.1	lcl|NZ_AFJY02000287.1_cds_WP_000774262.1_1243	94.382	267	267
WP_004421408.1	lcl|NZ_AFJY02000287.1_cds_WP_000859505.1_1292	27.885	208	267
WP_004421408.1	lcl|NZ_AFJY02000287.1_cds_WP_000800438.1_1273	26.702	191	267
WP_004421408.1	lcl|NZ_AFJY02000287.1_cds_WP_000842260.1_1322	26.842	190	267
WP_004421408.1	lcl|NZ_AFJY02000364.1_cds_WP_000667727.1_7	33.636	110	267
WP_004421408.1	lcl|NZ_AFJY02000324.1_cds_WP_000805357.1_667	33.333	102	267
WP_004448480.1	lcl|NZ_AFJY02000287.1_cds_WP_000612797.1_1244	95.490	510	510
WP_004448480.1	lcl|NZ_AFJY02000116.1_cds_WP_000291591.1_2903	27.077	325	510
WP_004448480.1	lcl|NZ_AFJY02000116.1_cds_WP_000364507.1_2904	31.111	90	510
WP_004448480.1	lcl|NZ_AFJY02000287.1_cds_WP_000612797.1_1244	95.490	510	510
WP_004448480.1	lcl|NZ_AFJY02000116.1_cds_WP_000291591.1_2903	27.077	325	510
WP_004448480.1	lcl|NZ_AFJY02000116.1_cds_WP_000364507.1_2904	31.111	90	510
WP_036062285.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	96.667	330	330
WP_036062285.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	28.990	307	330
WP_036062285.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	26.692	266	330
WP_036062285.1	lcl|NZ_AFJY02000025.1_cds_WP_001984071.1_3748	25.368	272	330
WP_036062285.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	26.582	316	330
WP_036062285.1	lcl|NZ_AFJY02000180.1_cds_WP_001003555.1_2465	29.218	243	330
