WP_000340715.1	lcl|NZ_JADDVT010000005.1_cds_WP_002725873.1_2687	91.860	86	106
WP_004421326.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733579.1_2688	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733534.1_2691	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVT010000018.1_cds_WP_002722638.1_672	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740024.1_2782	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVT010000029.1_cds_WP_002743770.1_1418	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVT010000006.1_cds_WP_002728309.1_2941	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVT010000005.1_cds_WP_016749081.1_2720	25.658	152	314
WP_243817859.1	lcl|NZ_JADDVT010000005.1_cds_WP_026054882.1_2689	86.849	365	365
WP_004448470.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733646.1_2690	95.628	183	185
WP_004448470.1	lcl|NZ_JADDVT010000003.1_cds_WP_002721790.1_2071	35.616	146	185
WP_004448459.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733534.1_2691	95.745	329	329
WP_004448459.1	lcl|NZ_JADDVT010000018.1_cds_WP_002722638.1_672	30.794	315	329
WP_004448459.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740024.1_2782	31.343	335	329
WP_004448459.1	lcl|NZ_JADDVT010000006.1_cds_WP_002728309.1_2941	30.547	311	329
WP_004448459.1	lcl|NZ_JADDVT010000006.1_cds_WP_002728316.1_2944	29.003	331	329
WP_004448459.1	lcl|NZ_JADDVT010000076.1_cds_WP_002741146.1_3106	29.781	319	329
WP_004448459.1	lcl|NZ_JADDVT010000029.1_cds_WP_002743770.1_1418	27.273	341	329
WP_004448459.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733638.1_2728	27.536	345	329
WP_004448459.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733546.1_2757	26.296	270	329
WP_004448459.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740721.1_2694	28.990	307	329
WP_004448459.1	lcl|NZ_JADDVT010000007.1_cds_WP_002732331.1_3206	26.254	339	329
WP_004448459.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733579.1_2688	27.309	249	329
WP_004448459.1	lcl|NZ_JADDVT010000005.1_cds_WP_002744551.1_2722	29.259	270	329
WP_004448459.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733698.1_2765	27.174	276	329
WP_004448459.1	lcl|NZ_JADDVT010000005.1_cds_WP_016749081.1_2720	23.344	317	329
WP_004448459.1	lcl|NZ_JADDVT010000059.1_cds_WP_002740236.1_2679	26.592	267	329
WP_004448459.1	lcl|NZ_JADDVT010000004.1_cds_WP_002721725.1_2460	24.107	336	329
WP_004448459.1	lcl|NZ_JADDVT010000004.1_cds_WP_002739935.1_2372	28.235	170	329
WP_004448459.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733757.1_2755	29.121	182	329
WP_004421408.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733627.1_2692	94.007	267	267
WP_004421408.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740926.1_2733	26.178	191	267
WP_004421408.1	lcl|NZ_JADDVT010000005.1_cds_WP_002738295.1_2754	25.481	208	267
WP_004421408.1	lcl|NZ_JADDVT010000005.1_cds_WP_002727921.1_2783	26.984	189	267
WP_004421408.1	lcl|NZ_JADDVT010000024.1_cds_WP_002729040.1_1177	32.727	110	267
WP_004421408.1	lcl|NZ_JADDVT010000002.1_cds_WP_002766579.1_1548	37.209	86	267
WP_004421408.1	lcl|NZ_JADDVT010000029.1_cds_WP_002729513.1_1419	24.868	189	267
WP_004448480.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740779.1_2693	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVT010000010.1_cds_WP_002728536.1_41	27.134	328	510
WP_004448480.1	lcl|NZ_JADDVT010000010.1_cds_WP_002728534.1_42	31.111	90	510
WP_004448480.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740779.1_2693	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVT010000010.1_cds_WP_002728536.1_41	27.134	328	510
WP_004448480.1	lcl|NZ_JADDVT010000010.1_cds_WP_002728534.1_42	31.111	90	510
WP_036062285.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740721.1_2694	95.455	330	330
WP_036062285.1	lcl|NZ_JADDVT010000006.1_cds_WP_002728309.1_2941	27.106	273	330
WP_036062285.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733534.1_2691	29.316	307	330
WP_036062285.1	lcl|NZ_JADDVT010000005.1_cds_WP_002744551.1_2722	27.491	291	330
WP_036062285.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740024.1_2782	26.266	316	330
WP_036062285.1	lcl|NZ_JADDVT010000018.1_cds_WP_002722638.1_672	28.159	277	330
WP_036062285.1	lcl|NZ_JADDVT010000005.1_cds_WP_016749081.1_2720	29.864	221	330
WP_036062285.1	lcl|NZ_JADDVT010000007.1_cds_WP_002732331.1_3206	26.577	222	330
WP_036062285.1	lcl|NZ_JADDVT010000004.1_cds_WP_002721725.1_2460	25.403	248	330
WP_036062285.1	lcl|NZ_JADDVT010000076.1_cds_WP_002741146.1_3106	29.268	287	330
WP_036062285.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733546.1_2757	25.000	268	330
WP_036062285.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733638.1_2728	23.958	288	330
WP_036062285.1	lcl|NZ_JADDVT010000029.1_cds_WP_002743770.1_1418	24.648	142	330
WP_036062285.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733579.1_2688	22.910	323	330
WP_036062285.1	lcl|NZ_JADDVT010000004.1_cds_WP_002739935.1_2372	26.014	296	330
WP_036062285.1	lcl|NZ_JADDVT010000059.1_cds_WP_002740236.1_2679	25.926	243	330
WP_036062285.1	lcl|NZ_JADDVT010000038.1_cds_WP_002739707.1_1884	25.781	128	330
WP_004448474.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740826.1_2695	96.721	366	366
WP_004448474.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740861.1_2696	39.891	366	366
WP_004448474.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733737.1_2716	33.616	354	366
WP_004448474.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740294.1_2776	33.140	344	366
WP_004448474.1	lcl|NZ_JADDVT010000024.1_cds_WP_002728994.1_1171	27.778	378	366
WP_004448474.1	lcl|NZ_JADDVT010000006.1_cds_WP_002738884.1_2989	29.805	359	366
WP_004448474.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733599.1_2729	26.536	358	366
WP_004448474.1	lcl|NZ_JADDVT010000007.1_cds_WP_002724641.1_3205	32.086	187	366
WP_004448477.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740861.1_2696	97.548	367	367
WP_004448477.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740826.1_2695	40.000	365	367
WP_004448477.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733737.1_2716	40.111	359	367
WP_004448477.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740294.1_2776	36.314	369	367
WP_004448477.1	lcl|NZ_JADDVT010000006.1_cds_WP_002738884.1_2989	33.858	381	367
WP_004448477.1	lcl|NZ_JADDVT010000024.1_cds_WP_002728994.1_1171	30.319	376	367
WP_004448477.1	lcl|NZ_JADDVT010000005.1_cds_WP_002733599.1_2729	30.226	354	367
WP_004448477.1	lcl|NZ_JADDVT010000007.1_cds_WP_002724641.1_3205	25.485	361	367
WP_004448462.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740729.1_2697	92.279	544	544
WP_004448462.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740729.1_2697	92.279	544	544
WP_036062289.1	lcl|NZ_JADDVT010000005.1_cds_WP_002740998.1_2698	90.943	265	265
