WP_000340715.1	lcl|NZ_AHNI02000062.1_cds_WP_000340715.1_387	100.000	86	106
WP_004421326.1	lcl|NZ_AHNI02000062.1_cds_WP_000410268.1_386	94.839	310	314
WP_004421326.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	25.926	324	314
WP_004421326.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	22.662	278	314
WP_004421326.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	23.264	288	314
WP_004421326.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	23.478	230	314
WP_004448470.1	lcl|NZ_AHNI02000050.1_cds_WP_000351733.1_922	39.286	140	185
WP_004448470.1	lcl|NZ_AHNI02000062.1_cds_WP_001047906.1_354	34.463	177	185
WP_004448459.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	33.016	315	329
WP_004448459.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	31.153	321	329
WP_004448459.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	31.045	335	329
WP_004448459.1	lcl|NZ_AHNI02000037.1_cds_WP_002064390.1_1358	30.945	307	329
WP_004448459.1	lcl|NZ_AHNI02000035.1_cds_WP_000649924.1_1532	30.031	323	329
WP_004448459.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	29.836	305	329
WP_004448459.1	lcl|NZ_AHNI02000037.1_cds_WP_000709508.1_1348	28.793	323	329
WP_004448459.1	lcl|NZ_AHNI02000037.1_cds_WP_002108121.1_1378	28.832	274	329
WP_004448459.1	lcl|NZ_AHNI02000062.1_cds_WP_000410268.1_386	25.316	316	329
WP_004448459.1	lcl|NZ_AHNI02000062.1_cds_WP_000475907.1_329	27.083	240	329
WP_004448459.1	lcl|NZ_AHNI02000021.1_cds_WP_001074779.1_2632	27.925	265	329
WP_004448459.1	lcl|NZ_AHNI02000035.1_cds_WP_001003560.1_1823	24.556	338	329
WP_004421408.1	lcl|NZ_AHNI02000062.1_cds_WP_002108504.1_333	26.016	246	267
WP_004421408.1	lcl|NZ_AHNI02000062.1_cds_WP_000842260.1_311	26.842	190	267
WP_004421408.1	lcl|NZ_AHNI02000039.1_cds_WP_000667723.1_1296	33.636	110	267
WP_004421408.1	lcl|NZ_AHNI02000011.1_cds_WP_000805357.1_3451	33.333	102	267
WP_004448480.1	lcl|NZ_AHNI02000021.1_cds_WP_000291581.1_2559	27.077	325	510
WP_004448480.1	lcl|NZ_AHNI02000021.1_cds_WP_000364504.1_2560	31.111	90	510
WP_004448480.1	lcl|NZ_AHNI02000021.1_cds_WP_000291581.1_2559	27.077	325	510
WP_004448480.1	lcl|NZ_AHNI02000021.1_cds_WP_000364504.1_2560	31.111	90	510
WP_036062285.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	23.358	274	330
WP_036062285.1	lcl|NZ_AHNI02000037.1_cds_WP_002064390.1_1358	25.735	272	330
WP_036062285.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	26.266	316	330
WP_036062285.1	lcl|NZ_AHNI02000035.1_cds_WP_001003560.1_1823	28.807	243	330
WP_036062285.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	24.024	333	330
WP_036062285.1	lcl|NZ_AHNI02000035.1_cds_WP_000649924.1_1532	29.688	256	330
WP_036062285.1	lcl|NZ_AHNI02000037.1_cds_WP_002108121.1_1378	26.244	221	330
WP_004448474.1	lcl|NZ_AHNI02000062.1_cds_WP_000575181.1_318	33.148	359	366
WP_004448474.1	lcl|NZ_AHNI02000062.1_cds_WP_000041234.1_376	33.876	307	366
WP_004448474.1	lcl|NZ_AHNI02000037.1_cds_WP_001281953.1_1392	27.704	379	366
WP_004448474.1	lcl|NZ_AHNI02000007.1_cds_WP_000538754.1_3765	29.972	357	366
WP_004448474.1	lcl|NZ_AHNI02000062.1_cds_WP_002078520.1_360	29.945	364	366
WP_004448474.1	lcl|NZ_AHNI02000062.1_cds_WP_001117631.1_379	37.864	206	366
WP_004448474.1	lcl|NZ_AHNI02000016.1_cds_WP_001982414.1_3173	31.579	190	366
WP_004448477.1	lcl|NZ_AHNI02000062.1_cds_WP_000575181.1_318	36.043	369	367
WP_004448477.1	lcl|NZ_AHNI02000007.1_cds_WP_000538754.1_3765	31.915	376	367
WP_004448477.1	lcl|NZ_AHNI02000062.1_cds_WP_002078520.1_360	30.914	372	367
WP_004448477.1	lcl|NZ_AHNI02000062.1_cds_WP_000041234.1_376	31.548	336	367
WP_004448477.1	lcl|NZ_AHNI02000037.1_cds_WP_001281953.1_1392	30.423	378	367
WP_004448477.1	lcl|NZ_AHNI02000062.1_cds_WP_001117631.1_379	33.475	236	367
WP_004448477.1	lcl|NZ_AHNI02000016.1_cds_WP_001982414.1_3173	24.931	361	367
WP_036062289.1	lcl|NZ_AHNI02000016.1_cds_WP_001002662.1_3154	45.679	243	265
WP_004448469.1	lcl|NZ_AHNI02000027.1_cds_WP_000501205.1_2315	35.526	304	310
WP_004448469.1	lcl|NZ_AHNI02000041.1_cds_WP_001183714.1_1273	28.295	258	310
WP_004448469.1	lcl|NZ_AHNI02000050.1_cds_WP_000279896.1_991	26.316	133	310
WP_004448469.1	lcl|NZ_AHNI02000027.1_cds_WP_000501205.1_2315	35.526	304	310
WP_004448469.1	lcl|NZ_AHNI02000041.1_cds_WP_001183714.1_1273	28.295	258	310
WP_004448469.1	lcl|NZ_AHNI02000050.1_cds_WP_000279896.1_991	26.316	133	310
WP_004448460.1	lcl|NZ_AHNI02000033.1_cds_WP_002100450.1_2032	42.857	56	140
WP_004448464.1	lcl|NZ_AHNI02000035.1_cds_WP_001082181.1_1666	28.205	78	221
WP_004448464.1	lcl|NZ_AHNI02000027.1_cds_WP_001069827.1_2296	28.440	109	221
WP_004421412.1	lcl|NZ_AHNI02000035.1_cds_WP_001206947.1_1658	32.576	132	177
WP_004448479.1	lcl|NZ_AHNI02000027.1_cds_WP_000347685.1_2295	26.442	208	406
WP_004448479.1	lcl|NZ_AHNI02000035.1_cds_WP_001082181.1_1666	26.829	164	406
WP_004448466.1	lcl|NZ_AHNI02000062.1_cds_WP_002078520.1_360	32.086	374	361
WP_004448466.1	lcl|NZ_AHNI02000037.1_cds_WP_001281953.1_1392	30.105	382	361
WP_004448466.1	lcl|NZ_AHNI02000062.1_cds_WP_001117631.1_379	37.551	245	361
WP_004448466.1	lcl|NZ_AHNI02000062.1_cds_WP_000041234.1_376	35.745	235	361
WP_004448466.1	lcl|NZ_AHNI02000062.1_cds_WP_000575181.1_318	31.765	255	361
WP_004448466.1	lcl|NZ_AHNI02000016.1_cds_WP_001982414.1_3173	26.558	369	361
WP_004448466.1	lcl|NZ_AHNI02000007.1_cds_WP_000538754.1_3765	29.885	261	361
WP_243817856.1	lcl|NZ_AHNI02000035.1_cds_WP_100225687.1_1907	95.812	382	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_WP_100218943.1_3685	95.812	382	382
WP_243817856.1	lcl|NZ_AHNI02000058.1_cds_WP_100218943.1_511	95.812	382	382
WP_243817856.1	lcl|NZ_AHNI02000020.1_cds_LEP1GSC096_RS220445_2732	97.651	298	382
WP_243817856.1	lcl|NZ_AHNI02000020.1_cds_LEP1GSC096_RS220445_2732	95.238	42	382
WP_243817856.1	lcl|NZ_AHNI02000020.1_cds_LEP1GSC096_RS220445_2732	62.500	24	382
WP_243817856.1	lcl|NZ_AHNI02000069.1_cds_LEP1GSC096_RS208555_23	96.935	261	382
WP_243817856.1	lcl|NZ_AHNI02000069.1_cds_LEP1GSC096_RS208555_23	90.164	61	382
WP_243817856.1	lcl|NZ_AHNI02000005.1_cds_LEP1GSC096_RS2000000227545_3788	97.714	175	382
WP_243817856.1	lcl|NZ_AHNI02000005.1_cds_LEP1GSC096_RS2000000227545_3788	96.774	124	382
WP_243817856.1	lcl|NZ_AHNI02000005.1_cds_LEP1GSC096_RS2000000227545_3788	82.143	56	382
WP_243817856.1	lcl|NZ_AHNI02000033.1_cds_WP_100225685.1_2070	68.325	382	382
WP_243817856.1	lcl|NZ_AHNI02000057.1_cds_WP_002108374.1_513	67.801	382	382
WP_243817856.1	lcl|NZ_AHNI02000046.1_cds_LEP1GSC096_RS2000000230195_1181	97.872	235	382
WP_243817856.1	lcl|NZ_AHNI02000046.1_cds_LEP1GSC096_RS2000000230195_1181	96.774	62	382
WP_243817856.1	lcl|NZ_AHNI02000046.1_cds_LEP1GSC096_RS2000000230195_1181	83.333	30	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS02000000226275_3605	96.216	185	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS02000000226275_3605	95.349	86	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS02000000226275_3605	90.164	61	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS02000000226275_3605	82.927	41	382
WP_243817856.1	lcl|NZ_AHNI02000061.1_cds_LEP1GSC096_RS209925_391	65.993	297	382
WP_243817856.1	lcl|NZ_AHNI02000009.1_cds_LEP1GSC096_RS17050_3513	66.914	269	382
WP_243817856.1	lcl|NZ_AHNI02000009.1_cds_LEP1GSC096_RS17050_3513	72.222	90	382
WP_243817856.1	lcl|NZ_AHNI02000009.1_cds_LEP1GSC096_RS17050_3513	62.963	27	382
WP_243817856.1	lcl|NZ_AHNI02000001.1_cds_LEP1GSC096_RS2000000227440_3849	92.857	224	382
WP_243817856.1	lcl|NZ_AHNI02000001.1_cds_LEP1GSC096_RS2000000227440_3849	84.375	96	382
WP_243817856.1	lcl|NZ_AHNI02000001.1_cds_LEP1GSC096_RS2000000227440_3849	100.000	76	382
WP_243817856.1	lcl|NZ_AHNI02000047.1_cds_LEP1GSC096_RS02000000226755_1125	59.531	341	382
WP_243817856.1	lcl|NZ_AHNI02000047.1_cds_LEP1GSC096_RS02000000226755_1125	67.347	49	382
WP_243817856.1	lcl|NZ_AHNI02000043.1_cds_LEP1GSC096_RS2000000229075_1237	63.314	169	382
WP_243817856.1	lcl|NZ_AHNI02000043.1_cds_LEP1GSC096_RS2000000229075_1237	72.222	90	382
WP_243817856.1	lcl|NZ_AHNI02000043.1_cds_LEP1GSC096_RS2000000229075_1237	61.333	150	382
WP_243817856.1	lcl|NZ_AHNI02000041.1_cds_LEP1GSC096_RS2000000230770_1239	70.000	150	382
WP_243817856.1	lcl|NZ_AHNI02000041.1_cds_LEP1GSC096_RS2000000230770_1239	56.410	117	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS2000000230390_3759	59.854	137	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS2000000230390_3759	72.222	90	382
WP_243817856.1	lcl|NZ_AHNI02000065.1_cds_LEP1GSC096_RS2000000231085_111	59.854	137	382
WP_243817856.1	lcl|NZ_AHNI02000065.1_cds_LEP1GSC096_RS2000000231085_111	72.222	90	382
WP_243817856.1	lcl|NZ_AHNI02000033.1_cds_LEP1GSC096_RS217125_2074	96.610	59	382
WP_243817856.1	lcl|NZ_AHNI02000033.1_cds_LEP1GSC096_RS217125_2074	90.164	61	382
WP_243817856.1	lcl|NZ_AHNI02000026.1_cds_LEP1GSC096_RS0205905_2404	88.525	61	382
WP_243817856.1	lcl|NZ_AHNI02000026.1_cds_LEP1GSC096_RS0205905_2404	94.737	38	382
WP_243817856.1	lcl|NZ_AHNI02000047.1_cds_LEP1GSC096_RS2000000232000_1126	72.131	61	382
WP_243817856.1	lcl|NZ_AHNI02000047.1_cds_LEP1GSC096_RS2000000232000_1126	66.667	54	382
WP_243817856.1	lcl|NZ_AHNI02000041.1_cds_LEP1GSC096_RS2000000229035_1248	69.880	83	382
WP_243817856.1	lcl|NZ_AHNI02000004.1_cds_LEP1GSC096_RS2000000230320_3789	72.222	90	382
WP_243817856.1	lcl|NZ_AHNI02000004.1_cds_LEP1GSC096_RS2000000230320_3789	66.667	45	382
WP_243817856.1	lcl|NZ_AHNI02000016.1_cds_WP_002107646.1_2952	71.875	64	382
WP_243817856.1	lcl|NZ_AHNI02000005.1_cds_WP_002107511.1_3779	100.000	36	382
WP_243817856.1	lcl|NZ_AHNI02000013.1_cds_WP_025180190.1_3283	97.222	36	382
WP_243817856.1	lcl|NZ_AHNI02000049.1_cds_WP_330942303.1_1107	100.000	32	382
WP_243817856.1	lcl|NZ_AHNI02000070.1_cds_WP_017860455.1_22	97.059	34	382
WP_243817856.1	lcl|NZ_AHNI02000042.1_cds_LEP1GSC096_RS2000000230795_1238	69.231	26	382
WP_243817856.1	lcl|NZ_AHNI02000042.1_cds_LEP1GSC096_RS2000000230795_1238	59.259	27	382
WP_243817856.1	lcl|NZ_AHNI02000042.1_cds_LEP1GSC096_RS2000000230795_1238	71.429	21	382
WP_243817856.1	lcl|NZ_AHNI02000001.1_cds_LEP1GSC096_RS2000000230300_3914	58.537	41	382
WP_243817856.1	lcl|NZ_AHNI02000015.1_cds_LEP1GSC096_RS2000000232255_3225	62.500	32	382
WP_243817856.1	lcl|NZ_AHNI02000023.1_cds_LEP1GSC096_RS2000000228345_2426	61.290	31	382
WP_243817856.1	lcl|NZ_AHNI02000022.1_cds_LEP1GSC096_RS2000000232295_2478	66.667	27	382
WP_243817856.1	lcl|NZ_AHNI02000035.1_cds_LEP1GSC096_RS2000000231970_1629	64.000	25	382
WP_243817856.1	lcl|NZ_AHNI02000064.1_cds_LEP1GSC096_RS2000000231080_167	56.522	23	382
WP_243817856.1	lcl|NZ_AHNI02000064.1_cds_LEP1GSC096_RS2000000231080_167	57.895	19	382
WP_243817856.1	lcl|NZ_AHNI02000054.1_cds_WP_002108348.1_622	25.346	217	382
WP_243817856.1	lcl|NZ_AHNI02000041.1_cds_LEP1GSC096_RS2000000230785_1249	58.333	36	382
WP_243817856.1	lcl|NZ_AHNI02000035.1_cds_WP_100225687.1_1907	95.812	382	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_WP_100218943.1_3685	95.812	382	382
WP_243817856.1	lcl|NZ_AHNI02000058.1_cds_WP_100218943.1_511	95.812	382	382
WP_243817856.1	lcl|NZ_AHNI02000020.1_cds_LEP1GSC096_RS220445_2732	97.651	298	382
WP_243817856.1	lcl|NZ_AHNI02000020.1_cds_LEP1GSC096_RS220445_2732	95.238	42	382
WP_243817856.1	lcl|NZ_AHNI02000020.1_cds_LEP1GSC096_RS220445_2732	62.500	24	382
WP_243817856.1	lcl|NZ_AHNI02000069.1_cds_LEP1GSC096_RS208555_23	96.935	261	382
WP_243817856.1	lcl|NZ_AHNI02000069.1_cds_LEP1GSC096_RS208555_23	90.164	61	382
WP_243817856.1	lcl|NZ_AHNI02000005.1_cds_LEP1GSC096_RS2000000227545_3788	97.714	175	382
WP_243817856.1	lcl|NZ_AHNI02000005.1_cds_LEP1GSC096_RS2000000227545_3788	96.774	124	382
WP_243817856.1	lcl|NZ_AHNI02000005.1_cds_LEP1GSC096_RS2000000227545_3788	82.143	56	382
WP_243817856.1	lcl|NZ_AHNI02000033.1_cds_WP_100225685.1_2070	68.325	382	382
WP_243817856.1	lcl|NZ_AHNI02000057.1_cds_WP_002108374.1_513	67.801	382	382
WP_243817856.1	lcl|NZ_AHNI02000046.1_cds_LEP1GSC096_RS2000000230195_1181	97.872	235	382
WP_243817856.1	lcl|NZ_AHNI02000046.1_cds_LEP1GSC096_RS2000000230195_1181	96.774	62	382
WP_243817856.1	lcl|NZ_AHNI02000046.1_cds_LEP1GSC096_RS2000000230195_1181	83.333	30	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS02000000226275_3605	96.216	185	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS02000000226275_3605	95.349	86	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS02000000226275_3605	90.164	61	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS02000000226275_3605	82.927	41	382
WP_243817856.1	lcl|NZ_AHNI02000061.1_cds_LEP1GSC096_RS209925_391	65.993	297	382
WP_243817856.1	lcl|NZ_AHNI02000009.1_cds_LEP1GSC096_RS17050_3513	66.914	269	382
WP_243817856.1	lcl|NZ_AHNI02000009.1_cds_LEP1GSC096_RS17050_3513	72.222	90	382
WP_243817856.1	lcl|NZ_AHNI02000009.1_cds_LEP1GSC096_RS17050_3513	62.963	27	382
WP_243817856.1	lcl|NZ_AHNI02000001.1_cds_LEP1GSC096_RS2000000227440_3849	92.857	224	382
WP_243817856.1	lcl|NZ_AHNI02000001.1_cds_LEP1GSC096_RS2000000227440_3849	84.375	96	382
WP_243817856.1	lcl|NZ_AHNI02000001.1_cds_LEP1GSC096_RS2000000227440_3849	100.000	76	382
WP_243817856.1	lcl|NZ_AHNI02000047.1_cds_LEP1GSC096_RS02000000226755_1125	59.531	341	382
WP_243817856.1	lcl|NZ_AHNI02000047.1_cds_LEP1GSC096_RS02000000226755_1125	67.347	49	382
WP_243817856.1	lcl|NZ_AHNI02000043.1_cds_LEP1GSC096_RS2000000229075_1237	63.314	169	382
WP_243817856.1	lcl|NZ_AHNI02000043.1_cds_LEP1GSC096_RS2000000229075_1237	72.222	90	382
WP_243817856.1	lcl|NZ_AHNI02000043.1_cds_LEP1GSC096_RS2000000229075_1237	61.333	150	382
WP_243817856.1	lcl|NZ_AHNI02000041.1_cds_LEP1GSC096_RS2000000230770_1239	70.000	150	382
WP_243817856.1	lcl|NZ_AHNI02000041.1_cds_LEP1GSC096_RS2000000230770_1239	56.410	117	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS2000000230390_3759	59.854	137	382
WP_243817856.1	lcl|NZ_AHNI02000008.1_cds_LEP1GSC096_RS2000000230390_3759	72.222	90	382
