WP_000340715.1	lcl|NZ_AHPX01000291.1_cds_WP_000340713.1_59	95.349	86	106
WP_004421326.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	98.071	311	314
WP_004421326.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	23.871	310	314
WP_004421326.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	25.926	324	314
WP_004421326.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	21.300	277	314
WP_004421326.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	23.264	288	314
WP_004448470.1	lcl|NZ_AHPX01000176.1_cds_WP_000351733.1_1154	39.286	140	185
WP_004448459.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	32.698	315	329
WP_004448459.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	30.372	349	329
WP_004448459.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	30.746	335	329
WP_004448459.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	31.104	299	329
WP_004448459.1	lcl|NZ_AHPX01000052.1_cds_WP_001984071.1_3282	31.270	307	329
WP_004448459.1	lcl|NZ_AHPX01000048.1_cds_WP_000649923.1_3474	30.031	323	329
WP_004448459.1	lcl|NZ_AHPX01000169.1_cds_WP_000709511.1_1242	29.305	331	329
WP_004448459.1	lcl|NZ_AHPX01000052.1_cds_WP_000688695.1_3302	29.197	274	329
WP_004448459.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	25.157	318	329
WP_004448459.1	lcl|NZ_AHPX01000291.1_cds_WP_000377753.1_106	24.646	353	329
WP_004448459.1	lcl|NZ_AHPX01000135.1_cds_WP_001074783.1_1845	27.925	265	329
WP_004448459.1	lcl|NZ_AHPX01000087.1_cds_WP_001003558.1_2443	24.850	334	329
WP_004448459.1	lcl|NZ_AHPX01000291.1_cds_WP_000048849.1_83	23.770	244	329
WP_004421408.1	lcl|NZ_AHPX01000291.1_cds_WP_000432841.1_78	30.472	233	267
WP_004421408.1	lcl|NZ_AHPX01000049.1_cds_WP_000842260.1_3434	26.842	190	267
WP_004421408.1	lcl|NZ_AHPX01000140.1_cds_WP_000667727.1_1723	33.636	110	267
WP_004421408.1	lcl|NZ_AHPX01000291.1_cds_WP_000869621.1_105	21.912	251	267
WP_004421408.1	lcl|NZ_AHPX01000070.1_cds_WP_000805359.1_2678	34.314	102	267
WP_004448480.1	lcl|NZ_AHPX01000135.1_cds_WP_000291586.1_1917	27.077	325	510
WP_004448480.1	lcl|NZ_AHPX01000135.1_cds_WP_000364507.1_1916	31.111	90	510
WP_004448480.1	lcl|NZ_AHPX01000135.1_cds_WP_000291586.1_1917	27.077	325	510
WP_004448480.1	lcl|NZ_AHPX01000135.1_cds_WP_000364507.1_1916	31.111	90	510
WP_036062285.1	lcl|NZ_AHPX01000052.1_cds_WP_001984071.1_3282	25.368	272	330
WP_036062285.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	24.164	269	330
WP_036062285.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	26.582	316	330
WP_036062285.1	lcl|NZ_AHPX01000087.1_cds_WP_001003558.1_2443	29.218	243	330
WP_036062285.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	24.096	332	330
WP_036062285.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	25.000	256	330
WP_036062285.1	lcl|NZ_AHPX01000291.1_cds_WP_000048849.1_83	30.469	128	330
WP_036062285.1	lcl|NZ_AHPX01000048.1_cds_WP_000649923.1_3474	29.688	256	330
WP_036062285.1	lcl|NZ_AHPX01000052.1_cds_WP_000688695.1_3302	26.244	221	330
WP_036062285.1	lcl|NZ_AHPX01000291.1_cds_WP_000697617.1_108	25.591	254	330
WP_036062285.1	lcl|NZ_AHPX01000291.1_cds_WP_000377753.1_106	23.770	244	330
WP_004448474.1	lcl|NZ_AHPX01000049.1_cds_WP_000575187.1_3427	34.097	349	366
WP_004448474.1	lcl|NZ_AHPX01000291.1_cds_WP_000738262.1_87	31.854	383	366
WP_004448474.1	lcl|NZ_AHPX01000182.1_cds_WP_001281957.1_1025	27.177	379	366
WP_004448474.1	lcl|NZ_AHPX01000188.1_cds_WP_000538758.1_913	29.972	357	366
WP_004448474.1	lcl|NZ_AHPX01000291.1_cds_WP_001154829.1_86	26.801	347	366
WP_004448474.1	lcl|NZ_AHPX01000291.1_cds_WP_001054317.1_74	26.997	363	366
WP_004448474.1	lcl|NZ_AHPX01000171.1_cds_WP_001982414.1_1210	31.579	190	366
WP_004448477.1	lcl|NZ_AHPX01000049.1_cds_WP_000575187.1_3427	36.950	341	367
WP_004448477.1	lcl|NZ_AHPX01000188.1_cds_WP_000538758.1_913	31.915	376	367
WP_004448477.1	lcl|NZ_AHPX01000291.1_cds_WP_000738262.1_87	32.687	361	367
WP_004448477.1	lcl|NZ_AHPX01000291.1_cds_WP_001154829.1_86	32.132	333	367
WP_004448477.1	lcl|NZ_AHPX01000182.1_cds_WP_001281957.1_1025	30.159	378	367
WP_004448477.1	lcl|NZ_AHPX01000291.1_cds_WP_001054317.1_74	26.844	339	367
WP_004448477.1	lcl|NZ_AHPX01000171.1_cds_WP_001982414.1_1210	24.931	361	367
WP_036062289.1	lcl|NZ_AHPX01000134.1_cds_WP_001002663.1_1940	45.679	243	265
WP_004448469.1	lcl|NZ_AHPX01000088.1_cds_WP_000501205.1_2404	35.526	304	310
WP_004448469.1	lcl|NZ_AHPX01000062.1_cds_WP_001183723.1_2892	28.295	258	310
WP_004448469.1	lcl|NZ_AHPX01000053.1_cds_WP_000279894.1_3256	27.068	133	310
WP_004448469.1	lcl|NZ_AHPX01000088.1_cds_WP_000501205.1_2404	35.526	304	310
WP_004448469.1	lcl|NZ_AHPX01000062.1_cds_WP_001183723.1_2892	28.295	258	310
