WP_000340715.1	lcl|NZ_JQPW01000003.1_cds_WP_000340715.1_94	100.000	86	106
WP_004421326.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	94.268	314	314
WP_004421326.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	25.926	324	314
WP_004421326.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	26.119	268	314
WP_004421326.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	22.917	288	314
WP_004421326.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	25.000	328	314
WP_243817859.1	lcl|NZ_JQPW01000003.1_cds_WP_000604524.1_96	90.685	365	365
WP_004448470.1	lcl|NZ_JQPW01000003.1_cds_WP_000884059.1_97	96.196	184	185
WP_004448470.1	lcl|NZ_JQPW01000074.1_cds_WP_000351733.1_2231	39.286	140	185
WP_004448459.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	96.657	329	329
WP_004448459.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	32.698	315	329
WP_004448459.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	30.448	335	329
WP_004448459.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	30.945	307	329
WP_004448459.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	30.031	323	329
WP_004448459.1	lcl|NZ_JQPW01000169.1_cds_WP_000709511.1_3608	29.305	331	329
WP_004448459.1	lcl|NZ_JQPW01000001.1_cds_WP_000688696.1_17	29.197	274	329
WP_004448459.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	29.804	255	329
WP_004448459.1	lcl|NZ_JQPW01000003.1_cds_WP_000475904.1_148	27.899	276	329
WP_004448459.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	25.633	316	329
WP_004448459.1	lcl|NZ_JQPW01000046.1_cds_WP_001074779.1_1646	27.925	265	329
WP_004448459.1	lcl|NZ_JQPW01000007.1_cds_WP_001003558.1_315	24.850	334	329
WP_004448459.1	lcl|NZ_JQPW01000003.1_cds_WP_000378097.1_118	25.581	172	329
WP_004421408.1	lcl|NZ_JQPW01000003.1_cds_WP_000774262.1_99	94.382	267	267
WP_004421408.1	lcl|NZ_JQPW01000061.1_cds_WP_000842260.1_1942	26.842	190	267
WP_004421408.1	lcl|NZ_JQPW01000174.1_cds_WP_000667727.1_3634	33.636	110	267
WP_004421408.1	lcl|NZ_JQPW01000138.1_cds_WP_000805357.1_3358	33.333	102	267
WP_004448480.1	lcl|NZ_JQPW01000003.1_cds_WP_000602734.1_100	95.686	510	510
WP_004448480.1	lcl|NZ_JQPW01000029.1_cds_WP_061236891.1_1168	27.077	325	510
WP_004448480.1	lcl|NZ_JQPW01000029.1_cds_WP_000364504.1_1167	31.111	90	510
WP_004448480.1	lcl|NZ_JQPW01000003.1_cds_WP_000602734.1_100	95.686	510	510
WP_004448480.1	lcl|NZ_JQPW01000029.1_cds_WP_061236891.1_1168	27.077	325	510
WP_004448480.1	lcl|NZ_JQPW01000029.1_cds_WP_000364504.1_1167	31.111	90	510
WP_036062285.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	96.667	330	330
WP_036062285.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	29.316	307	330
WP_036062285.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	25.000	272	330
WP_036062285.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	26.582	316	330
WP_036062285.1	lcl|NZ_JQPW01000007.1_cds_WP_001003558.1_315	29.218	243	330
WP_036062285.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	24.324	333	330
WP_036062285.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	29.688	256	330
WP_036062285.1	lcl|NZ_JQPW01000001.1_cds_WP_000688696.1_17	26.244	221	330
WP_004448474.1	lcl|NZ_JQPW01000003.1_cds_WP_001198107.1_102	95.628	366	366
WP_004448474.1	lcl|NZ_JQPW01000003.1_cds_WP_000608295.1_103	40.274	365	366
WP_004448474.1	lcl|NZ_JQPW01000003.1_cds_WP_000575178.1_159	33.705	359	366
WP_004448474.1	lcl|NZ_JQPW01000003.1_cds_WP_000172657.1_119	31.414	382	366
WP_004448474.1	lcl|NZ_JQPW01000001.1_cds_WP_001281953.1_1	27.704	379	366
WP_004448474.1	lcl|NZ_JQPW01000086.1_cds_WP_000538754.1_2428	29.972	357	366
WP_004448474.1	lcl|NZ_JQPW01000002.1_cds_WP_001982414.1_53	31.579	190	366
WP_004448477.1	lcl|NZ_JQPW01000003.1_cds_WP_000608295.1_103	95.095	367	367
WP_004448477.1	lcl|NZ_JQPW01000003.1_cds_WP_001198107.1_102	39.726	365	367
WP_004448477.1	lcl|NZ_JQPW01000003.1_cds_WP_000575178.1_159	36.314	369	367
WP_004448477.1	lcl|NZ_JQPW01000003.1_cds_WP_000172657.1_119	32.213	357	367
WP_004448477.1	lcl|NZ_JQPW01000086.1_cds_WP_000538754.1_2428	31.915	376	367
WP_004448477.1	lcl|NZ_JQPW01000001.1_cds_WP_001281953.1_1	30.423	378	367
WP_004448477.1	lcl|NZ_JQPW01000002.1_cds_WP_001982414.1_53	24.931	361	367
WP_004448462.1	lcl|NZ_JQPW01000003.1_cds_WP_000689743.1_104	89.338	544	544
